Gene,_SCORE_GRP7_,_SCORE_GRP3_,_SCORE_GRP5_,_SCORE_GRP6_,_SCORE_GRP11_,_SCORE_GRP12_,_SCORE_GRP13_,_SCORE_GRP2_,_SCORE_GRP8_,_SCORE_GRP14_,_SCORE_GRP15_,_SCORE_GRP1_,_SCORE_GRP4_,_SCORE_GRP17_,_SCORE_GRP18_,_SCORE_GRP16_,_SCORE_GRP10_,_SCORE_GRP9_,_SCORE_GRP19_,_SCORE_GRP20_,GRP1|6_R-HSA-1474244|-23.887|Extracellular matrix organization,GRP1|6_R-HSA-216083|-10.490|Integrin cell surface interactions,GRP1|6_R-HSA-3000178|-10.346|ECM proteoglycans,GRP1|6_R-HSA-3000171|-10.055|Non-integrin membrane-ECM interactions,GRP1|6_R-HSA-3000170|-6.194|Syndecan interactions,GRP1|6_R-HSA-6806834|-3.343|Signaling by MET,GRP1|6_R-HSA-8875878|-4.716|MET promotes cell motility,GRP1|6_R-HSA-8874081|-5.806|MET activates PTK2 signaling,GRP1|6_R-HSA-3000157|-2.808|Laminin interactions,GRP2|6_R-HSA-556833|-2.190|Metabolism of lipids,GRP2|6_R-HSA-8957322|-6.902|Metabolism of steroids,GRP2|6_R-HSA-191273|-14.444|Cholesterol biosynthesis,GRP2|6_R-HSA-1655829|-8.375|Regulation of cholesterol biosynthesis by SREBP (SREBF),GRP2|6_R-HSA-2426168|-8.807|Activation of gene expression by SREBF (SREBP),GRP3|6_R-HSA-381426|-11.858|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),GRP3|6_R-HSA-8957275|-10.452|Post-translational protein phosphorylation,GRP4|6_R-HSA-1474228|-11.650|Degradation of the extracellular matrix,GRP4|6_R-HSA-1442490|-8.498|Collagen degradation,GRP4|6_R-HSA-1474290|-9.122|Collagen formation,GRP4|6_R-HSA-2022090|-7.789|Assembly of collagen fibrils and other multimeric structures,GRP4|6_R-HSA-1650814|-6.360|Collagen biosynthesis and modifying enzymes,GRP4|6_R-HSA-8948216|-5.415|Collagen chain trimerization,GRP4|6_R-HSA-375165|-3.350|NCAM signaling for neurite out-growth,GRP4|6_R-HSA-419037|-4.635|NCAM1 interactions,GRP4|6_R-HSA-186797|-3.601|Signaling by PDGF,GRP5|6_R-HSA-109582|-11.563|Hemostasis,"GRP5|6_R-HSA-76002|-5.552|Platelet activation, signaling and aggregation",GRP5|6_R-HSA-76005|-6.458|Response to elevated platelet cytosolic Ca2+,GRP5|6_R-HSA-114608|-6.699|Platelet degranulation,GRP6|6_R-HSA-1280215|-4.885|Cytokine Signaling in Immune system,GRP6|6_R-HSA-449147|-5.885|Signaling by Interleukins,GRP6|6_R-HSA-6785807|-10.452|Interleukin-4 and Interleukin-13 signaling,GRP6|6_R-HSA-6783783|-7.131|Interleukin-10 signaling,GRP7|6_R-HSA-9006934|-7.465|Signaling by Receptor Tyrosine Kinases,GRP8|6_R-HSA-9675108|-7.252|Nervous system development,GRP8|6_R-HSA-422475|-6.448|Axon guidance,GRP8|6_R-HSA-373760|-7.220|L1CAM interactions,GRP8|6_R-HSA-437239|-2.651|Recycling pathway of L1,GRP8|6_R-HSA-445095|-2.742|Interaction between L1 and Ankyrins,"GRP9|6_R-HSA-174824|-5.002|Plasma lipoprotein assembly, remodeling, and clearance",GRP9|6_R-HSA-8963899|-6.434|Plasma lipoprotein remodeling,GRP9|6_R-HSA-8963889|-2.722|Assembly of active LPL and LIPC lipase complexes,GRP9|6_R-HSA-975634|-2.070|Retinoid metabolism and transport,GRP9|6_R-HSA-8963901|-3.899|Chylomicron remodeling,GRP9|6_R-HSA-8963898|-2.722|Plasma lipoprotein assembly,GRP9|6_R-HSA-8963888|-3.899|Chylomicron assembly,GRP10|6_R-HSA-186712|-5.688|Regulation of beta-cell development,GRP10|6_R-HSA-210745|-4.670|Regulation of gene expression in beta cells,GRP10|6_R-HSA-210746|-6.160|Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,GRP11|6_R-HSA-372790|-4.960|Signaling by GPCR,GRP11|6_R-HSA-500792|-5.989|GPCR ligand binding,GRP11|6_R-HSA-388396|-3.331|GPCR downstream signalling,GRP11|6_R-HSA-418594|-2.983|G alpha (i) signalling events,GRP11|6_R-HSA-373076|-3.887|Class A/1 (Rhodopsin-like receptors),GRP11|6_R-HSA-375276|-3.581|Peptide ligand-binding receptors,GRP11|6_R-HSA-380108|-4.335|Chemokine receptors bind chemokines,GRP12|6_R-HSA-112316|-5.876|Neuronal System,GRP12|6_R-HSA-112315|-3.894|Transmission across Chemical Synapses,GRP12|6_R-HSA-112314|-2.162|Neurotransmitter receptors and postsynaptic signal transmission,GRP13|6_R-HSA-202733|-5.632|Cell surface interactions at the vascular wall,GRP14|6_R-HSA-9006936|-5.510|Signaling by TGFB family members,GRP14|6_R-HSA-170834|-2.796|Signaling by TGF-beta Receptor Complex,GRP14|6_R-HSA-2173793|-2.469|Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,GRP15|6_R-HSA-1592389|-5.465|Activation of Matrix Metalloproteinases,GRP16|6_R-HSA-5668914|-2.983|Diseases of metabolism,GRP16|6_R-HSA-3781865|-4.109|Diseases of glycosylation,GRP16|6_R-HSA-5173105|-4.663|O-linked glycosylation,GRP16|6_R-HSA-913709|-4.848|O-linked glycosylation of mucins,GRP16|6_R-HSA-3906995|-3.082|Diseases associated with O-glycosylation of proteins,GRP16|6_R-HSA-5083636|-3.905|Defective GALNT12 causes CRCS1,GRP16|6_R-HSA-5083625|-3.905|Defective GALNT3 causes HFTC,GRP16|6_R-HSA-5083632|-3.783|Defective C1GALT1C1 causes TNPS,GRP16|6_R-HSA-977068|-3.185|Termination of O-glycan biosynthesis,GRP16|6_R-HSA-5621480|-2.949|Dectin-2 family,GRP17|6_R-HSA-6794362|-2.465|Protein-protein interactions at synapses,GRP17|6_R-HSA-388844|-4.806|Receptor-type tyrosine-protein phosphatases,GRP18|6_R-HSA-1500931|-3.827|Cell-Cell communication,GRP18|6_R-HSA-446728|-4.539|Cell junction organization,GRP18|6_R-HSA-421270|-3.644|Cell-cell junction organization,GRP18|6_R-HSA-418990|-3.654|Adherens junctions interactions,GRP18|6_R-HSA-9759476|-2.742|Regulation of Homotypic Cell-Cell Adhesion,GRP18|6_R-HSA-9759475|-2.949|Regulation of CDH11 Expression and Function,GRP18|6_R-HSA-9764260|-2.742|Regulation of Expression and Function of Type II Classical Cadherins,GRP19|6_R-HSA-1638091|-2.227|Heparan sulfate/heparin (HS-GAG) metabolism,GRP19|6_R-HSA-3560782|-2.965|Diseases associated with glycosaminoglycan metabolism,GRP19|6_R-HSA-3560801|-2.635|Defective B3GAT3 causes JDSSDHD,"GRP19|6_R-HSA-3560783|-2.635|Defective B4GALT7 causes EDS, progeroid type",GRP19|6_R-HSA-4420332|-2.635|Defective B3GALT6 causes EDSP2 and SEMDJL1,GRP19|6_R-HSA-1971475|-2.206|A tetrasaccharide linker sequence is required for GAG synthesis,GRP19|6_R-HSA-2022870|-2.635|Chondroitin sulfate biosynthesis,GRP19|6_R-HSA-3595172|-4.356|Defective CHST3 causes SEDCJD,GRP19|6_R-HSA-3595177|-2.919|Defective CHSY1 causes TPBS,"GRP19|6_R-HSA-3595174|-2.919|Defective CHST14 causes EDS, musculocontractural type",GRP19|6_R-HSA-2022923|-2.477|Dermatan sulfate biosynthesis,GRP19|6_R-HSA-2024101|-2.162|CS/DS degradation,GRP20|6_R-HSA-6807062|-4.027|Cholesterol biosynthesis via lathosterol,GRP20|6_R-HSA-6807047|-4.027|Cholesterol biosynthesis via desmosterol,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
64321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0.0,0.0,0.5,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0,0,0,0,19,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
6288,0.0,0.0,0.0,0.75,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2846,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
2785,0.0,0.0,0.5,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,0,0,0,0,18,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0
3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.0,0.0,58,18,0,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0
