_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-31,PGB:00015,M1,1,0,PaGenBase,36,Tissue-specific: Smooth Muscle,,-31,13,21,30293,103,879,38,4.3,0.69,19|627|1000|1440|1462|2247|2921|3569|3576|4015|4016|4312|5033|5054|5351|5352|5742|6354|6355|6356|6372|6374|6781|7042|7057|7058|7130|7837|8614|9645|10468|10631|11010|23213|26585|57214|64123|151887,ABCA1|BDNF|CDH2|CSF3|VCAN|FGF2|CXCL3|IL6|CXCL8|LOX|LOXL1|MMP1|P4HA1|SERPINE1|PLOD1|PLOD2|PTGS1|CCL7|CCL8|CCL11|CXCL6|CXCL5|STC1|TGFB2|THBS1|THBS2|TNFAIP6|PXDN|STC2|MICAL2|FST|POSTN|GLIPR1|SULF1|GREM1|CEMIP|ADGRL4|CCDC80,-28,0
1,-31,PGB:00120,M1,1,0,PaGenBase,36,Cell-specific: Cardiac Myocytes,,-31,18,23,30293,60,879,31,3.5,0.62,633|1000|1003|1490|1906|2202|2590|3486|3569|4082|4312|5054|5069|5327|5351|5352|5999|6372|7025|7057|7130|7168|7980|8614|8829|9411|10631|22795|23213|57575|79572,BGN|CDH2|CDH5|CCN2|EDN1|EFEMP1|GALNT2|IGFBP3|IL6|MARCKS|MMP1|SERPINE1|PAPPA|PLAT|PLOD1|PLOD2|RGS4|CXCL6|NR2F1|THBS1|TNFAIP6|TPM1|TFPI2|STC2|NRP1|ARHGAP29|POSTN|NID2|SULF1|PCDH10|ATP13A3,-28,0
1,-31,PGB:00067,M1,1,0,PaGenBase,36,Cell-specific: Brain cell,,-31,16,22,30293,67,879,32,3.6,0.63,1293|1462|1902|2921|3371|3486|4015|4016|4060|4907|5054|5055|5270|5328|5874|7134|7474|7980|8038|8325|10371|10468|10631|11010|11167|25907|51330|59277|79827|81035|83604|131578,COL6A3|VCAN|LPAR1|CXCL3|TNC|IGFBP3|LOX|LOXL1|LUM|NT5E|SERPINE1|SERPINB2|SERPINE2|PLAU|RAB27B|TNNC1|WNT5A|TFPI2|ADAM12|FZD8|SEMA3A|FST|POSTN|GLIPR1|FSTL1|TMEM158|TNFRSF12A|NTN4|CLMP|COLEC12|TMEM47|LRRC15,-28,0
1,-27,PGB:00014,M1,1,0,PaGenBase,36,Cell-specific: DRG,,-27,5.1,15,30293,456,879,67,7.6,0.9,19|220|624|845|1006|1301|1462|1501|1545|1734|1839|1910|2173|2247|2355|2662|3233|3371|3679|3730|3800|4023|4222|4223|4741|4747|5100|5125|5152|5266|5502|5730|5764|5961|6414|6489|6590|6781|7033|7103|7130|7134|7545|7857|7881|8618|8633|9369|9514|9745|10216|11075|22874|23017|23114|23263|25903|26050|27151|29114|53942|54674|56967|57214|79987|91683|113146,ABCA1|ALDH1A3|BDKRB2|CASQ2|CDH8|COL11A1|VCAN|CTNND2|CYP1B1|DIO2|HBEGF|EDNRB|FABP7|FGF2|FOSL2|GDF10|HOXD4|TNC|ITGA7|ANOS1|KIF5C|LPL|MEOX1|MEOX2|NEFM|NEFL|PCDH8|PCSK5|PDE9A|PI3|PPP1R1A|PTGDS|PTN|PRPH2|SELENOP|ST8SIA1|SLPI|STC1|TFF3|TSPAN8|TNFAIP6|TNNC1|ZIC1|SCG2|KCNAB1|CADPS|UNC5C|NRXN3|GAL3ST1|ZNF536|PRG4|STMN2|PLEKHA6|FAIM2|NFASC|MCF2L|OLFML2B|SLITRK5|CPAMD8|TAGLN3|CNTN5|LRRN3|C14orf132|CEMIP|SVEP1|SYT12|AHNAK2,-24,0
1,-23,PGB:00049,M1,1,0,PaGenBase,36,Cell-specific: Adipocyte,,-23,8.6,16,30293,145,879,36,4.1,0.67,710|718|1293|1368|1634|2006|2192|2273|2619|3075|3487|3488|3679|3910|4023|4053|4060|4239|4311|4321|4593|4642|4811|5502|6319|7078|8613|10516|11075|11096|27129|54510|56944|57124|79987|83604,SERPING1|C3|COL6A3|CPM|DCN|ELN|FBLN1|FHL1|GAS1|CFH|IGFBP4|IGFBP5|ITGA7|LAMA4|LPL|LTBP2|LUM|MFAP4|MME|MMP12|MUSK|MYO1D|NID1|PPP1R1A|SCD|TIMP3|PLPP3|FBLN5|STMN2|ADAMTS5|HSPB7|PCDH18|OLFML3|CD248|SVEP1|TMEM47,-20,0
1,-19,PGB:00045,M1,1,0,PaGenBase,36,Tissue-specific: placenta,,-19,5.2,13,30293,305,879,46,5.2,0.75,1028|1601|2162|2192|2201|2321|2624|2625|3569|3624|4232|4254|4345|4826|5054|5055|5069|5270|5328|5865|6382|6513|6866|7046|7052|7078|7262|7837|7980|8038|8482|9518|9536|10630|10886|22874|23670|51232|54596|55655|57211|64220|79987|80760|114904|205860,CDKN1C|DAB2|F13A1|FBLN1|FBN2|FLT1|GATA2|GATA3|IL6|INHBA|MEST|KITLG|CD200|NNAT|SERPINE1|SERPINB2|PAPPA|SERPINE2|PLAU|RAB3B|SDC1|SLC2A1|TAC3|TGFBR1|TGM2|TIMP3|PHLDA2|PXDN|TFPI2|ADAM12|SEMA7A|GDF15|PTGES|PDPN|NPFFR2|PLEKHA6|CEMIP2|CRIM1|L1TD1|NLRP2|ADGRG6|STRA6|SVEP1|ITIH5|C1QTNF6|TRIML2,-17,0
1,-15,PGB:00031,M1,1,0,PaGenBase,36,Cell-specific: HUVEC,,-15,4.2,11,30293,371,879,45,5.1,0.74,285|627|1003|1012|1123|2012|2068|2151|2201|2202|2321|2697|2977|3776|3855|4312|4321|4858|4897|5054|5055|5137|5205|5329|5999|6498|6558|6695|7042|7046|7052|7057|7075|7262|7292|7980|8490|8641|9411|10468|11082|27115|83857|84631|388125,ANGPT2|BDNF|CDH5|CDH13|CHN1|EMP1|ERCC2|F2RL2|FBN2|EFEMP1|FLT1|GJA1|GUCY1A2|KCNK2|KRT7|MMP1|MMP12|NOVA2|NRCAM|SERPINE1|SERPINB2|PDE1C|ATP8B1|PLAUR|RGS4|SKIL|SLC12A2|SPOCK1|TGFB2|TGFBR1|TGM2|THBS1|TIE1|PHLDA2|TNFSF4|TFPI2|RGS5|PCDHGB4|ARHGAP29|FST|ESM1|PDE7B|TMTC1|SLITRK2|C2CD4B,-13,0
1,-14,PGB:00081,M1,1,0,PaGenBase,36,Cell-specific: Bronchial Epithelial Cells,,-14,6.5,11,30293,137,879,26,3,0.57,220|780|1832|2706|3675|3728|3855|3910|3918|3949|4495|5055|5328|5493|5792|6382|6590|7262|8091|9388|10468|10512|51330|81706|113146|347902,ALDH1A3|DDR1|DSP|GJB2|ITGA3|JUP|KRT7|LAMA4|LAMC2|LDLR|MT1G|SERPINB2|PLAU|PPL|PTPRF|SDC1|SLPI|PHLDA2|HMGA2|LIPG|FST|SEMA3C|TNFRSF12A|PPP1R14C|AHNAK2|AMIGO2,-12,0
1,-10,PGB:00037,M1,1,0,PaGenBase,36,Tissue-specific: heart,,-10,3.7,8.3,30293,321,879,34,3.9,0.65,70|845|1000|1827|2138|3037|4593|4684|5066|5137|7134|7135|7138|7168|8470|8707|8745|9194|10611|25884|27063|27129|56109|81578|91010|93649|114904|115701|116496|117154|137902|145781|340542|389336,ACTC1|CASQ2|CDH2|RCAN1|EYA1|HAS2|MUSK|NCAM1|PAM|PDE1C|TNNC1|TNNI1|TNNT1|TPM1|SORBS2|B3GALT2|ADAM23|SLC16A7|PDLIM5|CHRDL2|ANKRD1|HSPB7|PCDHGA6|COL21A1|FMNL3|MYOCD|C1QTNF6|ALPK2|NIBAN1|DACH2|PXDNL|GCOM1|BEX5|C5orf46,-8.2,0
1,-7.6,PGB:00018,M1,1,0,PaGenBase,36,Tissue-specific: lung,,-7.6,2.7,6.6,30293,498,879,39,4.4,0.69,597|1437|1440|1843|1906|2006|2034|2294|2621|2697|2921|3037|3569|3576|3855|3918|3976|4094|4239|4254|4317|4322|5083|5266|6372|6498|6590|6664|7010|7122|7837|8482|8829|9021|9052|11095|23263|79949|374897,BCL2A1|CSF2|CSF3|DUSP1|EDN1|ELN|EPAS1|FOXF1|GAS6|GJA1|CXCL3|HAS2|IL6|CXCL8|KRT7|LAMC2|LIF|MAF|MFAP4|KITLG|MMP8|MMP13|PAX9|PI3|CXCL6|SKIL|SLPI|SOX11|TEK|CLDN5|PXDN|SEMA7A|NRP1|SOCS3|GPRC5A|ADAMTS8|MCF2L|PLEKHS1|SBSN,-6,0
