Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-26,15,20,30293,202,300,30,10,1.7,355|637|965|3383|3455|3718|4790|4791|4792|4793|4794|5293|5606|5704|5705|5707|5709|5717|5970|5971|6772|6890|6892|7128|7157|7186|7187|7297|9641|11047,FAS|BID|CD58|ICAM1|IFNAR2|JAK3|NFKB1|NFKB2|NFKBIA|NFKBIB|NFKBIE|PIK3CD|MAP2K3|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|RELA|RELB|STAT1|TAP1|TAPBP|TNFAIP3|TP53|TRAF2|TRAF3|TYK2|IKBKE|ADRM1,-23,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-1169091,Activation of NF-kappaB in B cells,,-22,29,23,30293,67,300,19,6.3,1.4,4790|4792|4793|4794|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970,NFKB1|NFKBIA|NFKBIB|NFKBIE|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA,-19,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-983705,Signaling by the B Cell Receptor (BCR),,-22,20,20,30293,112,300,22,7.3,1.5,3709|4790|4792|4793|4794|5293|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|84876,ITPR2|NFKB1|NFKBIA|NFKBIB|NFKBIE|PIK3CD|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|ORAI1,-19,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-5357801,Programmed Cell Death,,-21,13,17,30293,213,300,27,9,1.7,329|330|355|637|3552|5366|5533|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|7157|7186|8795|8837|148022|197259,BIRC2|BIRC3|FAS|BID|IL1A|PMAIP1|PPP3CC|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|TP53|TRAF2|TNFRSF10B|CFLAR|TICAM1|MLKL,-19,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),,-20,23,20,30293,83,300,19,6.3,1.4,4790|4792|4793|4794|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970,NFKB1|NFKBIA|NFKBIB|NFKBIE|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA,-18,modules_mes_black_sorted_top300
KEGG Pathway,24,hsa05417,Lipid and atherosclerosis,,-20,12,16,30293,215,300,26,8.7,1.6,355|637|1535|2081|3383|3576|4318|4780|4790|4792|4973|5293|5452|5533|5606|5970|6347|6352|7157|7186|7187|8795|9641|10010|10333|148022,FAS|BID|CYBA|ERN1|ICAM1|CXCL8|MMP9|NFE2L2|NFKB1|NFKBIA|OLR1|PIK3CD|POU2F2|PPP3CC|MAP2K3|RELA|CCL2|CCL5|TP53|TRAF2|TRAF3|TNFRSF10B|IKBKE|TANK|TLR6|TICAM1,-17,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-5607764,CLEC7A (Dectin-1) signaling,,-20,20,19,30293,101,300,20,6.7,1.4,3709|4790|4791|4792|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|5971,ITPR2|NFKB1|NFKB2|NFKBIA|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|RELB,-17,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,,-20,29,21,30293,60,300,17,5.7,1.3,4791|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|5971,NFKB2|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|RELB,-17,modules_mes_black_sorted_top300
Hallmark Gene Sets,23,M5932,HALLMARK INFLAMMATORY RESPONSE,,-20,13,16,30293,200,300,25,8.3,1.6,1318|3383|3460|3552|3575|3576|3600|3604|3656|3732|4790|4792|4973|5970|6347|6352|6354|6376|6542|6892|7096|8767|8809|10148|11047,SLC31A2|ICAM1|IFNGR2|IL1A|IL7R|CXCL8|IL15|TNFRSF9|IRAK2|CD82|NFKB1|NFKBIA|OLR1|RELA|CCL2|CCL5|CCL7|CX3CL1|SLC7A2|TAPBP|TLR1|RIPK2|IL18R1|EBI3|ADRM1,-17,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-1236975,Antigen processing-Cross presentation,,-19,19,19,30293,105,300,20,6.7,1.4,1535|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|6810|6890|6892|7096|10333,CYBA|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|STX4|TAP1|TAPBP|TLR1|TLR6,-17,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-109581,Apoptosis,,-19,13,17,30293,180,300,24,8,1.6,329|355|637|5366|5533|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|7157|7186|8795|8837|148022,BIRC2|FAS|BID|PMAIP1|PPP3CC|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|TP53|TRAF2|TNFRSF10B|CFLAR|TICAM1,-17,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-1236974,ER-Phagosome pathway,,-19,21,19,30293,90,300,19,6.3,1.4,5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|6810|6890|6892|7096|10333,PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|STX4|TAP1|TAPBP|TLR1|TLR6,-17,modules_mes_black_sorted_top300
GO Biological Processes,19,GO:0071356,cellular response to tumor necrosis factor,19_GO:0050896 response to stimulus,-19,13,17,30293,183,300,24,8,1.6,329|330|355|965|1984|3576|4780|4790|4792|5970|6347|6352|6354|6376|6772|7157|7185|7186|7187|8784|8995|9076|10010|80149,BIRC2|BIRC3|FAS|CD58|EIF5A|CXCL8|NFE2L2|NFKB1|NFKBIA|RELA|CCL2|CCL5|CCL7|CX3CL1|STAT1|TP53|TRAF1|TRAF2|TRAF3|TNFRSF18|TNFSF18|CLDN1|TANK|ZC3H12A,-17,modules_mes_black_sorted_top300
GO Biological Processes,19,GO:0034612,response to tumor necrosis factor,19_GO:0050896 response to stimulus,-19,12,16,30293,209,300,25,8.3,1.6,329|330|355|965|1984|3576|4780|4790|4792|5743|5970|6347|6352|6354|6376|6772|7157|7185|7186|7187|8784|8995|9076|10010|80149,BIRC2|BIRC3|FAS|CD58|EIF5A|CXCL8|NFE2L2|NFKB1|NFKBIA|PTGS2|RELA|CCL2|CCL5|CCL7|CX3CL1|STAT1|TP53|TRAF1|TRAF2|TRAF3|TNFRSF18|TNFSF18|CLDN1|TANK|ZC3H12A,-17,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-9759194,Nuclear events mediated by NFE2L2,,-19,20,19,30293,97,300,19,6.3,1.4,4780|4790|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|6347|8878,NFE2L2|NFKB1|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|CCL2|SQSTM1,-16,modules_mes_black_sorted_top300
KEGG Pathway,24,hsa03050,Proteasome,,-19,33,22,30293,46,300,15,5,1.3,5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|11047,PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|ADRM1,-16,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,,-18,27,20,30293,59,300,16,5.3,1.3,4791|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5971,NFKB2|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELB,-16,modules_mes_black_sorted_top300
GO Biological Processes,19,GO:0043122,regulation of canonical NF-kappaB signal transduction,19_GO:0050896 response to stimulus,-18,9.7,15,30293,282,300,27,9,1.7,329|330|3552|4792|4793|5970|6376|6772|7128|7185|7186|7187|8767|8795|8837|8878|9618|9641|10010|10133|10318|10333|79931|80149|81603|92610|148022,BIRC2|BIRC3|IL1A|NFKBIA|NFKBIB|RELA|CX3CL1|STAT1|TNFAIP3|TRAF1|TRAF2|TRAF3|RIPK2|TNFRSF10B|CFLAR|SQSTM1|TRAF4|IKBKE|TANK|OPTN|TNIP1|TLR6|TNIP3|ZC3H12A|TRIM8|TIFA|TICAM1,-16,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),,-18,30,21,30293,51,300,15,5,1.3,5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|51582,PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|AZIN1,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,,-18,29,20,30293,52,300,15,5,1.3,5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|7157,PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|TP53,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,,-18,29,20,30293,52,300,15,5,1.3,4780|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721,NFE2L2|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2,-15,modules_mes_black_sorted_top300
KEGG Pathway,24,hsa05164,Influenza A,,-18,13,16,30293,171,300,22,7.3,1.5,355|637|2224|3383|3455|3459|3460|3552|3576|4790|4792|4793|5293|5970|6347|6352|6772|7187|7297|8795|9641|148022,FAS|BID|FDPS|ICAM1|IFNAR2|IFNGR1|IFNGR2|IL1A|CXCL8|NFKB1|NFKBIA|NFKBIB|PIK3CD|RELA|CCL2|CCL5|STAT1|TRAF3|TYK2|TNFRSF10B|IKBKE|TICAM1,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-5688426,Deubiquitination,,-17,9.2,14,30293,297,300,27,9,1.7,329|330|1540|4792|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|7128|7157|7186|7187|8767|10318|11047|79931|221656,BIRC2|BIRC3|CYLD|NFKBIA|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|TNFAIP3|TP53|TRAF2|TRAF3|RIPK2|TNIP1|ADRM1|TNIP3|KDM1B,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-2871837,FCERI mediated NF-kB activation,,-17,21,18,30293,82,300,17,5.7,1.3,4790|4792|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970,NFKB1|NFKBIA|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-202424,Downstream TCR signaling,,-17,19,17,30293,98,300,18,6,1.4,4790|4792|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|8767,NFKB1|NFKBIA|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|RIPK2,-15,modules_mes_black_sorted_top300
KEGG Pathway,24,hsa04380,Osteoclast differentiation,,-17,15,16,30293,135,300,20,6.7,1.4,1535|1540|3455|3459|3460|3552|3709|4790|4791|4792|4982|5293|5533|5970|5971|6772|7186|7297|8061|8878,CYBA|CYLD|IFNAR2|IFNGR1|IFNGR2|IL1A|ITPR2|NFKB1|NFKB2|NFKBIA|TNFRSF11B|PIK3CD|PPP3CC|RELA|RELB|STAT1|TRAF2|TYK2|FOSL1|SQSTM1,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-69541,Stabilization of p53,,-17,27,19,30293,57,300,15,5,1.3,5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|7157,PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|TP53,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-17,5.3,12,30293,768,300,40,13,2,162|1535|3383|3709|4277|4591|4790|4792|4793|4794|5293|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|6810|6890|6892|7096|8767|10333|10385|11120|29126|51088|65264|80380|84876|127544,AP1B1|CYBA|ICAM1|ITPR2|MICB|TRIM37|NFKB1|NFKBIA|NFKBIB|NFKBIE|PIK3CD|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|STX4|TAP1|TAPBP|TLR1|RIPK2|TLR6|BTN2A2|BTN2A1|CD274|KLHL5|UBE2Z|PDCD1LG2|ORAI1|RNF19B,-15,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-351202,Metabolism of polyamines,,-17,26,19,30293,59,300,15,5,1.3,5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|51582,PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|AZIN1,-14,modules_mes_black_sorted_top300
KEGG Pathway,24,hsa04621,NOD-like receptor signaling pathway,,-17,12,15,30293,186,300,22,7.3,1.5,329|330|1535|3455|3576|3709|4790|4792|4793|5970|6347|6352|6772|7128|7186|7187|7297|8767|9641|10010|24145|148022,BIRC2|BIRC3|CYBA|IFNAR2|CXCL8|ITPR2|NFKB1|NFKBIA|NFKBIB|RELA|CCL2|CCL5|STAT1|TNFAIP3|TRAF2|TRAF3|TYK2|RIPK2|IKBKE|TANK|PANX1|TICAM1,-14,modules_mes_black_sorted_top300
KEGG Pathway,24,hsa05022,Pathways of neurodegeneration - multiple diseases,,-17,6.8,13,30293,476,300,32,11,1.8,355|637|1537|1616|2081|3552|3709|4790|5533|5606|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5743|5970|7186|8878|10010|10105|10133|11047|11315,FAS|BID|CYC1|DAXX|ERN1|IL1A|ITPR2|NFKB1|PPP3CC|MAP2K3|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PTGS2|RELA|TRAF2|SQSTM1|TANK|PPIF|OPTN|ADRM1|PARK7,-14,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-5621481,C-type lectin receptors (CLRs),,-17,14,16,30293,143,300,20,6.7,1.4,3709|4790|4791|4792|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|5971,ITPR2|NFKB1|NFKB2|NFKBIA|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|RELB,-14,modules_mes_black_sorted_top300
WikiPathways,27,WP5124,Alzheimer 39 s disease,,-17,9.6,14,30293,263,300,25,8.3,1.6,355|637|2081|3552|3709|4790|5293|5533|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5743|5970|7186|10105|11047,FAS|BID|ERN1|IL1A|ITPR2|NFKB1|PIK3CD|PPP3CC|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PTGS2|RELA|TRAF2|PPIF|ADRM1,-14,modules_mes_black_sorted_top300
KEGG Pathway,24,hsa05010,Alzheimer disease,,-17,7.6,13,30293,384,300,29,9.7,1.7,355|637|1537|2081|3552|3709|4790|5293|5533|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5743|5970|7186|10105|11047|23516|27173,FAS|BID|CYC1|ERN1|IL1A|ITPR2|NFKB1|PIK3CD|PPP3CC|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PTGS2|RELA|TRAF2|PPIF|ADRM1|SLC39A14|SLC39A1,-14,modules_mes_black_sorted_top300
Reactome Gene Sets,6,R-HSA-9755511,KEAP1-NFE2L2 pathway,,-17,15,16,30293,126,300,19,6.3,1.4,4780|4790|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|6347|8878,NFE2L2|NFKB1|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|CCL2|SQSTM1,-14,modules_mes_black_sorted_top300
