Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
down_common_genes,GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-14,6.1,11,30286,614,226,28,12,2.2,1949|2051|2064|2185|2261|2264|2353|2888|3481|3488|4054|4303|4920|5058|5166|5296|7048|7049|7301|8829|9655|9702|10628|23236|23767|27250|51196|130399,EFNB3|EPHB6|ERBB2|PTK2B|FGFR3|FGFR4|FOS|GRB14|IGF2|IGFBP5|LTBP3|FOXO4|ROR2|PAK1|PDK4|PIK3R2|TGFBR2|TGFBR3|TYRO3|NRP1|SOCS5|CEP57|TXNIP|PLCB1|FLRT3|PDCD4|PLCE1|ACVR1C,-12
down_common_genes,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-12,7,11,30286,419,226,22,9.7,2,1949|2051|2064|2185|2261|2264|2888|3481|3488|4303|4920|5058|5166|5296|7301|8829|9655|9702|10628|23236|23767|51196,EFNB3|EPHB6|ERBB2|PTK2B|FGFR3|FGFR4|GRB14|IGF2|IGFBP5|FOXO4|ROR2|PAK1|PDK4|PIK3R2|TYRO3|NRP1|SOCS5|CEP57|TXNIP|PLCB1|FLRT3|PLCE1,-10
down_common_genes,GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-11,4.8,9.3,30286,785,226,28,12,2.2,112|210|594|678|847|2185|2353|2770|2888|3030|3481|3488|4041|4303|5139|5166|5176|5296|7049|7067|7068|8850|10628|23236|27250|55625|57658|130399,ADCY6|ALAD|BCKDHB|ZFP36L2|CAT|PTK2B|FOS|GNAI1|GRB14|HADHA|IGF2|IGFBP5|LRP5|FOXO4|PDE3A|PDK4|SERPINF1|PIK3R2|TGFBR3|THRA|THRB|KAT2B|TXNIP|PLCB1|PDCD4|ZDHHC7|CALCOCO1|ACVR1C,-9.5
down_common_genes,Hallmark Gene Sets,23,M5935,HALLMARK FATTY ACID METABOLISM,,-11,12,12,30286,158,226,14,6.2,1.6,30|210|549|594|1384|2110|2752|3155|4128|6389|8801|10961|51170|84263,ACAA1|ALAD|AUH|BCKDHB|CRAT|ETFDH|GLUL|HMGCL|MAOA|SDHA|SUCLG2|ERP29|HSD17B11|HSDL2,-9.3
down_common_genes,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-11,7.2,10,30286,352,226,19,8.4,1.8,30|36|221|549|594|1384|2110|2752|3030|3073|3155|3425|4041|5213|6342|8309|51084|56922|414328,ACAA1|ACADSB|ALDH3B1|AUH|BCKDHB|CRAT|ETFDH|GLUL|HADHA|HEXA|HMGCL|IDUA|LRP5|PFKM|SCP2|ACOX2|CRYL1|MCCC1|IDNK,-9.1
down_common_genes,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-11,9.2,11,30286,232,226,16,7.1,1.7,30|36|549|594|1384|2110|2752|3030|3073|3155|3425|6342|8309|51084|56922|414328,ACAA1|ACADSB|AUH|BCKDHB|CRAT|ETFDH|GLUL|HADHA|HEXA|HMGCL|IDUA|SCP2|ACOX2|CRYL1|MCCC1|IDNK,-9.1
down_common_genes,GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-11,9.2,11,30286,232,226,16,7.1,1.7,30|36|549|594|1384|2110|2752|3030|3073|3155|3425|6342|8309|51084|56922|414328,ACAA1|ACADSB|AUH|BCKDHB|CRAT|ETFDH|GLUL|HADHA|HEXA|HMGCL|IDUA|SCP2|ACOX2|CRYL1|MCCC1|IDNK,-9.1
down_common_genes,GO Biological Processes,19,GO:1901652,response to peptide,19_GO:0050896 response to stimulus,-10,6,9.5,30286,469,226,21,9.3,1.9,112|351|847|2353|2770|2888|3030|3481|3488|4041|4303|5166|5176|5296|7049|8850|10365|23236|23621|55625|130399,ADCY6|APP|CAT|FOS|GNAI1|GRB14|HADHA|IGF2|IGFBP5|LRP5|FOXO4|PDK4|SERPINF1|PIK3R2|TGFBR3|KAT2B|KLF2|PLCB1|BACE1|ZDHHC7|ACVR1C,-8.7
down_common_genes,GO Biological Processes,19,GO:0019752,carboxylic acid metabolic process,19_GO:0008152 metabolic process,-9.5,4.4,8.4,30286,789,226,26,12,2.1,30|36|549|594|686|1384|2110|2593|2752|3030|3073|3155|3425|3988|4594|5213|6342|6389|7148|8309|8801|51084|55902|56922|59342|414328,ACAA1|ACADSB|AUH|BCKDHB|BTD|CRAT|ETFDH|GAMT|GLUL|HADHA|HEXA|HMGCL|IDUA|LIPA|MMUT|PFKM|SCP2|SDHA|TNXB|ACOX2|SUCLG2|CRYL1|ACSS2|MCCC1|SCPEP1|IDNK,-8.1
down_common_genes,GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-9.4,6.6,9.3,30286,366,226,18,8,1.8,210|221|348|351|847|1612|2034|2110|2185|2353|2878|4303|6414|6649|8850|10365|10628|93100,ALAD|ALDH3B1|APOE|APP|CAT|DAPK1|EPAS1|ETFDH|PTK2B|FOS|GPX3|FOXO4|SELENOP|SOD3|KAT2B|KLF2|TXNIP|NAPRT,-8
down_common_genes,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-9.3,5.4,8.8,30286,520,226,21,9.3,1.9,30|36|549|686|1384|2110|2593|3030|3073|3425|3988|4594|5213|6342|7148|8309|51084|55902|56922|59342|414328,ACAA1|ACADSB|AUH|BTD|CRAT|ETFDH|GAMT|HADHA|HEXA|IDUA|LIPA|MMUT|PFKM|SCP2|TNXB|ACOX2|CRYL1|ACSS2|MCCC1|SCPEP1|IDNK,-7.9
down_common_genes,GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-8.9,13,11,30286,115,226,11,4.9,1.4,30|549|1384|2110|3030|3073|3425|6342|8309|51084|414328,ACAA1|AUH|CRAT|ETFDH|HADHA|HEXA|IDUA|SCP2|ACOX2|CRYL1|IDNK,-7.6
down_common_genes,KEGG Pathway,24,hsa00280,"Valine, leucine and isoleucine degradation",,-8.6,22,13,30286,48,226,8,3.5,1.2,30|36|549|594|3030|3155|4594|56922,ACAA1|ACADSB|AUH|BCKDHB|HADHA|HMGCL|MMUT|MCCC1,-7.3
down_common_genes,GO Biological Processes,19,GO:0043434,response to peptide hormone,19_GO:0050896 response to stimulus,-8.3,6,8.5,30286,381,226,17,7.5,1.8,112|847|2353|2770|2888|3030|3481|3488|4041|4303|5166|5296|7049|8850|23236|55625|130399,ADCY6|CAT|FOS|GNAI1|GRB14|HADHA|IGF2|IGFBP5|LRP5|FOXO4|PDK4|PIK3R2|TGFBR3|KAT2B|PLCB1|ZDHHC7|ACVR1C,-7
down_common_genes,GO Biological Processes,19,GO:0016042,lipid catabolic process,19_GO:0008152 metabolic process,-8.2,6.9,8.8,30286,291,226,15,6.6,1.7,30|549|1384|2110|2517|3030|3073|3988|6342|8309|23236|51170|51196|81579|113026,ACAA1|AUH|CRAT|ETFDH|FUCA1|HADHA|HEXA|LIPA|SCP2|ACOX2|PLCB1|HSD17B11|PLCE1|PLA2G12A|PLCD3,-6.9
down_common_genes,WikiPathways,27,WP5434,Pathways in cancer,,-7.9,5,7.9,30286,509,226,19,8.4,1.8,112|817|1050|1612|2034|2064|2122|2261|2264|2353|2770|3481|3655|4041|4286|5296|5578|7048|23236,ADCY6|CAMK2D|CEBPA|DAPK1|EPAS1|ERBB2|MECOM|FGFR3|FGFR4|FOS|GNAI1|IGF2|ITGA6|LRP5|MITF|PIK3R2|PRKCA|TGFBR2|PLCB1,-6.7
down_common_genes,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-7.8,4.4,7.5,30286,639,226,21,9.3,1.9,348|351|2064|2185|2261|2264|4041|4919|4920|5058|5525|7048|7301|8555|8850|9368|9655|10961|27250|57732|64798,APOE|APP|ERBB2|PTK2B|FGFR3|FGFR4|LRP5|ROR1|ROR2|PAK1|PPP2R5A|TGFBR2|TYRO3|CDC14B|KAT2B|NHERF1|SOCS5|ERP29|PDCD4|ZFYVE28|DEPTOR,-6.5
down_common_genes,KEGG Pathway,24,hsa05200,Pathways in cancer,,-7.7,4.8,7.6,30286,531,226,19,8.4,1.8,112|817|1050|1612|2034|2064|2122|2261|2264|2353|2770|3481|3655|4041|4286|5296|5578|7048|23236,ADCY6|CAMK2D|CEBPA|DAPK1|EPAS1|ERBB2|MECOM|FGFR3|FGFR4|FOS|GNAI1|IGF2|ITGA6|LRP5|MITF|PIK3R2|PRKCA|TGFBR2|PLCB1,-6.4
down_common_genes,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-7.6,4.8,7.6,30286,532,226,19,8.4,1.8,348|351|2064|2185|2261|2264|4041|4919|4920|5058|5525|7048|7301|9368|9655|10961|27250|57732|64798,APOE|APP|ERBB2|PTK2B|FGFR3|FGFR4|LRP5|ROR1|ROR2|PAK1|PPP2R5A|TGFBR2|TYRO3|NHERF1|SOCS5|ERP29|PDCD4|ZFYVE28|DEPTOR,-6.4
