_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,TRR00136,M00000100,1,0,TRRUST,34,Regulated by: CTCF,,-2.7,11,5.4,30286,30,264,3,1.1,0.65,1760|3656|27113,DMPK|IRAK2|BBC3,-1.6,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,TRR01029,M00010000,1,0,TRRUST,34,Regulated by: PGR,,-2.6,11,5.2,30286,28,301,3,1,0.57,595|1956|5337,CCND1|EGFR|PLD1,-1.5,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,TRR00109,M00010000,1,0,TRRUST,34,Regulated by: CEBPA,,-2.5,6.8,4.5,30286,59,301,4,1.3,0.66,1435|3383|6774|9021,CSF1|ICAM1|STAT3|SOCS3,-1.5,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,TRR00780,M10000000,1,0,TRRUST,34,Regulated by: MYC,,-2.5,5,4,30286,112,272,5,1.8,0.81,1019|1104|6470|7019|116447,CDK4|RCC1|SHMT1|TFAM|TOP1MT,-1.5,0
0,0,0,1,1,0,0,0,0,0,0,-2,-2.4,0,0,0,TRR01259,M00011000,2,0,TRRUST,34,Regulated by: SP3,,-2.4,4.8,3.9,30286,127,246,5,2,0.9,1000|1030|1277|3685|4017,CDH2|CDKN2B|COL1A1|ITGAV|LOXL2,-1.4,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,TRR01264,M00010000,1,0,TRRUST,34,Regulated by: SPI1,,-2.4,6.2,4.2,30286,65,301,4,1.3,0.66,1435|6774|23604|64167,CSF1|STAT3|DAPK2|ERAP2,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,TRR01282,M00001000,1,0,TRRUST,34,Regulated by: STAT6,,-2.4,9.2,4.7,30286,40,246,3,1.2,0.7,1277|2354|5743,COL1A1|FOSB|PTGS2,-1.4,0
0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.3,0,0,0,TRR01060,M00011000,2,0,TRRUST,34,Regulated by: PPARA,,-2.3,8.8,4.6,30286,42,246,3,1.2,0.7,5054|5743|6548,SERPINE1|PTGS2|SLC9A1,-1.4,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,TRR01529,M00010000,1,0,TRRUST,34,Regulated by: WT1,,-2.3,5.8,4,30286,69,301,4,1.3,0.66,1788|1956|3725|4088,DNMT3A|EGFR|JUN|SMAD3,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,TRR00275,M00001000,1,0,TRRUST,34,Regulated by: ESR1,,-2.2,5.6,3.9,30286,88,246,4,1.6,0.81,1499|3315|3726|5054,CTNNB1|HSPB1|JUNB|SERPINE1,-1.3,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,TRR00023,M00010000,1,0,TRRUST,34,Regulated by: ATF2,,-2.2,8.2,4.4,30286,37,301,3,1,0.57,595|3696|3725,CCND1|ITGB8|JUN,-1.3,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,TRR01150,M00010000,1,0,TRRUST,34,Regulated by: RB1,,-2.2,8.2,4.4,30286,37,301,3,1,0.57,1788|2260|7159,DNMT3A|FGFR1|TP53BP2,-1.3,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,TRR01400,M00010000,1,0,TRRUST,34,Regulated by: TFAP2A,,-2.1,5,3.6,30286,80,301,4,1.3,0.66,1382|1956|3162|6648,CRABP2|EGFR|HMOX1|SOD2,-1.2,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,TRR01051,M00010000,1,0,TRRUST,34,Regulated by: POU2F1,,-2.1,7.2,4,30286,42,301,3,1,0.57,595|6385|7412,CCND1|SDC4|VCAM1,-1.2,0
0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,TRR00280,M00010000,1,0,TRRUST,34,Regulated by: ETS1,,-2,4.8,3.5,30286,84,301,4,1.3,0.66,1508|3162|8878|25907,CTSB|HMOX1|SQSTM1|TMEM158,-1.2,0
