_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,1,1,1,0,0,1,0,-12,-4.7,-3.9,-4.2,0,0,-2.8,0,M41652,M11110010,5,0,Cell Type Signatures,7,TRAVAGLINI LUNG PROXIMAL BASAL CELL,,-12,5.1,10,30286,629,272,29,11,1.9,224|328|689|873|1019|1075|1207|1975|2217|2593|2648|2752|3030|3615|4059|4061|4257|4869|5501|7205|7913|10081|11331|26156|28987|64949|79042|84650|93100,ALDH3A2|APEX1|BTF3|CBR1|CDK4|CTSC|CLNS1A|EIF4B|FCGRT|GAMT|KAT2A|GLUL|HADHA|IMPDH2|BCAM|LY6E|MGST1|NPM1|PPP1CC|TRIP6|DEK|PDCD7|PHB2|RSL1D1|NOB1|MRPS26|TSEN34|EBPL|NAPRT,-9.2,0
0,0,0,1,1,1,0,0,0,0,0,-6.5,-12,-2.7,0,0,M39266,M00011100,3,0,Cell Type Signatures,7,HU FETAL RETINA MICROGLIA,,-12,7.1,11,30286,382,246,22,8.9,1.8,60|388|861|2354|3597|3726|3987|4478|4616|4627|4650|5216|6282|7094|9144|10092|10096|10487|11010|11031|51177|91010,ACTB|RHOB|RUNX1|FOSB|IL13RA1|JUNB|LIMS1|MSN|GADD45B|MYH9|MYO9B|PFN1|S100A11|TLN1|SYNGR2|ARPC5|ACTR3|CAP1|GLIPR1|RAB31|PLEKHO1|FMNL3,-9.1,0
1,1,0,0,1,0,1,1,-4.2,-2.3,0,0,-12,0,-2.8,-2.4,M41746,M11001011,5,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE SMOOTH MUSCLE CELLS,,-12,6.4,10,30286,445,246,23,9.3,1.9,60|87|633|800|1264|1465|2316|3423|3611|3688|3726|4616|4637|6251|6876|7168|10092|10398|10487|23022|27295|58515|140606,ACTB|ACTN1|BGN|CALD1|CNN1|CSRP1|FLNA|IDS|ILK|ITGB1|JUNB|GADD45B|MYL6|RSU1|TAGLN|TPM1|ARPC5|MYL9|CAP1|PALLD|PDLIM3|SELENOK|SELENOM,-8.7,0
0,0,0,1,1,0,0,1,0,0,0,-2.1,-12,0,0,-4.3,M39253,M00011001,3,0,Cell Type Signatures,7,MENON FETAL KIDNEY 3 STROMAL CELLS,,-12,18,14,30286,81,246,12,4.9,1.4,800|1277|1282|1462|2335|3371|3688|4637|7168|7171|23022|26064,CALD1|COL1A1|COL4A1|VCAN|FN1|TNC|ITGB1|MYL6|TPM1|TPM4|PALLD|RAI14,-8.7,0
0,1,1,0,1,0,1,0,0,-11,-2.1,0,-5.2,0,-10,0,M41710,M01101010,4,0,Cell Type Signatures,7,FAN OVARY CL8 MATURE CUMULUS GRANULOSA CELL 2,,-11,4.7,9.5,30286,646,301,30,10,1.7,34|509|708|1892|4282|4714|4833|6150|6634|7390|7993|10200|10449|10935|10975|25874|51650|55651|55967|57418|64960|79590|79746|84300|84326|92840|131118|139341|374291|400916,ACADM|ATP5F1C|C1QBP|ECHS1|MIF|NDUFB8|NME4|MRPL23|SNRPD3|UROS|UBXN8|MPHOSPH6|ACAA2|PRDX3|UQCR11|MPC2|MRPS33|NHP2|NDUFA12|WDR18|MRPS15|MRPL24|ECHDC3|UQCC2|METTL26|REEP6|DNAJC19|FUNDC1|NDUFS7|CHCHD10,-8.6,0
1,0,1,1,0,1,1,0,-2.2,0,-3.9,-11,0,-3,-3.1,0,M39225,M10110110,5,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C6 PROXIMAL TUBULE EPITHELIAL CELLS FIBRINOGEN POS S3,,-11,9.5,11,30286,181,301,17,5.6,1.3,1508|3133|3696|5359|5796|6648|6840|7035|8878|9590|51719|54625|80830|83937|160335|344148|375449,CTSB|HLA-E|ITGB8|PLSCR1|PTPRK|SOD2|SVIL|TFPI|SQSTM1|AKAP12|CAB39|PARP14|APOL6|RASSF4|TMTC2|NCKAP5|MAST4,-8.5,0
1,0,1,1,1,0,0,1,-4.7,0,-5.5,-3.6,-11,0,0,-3.7,M41708,M10111001,5,0,Cell Type Signatures,7,FAN OVARY CL6 PUTATIVE EARLY ATRETIC FOLLICLE THECAL CELL 2,,-11,7.8,11,30286,300,246,19,7.7,1.7,388|633|800|1277|1465|2335|2354|3611|3726|4616|6876|7168|7171|8870|10398|23022|27295|30851|140606,RHOB|BGN|CALD1|COL1A1|CSRP1|FN1|FOSB|ILK|JUNB|GADD45B|TAGLN|TPM1|TPM4|IER3|MYL9|PALLD|PDLIM3|TAX1BP3|SELENOM,-8.4,0
0,0,1,1,1,1,0,0,0,0,-4,-11,-10,-3.7,0,0,M41715,M00111100,4,0,Cell Type Signatures,7,FAN OVARY CL13 MONOCYTE MACROPHAGE,,-11,5.5,9.7,30286,458,301,25,8.3,1.6,960|1326|1508|2014|2907|3162|3669|3956|4354|5698|6277|6303|6648|6892|7114|8303|8837|8878|9802|10318|10550|10938|51762|58191|79180,CD44|MAP3K8|CTSB|EMP3|GRINA|HMOX1|ISG20|LGALS1|MPP1|PSMB9|S100A6|SAT1|SOD2|TAPBP|TMSB4X|SNN|CFLAR|SQSTM1|DAZAP2|TNIP1|ARL6IP5|EHD1|RAB8B|CXCL16|EFHD2,-8.3,0
0,0,0,1,1,1,0,1,0,0,0,-2.2,-11,-3.8,0,-4.8,M41669,M00011101,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG BRONCHIAL VESSEL 2 CELL,,-11,8.1,11,30286,272,246,18,7.3,1.7,60|1282|1490|1499|2120|2335|2354|3726|4616|4739|7171|7408|10398|25932|29995|51330|56882|80219,ACTB|COL4A1|CCN2|CTNNB1|ETV6|FN1|FOSB|JUNB|GADD45B|NEDD9|TPM4|VASP|MYL9|CLIC4|LMCD1|TNFRSF12A|CDC42SE1|COQ10B,-8.2,0
0,0,0,1,1,1,0,0,0,0,0,-3.5,-11,-8.6,0,0,M39128,M00011100,3,0,Cell Type Signatures,7,AIZARANI LIVER C29 MVECS 2,,-11,7.5,10,30286,313,246,19,7.7,1.7,87|633|659|1465|1490|1906|2354|3315|4739|4773|5054|7171|7798|8407|9710|10611|11346|57514|80790,ACTN1|BGN|BMPR2|CSRP1|CCN2|EDN1|FOSB|HSPB1|NEDD9|NFATC2|SERPINE1|TPM4|LUZP1|TAGLN2|GARRE1|PDLIM5|SYNPO|ARHGAP31|CMIP,-8.1,0
1,0,0,0,1,1,1,1,-2.6,0,0,0,-11,-9.4,-4.1,-2.9,M41713,M10001111,5,0,Cell Type Signatures,7,FAN OVARY CL11 MURAL GRANULOSA CELL,,-11,6.1,9.8,30286,443,246,22,8.9,1.8,388|659|1000|1282|1407|1462|1490|1499|3480|3685|3688|3987|5074|5270|10049|10611|10848|11031|51330|55740|64778|81688,RHOB|BMPR2|CDH2|COL4A1|CRY1|VCAN|CCN2|CTNNB1|IGF1R|ITGAV|ITGB1|LIMS1|PAWR|SERPINE2|DNAJB6|PDLIM5|PPP1R13L|RAB31|TNFRSF12A|ENAH|FNDC3B|C6orf62,-8,0
0,1,0,0,1,1,1,1,0,-4,0,0,-11,-5.3,-5.1,-5.1,M41717,M01001111,5,0,Cell Type Signatures,7,FAN OVARY CL15 SMALL ANTRAL FOLLICLE GRANULOSA CELL,,-11,5,9.2,30286,645,246,26,11,2,60|388|481|861|1000|1490|1499|3685|3839|4616|4637|5216|5270|6498|7280|7319|8394|10049|10092|10096|10611|10848|22919|64778|81688|114907,ACTB|RHOB|ATP1B1|RUNX1|CDH2|CCN2|CTNNB1|ITGAV|KPNA3|GADD45B|MYL6|PFN1|SERPINE2|SKIL|TUBB2A|UBE2A|PIP5K1A|DNAJB6|ARPC5|ACTR3|PDLIM5|PPP1R13L|MAPRE1|FNDC3B|C6orf62|FBXO32,-7.9,0
0,0,1,1,1,1,0,0,0,0,-6.3,-9.7,-10,-4.8,0,0,M39209,M00111100,4,0,Cell Type Signatures,7,HAY BONE MARROW STROMAL,,-10,4.5,8.9,30286,765,246,28,11,2,633|800|861|1277|1282|1289|1303|1490|2335|2354|3371|3685|4053|4188|4616|6876|8572|9902|10085|11099|23022|25932|26064|29995|51330|55740|56937|140606,BGN|CALD1|RUNX1|COL1A1|COL4A1|COL5A1|COL12A1|CCN2|FN1|FOSB|TNC|ITGAV|LTBP2|MDFI|GADD45B|TAGLN|PDLIM4|MRC2|EDIL3|PTPN21|PALLD|CLIC4|RAI14|LMCD1|TNFRSF12A|ENAH|PMEPA1|SELENOM,-7.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,M41672,M00001000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG VASCULAR SMOOTH MUSCLE CELL,,-10,20,14,30286,61,246,10,4.1,1.3,87|633|800|1264|4627|4637|6876|7168|7171|10398,ACTN1|BGN|CALD1|CNN1|MYH9|MYL6|TAGLN|TPM1|TPM4|MYL9,-7.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,M41671,M00001000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG AIRWAY SMOOTH MUSCLE CELL,,-10,10,11,30286,166,246,14,5.7,1.5,87|1264|1465|2316|3315|4637|5216|6876|7094|7168|10398|10611|11155|55679,ACTN1|CNN1|CSRP1|FLNA|HSPB1|MYL6|PFN1|TAGLN|TLN1|TPM1|MYL9|PDLIM5|LDB3|LIMS2,-7.3,0
0,0,1,1,0,1,0,0,0,0,-2.4,-9.9,0,-2.8,0,0,M39200,M00110100,3,0,Cell Type Signatures,7,HAY BONE MARROW IMMATURE NEUTROPHIL,,-9.9,8.3,10,30286,194,301,16,5.3,1.3,602|677|1326|1508|2014|2907|3162|3383|5359|5912|6452|8462|10018|23136|29800|84002,BCL3|ZFP36L1|MAP3K8|CTSB|EMP3|GRINA|HMOX1|ICAM1|PLSCR1|RAP2B|SH3BP2|KLF11|BCL2L11|EPB41L3|ZDHHC1|B3GNT5,-7.2,0
