_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,1,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,C1836440,M01000000,1,0,DisGeNET,35,Increased serum lactate,,-18,13,16,30286,169,301,22,7.3,1.5,617|708|1537|1892|4714|7284|9131|10102|25821|28976|55572|55967|57017|65080|79587|84340|84705|87178|131118|374291|387787|400916,BCS1L|C1QBP|CYC1|ECHS1|NDUFB8|TUFM|AIFM1|TSFM|MTO1|ACAD9|FOXRED1|NDUFA12|COQ9|MRPL44|CARS2|GFM2|GTPBP3|PNPT1|DNAJC19|NDUFS7|LIPT2|CHCHD10,-14,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-17,0,0,0,C0022548,M00011000,2,0,DisGeNET,35,Keloid,,-17,15,16,30286,165,246,20,8.1,1.7,60|633|1277|1289|1490|1499|1906|2316|2335|3315|3371|3480|4092|4627|5054|5216|6876|7045|7168|115908,ACTB|BGN|COL1A1|COL5A1|CCN2|CTNNB1|EDN1|FLNA|FN1|HSPB1|TNC|IGF1R|SMAD7|MYH9|SERPINE1|PFN1|TAGLN|TGFBI|TPM1|CTHRC1,-14,0
0,1,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,C0220981,M01000000,1,0,DisGeNET,35,Metabolic acidosis,,-17,20,18,30286,85,301,17,5.6,1.3,34|617|708|1962|2271|2639|4329|4714|6809|7284|25821|25974|60386|84300|132158|326625|374291,ACADM|BCS1L|C1QBP|EHHADH|FH|GCDH|ALDH6A1|NDUFB8|STX3|TUFM|MTO1|MMACHC|SLC25A19|UQCC2|GLYCTK|MMAB|NDUFS7,-14,0
0,0,0,1,1,1,0,0,0,0,0,-2.3,-14,-2.7,0,0,C0007193,M00011100,3,0,DisGeNET,35,"Cardiomyopathy, Dilated",,-14,6.5,11,30286,511,246,27,11,2,60|861|1000|1264|1490|1499|1906|2335|3611|3688|3918|4053|5054|7094|7168|7408|8870|10611|10848|11155|27063|27295|29954|30851|51330|55679|114907,ACTB|RUNX1|CDH2|CNN1|CCN2|CTNNB1|EDN1|FN1|ILK|ITGB1|LAMC2|LTBP2|SERPINE1|TLN1|TPM1|VASP|IER3|PDLIM5|PPP1R13L|LDB3|ANKRD1|PDLIM3|POMT2|TAX1BP3|TNFRSF12A|LIMS2|FBXO32,-11,0
0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,0,C0035126,M00010000,1,0,DisGeNET,35,Reperfusion Injury,,-11,7,11,30286,300,301,21,7,1.5,595|960|1326|1508|2919|3162|3383|3572|3659|3725|4615|5338|6303|6372|6648|6774|6776|6778|7412|9021|9536,CCND1|CD44|MAP3K8|CTSB|CXCL1|HMOX1|ICAM1|IL6ST|IRF1|JUN|MYD88|PLD2|SAT1|CXCL6|SOD2|STAT3|STAT5A|STAT6|VCAM1|SOCS3|PTGES,-8.6,0
0,1,0,0,0,0,1,0,0,-11,0,0,0,0,-4.4,0,C0001125,M01000010,2,0,DisGeNET,35,"Acidosis, Lactic",,-11,8.7,11,30286,209,301,18,6,1.4,594|617|1537|1892|2271|7284|8803|10102|25821|28976|55572|57017|60386|80224|84300|84705|374291|387787,BCKDHB|BCS1L|CYC1|ECHS1|FH|TUFM|SUCLA2|TSFM|MTO1|ACAD9|FOXRED1|COQ9|SLC25A19|NUBPL|UQCC2|GTPBP3|NDUFS7|LIPT2,-8.5,0
0,1,0,0,0,0,1,0,0,-11,0,0,0,0,-2.2,0,C0013421,M01000010,2,0,DisGeNET,35,Dystonia,,-11,5.6,9.8,30286,453,301,25,8.3,1.6,617|1892|2639|4329|4714|8803|8893|9255|10102|10939|28960|53354|55572|55967|57017|79587|80224|84340|87178|92935|131118|133686|197322|374291|387787,BCS1L|ECHS1|GCDH|ALDH6A1|NDUFB8|SUCLA2|EIF2B5|AIMP1|TSFM|AFG3L2|DCPS|PANK1|FOXRED1|NDUFA12|COQ9|CARS2|NUBPL|GFM2|PNPT1|MARS2|DNAJC19|NADK2|ACSF3|NDUFS7|LIPT2,-8.4,0
0,0,0,1,1,1,0,0,0,0,0,-11,-3.6,-2.8,0,0,C0011603,M00011100,3,0,DisGeNET,35,Dermatitis,,-11,5.3,9.6,30286,496,301,26,8.6,1.6,960|1956|2919|3162|3383|3551|3660|3669|3725|4296|4615|5880|6648|6774|6776|6778|7412|8204|8837|9021|9294|10318|23586|54625|64135|135228,CD44|EGFR|CXCL1|HMOX1|ICAM1|IKBKB|IRF2|ISG20|JUN|MAP3K11|MYD88|RAC2|SOD2|STAT3|STAT5A|STAT6|VCAM1|NRIP1|CFLAR|SOCS3|S1PR2|TNIP1|RIGI|PARP14|IFIH1|CD109,-8.4,0
0,0,0,1,1,1,0,0,0,0,0,-11,-2.9,-3.2,0,0,C3875321,M00011100,3,0,DisGeNET,35,Inflammatory dermatosis,,-11,6.1,10,30286,382,301,23,7.6,1.5,960|1956|2260|2919|3162|3383|3551|3660|3669|3725|4296|4615|5880|6648|6774|6776|6778|7412|8837|9021|23586|64135|135228,CD44|EGFR|FGFR1|CXCL1|HMOX1|ICAM1|IKBKB|IRF2|ISG20|JUN|MAP3K11|MYD88|RAC2|SOD2|STAT3|STAT5A|STAT6|VCAM1|CFLAR|SOCS3|RIGI|IFIH1|CD109,-8.3,0
0,0,0,1,1,1,0,0,0,0,0,-4.2,-11,-2.8,0,0,C0151650,M00011100,3,0,DisGeNET,35,Renal fibrosis,,-11,5.4,9.6,30286,570,246,25,10,1.9,60|633|861|1490|1499|1906|2308|2335|3371|3589|3611|3685|3726|3976|4017|4092|4478|5054|5743|6498|7045|8482|51177|57154|57591,ACTB|BGN|RUNX1|CCN2|CTNNB1|EDN1|FOXO1|FN1|TNC|IL11|ILK|ITGAV|JUNB|LIF|LOXL2|SMAD7|MSN|SERPINE1|PTGS2|SKIL|TGFBI|SEMA7A|PLEKHO1|SMURF1|MRTFA,-8.2,0
0,0,0,1,1,0,0,0,0,0,0,-11,-5.3,0,0,0,C3714636,M00011000,2,0,DisGeNET,35,Pneumonitis,,-11,4.3,8.9,30286,696,301,30,10,1.7,960|1326|1435|1956|2919|3133|3162|3383|3551|3572|3669|3725|4615|4940|5337|5338|5734|6385|6648|6774|7035|7412|8771|9021|9076|9294|9536|10379|29775|64135,CD44|MAP3K8|CSF1|EGFR|CXCL1|HLA-E|HMOX1|ICAM1|IKBKB|IL6ST|ISG20|JUN|MYD88|OAS3|PLD1|PLD2|PTGER4|SDC4|SOD2|STAT3|TFPI|VCAM1|TNFRSF6B|SOCS3|CLDN1|S1PR2|PTGES|IRF9|CARD10|IFIH1,-7.9,0
0,0,1,0,1,0,0,0,0,0,-3.5,0,-10,0,0,0,C0042133,M00101000,2,0,DisGeNET,35,Uterine Fibroids,,-10,5.2,9.1,30286,569,246,24,9.8,1.9,60|800|1277|1462|1490|1499|1906|1959|2308|2335|3371|3624|3685|3688|4053|4092|5054|5743|10000|10085|10611|26052|57591|60626,ACTB|CALD1|COL1A1|VCAN|CCN2|CTNNB1|EDN1|EGR2|FOXO1|FN1|TNC|INHBA|ITGAV|ITGB1|LTBP2|SMAD7|SERPINE1|PTGS2|AKT3|EDIL3|PDLIM5|DNM3|MRTFA|RIC8A,-7.5,0
0,1,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,C0751651,M01000000,1,0,DisGeNET,35,Mitochondrial Diseases,,-10,6.8,9.7,30286,283,301,19,6.3,1.4,31|617|708|1376|1962|3065|4714|6832|9131|10102|10939|25821|28976|55572|57017|80224|84340|374291|400916,ACACA|BCS1L|C1QBP|CPT2|EHHADH|HDAC1|NDUFB8|SUPV3L1|AIFM1|TSFM|AFG3L2|MTO1|ACAD9|FOXRED1|COQ9|NUBPL|GFM2|NDUFS7|CHCHD10,-7.4,0
