Gene,_SCORE_GRP9_,_SCORE_GRP3_,_SCORE_GRP5_,_SCORE_GRP7_,_SCORE_GRP1_,_SCORE_GRP15_,_SCORE_GRP4_,_SCORE_GRP17_,_SCORE_GRP2_,_SCORE_GRP10_,_SCORE_GRP16_,_SCORE_GRP8_,_SCORE_GRP14_,_SCORE_GRP6_,_SCORE_GRP12_,_SCORE_GRP11_,_SCORE_GRP18_,_SCORE_GRP19_,_SCORE_GRP13_,_SCORE_GRP20_,GRP1|6_R-HSA-1474244|-50.583|Extracellular matrix organization,GRP1|6_R-HSA-3000178|-15.716|ECM proteoglycans,GRP1|6_R-HSA-216083|-11.447|Integrin cell surface interactions,GRP2|6_R-HSA-1474228|-14.285|Degradation of the extracellular matrix,GRP2|6_R-HSA-1474290|-18.430|Collagen formation,GRP2|6_R-HSA-2022090|-13.138|Assembly of collagen fibrils and other multimeric structures,GRP2|6_R-HSA-1442490|-9.484|Collagen degradation,GRP2|6_R-HSA-1650814|-11.264|Collagen biosynthesis and modifying enzymes,GRP2|6_R-HSA-8948216|-8.527|Collagen chain trimerization,GRP3|6_R-HSA-1280215|-11.347|Cytokine Signaling in Immune system,GRP3|6_R-HSA-449147|-9.219|Signaling by Interleukins,GRP3|6_R-HSA-6785807|-15.235|Interleukin-4 and Interleukin-13 signaling,GRP4|6_R-HSA-5668914|-10.923|Diseases of metabolism,GRP4|6_R-HSA-3781865|-13.968|Diseases of glycosylation,GRP4|6_R-HSA-5173105|-6.807|O-linked glycosylation,GRP4|6_R-HSA-3906995|-9.999|Diseases associated with O-glycosylation of proteins,GRP4|6_R-HSA-5173214|-11.863|O-glycosylation of TSR domain-containing proteins,GRP4|6_R-HSA-5083635|-12.051|Defective B3GALTL causes PpS,GRP5|6_R-HSA-381426|-12.727|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),GRP5|6_R-HSA-8957275|-11.331|Post-translational protein phosphorylation,GRP6|6_R-HSA-3000171|-10.027|Non-integrin membrane-ECM interactions,GRP6|6_R-HSA-3000170|-5.044|Syndecan interactions,GRP6|6_R-HSA-3000157|-12.143|Laminin interactions,GRP6|6_R-HSA-8875878|-4.701|MET promotes cell motility,GRP6|6_R-HSA-8874081|-5.792|MET activates PTK2 signaling,GRP6|6_R-HSA-6806834|-2.685|Signaling by MET,GRP7|6_R-HSA-109582|-10.972|Hemostasis,"GRP7|6_R-HSA-76002|-5.520|Platelet activation, signaling and aggregation",GRP7|6_R-HSA-76005|-7.155|Response to elevated platelet cytosolic Ca2+,GRP7|6_R-HSA-114608|-7.415|Platelet degranulation,GRP8|6_R-HSA-1566948|-10.858|Elastic fibre formation,GRP8|6_R-HSA-2129379|-7.162|Molecules associated with elastic fibres,GRP9|6_R-HSA-9006934|-10.399|Signaling by Receptor Tyrosine Kinases,GRP10|6_R-HSA-397014|-9.484|Muscle contraction,GRP10|6_R-HSA-5576891|-2.282|Cardiac conduction,GRP11|6_R-HSA-71387|-6.108|Metabolism of carbohydrates,GRP11|6_R-HSA-1630316|-9.168|Glycosaminoglycan metabolism,GRP11|6_R-HSA-196854|-2.343|Metabolism of vitamins and cofactors,GRP11|6_R-HSA-1793185|-6.815|Chondroitin sulfate/dermatan sulfate metabolism,GRP11|6_R-HSA-3560782|-7.784|Diseases associated with glycosaminoglycan metabolism,GRP11|6_R-HSA-1638091|-3.641|Heparan sulfate/heparin (HS-GAG) metabolism,GRP11|6_R-HSA-3560801|-6.026|Defective B3GAT3 causes JDSSDHD,"GRP11|6_R-HSA-3560783|-6.026|Defective B4GALT7 causes EDS, progeroid type",GRP11|6_R-HSA-4420332|-6.026|Defective B3GALT6 causes EDSP2 and SEMDJL1,GRP11|6_R-HSA-1971475|-5.163|A tetrasaccharide linker sequence is required for GAG synthesis,GRP11|6_R-HSA-6806667|-2.594|Metabolism of fat-soluble vitamins,GRP11|6_R-HSA-975634|-2.791|Retinoid metabolism and transport,GRP11|6_R-HSA-9772572|-2.336|Early SARS-CoV-2 Infection Events,GRP11|6_R-HSA-9694614|-3.773|Attachment and Entry,GRP11|6_R-HSA-2022928|-2.734|HS-GAG biosynthesis,"GRP11|6_R-HSA-3656253|-3.253|Defective EXT1 causes exostoses 1, TRPS2 and CHDS",GRP11|6_R-HSA-3656237|-3.253|Defective EXT2 causes exostoses 2,GRP11|6_R-HSA-2024096|-2.327|HS-GAG degradation,GRP12|6_R-HSA-9006936|-8.478|Signaling by TGFB family members,GRP12|6_R-HSA-170834|-5.486|Signaling by TGF-beta Receptor Complex,GRP12|6_R-HSA-2173789|-4.251|TGF-beta receptor signaling activates SMADs,GRP12|6_R-HSA-2173788|-3.094|Downregulation of TGF-beta receptor signaling,GRP12|6_R-HSA-2173793|-2.459|Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,GRP12|6_R-HSA-2173796|-2.439|SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,GRP13|6_R-HSA-75205|-7.603|Dissolution of Fibrin Clot,GRP14|6_R-HSA-1500931|-6.962|Cell-Cell communication,GRP14|6_R-HSA-446728|-5.195|Cell junction organization,GRP14|6_R-HSA-421270|-5.817|Cell-cell junction organization,GRP14|6_R-HSA-418990|-6.201|Adherens junctions interactions,GRP14|6_R-HSA-9759476|-3.634|Regulation of Homotypic Cell-Cell Adhesion,GRP14|6_R-HSA-9759475|-3.893|Regulation of CDH11 Expression and Function,GRP14|6_R-HSA-9764260|-3.634|Regulation of Expression and Function of Type II Classical Cadherins,GRP14|6_R-HSA-9762292|-5.090|Regulation of CDH11 function,GRP15|6_R-HSA-372790|-5.267|Signaling by GPCR,GRP15|6_R-HSA-388396|-4.266|GPCR downstream signalling,GRP15|6_R-HSA-418594|-3.764|G alpha (i) signalling events,GRP15|6_R-HSA-500792|-3.910|GPCR ligand binding,GRP15|6_R-HSA-373076|-4.733|Class A/1 (Rhodopsin-like receptors),GRP15|6_R-HSA-375276|-6.334|Peptide ligand-binding receptors,GRP15|6_R-HSA-380108|-5.157|Chemokine receptors bind chemokines,GRP15|6_R-HSA-416476|-4.677|G alpha (q) signalling events,GRP16|6_R-HSA-390522|-6.186|Striated Muscle Contraction,GRP17|6_R-HSA-9675108|-5.520|Nervous system development,GRP17|6_R-HSA-422475|-4.410|Axon guidance,GRP17|6_R-HSA-373760|-3.737|L1CAM interactions,GRP17|6_R-HSA-445095|-2.734|Interaction between L1 and Ankyrins,GRP18|6_R-HSA-2022870|-4.795|Chondroitin sulfate biosynthesis,GRP18|6_R-HSA-2022923|-3.705|Dermatan sulfate biosynthesis,"GRP18|6_R-HSA-3595174|-2.913|Defective CHST14 causes EDS, musculocontractural type",GRP18|6_R-HSA-3595172|-2.913|Defective CHST3 causes SEDCJD,GRP18|6_R-HSA-3595177|-2.913|Defective CHSY1 causes TPBS,GRP18|6_R-HSA-2024101|-2.156|CS/DS degradation,GRP19|6_R-HSA-5682910|-4.485|LGI-ADAM interactions,GRP19|6_R-HSA-5576893|-2.069|Phase 2 - plateau phase,GRP20|6_R-HSA-1592389|-4.428|Activation of Matrix Metalloproteinases,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
7112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,0.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.2,0.3,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
9256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0
1634,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.6,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.4,0.2,0.4,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,18,10,31,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0
