Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
down_common_genes,GO Biological Processes,19,GO:0019752,carboxylic acid metabolic process,19_GO:0008152 metabolic process,-12,5.5,10,30286,789,188,27,14,2.6,30|36|38|224|275|427|873|2184|2752|3030|3295|5830|6342|6470|7923|8309|8801|8833|10455|11000|11112|51084|80017|84532|114876|125061|728294,ACAA1|ACADSB|ACAT1|ALDH3A2|AMT|ASAH1|CBR1|FAH|GLUL|HADHA|HSD17B4|PEX5|SCP2|SHMT1|HSD17B8|ACOX2|SUCLG2|GMPS|ECI2|SLC27A3|HIBADH|CRYL1|DGLUCY|ACSS1|OSBPL1A|AFMID|D2HGDH,-10
down_common_genes,Hallmark Gene Sets,23,M5935,HALLMARK FATTY ACID METABOLISM,,-12,14,13,30286,158,188,14,7.4,1.9,30|223|224|328|873|2752|3295|4913|8801|10455|10961|84263|84532|728294,ACAA1|ALDH9A1|ALDH3A2|APEX1|CBR1|GLUL|HSD17B4|NTHL1|SUCLG2|ECI2|ERP29|HSDL2|ACSS1|D2HGDH,-9.9
down_common_genes,GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-12,11,12,30286,232,188,16,8.5,2,30|36|38|275|2184|2752|3030|3295|5830|6342|6470|8309|10455|11112|51084|125061,ACAA1|ACADSB|ACAT1|AMT|FAH|GLUL|HADHA|HSD17B4|PEX5|SCP2|SHMT1|ACOX2|ECI2|HIBADH|CRYL1|AFMID,-9.8
down_common_genes,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-12,11,12,30286,232,188,16,8.5,2,30|36|38|275|2184|2752|3030|3295|5830|6342|6470|8309|10455|11112|51084|125061,ACAA1|ACADSB|ACAT1|AMT|FAH|GLUL|HADHA|HSD17B4|PEX5|SCP2|SHMT1|ACOX2|ECI2|HIBADH|CRYL1|AFMID,-9.8
down_common_genes,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-11,8.2,11,30286,352,188,18,9.6,2.1,30|36|38|221|275|2184|2752|3030|3295|5830|6342|6470|8309|10455|11112|51084|125061|130589,ACAA1|ACADSB|ACAT1|ALDH3B1|AMT|FAH|GLUL|HADHA|HSD17B4|PEX5|SCP2|SHMT1|ACOX2|ECI2|HIBADH|CRYL1|AFMID|GALM,-9.1
down_common_genes,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0008152 metabolic process,-9.6,8,9.9,30286,324,188,16,8.5,2,30|36|38|224|427|873|3030|3295|5830|6342|7923|8309|10455|11000|51084|84532,ACAA1|ACADSB|ACAT1|ALDH3A2|ASAH1|CBR1|HADHA|HSD17B4|PEX5|SCP2|HSD17B8|ACOX2|ECI2|SLC27A3|CRYL1|ACSS1,-7.9
down_common_genes,GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-8.5,14,11,30286,115,188,10,5.3,1.6,30|38|2184|3030|3295|5830|6342|8309|10455|51084,ACAA1|ACAT1|FAH|HADHA|HSD17B4|PEX5|SCP2|ACOX2|ECI2|CRYL1,-6.9
down_common_genes,GO Biological Processes,19,GO:0006635,fatty acid beta-oxidation,19_GO:0008152 metabolic process,-8.5,22,13,30286,59,188,8,4.3,1.5,30|38|3030|3295|5830|6342|8309|10455,ACAA1|ACAT1|HADHA|HSD17B4|PEX5|SCP2|ACOX2|ECI2,-6.9
down_common_genes,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-8.3,5.6,8.3,30286,520,188,18,9.6,2.1,30|36|38|224|427|873|2184|3030|3295|5830|6342|7923|8309|10455|11000|51084|84532|114876,ACAA1|ACADSB|ACAT1|ALDH3A2|ASAH1|CBR1|FAH|HADHA|HSD17B4|PEX5|SCP2|HSD17B8|ACOX2|ECI2|SLC27A3|CRYL1|ACSS1|OSBPL1A,-6.7
down_common_genes,GO Biological Processes,19,GO:0034660,ncRNA metabolic process,19_GO:0008152 metabolic process,-8.1,5.4,8.2,30286,533,188,18,9.6,2.1,2972|5859|11103|23016|26156|28987|54938|55226|55272|56257|56986|57109|64425|79042|80746|84172|115752|131870,BRF1|QARS1|KRR1|EXOSC7|RSL1D1|NOB1|SARS2|NAT10|IMP3|MEPCE|DTWD1|REXO4|POLR1E|TSEN34|TSEN2|POLR1B|DIS3L|NUDT16,-6.6
down_common_genes,KEGG Pathway,24,hsa00071,Fatty acid degradation,,-8.1,26,13,30286,43,188,7,3.7,1.4,30|36|38|223|224|3030|10455,ACAA1|ACADSB|ACAT1|ALDH9A1|ALDH3A2|HADHA|ECI2,-6.5
