_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,1,0,0,1,1,0,0,0,-2.5,0,0,-20,-2.3,0,0,TRR01158,M01001100,3,0,TRRUST,34,Regulated by: RELA,,-20,11,16,30286,334,236,28,12,2.1,329|650|1435|1465|1839|2919|2920|3105|3383|3576|3659|3665|3726|4792|5054|5452|5698|5743|6890|7128|7185|7186|7412|8795|8870|9308|10148|10488,BIRC2|BMP2|CSF1|CSRP1|HBEGF|CXCL1|CXCL2|HLA-A|ICAM1|CXCL8|IRF1|IRF7|JUNB|NFKBIA|SERPINE1|POU2F2|PSMB9|PTGS2|TAP1|TNFAIP3|TRAF1|TRAF2|VCAM1|TNFRSF10B|IER3|CD83|EBI3|CREB3,-17,0
0,1,0,0,1,1,0,0,0,-2.4,0,0,-20,-2.3,0,0,TRR00875,M01001100,3,0,TRRUST,34,Regulated by: NFKB1,,-20,11,16,30286,340,236,28,12,2.1,329|650|1435|1465|1839|2919|2920|3383|3576|3659|3665|3726|4792|5054|5452|5698|5743|6890|7128|7185|7186|7412|7980|8795|8870|9308|10148|10488,BIRC2|BMP2|CSF1|CSRP1|HBEGF|CXCL1|CXCL2|ICAM1|CXCL8|IRF1|IRF7|JUNB|NFKBIA|SERPINE1|POU2F2|PSMB9|PTGS2|TAP1|TNFAIP3|TRAF1|TRAF2|VCAM1|TFPI2|TNFRSF10B|IER3|CD83|EBI3|CREB3,-16,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.7,0,0,0,TRR00780,M00001000,1,0,TRRUST,34,Regulated by: MYC,,-7.7,11,9.8,30286,112,236,10,4.2,1.3,3105|3106|3107|3135|3726|4893|5366|6484|8795|8870,HLA-A|HLA-B|HLA-C|HLA-G|JUNB|NRAS|PMAIP1|ST3GAL4|TNFRSF10B|IER3,-5.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.3,0,0,0,TRR00489,M00001000,1,0,TRRUST,34,Regulated by: HIVEP2,,-7.3,86,18,30286,6,236,4,1.7,0.84,3105|3106|3107|3135,HLA-A|HLA-B|HLA-C|HLA-G,-5.1,0
0,1,0,0,1,0,1,0,0,-2.2,0,0,-6.7,0,-4,0,TRR01256,M01001010,3,0,TRRUST,34,Regulated by: SP1,,-6.7,4.4,7,30286,526,236,18,7.6,1.7,1000|1030|1839|1890|2919|3135|3383|3685|4277|4791|5054|5743|6868|7980|8795|9308|9373|9513,CDH2|CDKN2B|HBEGF|TYMP|CXCL1|HLA-G|ICAM1|ITGAV|MICB|NFKB2|SERPINE1|PTGS2|ADAM17|TFPI2|TNFRSF10B|CD83|PLAA|FXR2,-4.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.2,0,0,0,TRR01277,M00001000,1,0,TRRUST,34,Regulated by: STAT3,,-6.2,7.9,7.8,30286,162,236,10,4.2,1.3,1465|2120|2247|3383|3576|3589|3659|3726|5743|8795,CSRP1|ETV6|FGF2|ICAM1|CXCL8|IL11|IRF1|JUNB|PTGS2|TNFRSF10B,-4.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.1,0,TRR00027,M00000010,1,0,TRRUST,34,Regulated by: ATF6,,-6.1,27,11,30286,18,308,5,1.6,0.72,1650|3309|7494|8050|134429,DDOST|HSPA5|XBP1|PDHX|STARD4,-4.1,0
0,1,0,0,0,0,0,0,0,-5.4,0,0,0,0,0,0,TRR00500,M01000000,1,0,TRRUST,34,Regulated by: HNF4A,,-5.4,11,7.9,30286,53,374,7,1.9,0.7,174|335|336|338|4547|6927|29881,AFP|APOA1|APOA2|APOB|MTTP|HNF1A|NPC1L1,-3.6,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.4,-2.8,0,0,TRR00602,M00001100,2,0,TRRUST,34,Regulated by: IRF1,,-5.4,14,8.6,30286,55,236,6,2.5,1,3105|3135|5698|6890|7412|23586,HLA-A|HLA-G|PSMB9|TAP1|VCAM1|RIGI,-3.5,0
0,1,0,0,0,0,0,0,0,-5.3,0,0,0,0,0,0,TRR01512,M01000000,1,0,TRRUST,34,Regulated by: USF1,,-5.3,8.4,7.3,30286,77,374,8,2.1,0.75,54|183|336|430|1543|2203|3170|5624,ACP5|AGT|APOA2|ASCL2|CYP1A1|FBP1|FOXA2|PROC,-3.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.1,0,0,0,TRR00117,M00001000,1,0,TRRUST,34,Regulated by: CIITA,,-5.1,18,9,30286,36,236,5,2.1,0.94,3105|3106|3107|3135|3659,HLA-A|HLA-B|HLA-C|HLA-G|IRF1,-3.3,0
0,0,0,0,1,0,0,1,0,0,0,0,-5,0,0,-2,TRR01275,M00001001,2,0,TRRUST,34,Regulated by: STAT1,,-5,9.4,7.3,30286,96,236,7,3,1.1,2247|3383|3659|3665|5698|5743|6890,FGF2|ICAM1|IRF1|IRF7|PSMB9|PTGS2|TAP1,-3.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,TRR00877,M00001000,1,0,TRRUST,34,Regulated by: NFKBIA,,-4.7,24,9.5,30286,21,236,4,1.7,0.84,3383|3576|7185|10148,ICAM1|CXCL8|TRAF1|EBI3,-3.1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,TRR00023,M00000100,1,0,TRRUST,34,Regulated by: ATF2,,-4.6,14,7.9,30286,37,284,5,1.8,0.78,3696|4313|5423|7042|7124,ITGB8|MMP2|POLB|TGFB2|TNF,-3,0
1,0,0,0,0,1,0,0,-4.6,0,0,0,0,-3,0,0,TRR01400,M10000100,2,0,TRRUST,34,Regulated by: TFAP2A,,-4.6,10,7.2,30286,80,217,6,2.8,1.1,2064|2990|3488|3615|5578|23621,ERBB2|GUSB|IGFBP5|IMPDH2|PRKCA|BACE1,-3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,TRR01268,M00000010,1,0,TRRUST,34,Regulated by: SREBF1,,-4.6,14,7.8,30286,35,308,5,1.6,0.72,2222|2224|6319|8050|255738,FDFT1|FDPS|SCD|PDHX|PCSK9,-3,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,TRR01157,M00001000,1,0,TRRUST,34,Regulated by: REL,,-4.3,19,8.3,30286,27,236,4,1.7,0.84,1465|3383|7128|8870,CSRP1|ICAM1|TNFAIP3|IER3,-2.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,TRR01259,M00001000,1,0,TRRUST,34,Regulated by: SP3,,-4.2,7.1,6.1,30286,127,236,7,3,1.1,1000|1030|1839|1890|3685|4277|9308,CDH2|CDKN2B|HBEGF|TYMP|ITGAV|MICB|CD83,-2.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,TRR01419,M00001000,1,0,TRRUST,34,Regulated by: TP53,,-4.1,5.8,5.7,30286,176,236,8,3.4,1.2,1263|2247|3732|5366|8795|8870|10950|27063,PLK3|FGF2|CD82|PMAIP1|TNFRSF10B|IER3|BTG3|ANKRD1,-2.6,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,TRR01270,M00000100,1,0,TRRUST,34,Regulated by: SRF,,-4.1,17,7.8,30286,25,284,4,1.4,0.7,58|3836|4313|6876,ACTA1|KPNA1|MMP2|TAGLN,-2.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,TRR00274,M00001000,1,0,TRRUST,34,Regulated by: ERG,,-4.1,17,7.8,30286,30,236,4,1.7,0.84,2247|3383|3576|3611,FGF2|ICAM1|CXCL8|ILK,-2.6,0
1,0,0,0,1,0,0,0,-4.1,0,0,0,-2.9,0,0,0,TRR00253,M10001000,2,0,TRRUST,34,Regulated by: EGR1,,-4.1,8.4,6.3,30286,100,217,6,2.8,1.1,894|3481|3615|7048|8912|10252,CCND2|IGF2|IMPDH2|TGFBR2|CACNA1H|SPRY1,-2.6,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-4,0,TRR01269,M01000010,2,0,TRRUST,34,Regulated by: SREBF2,,-4,16,7.6,30286,24,308,4,1.3,0.65,2222|2224|3156|255738,FDFT1|FDPS|HMGCR|PCSK9,-2.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,TRR00198,M00001000,1,0,TRRUST,34,Regulated by: DNMT1,,-3.9,15,7.3,30286,34,236,4,1.7,0.84,650|1030|8795|9235,BMP2|CDKN2B|TNFRSF10B|IL32,-2.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,TRR00025,M00001000,1,0,TRRUST,34,Regulated by: ATF4,,-3.8,15,7.2,30286,35,236,4,1.7,0.84,3576|3665|5743|8795,CXCL8|IRF7|PTGS2|TNFRSF10B,-2.4,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,TRR00905,M01000000,1,0,TRRUST,34,Regulated by: NR2F1,,-3.5,22,7.8,30286,11,374,3,0.8,0.46,336|338|4547,APOA2|APOB|MTTP,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,TRR01060,M00001000,1,0,TRRUST,34,Regulated by: PPARA,,-3.5,12,6.4,30286,42,236,4,1.7,0.84,4792|5054|5743|6776,NFKBIA|SERPINE1|PTGS2|STAT5A,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,TRR01062,M00001000,1,0,TRRUST,34,Regulated by: PPARG,,-3.4,8.2,5.7,30286,78,236,5,2.1,0.94,1435|3383|5054|5743|9308,CSF1|ICAM1|SERPINE1|PTGS2|CD83,-2.2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-2.2,0,0,TRR00645,M00001100,2,0,TRRUST,34,Regulated by: JUN,,-3.4,5.2,4.9,30286,172,236,7,3,1.1,1435|3576|3732|4791|5743|5971|7412,CSF1|CXCL8|CD82|NFKB2|PTGS2|RELB|VCAM1,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,TRR00466,M00001000,1,0,TRRUST,34,Regulated by: HDAC1,,-3.3,7.8,5.5,30286,82,236,5,2.1,0.94,3383|3576|3732|4277|5743,ICAM1|CXCL8|CD82|MICB|PTGS2,-2.1,0
1,0,0,0,0,1,0,0,-3.3,0,0,0,0,-3,0,0,TRR00284,M10000100,2,0,TRRUST,34,Regulated by: ETV4,,-3.3,19,7.2,30286,22,217,3,1.4,0.79,894|2064|7048,CCND2|ERBB2|TGFBR2,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,TRR00781,M00001000,1,0,TRRUST,34,Regulated by: MYCN,,-3.3,11,6,30286,48,236,4,1.7,0.84,3105|3106|3107|3135,HLA-A|HLA-B|HLA-C|HLA-G,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,TRR00484,M00000010,1,0,TRRUST,34,Regulated by: HIF1A,,-3.3,6,5,30286,99,308,6,1.9,0.79,2023|2030|4907|5210|7076|10810,ENO1|SLC29A1|NT5E|PFKFB4|TIMP1|WASF3,-2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,TRR00188,M00001000,1,0,TRRUST,34,Regulated by: DDIT3,,-3.3,18,7,30286,21,236,3,1.3,0.73,3576|8795|27063,CXCL8|TNFRSF10B|ANKRD1,-2,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,TRR00263,M10000000,1,0,TRRUST,34,Regulated by: ELK1,,-3.2,18,7,30286,23,217,3,1.4,0.79,2064|2122|10370,ERBB2|MECOM|CITED2,-2,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,TRR01513,M01000000,1,0,TRRUST,34,Regulated by: USF2,,-3.2,7.2,5.2,30286,56,374,5,1.3,0.59,54|336|430|2203|5624,ACP5|APOA2|ASCL2|FBP1|PROC,-2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,TRR01438,M00001000,1,0,TRRUST,34,Regulated by: TWIST2,,-3,15,6.2,30286,26,236,3,1.3,0.73,1000|3383|3611,CDH2|ICAM1|ILK,-1.8,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,TRR00108,M01000000,1,0,TRRUST,34,Regulated by: CDX2,,-2.9,8.3,5.1,30286,39,374,4,1.1,0.53,4224|5624|7033|83998,MEP1A|PROC|TFF3|REG4,-1.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,TRR00029,M00001000,1,0,TRRUST,34,Regulated by: ATM,,-2.8,13,5.9,30286,29,236,3,1.3,0.73,5366|8795|200558,PMAIP1|TNFRSF10B|APLF,-1.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,TRR00270,M00001000,1,0,TRRUST,34,Regulated by: EP300,,-2.8,8.1,5,30286,63,236,4,1.7,0.84,1030|3576|5743|7412,CDKN2B|CXCL8|PTGS2|VCAM1,-1.8,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,TRR00015,M00000010,1,0,TRRUST,34,Regulated by: ARNT,,-2.8,13,5.8,30286,23,308,3,0.97,0.56,196|1545|7076,AHR|CYP1B1|TIMP1,-1.7,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,TRR01051,M01000000,1,0,TRRUST,34,Regulated by: POU2F1,,-2.8,7.7,4.9,30286,42,374,4,1.1,0.53,827|1045|3960|5450,CAPN6|CDX2|LGALS4|POU2AF1,-1.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,TRR01018,M00000010,1,0,TRRUST,34,Regulated by: PAX5,,-2.7,12,5.6,30286,24,308,3,0.97,0.56,639|7076|7494,PRDM1|TIMP1|XBP1,-1.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,TRR00110,M00001000,1,0,TRRUST,34,Regulated by: CEBPB,,-2.7,7.7,4.8,30286,67,236,4,1.7,0.84,1465|3576|5045|5743,CSRP1|CXCL8|FURIN|PTGS2,-1.7,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,TRR00412,M01000000,1,0,TRRUST,34,Regulated by: GATA3,,-2.7,7.5,4.8,30286,43,374,4,1.1,0.53,926|1045|4582|353189,CD8B|CDX2|MUC1|SLCO4C1,-1.7,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,TRR01393,M00000100,1,0,TRRUST,34,Regulated by: TCF4,,-2.7,12,5.5,30286,27,284,3,1.1,0.61,596|26047|147111,BCL2|CNTNAP2|NOTUM,-1.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,TRR00527,M00001000,1,0,TRRUST,34,Regulated by: HSF1,,-2.6,11,5.2,30286,36,236,3,1.3,0.73,3135|4277|5054,HLA-G|MICB|SERPINE1,-1.6,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.3,0,0,TRR01437,M00001100,2,0,TRRUST,34,Regulated by: TWIST1,,-2.5,10,5.1,30286,37,236,3,1.3,0.73,1000|3383|3611,CDH2|ICAM1|ILK,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,TRR00125,M00000100,1,0,TRRUST,34,Regulated by: CREB1,,-2.5,5.1,4.1,30286,105,284,5,1.8,0.78,596|2775|4313|5515|27151,BCL2|GNAO1|MMP2|PPP2CA|CPAMD8,-1.5,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,TRR00776,M10000000,1,0,TRRUST,34,Regulated by: MYB,,-2.5,10,5,30286,41,217,3,1.4,0.79,290|2064|27250,ANPEP|ERBB2|PDCD4,-1.5,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,TRR01236,M00000100,1,0,TRRUST,34,Regulated by: SMAD4,,-2.4,9.7,4.9,30286,33,284,3,1.1,0.61,596|6498|10272,BCL2|SKIL|FSTL3,-1.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,TRR00275,M00001000,1,0,TRRUST,34,Regulated by: ESR1,,-2.3,5.8,4,30286,88,236,4,1.7,0.84,3726|4277|5054|5366,JUNB|MICB|SERPINE1|PMAIP1,-1.4,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,TRR01147,M01000000,1,0,TRRUST,34,Regulated by: RARA,,-2.3,8.4,4.4,30286,29,374,3,0.8,0.46,1543|4586|6927,CYP1A1|MUC5AC|HNF1A,-1.4,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,TRR01225,M00000001,1,0,TRRUST,34,Regulated by: SIRT1,,-2,6.9,3.9,30286,51,257,3,1.2,0.67,3308|4683|11096,HSPA4|NBN|ADAMTS5,-1.2,0
