_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,1,0,1,0,0,0,0,0,-5.1,0,-2.5,0,PGB:00133,M00001010,2,0,PaGenBase,36,Cell-specific: Cardiac Myocytes,,-5.1,13,8.1,30286,60,236,6,2.5,1,1000|2919|5054|6372|7168|7980,CDH2|CXCL1|SERPINE1|CXCL6|TPM1|TFPI2,-3.4,0
1,1,1,0,0,0,1,0,-2.4,-2.7,-5,0,0,0,-2.4,0,PGB:00080,M11100010,4,0,PaGenBase,36,Cell-specific: Adipocyte,,-5,6.6,6.6,30286,145,284,9,3.2,1,2052|2273|4239|4811|5654|5793|10457|57124|126393,EPHX1|FHL1|MFAP4|NID1|HTRA1|PTPRG|GPNMB|CD248|HSPB6,-3.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-5,0,0,0,PGB:00008,M00001000,1,0,PaGenBase,36,Tissue-specific: spleen,,-5,3.9,5.7,30286,499,236,15,6.4,1.6,101|1890|2919|3665|4791|4794|5293|5452|6372|7185|7186|7412|9258|80774|146433,ADAM8|TYMP|CXCL1|IRF7|NFKB2|NFKBIE|PIK3CD|POU2F2|CXCL6|TRAF1|TRAF2|VCAM1|MFHAS1|LIMD2|IL34,-3.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,PGB:00110,M00001000,1,0,PaGenBase,36,Cell-specific: Lymphoma burkitts Raji,,-4.8,7.3,6.6,30286,141,236,8,3.4,1.2,4791|5306|5452|7185|7186|7187|22904|83637,NFKB2|PITPNA|POU2F2|TRAF1|TRAF2|TRAF3|SBNO2|ZMIZ2,-3.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,PGB:00026,M00001000,1,0,PaGenBase,36,Tissue-specific: Blood,,-4.7,5.4,6,30286,239,236,10,4.2,1.3,101|752|3659|5293|5698|7127|11177|51099|56882|80774,ADAM8|FMNL1|IRF1|PIK3CD|PSMB9|TNFAIP2|BAZ1A|ABHD5|CDC42SE1|LIMD2,-3.1,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-4.3,0,0,PGB:00071,M00001100,2,0,PaGenBase,36,Cell-specific: HUVEC,,-4.3,3.7,5.2,30286,371,284,13,4.6,1.2,654|1123|3265|4070|5097|6273|6498|7042|7584|9829|27074|80256|116372,BMP6|CHN1|HRAS|TACSTD2|PCDH1|S100A2|SKIL|TGFB2|ZNF35|DNAJC6|LAMP3|ATOSB|LYPD1,-2.7,0
0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,PGB:00106,M01000000,1,0,PaGenBase,36,Cell-specific: Breast cell,,-4.2,8.8,6.5,30286,55,374,6,1.6,0.65,2203|5618|10551|79632|114569|155465,FBP1|PRLR|AGR2|FAM184A|MAL2|AGR3,-2.7,0
0,1,1,1,0,1,0,0,0,-2.8,-3.9,-3.1,0,-3.4,0,0,PGB:00065,M01110100,4,0,PaGenBase,36,Cell-specific: DRG,,-3.9,3.3,4.8,30286,455,284,14,4.9,1.3,463|2297|2535|2596|3489|4914|6256|6495|6919|8786|9696|10457|23066|23090,ZFHX3|FOXD1|FZD2|GAP43|IGFBP6|NTRK1|RXRA|SIX1|TCEA2|RGS11|CROCC|GPNMB|CAND2|ZNF423,-2.5,0
0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,PGB:00098,M00100000,1,0,PaGenBase,36,Cell-specific: LN18,,-3.9,29,9.1,30286,11,284,3,1.1,0.61,4239|80310|81578,MFAP4|PDGFD|COL21A1,-2.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,PGB:00081,M00001000,1,0,PaGenBase,36,Cell-specific: Brain cell,,-3.7,9.6,6.2,30286,67,236,5,2.1,0.94,390|5054|5743|7980|11010,RND3|SERPINE1|PTGS2|TFPI2|GLIPR1,-2.4,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,PGB:00128,M01000000,1,0,PaGenBase,36,Cell-specific: COLO205,,-3.7,13,6.8,30286,24,374,4,1.1,0.53,3158|5320|53832|54346,HMGCS2|PLA2G2A|IL20RA|UNC93A,-2.3,0
0,0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-3.5,0,PGB:00078,M00001010,2,0,PaGenBase,36,Cell-specific: 721B lymphoblasts,,-3.5,6.7,5.4,30286,88,308,6,1.9,0.79,158|435|3313|8402|55214|64087,ADSL|ASL|HSPA9|SLC25A11|P3H2|MCCC2,-2.2,0
1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,PGB:00073,M10000000,1,0,PaGenBase,36,Cell-specific: OVR278E,,-3.4,6.4,5.3,30286,131,217,6,2.8,1.1,2064|3488|7301|9610|10367|51196,ERBB2|IGFBP5|TYRO3|RIN1|MICU1|PLCE1,-2.2,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,PGB:00032,M00100000,1,0,PaGenBase,36,Tissue-specific: Cerebellum,,-3.4,5.3,5,30286,141,284,7,2.5,0.92,1305|3768|8629|10766|23126|27239|51147,COL13A1|KCNJ12|JRK|TOB2|POGZ|GPR162|ING4,-2.1,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2.1,0,0,PGB:00014,M00001100,2,0,PaGenBase,36,Tissue-specific: lung,,-3.2,3.1,4.2,30286,498,236,12,5.1,1.4,650|1435|2919|3383|3576|3914|3918|3976|5743|6372|8795|23264,BMP2|CSF1|CXCL1|ICAM1|CXCL8|LAMB3|LAMC2|LIF|PTGS2|CXCL6|TNFRSF10B|ZC3H7B,-2,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,PGB:00120,M01000000,1,0,PaGenBase,36,Cell-specific: IGROV1,,-3,14,6.1,30286,17,374,3,0.8,0.46,5625|6519|64080,PRODH|SLC3A1|RBKS,-1.8,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,PGB:00020,M00000010,1,0,PaGenBase,36,Tissue-specific: prostate,,-2.8,3.7,4,30286,213,308,8,2.6,0.91,3176|3313|10257|23310|23327|51109|51651|92856,HNMT|HSPA9|ABCC4|NCAPD3|NEDD4L|RDH11|PTRH2|IMP4,-1.7,0
1,0,0,0,0,1,0,0,-2.6,0,0,0,0,-2.3,0,0,PGB:00027,M10000100,2,0,PaGenBase,36,Tissue-specific: corpus callosum,,-2.6,11,5.2,30286,38,217,3,1.4,0.79,2549|7586|57185,GAB1|ZKSCAN1|NIPAL3,-1.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,PGB:00029,M00001000,1,0,PaGenBase,36,Tissue-specific: placenta,,-2.5,3.4,3.7,30286,305,236,8,3.4,1.2,1282|1284|3624|5054|6236|7262|7980|10148,COL4A1|COL4A2|INHBA|SERPINE1|RRAD|PHLDA2|TFPI2|EBI3,-1.6,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,PGB:00038,M01000000,1,0,PaGenBase,36,Tissue-specific: Stomach,,-2.5,6.7,4.5,30286,48,374,4,1.1,0.53,2650|4586|7032|11199,GCNT1|MUC5AC|TFF2|ANXA10,-1.6,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,PGB:00124,M01000000,1,0,PaGenBase,36,Cell-specific: MCF7,,-2.5,10,5,30286,24,374,3,0.8,0.46,2203|8416|54847,FBP1|ANXA9|SIDT1,-1.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,PGB:00104,M00001000,1,0,PaGenBase,36,Cell-specific: CD33+ Myeloid,,-2.4,9.4,4.8,30286,41,236,3,1.3,0.73,1263|2920|3576,PLK3|CXCL2|CXCL8,-1.5,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,PGB:00063,M01000000,1,0,PaGenBase,36,Cell-specific: H1-hesc,,-2.4,2.4,3.2,30286,447,374,13,3.5,0.95,926|7273|7276|7348|9071|26507|27198|51473|92292|127845|257629|340547|389434,CD8B|TTN|TTR|UPK1B|CLDN10|CNNM1|HCAR1|DCDC2|GLYATL1|GOLT1A|ANKS4B|VSIG1|IYD,-1.5,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,PGB:00054,M00000100,1,0,PaGenBase,36,Tissue-specific: Tongue,,-2.4,9.1,4.7,30286,35,284,3,1.1,0.61,1893|6273|51458,ECM1|S100A2|RHCG,-1.5,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,PGB:00083,M01000000,1,0,PaGenBase,36,Cell-specific: HELA,,-2,3,3.1,30286,188,374,7,1.9,0.7,4586|5357|23731|51156|64132|326624|400916,MUC5AC|PLS1|TMEM245|SERPINA10|XYLT2|RAB37|CHCHD10,-1.2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,PGB:00067,M00000100,1,0,PaGenBase,36,Cell-specific: Testis Germ Cell,,-2,4.9,3.5,30286,87,284,4,1.4,0.7,58|1264|3800|6764,ACTA1|CNN1|KIF5C|DENND2B,-1.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,PGB:00138,M00001000,1,0,PaGenBase,36,Cell-specific: BDCA4+ Dentritic Cells,,-2,6.9,3.9,30286,56,236,3,1.3,0.73,3665|9618|152137,IRF7|TRAF4|CCDC50,-1.2,0
