_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,1,0,0,1,0,1,0,0,-9.8,0,0,-3.6,0,-19,0,M40010,M01001010,3,0,Cell Type Signatures,7,BUSSLINGER GASTRIC ISTHMUS CELLS,,-19,7.3,14,30286,458,308,34,11,1.8,120|821|1537|1545|1595|1622|1718|2023|2803|3157|3309|3326|3329|4597|5034|5874|6185|6319|6566|7076|7184|8714|8751|9601|9761|10130|10959|10960|23753|26354|54187|56889|79071|80267,ADD3|CANX|CYC1|CYP1B1|CYP51A1|DBI|DHCR24|ENO1|GOLGA4|HMGCS1|HSPA5|HSP90AB1|HSPD1|MVD|P4HB|RAB27B|RPN2|SCD|SLC16A1|TIMP1|HSP90B1|ABCC3|ADAM15|PDIA4|MLEC|PDIA6|TMED2|LMAN2|SDF2L1|GNL3|NANS|TM9SF3|ELOVL6|EDEM3,-15,0
0,1,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,M40013,M01000000,1,0,Cell Type Signatures,7,BUSSLINGER GASTRIC MATURE PIT CELLS,,-18,9.8,15,30286,224,374,27,7.2,1.3,283|760|3170|3960|4582|6035|6337|6690|7032|7103|7850|8537|8763|11199|25928|51316|54845|57016|84418|114569|165679|201501|222171|340547|388743|400823|768239,ANG|CA2|FOXA2|LGALS4|MUC1|RNASE1|SCNN1A|SPINK1|TFF2|TSPAN8|IL1R2|BCAS1|CD164|ANXA10|SOSTDC1|PLAC8|ESRP1|AKR1B10|CYSTM1|MAL2|SPTSSB|ZBTB7C|PRR15|VSIG1|CAPN8|FAM177B|PSAPL1,-15,0
0,1,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,M40012,M01000000,1,0,Cell Type Signatures,7,BUSSLINGER GASTRIC IMMATURE PIT CELLS,,-18,12,16,30286,165,374,24,6.4,1.3,283|760|1351|3170|3960|4582|6035|6690|7032|7103|7850|8537|10551|11199|25928|51316|57016|83998|84418|114569|165679|201501|340547|388743,ANG|CA2|COX8A|FOXA2|LGALS4|MUC1|RNASE1|SPINK1|TFF2|TSPAN8|IL1R2|BCAS1|AGR2|ANXA10|SOSTDC1|PLAC8|AKR1B10|REG4|CYSTM1|MAL2|SPTSSB|ZBTB7C|VSIG1|CAPN8,-15,0
0,0,1,1,1,1,1,1,0,0,-3.6,-7.1,-17,-7.5,-2.8,-3.1,M39175,M00111111,6,0,Cell Type Signatures,7,MURARO PANCREAS MESENCHYMAL STROMAL CELL,,-17,6.4,13,30286,680,236,34,14,2.3,390|1282|1284|1839|2247|3589|3624|3685|3732|3976|4478|5054|5216|5688|5743|7168|7980|8460|8828|8870|9945|10019|10096|11177|23585|51026|51371|54838|55379|64778|85456|91010|115908|168455,RND3|COL4A1|COL4A2|HBEGF|FGF2|IL11|INHBA|ITGAV|CD82|LIF|MSN|SERPINE1|PFN1|PSMA7|PTGS2|TPM1|TFPI2|TPST1|NRP2|IER3|GFPT2|SH2B3|ACTR3|BAZ1A|TMEM50A|GOLT1B|POMP|WBP1L|LRRC59|FNDC3B|TNKS1BP1|FMNL3|CTHRC1|CCDC71L,-14,0
1,1,0,0,0,0,1,0,-17,-4.4,0,0,0,0,-5.6,0,M41652,M11000010,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG PROXIMAL BASAL CELL,,-17,6.9,13,30286,629,217,31,14,2.4,678|689|1153|1915|1938|1975|2217|2261|2593|2746|2752|3338|3615|3646|4059|4666|4774|5589|7205|8665|9380|10252|10628|27250|51082|51386|80139|84650|84836|93100|142678,ZFP36L2|BTF3|CIRBP|EEF1A1|EEF2|EIF4B|FCGRT|FGFR3|GAMT|GLUD1|GLUL|DNAJC4|IMPDH2|EIF3E|BCAM|NACA|NFIA|PRKCSH|TRIP6|EIF3F|GRHPR|SPRY1|TXNIP|PDCD4|POLR1D|EIF3L|ZNF703|EBPL|ABHD14B|NAPRT|MIB2,-13,0
0,0,0,1,0,1,1,0,0,0,0,-11,0,-16,-4.8,0,M39269,M00010110,3,0,Cell Type Signatures,7,HU FETAL RETINA RGC,,-16,7,12,30286,443,284,29,10,1.8,1123|1155|2047|2664|2775|3800|3831|5147|5203|6611|7321|9519|9638|9859|10121|11031|22920|29114|51143|51155|53826|55714|57142|57415|83930|145581|219738|347733|401115,CHN1|TBCB|EPHB1|GDI1|GNAO1|KIF5C|KLC1|PDE6D|PFDN4|SMS|UBE2D1|TBPL1|FEZ1|CEP170|ACTR1A|RAB31|KIFAP3|TAGLN3|DYNC1LI1|JPT1|FXYD6|TENM3|RTN4|CEP15|STARD3NL|LRFN5|FAM241B|TUBB2B|NICOL1,-12,0
0,1,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,M39119,M01000000,1,0,Cell Type Signatures,7,AIZARANI LIVER C17 HEPATOCYTES 3,,-15,14,15,30286,102,374,18,4.8,1.1,259|283|335|336|338|341|350|433|1557|2161|2244|3249|5005|5345|5950|7018|10998|51085,AMBP|ANG|APOA1|APOA2|APOB|APOC1|APOH|ASGR2|CYP2C19|F12|FGB|HPN|ORM2|SERPINF2|RBP4|TF|SLC27A5|MLXIPL,-12,0
1,1,0,0,1,0,1,1,-4.1,-2.3,0,0,-2.7,0,-15,-3.9,M41698,M11001011,5,0,Cell Type Signatures,7,TRAVAGLINI LUNG TREM2 DENDRITIC CELL,,-15,5.7,11,30286,572,308,33,11,1.8,48|523|821|1312|1528|1537|1622|2023|2030|3176|3295|3326|3336|3959|4257|6319|7416|8714|8804|9056|10130|10159|10327|10437|10935|10972|11309|51056|51097|54187|79709|79763|374882,ACO1|ATP6V1A|CANX|COMT|CYB5A|CYC1|DBI|ENO1|SLC29A1|HNMT|HSD17B4|HSP90AB1|HSPE1|LGALS3BP|MGST1|SCD|VDAC1|ABCC3|CREG1|SLC7A7|PDIA6|ATP6AP2|AKR1A1|IFI30|PRDX3|TMED10|SLCO2B1|LAP3|SCCPDH|NANS|COLGALT1|ISOC2|TMEM205,-12,0
0,1,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,M40220,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY URETERIC BUD CELLS,,-15,7.3,12,30286,300,374,27,7.2,1.3,216|2125|2203|3158|4582|6690|7348|8537|10331|54097|54845|54894|55040|64284|80004|90019|114569|123099|127845|138065|140893|151258|197257|222171|319089|100130933|100996492,ALDH1A1|EVPL|FBP1|HMGCS2|MUC1|SPINK1|UPK1B|BCAS1|B3GNT3|FAM3B|ESRP1|RNF43|EPN3|RAB17|ESRP2|SYT8|MAL2|DEGS2|GOLT1A|RNF183|RBBP8NL|SLC38A11|LDHD|PRR15|TTC6|SMIM6|CTXND1,-12,0
0,0,0,0,1,1,1,1,0,0,0,0,-15,-5.6,-4,-7.5,M41697,M00001111,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG EREG DENDRITIC CELL,,-15,6.4,12,30286,579,236,29,12,2.1,329|1318|1326|1839|1890|2120|2768|2920|3383|3460|3576|3685|5045|5271|7128|7262|8870|9050|9308|9589|10019|11010|11177|29015|51371|51719|54838|59274|80149,BIRC2|SLC31A2|MAP3K8|HBEGF|TYMP|ETV6|GNA12|CXCL2|ICAM1|IFNGR2|CXCL8|ITGAV|FURIN|SERPINB8|TNFAIP3|PHLDA2|IER3|PSTPIP2|CD83|WTAP|SH2B3|GLIPR1|BAZ1A|SLC43A3|POMP|CAB39|WBP1L|TLNRD1|ZC3H12A,-12,0
0,1,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,M40029,M01000000,1,0,Cell Type Signatures,7,BUSSLINGER DUODENAL MATURE ENTEROCYTES,,-15,7.8,12,30286,259,374,25,6.7,1.3,335|338|1244|1543|2203|4547|4640|5002|5357|5625|6337|7104|8431|8694|8972|9032|9625|29881|55268|64284|79849|80115|81693|284422|388323,APOA1|APOB|ABCC2|CYP1A1|FBP1|MTTP|MYO1A|SLC22A18|PLS1|PRODH|SCNN1A|TM4SF4|NR0B2|DGAT1|MGAM|TM4SF5|AATK|NPC1L1|ECHDC2|RAB17|NHERF4|BAIAP2L2|AMN|SMIM24|GLTPD2,-11,0
1,1,0,0,0,0,1,0,-2,-14,0,0,0,0,-3.8,0,M40027,M11000010,3,0,Cell Type Signatures,7,BUSSLINGER DUODENAL EARLY IMMATURE ENTEROCYTES,,-14,13,14,30286,113,374,18,4.8,1.1,13|216|760|1351|1644|2168|2203|2628|2938|2939|3158|3960|4547|7103|57016|79154|284422|400916,AADAC|ALDH1A1|CA2|COX8A|DDC|FABP1|FBP1|GATM|GSTA1|GSTA2|HMGCS2|LGALS4|MTTP|TSPAN8|AKR1B10|DHRS11|SMIM24|CHCHD10,-11,0
0,0,0,0,1,1,1,1,0,0,0,0,-14,-2.2,-2.4,-8.3,M41720,M00001111,4,0,Cell Type Signatures,7,FAN OVARY CL18 B LYMPHOCYTE,,-14,7.6,12,30286,422,236,25,11,2,752|1890|3105|3106|3107|3665|4791|5216|5366|5701|5971|7415|8073|9308|9618|10019|10213|10263|10318|11010|11177|51026|51571|80774|152137,FMNL1|TYMP|HLA-A|HLA-B|HLA-C|IRF7|NFKB2|PFN1|PMAIP1|PSMC2|RELB|VCP|PTP4A2|CD83|TRAF4|SH2B3|PSMD14|CDK2AP2|TNIP1|GLIPR1|BAZ1A|GOLT1B|CYRIB|LIMD2|CCDC50,-11,0
0,0,1,1,1,1,0,0,0,0,-14,-6.9,-5,-5.4,0,0,M39209,M00111100,4,0,Cell Type Signatures,7,HAY BONE MARROW STROMAL,,-14,4.9,11,30286,765,284,35,12,2,862|1909|2042|2052|2273|2297|2487|3489|4212|4811|5480|5654|5745|5793|6495|6662|7291|7373|10160|22871|23090|23371|23543|57569|79822|79901|80031|81578|83468|85449|127435|130271|219348|338773|399947,RUNX1T1|EDNRA|EPHA3|EPHX1|FHL1|FOXD1|FRZB|IGFBP6|MEIS2|NID1|PPIC|HTRA1|PTH1R|PTPRG|SIX1|SOX9|TWIST1|COL14A1|FARP1|NLGN1|ZNF423|TNS2|RBFOX2|ARHGAP20|ARHGAP28|CYBRD1|SEMA6D|COL21A1|GLT8D2|KIAA1755|PODN|PLEKHH2|PLAC9|TMEM119|C11orf87,-11,0
0,0,0,0,1,0,1,1,0,0,0,0,-14,0,-3.6,-7.8,M41715,M00001011,3,0,Cell Type Signatures,7,FAN OVARY CL13 MONOCYTE MACROPHAGE,,-14,7,11,30286,458,236,25,11,2,1326|1890|2920|3105|3106|3107|3460|3576|4478|4792|5216|5698|8073|8870|9308|9589|9636|10096|10318|11010|11177|51371|51571|56882|80774,MAP3K8|TYMP|CXCL2|HLA-A|HLA-B|HLA-C|IFNGR2|CXCL8|MSN|NFKBIA|PFN1|PSMB9|PTP4A2|IER3|CD83|WTAP|ISG15|ACTR3|TNIP1|GLIPR1|BAZ1A|POMP|CYRIB|CDC42SE1|LIMD2,-11,0
0,1,0,0,1,1,0,0,0,-13,0,0,-2.5,-2.1,0,0,M40175,M01001100,3,0,Cell Type Signatures,7,DESCARTES FETAL EYE CORNEAL AND CONJUNCTIVAL EPITHELIAL CELLS,,-13,7.7,12,30286,243,374,23,6.1,1.2,2125|4072|4582|5320|7033|7348|8537|8796|10205|10232|10331|10551|27134|51316|55808|56649|79098|80004|84958|90019|114569|127733|155465,EVPL|EPCAM|MUC1|PLA2G2A|TFF3|UPK1B|BCAS1|SCEL|MPZL2|MSLN|B3GNT3|AGR2|TJP3|PLAC8|ST6GALNAC1|TMPRSS4|C1orf116|ESRP2|SYTL1|SYT8|MAL2|UBXN10|AGR3,-10,0
0,0,1,1,0,1,0,0,0,0,-7.3,-13,0,-3.6,0,0,M39104,M00110100,3,0,Cell Type Signatures,7,ZHONG PFC C3 MICROGLIA,,-13,6.7,11,30286,488,233,25,11,2,576|784|1400|3797|4131|4784|5305|6659|6804|9201|9479|9672|9750|10123|10494|22911|23095|23648|26273|27344|64781|79870|79966|89796|89927,ADGRB2|CACNB3|CRMP1|KIF3C|MAP1B|NFIX|PIP4K2A|SOX4|STX1A|DCLK1|MAPK8IP1|SDC3|RIPOR2|ARL4C|STK25|WDR47|KIF1B|SSBP3|FBXO3|PCSK1N|CERK|BAALC|SCD5|NAV1|BMERB1,-10,0
0,1,0,0,0,0,1,0,0,-13,0,0,0,0,-3.2,0,M40011,M01000010,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC METALLOTHIONEIN CELLS,,-13,13,13,30286,100,374,16,4.3,1,13|216|760|4582|6035|6690|7032|7103|10551|11199|25928|57016|84418|114569|284422|340547,AADAC|ALDH1A1|CA2|MUC1|RNASE1|SPINK1|TFF2|TSPAN8|AGR2|ANXA10|SOSTDC1|AKR1B10|CYSTM1|MAL2|SMIM24|VSIG1,-10,0
1,0,1,1,1,0,0,0,-4.6,0,-12,-8.9,-4.3,0,0,0,M39264,M10111000,4,0,Cell Type Signatures,7,HU FETAL RETINA FIBROBLAST,,-12,6.6,11,30286,385,284,24,8.5,1.7,1601|1909|2042|3489|4239|4811|5727|5745|6495|7291|8425|10174|11098|23371|25992|57124|64344|79822|81578|83468|83872|130271|219348|338773,DAB2|EDNRA|EPHA3|IGFBP6|MFAP4|NID1|PTCH1|PTH1R|SIX1|TWIST1|LTBP4|SORBS3|PRSS23|TNS2|SNED1|CD248|HIF3A|ARHGAP28|COL21A1|GLT8D2|HMCN1|PLEKHH2|PLAC9|TMEM119,-9.6,0
0,0,1,0,0,0,1,0,0,0,-2.8,0,0,0,-12,0,M39308,M00100010,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART TRABECULAR ATRIAL CARDIOMYOCYTE,,-12,9.9,12,30286,179,308,18,5.8,1.3,821|1595|2058|2923|3309|3959|3998|5033|5352|6185|6307|6319|6566|6713|7184|10159|10972|51109,CANX|CYP51A1|EPRS1|PDIA3|HSPA5|LGALS3BP|LMAN1|P4HA1|PLOD2|RPN2|MSMO1|SCD|SLC16A1|SQLE|HSP90B1|ATP6AP2|TMED10|RDH11,-9.5,0
1,1,0,0,0,0,1,0,-3.4,-2.3,0,0,0,0,-12,0,M40025,M11000010,3,0,Cell Type Signatures,7,BUSSLINGER DUODENAL DIFFERENTIATING STEM CELLS,,-12,7.1,11,30286,305,308,22,7.1,1.5,120|516|708|821|1349|1537|1622|2023|3326|3329|3336|3837|4257|4522|6647|7184|7416|9761|10105|10606|10935|56889,ADD3|ATP5MC1|C1QBP|CANX|COX7B|CYC1|DBI|ENO1|HSP90AB1|HSPD1|HSPE1|KPNB1|MGST1|MTHFD1|SOD1|HSP90B1|VDAC1|MLEC|PPIF|PAICS|PRDX3|TM9SF3,-9.2,0
1,0,1,0,1,0,1,1,-2.5,0,-2.5,0,-12,0,-3.2,-3.4,M41690,M10101011,5,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 2 CELL,,-12,6.1,10,30286,502,236,24,10,2,1263|1326|1435|3383|3726|3732|3976|4739|4791|4792|4793|5743|5971|7128|7168|9308|10385|10950|11332|29015|58515|81565|140606|283635,PLK3|MAP3K8|CSF1|ICAM1|JUNB|CD82|LIF|NEDD9|NFKB2|NFKBIA|NFKBIB|PTGS2|RELB|TNFAIP3|TPM1|CD83|BTN2A2|BTG3|ACOT7|SLC43A3|SELENOK|NDEL1|SELENOM|FAM177A1,-8.9,0
1,0,0,0,0,0,1,1,-2,0,0,0,0,0,-11,-2.7,M39238,M10000011,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C19 COLLECTING DUCT INTERCALATED CELLS TYPE A MEDULLA,,-11,6.6,10,30286,326,308,22,7.1,1.5,509|523|821|1528|2023|2058|2222|2923|3309|3313|3326|3329|3638|4179|4898|5352|6307|6647|7184|10130|10159|56889,ATP5F1C|ATP6V1A|CANX|CYB5A|ENO1|EPRS1|FDFT1|PDIA3|HSPA5|HSPA9|HSP90AB1|HSPD1|INSIG1|CD46|NRDC|PLOD2|MSMO1|SOD1|HSP90B1|PDIA6|ATP6AP2|TM9SF3,-8.6,0
0,0,1,0,0,0,1,0,0,0,-2.1,0,0,0,-11,0,M41710,M00100010,2,0,Cell Type Signatures,7,FAN OVARY CL8 MATURE CUMULUS GRANULOSA CELL 2,,-11,4.6,9.3,30286,646,308,30,9.7,1.7,39|509|516|708|1312|1622|1650|2222|2224|3959|4061|5479|6319|6566|6713|7416|8615|9521|9601|10105|10130|10935|10960|10972|11161|25953|30968|55214|64116|78988,ACAT2|ATP5F1C|ATP5MC1|C1QBP|COMT|DBI|DDOST|FDFT1|FDPS|LGALS3BP|LY6E|PPIB|SCD|SLC16A1|SQLE|VDAC1|USO1|EEF1E1|PDIA4|PPIF|PDIA6|PRDX3|LMAN2|TMED10|ERG28|PNKD|STOML2|P3H2|SLC39A8|MRPL57,-8.5,0
