_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-26,PGB:00049,M1,1,0,PaGenBase,36,Cell-specific: Adipocyte,,-26,9.5,17,30293,145,838,38,4.5,0.72,125|710|715|716|1291|1292|1293|1368|2006|2192|2199|2619|3075|3487|3488|3908|3910|4053|4060|4239|4240|5654|6383|6586|7070|7078|8076|8613|9358|10516|10979|11075|11096|11328|27129|50486|79987|116039,ADH1B|SERPING1|C1R|C1S|COL6A1|COL6A2|COL6A3|CPM|ELN|FBLN1|FBLN2|GAS1|CFH|IGFBP4|IGFBP5|LAMA2|LAMA4|LTBP2|LUM|MFAP4|MFGE8|HTRA1|SDC2|SLIT3|THY1|TIMP3|MFAP5|PLPP3|ITGBL1|FBLN5|FERMT2|STMN2|ADAMTS5|FKBP9|HSPB7|G0S2|SVEP1|OSR2,-23,0
1,-23,PGB:00015,M1,1,0,PaGenBase,36,Tissue-specific: Smooth Muscle,,-23,11,17,30293,103,838,31,3.7,0.65,627|1290|1291|1462|1803|2258|2683|4015|5351|5738|5806|6372|6781|7042|7045|7057|7058|7171|8406|8614|9645|10234|10468|10631|10769|23213|26585|57214|64123|114897|151887,BDNF|COL5A2|COL6A1|VCAN|DPP4|FGF13|B4GALT1|LOX|PLOD1|PTGFRN|PTX3|CXCL6|STC1|TGFB2|TGFBI|THBS1|THBS2|TPM4|SRPX|STC2|MICAL2|LRRC17|FST|POSTN|PLK2|SULF1|GREM1|CEMIP|ADGRL4|C1QTNF1|CCDC80,-20,0
1,-21,PGB:00014,M1,1,0,PaGenBase,36,Cell-specific: DRG,,-21,4.5,13,30293,456,838,57,6.8,0.87,125|358|477|624|1006|1268|1301|1462|1496|1501|1545|2173|2199|2239|2258|2355|2662|3233|3371|3489|3691|3730|3798|3800|3897|4223|4747|5122|5354|5961|6285|6489|6590|6616|6781|7070|7134|7545|7857|8076|8633|9211|9514|9745|9934|10216|11075|22866|22874|23263|23336|26002|29114|50486|56967|57214|79987,ADH1B|AQP1|ATP1A2|BDKRB2|CDH8|CNR1|COL11A1|VCAN|CTNNA2|CTNND2|CYP1B1|FABP7|FBLN2|GPC4|FGF13|FOSL2|GDF10|HOXD4|TNC|IGFBP6|ITGB4|ANOS1|KIF5A|KIF5C|L1CAM|MEOX2|NEFL|PCSK1|PLP1|PRPH2|S100B|ST8SIA1|SLPI|SNAP25|STC1|THY1|TNNC1|ZIC1|SCG2|MFAP5|UNC5C|LGI1|GAL3ST1|ZNF536|P2RY14|PRG4|STMN2|CNKSR2|PLEKHA6|MCF2L|SYNM|MOXD1|TAGLN3|G0S2|C14orf132|CEMIP|SVEP1,-18,0
1,-19,PGB:00067,M1,1,0,PaGenBase,36,Cell-specific: Brain cell,,-19,12,16,30293,67,838,23,2.7,0.56,1290|1291|1293|1462|3371|3486|4015|4052|4060|4907|5055|5270|5328|7134|8038|8325|9510|10371|10468|10631|25907|59277|387882,COL5A2|COL6A1|COL6A3|VCAN|TNC|IGFBP3|LOX|LTBP1|LUM|NT5E|SERPINB2|SERPINE2|PLAU|TNNC1|ADAM12|FZD8|ADAMTS1|SEMA3A|FST|POSTN|TMEM158|NTN4|C12orf75,-16,0
1,-16,PGB:00120,M1,1,0,PaGenBase,36,Cell-specific: Cardiac Myocytes,,-16,12,14,30293,60,838,20,2.4,0.53,633|1404|1906|2149|2202|3397|3486|3572|5351|5999|6372|6783|7057|7168|8614|10234|10631|10769|23213|79572,BGN|HAPLN1|EDN1|F2R|EFEMP1|ID1|IGFBP3|IL6ST|PLOD1|RGS4|CXCL6|SULT1E1|THBS1|TPM1|STC2|LRRC17|POSTN|PLK2|SULF1|ATP13A3,-14,0
1,-15,PGB:00069,M1,1,0,PaGenBase,36,Cell-specific: A204,,-15,12,14,30293,57,838,19,2.3,0.51,960|1006|1301|1356|1958|2260|3371|3908|4223|4325|5122|5178|6781|7134|7857|8470|8515|54769|80036,CD44|CDH8|COL11A1|CP|EGR1|FGFR1|TNC|LAMA2|MEOX2|MMP16|PCSK1|PEG3|STC1|TNNC1|SCG2|SORBS2|ITGA10|DIRAS2|TRPM3,-13,0
1,-11,PGB:00045,M1,1,0,PaGenBase,36,Tissue-specific: placenta,,-11,3.9,8.6,30293,305,838,33,3.9,0.67,649|653|654|1601|1947|2192|2624|2719|4254|4320|4826|5055|5270|5272|5328|5865|6513|7052|7078|8038|9536|10319|10630|22856|22874|23670|55655|57211|64220|79987|80760|205860|389136,BMP1|BMP5|BMP6|DAB2|EFNB1|FBLN1|GATA2|GPC3|KITLG|MMP11|NNAT|SERPINB2|SERPINE2|SERPINB9|PLAU|RAB3B|SLC2A1|TGM2|TIMP3|ADAM12|PTGES|LAMC3|PDPN|CHSY1|PLEKHA6|CEMIP2|NLRP2|ADGRG6|STRA6|SVEP1|ITIH5|TRIML2|VGLL3,-8.4,0
1,-11,PGB:00081,M1,1,0,PaGenBase,36,Cell-specific: Bronchial Epithelial Cells,,-11,5.8,9.5,30293,137,838,22,2.6,0.55,182|780|928|1832|2706|3667|3691|3910|5055|5328|6385|6590|8091|9510|9635|10468|10512|11178|22822|51474|79413|347902,JAG1|DDR1|CD9|DSP|GJB2|IRS1|ITGB4|LAMA4|SERPINB2|PLAU|SDC4|SLPI|HMGA2|ADAMTS1|CLCA2|FST|SEMA3C|LZTS1|PHLDA1|LIMA1|ZBED2|AMIGO2,-8.4,0
1,-8.9,PGB:00061,M1,1,0,PaGenBase,36,Cell-specific: astrocytes,,-8.9,25,13,30293,10,838,7,0.84,0.31,70|2239|2890|4632|7169|23209|27253,ACTC1|GPC4|GRIA1|MYL1|TPM2|MLC1|PCDH17,-6.9,0
1,-7.5,PGB:00037,M1,1,0,PaGenBase,36,Tissue-specific: heart,,-7.5,3.3,6.9,30293,321,838,29,3.5,0.63,58|70|1129|1903|2138|2274|5318|5806|6546|7134|7135|7138|7168|7169|7273|8470|8707|9194|10611|10699|27129|55504|56109|57451|81578|115701|116496|117154|340542,ACTA1|ACTC1|CHRM2|S1PR3|EYA1|FHL2|PKP2|PTX3|SLC8A1|TNNC1|TNNI1|TNNT1|TPM1|TPM2|TTN|SORBS2|B3GALT2|SLC16A7|PDLIM5|CORIN|HSPB7|TNFRSF19|PCDHGA6|TENM2|COL21A1|ALPK2|NIBAN1|DACH2|BEX5,-5.7,0
