_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-24,C1449563,M1,1,0,DisGeNET,35,"Cardiomyopathy, Familial Idiopathic",,-24,3.8,13,30293,772,838,81,9.7,1,59|70|88|182|284|285|948|966|1129|1264|1268|1290|1301|1674|1832|1843|1889|1906|2006|2070|2195|2260|2274|2597|2615|2697|2730|3084|3091|3958|4015|4053|4060|4254|4288|4322|4323|5080|5318|5580|5592|6285|6385|6387|6422|6513|6657|6783|6850|7010|7042|7052|7057|7075|7078|7134|7168|7273|7351|8492|8878|9314|9464|10486|10611|10630|10631|10699|10763|11095|23576|26762|27129|27253|28984|55959|57007|57761|58480|63976|170692,ACTA2|ACTC1|ACTN2|JAG1|ANGPT1|ANGPT2|CD36|CD59|CHRM2|CNN1|CNR1|COL5A2|COL11A1|DES|DSP|DUSP1|ECE1|EDN1|ELN|EYA4|FAT1|FGFR1|FHL2|GAPDH|LRRC32|GJA1|GCLM|NRG1|HIF1A|LGALS3|LOX|LTBP2|LUM|KITLG|MKI67|MMP13|MMP14|PAX6|PKP2|PRKCD|PRKG1|S100B|SDC4|CXCL12|SFRP1|SLC2A1|SOX2|SULT1E1|SYK|TEK|TGFB2|TGM2|THBS1|TIE1|TIMP3|TNNC1|TPM1|TTN|UCP2|PRSS12|SQSTM1|KLF4|HAND2|CAP2|PDLIM5|PDPN|POSTN|CORIN|NES|ADAMTS8|DDAH1|HAVCR1|HSPB7|PCDH17|RGCC|SULF2|ACKR3|TRIB3|RHOU|PRDM16|ADAMTS18,-21,0
1,-22,C0220650,M1,1,0,DisGeNET,35,Metastatic malignant neoplasm to brain,,-22,5.1,14,30293,392,838,55,6.6,0.86,25|51|285|358|627|960|1302|1903|1958|1993|2173|2260|2263|2296|2621|2670|2697|3084|3091|3486|3489|3572|3690|3897|3939|4015|4323|4854|5055|5077|5806|6091|6285|6387|6590|6695|7412|7538|8754|8912|9314|9353|9788|10763|23129|23209|29951|51129|54477|55016|57007|57214|80781|116372|100133941,ABL1|ACOX1|ANGPT2|AQP1|BDNF|CD44|COL11A2|S1PR3|EGR1|ELAVL2|FABP7|FGFR1|FGFR2|FOXC1|GAS6|GFAP|GJA1|NRG1|HIF1A|IGFBP3|IGFBP6|IL6ST|ITGB3|L1CAM|LDHA|LOX|MMP14|NOTCH3|SERPINB2|PAX3|PTX3|ROBO1|S100B|CXCL12|SLPI|SPOCK1|VCAM1|ZFP36|ADAM9|CACNA1H|KLF4|SLIT2|MTSS1|NES|PLXND1|MLC1|PDZRN4|ANGPTL4|PLEKHA5|MARCHF1|ACKR3|CEMIP|COL18A1|LYPD1|CD24,-20,0
1,-22,C0153690,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-22,3.9,13,30293,647,838,70,8.4,0.96,25|182|214|284|285|388|567|627|654|655|780|960|966|1435|1462|1803|1906|1958|2006|2069|2149|2258|2260|2263|2295|2521|2697|3091|3371|3437|3486|3572|3897|4015|4322|4854|5167|5530|5641|5806|6372|6387|6590|6869|6899|7010|7045|7052|7058|7412|7481|8076|8325|8600|8754|8878|9314|9358|9510|9536|9547|10631|11343|27324|29968|57007|92737|117581|157638|100133941,ABL1|JAG1|ALCAM|ANGPT1|ANGPT2|RHOB|B2M|BDNF|BMP6|BMP7|DDR1|CD44|CD59|CSF1|VCAN|DPP4|EDN1|EGR1|ELN|EREG|F2R|FGF13|FGFR1|FGFR2|FOXF2|FUS|GJA1|HIF1A|TNC|IFIT3|IGFBP3|IL6ST|L1CAM|LOX|MMP13|NOTCH3|ENPP1|PPP3CA|LGMN|PTX3|CXCL6|CXCL12|SLPI|TACR1|TBX1|TEK|TGFBI|TGM2|THBS2|VCAM1|WNT11|MFAP5|FZD8|TNFSF11|ADAM9|SQSTM1|KLF4|ITGBL1|ADAMTS1|PTGES|CXCL14|POSTN|MGLL|TOX3|PSAT1|ACKR3|DNER|TWIST2|LRATD2|CD24,-19,0
1,-21,C0041696,M1,1,0,DisGeNET,35,Unipolar Depression,,-21,3.8,12,30293,641,838,68,8.1,0.94,117|288|624|627|649|653|655|1129|1268|1393|1501|1843|1993|2012|2258|2260|2495|2521|2670|2697|2823|2890|2908|2917|3059|3075|3084|3091|3131|3371|3554|3939|4045|4747|4969|5142|5243|5328|5332|5806|5999|6285|6303|6507|6513|6586|6616|6662|6869|7412|7436|7466|7704|9260|10371|10611|23263|23705|25890|26047|27087|50863|54541|55784|64084|84969|170690|257194,ADCYAP1R1|ANK3|BDKRB2|BDNF|BMP1|BMP5|BMP7|CHRM2|CNR1|CRHBP|CTNND2|DUSP1|ELAVL2|EMP1|FGF13|FGFR1|FTH1|FUS|GFAP|GJA1|GPM6A|GRIA1|NR3C1|GRM7|HCLS1|CFH|NRG1|HIF1A|HLF|TNC|IL1R1|LDHA|LSAMP|NEFL|OGN|PDE4B|ABCB1|PLAU|PLCB4|PTX3|RGS4|S100B|SAT1|SLC1A3|SLC2A1|SLIT3|SNAP25|SOX9|TACR1|VCAM1|VLDLR|WFS1|ZBTB16|PDLIM7|SEMA3A|PDLIM5|MCF2L|CADM1|ABI3BP|CNTNAP2|B3GAT1|NTM|DDIT4|MCTP2|CLSTN2|TOX2|ADAMTS16|NEGR1,-18,0
1,-20,C0004936,M1,1,0,DisGeNET,35,Mental disorders,,-20,3.4,12,30293,789,838,75,8.9,0.99,72|117|125|272|288|473|624|627|649|780|805|928|1129|1268|1356|1393|1501|1600|1620|1903|1958|2042|2263|2277|2316|2670|2697|2823|2890|2908|2917|3084|3690|3726|3730|4045|4747|5052|5080|5142|5243|5454|5999|6285|6383|6387|6493|6616|6869|6899|6928|7052|7225|7436|7466|7849|8128|8406|9260|10611|23263|26047|27020|27087|29968|51473|55638|57007|83857|84867|114815|124925|152330|257194|387758,ACTG2|ADCYAP1R1|ADH1B|AMPD3|ANK3|RERE|BDKRB2|BDNF|BMP1|DDR1|CALM2|CD9|CHRM2|CNR1|CP|CRHBP|CTNND2|DAB1|BRINP1|S1PR3|EGR1|EPHA3|FGFR2|VEGFD|FLNA|GFAP|GJA1|GPM6A|GRIA1|NR3C1|GRM7|NRG1|ITGB3|JUNB|ANOS1|LSAMP|NEFL|PRDX1|PAX6|PDE4B|ABCB1|POU3F2|RGS4|S100B|SDC2|CXCL12|SIM2|SNAP25|TACR1|TBX1|HNF1B|TGM2|TRPC6|VLDLR|WFS1|PAX8|ST8SIA2|SRPX|PDLIM7|PDLIM5|MCF2L|CNTNAP2|NPTN|B3GAT1|PSAT1|DCDC2|SYBU|ACKR3|TMTC1|PTPN5|SORCS1|SEZ6|CNTN4|NEGR1|FIBIN,-17,0
1,-19,C1704272,M1,1,0,DisGeNET,35,Benign Prostatic Hyperplasia,,-19,3.4,12,30293,770,838,73,8.7,0.97,117|146|285|473|653|654|960|1129|1268|1462|1501|1545|1803|1843|1906|1958|2006|2149|2252|2260|2263|2294|2295|2495|3090|3091|3223|3232|3397|3486|3488|3491|3939|4015|4254|4288|4323|4753|5167|5243|5328|5919|6422|6423|6424|6493|6657|6662|6752|6781|6783|6928|7042|7057|7058|7078|7168|8654|8878|9314|9353|9358|9510|9547|9590|10468|10631|23213|29968|51129|57007|202151|644943,ADCYAP1R1|ADRA1D|ANGPT2|RERE|BMP5|BMP6|CD44|CHRM2|CNR1|VCAN|CTNND2|CYP1B1|DPP4|DUSP1|EDN1|EGR1|ELN|F2R|FGF7|FGFR1|FGFR2|FOXF1|FOXF2|FTH1|HIC1|HIF1A|HOXC6|HOXD3|ID1|IGFBP3|IGFBP5|CCN1|LDHA|LOX|KITLG|MKI67|MMP14|NELL2|ENPP1|ABCB1|PLAU|RARRES2|SFRP1|SFRP2|SFRP4|SIM2|SOX2|SOX9|SSTR2|STC1|SULT1E1|HNF1B|TGFB2|THBS1|THBS2|TIMP3|TPM1|PDE5A|SQSTM1|KLF4|SLIT2|ITGBL1|ADAMTS1|CXCL14|AKAP12|FST|POSTN|SULF1|PSAT1|ANGPTL4|ACKR3|RANBP3L|RASSF10,-17,0
1,-19,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-19,3.4,11,30293,764,838,72,8.6,0.97,780|960|1268|1302|1435|1803|1843|2034|2149|2195|2202|2252|2258|2263|2277|2706|2934|3084|3091|3397|3491|3572|3667|3939|3958|4015|4060|4323|4837|4854|5243|5270|5328|5580|6285|6387|6422|6423|6424|6513|6590|6657|6662|6695|6752|6876|6928|7010|7042|7045|7052|7057|7412|8091|8291|8470|9314|9353|9547|10371|10631|10763|10894|22822|23213|23550|51129|51363|54894|55655|80781|100133941,DDR1|CD44|CNR1|COL11A2|CSF1|DPP4|DUSP1|EPAS1|F2R|FAT1|EFEMP1|FGF7|FGF13|FGFR2|VEGFD|GJB2|GSN|NRG1|HIF1A|ID1|CCN1|IL6ST|IRS1|LDHA|LGALS3|LOX|LUM|MMP14|NNMT|NOTCH3|ABCB1|SERPINE2|PLAU|PRKCD|S100B|CXCL12|SFRP1|SFRP2|SFRP4|SLC2A1|SLPI|SOX2|SOX9|SPOCK1|SSTR2|TAGLN|HNF1B|TEK|TGFB2|TGFBI|TGM2|THBS1|VCAM1|HMGA2|DYSF|SORBS2|KLF4|SLIT2|CXCL14|SEMA3A|POSTN|NES|LYVE1|PHLDA1|SULF1|PSD4|ANGPTL4|CHST15|RNF43|NLRP2|COL18A1|CD24,-16,0
1,-19,C0151650,M1,1,0,DisGeNET,35,Renal fibrosis,,-19,3.9,12,30293,570,838,61,7.3,0.9,25|182|284|285|358|567|633|654|655|715|780|948|1268|1302|1674|1803|1843|1889|1906|1958|2006|2034|2119|2195|2263|2296|2697|3091|3371|3572|3726|3958|4015|4322|4907|5122|5243|5806|5997|6387|6422|6513|6662|6899|7042|7045|7052|7057|7225|7351|9314|9353|9536|10631|10979|23576|26762|28984|64094|92737|117581,ABL1|JAG1|ANGPT1|ANGPT2|AQP1|B2M|BGN|BMP6|BMP7|C1R|DDR1|CD36|CNR1|COL11A2|DES|DPP4|DUSP1|ECE1|EDN1|EGR1|ELN|EPAS1|ETV5|FAT1|FGFR2|FOXC1|GJA1|HIF1A|TNC|IL6ST|JUNB|LGALS3|LOX|MMP13|NT5E|PCSK1|ABCB1|PTX3|RGS2|CXCL12|SFRP1|SLC2A1|SOX9|TBX1|TGFB2|TGFBI|TGM2|THBS1|TRPC6|UCP2|KLF4|SLIT2|PTGES|POSTN|FERMT2|DDAH1|HAVCR1|RGCC|SMOC2|DNER|TWIST2,-16,0
1,-18,C0235833,M1,1,0,DisGeNET,35,Congenital diaphragmatic hernia,,-18,5.7,12,30293,239,838,38,4.5,0.72,25|59|284|960|1674|1889|1906|1947|2006|2034|2239|2252|2294|2296|2316|2706|2719|2908|3084|3736|4288|4773|6586|6899|7010|7042|7225|7481|8085|8854|9754|10516|51339|55784|64220|80144|158326|340419,ABL1|ACTA2|ANGPT1|CD44|DES|ECE1|EDN1|EFNB1|ELN|EPAS1|GPC4|FGF7|FOXF1|FOXC1|FLNA|GJB2|GPC3|NR3C1|NRG1|KCNA1|MKI67|NFATC2|SLIT3|TBX1|TEK|TGFB2|TRPC6|WNT11|KMT2D|ALDH1A2|STARD8|FBLN5|DACT1|MCTP2|STRA6|FRAS1|FREM1|RSPO2,-15,0
1,-17,C0856169,M1,1,0,DisGeNET,35,Endothelial dysfunction,,-17,3.4,11,30293,716,838,67,8,0.94,134|182|285|358|627|710|805|948|1240|1803|1906|2006|2244|2258|2316|2621|2624|3075|3091|3486|3667|3958|4015|4060|4240|4256|4854|4907|5055|5167|5328|5592|5648|5806|5919|6285|6372|6385|6387|6424|6513|6533|6590|6899|7052|7057|7225|7273|7351|7412|7436|8600|8654|8878|9314|9536|9590|9644|11095|11096|23336|23576|26762|57007|57761|80274|166929,ADORA1|JAG1|ANGPT2|AQP1|BDNF|SERPING1|CALM2|CD36|CMKLR1|DPP4|EDN1|ELN|FGB|FGF13|FLNA|GAS6|GATA2|CFH|HIF1A|IGFBP3|IRS1|LGALS3|LOX|LUM|MFGE8|MGP|NOTCH3|NT5E|SERPINB2|ENPP1|PLAU|PRKG1|MASP1|PTX3|RARRES2|S100B|CXCL6|SDC4|CXCL12|SFRP4|SLC2A1|SLC6A6|SLPI|TBX1|TGM2|THBS1|TRPC6|TTN|UCP2|VCAM1|VLDLR|TNFSF11|PDE5A|SQSTM1|KLF4|PTGES|AKAP12|SH3PXD2A|ADAMTS8|ADAMTS5|SYNM|DDAH1|HAVCR1|ACKR3|TRIB3|SCUBE1|SGMS2,-15,0
