_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.593671795524131,R-HSA-428542,M1,1,0,Reactome Gene Sets,6,Regulation of commissural axon pathfinding by SLIT and ROBO,,-2.593671795524131,10.280429864253394,5.08883796472266,30293,10,884,3,0.3393665158371041,0.1956006006328135,4753|9353|9423,NELL2|SLIT2|NTN1,-1.2297577677594407,0,32,1,1,-2.593671795524131,10.280429864253394,
1,-2.5375971692398758,R-HSA-416572,M1,1,0,Reactome Gene Sets,6,Sema4D induced cell migration and growth-cone collapse,,-2.5375971692398758,6.527257056668821,4.392873838983698,30293,21,884,4,0.45248868778280543,0.22573189851338754,388|10398|27289|79784,RHOB|MYL9|RND1|MYH14,-1.1926509805511654,0,33,1,1,-2.5375971692398758,6.527257056668821,
1,-2.2526519224684978,R-HSA-400685,M1,1,0,Reactome Gene Sets,6,Sema4D in semaphorin signaling,,-2.2526519224684978,5.48289592760181,3.8876465731592873,30293,25,884,4,0.45248868778280543,0.22573189851338754,388|10398|27289|79784,RHOB|MYL9|RND1|MYH14,-0.9534632243404625,0,33,0,0,-2.5375971692398758,6.527257056668821,
1,-2.464847190123441,R-HSA-1433617,M1,1,0,Reactome Gene Sets,6,Regulation of signaling by NODAL,,-2.464847190123441,9.345845331139449,4.7998136319785925,30293,11,884,3,0.3393665158371041,0.1956006006328135,4838|6997|7044,NODAL|CRIPTO|LEFTY2,-1.1272621010810995,0,34,1,1,-2.464847190123441,9.345845331139449,
1,-2.460483658251893,R-HSA-1181150,M1,1,0,Reactome Gene Sets,6,Signaling by NODAL,,-2.460483658251893,6.230563554092966,4.2549691695958956,30293,22,884,4,0.45248868778280543,0.22573189851338754,4838|5045|6997|7044,NODAL|FURIN|CRIPTO|LEFTY2,-1.1265328538646457,0,34,0,0,-2.464847190123441,9.345845331139449,
1,-2.464847190123441,R-HSA-446107,M1,1,0,Reactome Gene Sets,6,Type I hemidesmosome assembly,,-2.464847190123441,9.345845331139449,4.7998136319785925,30293,11,884,3,0.3393665158371041,0.1956006006328135,3914|3918|5339,LAMB3|LAMC2|PLEC,-1.1272621010810995,0,35,1,1,-2.464847190123441,9.345845331139449,
1,-2.4468314405254064,R-HSA-112310,M1,1,0,Reactome Gene Sets,6,Neurotransmitter release cycle,,-2.4468314405254064,4.031541123236625,3.7565854779398338,30293,51,884,6,0.6787330316742082,0.276149642689236,6507|6511|6572|6616|8224|60482,SLC1A3|SLC1A6|SLC18A3|SNAP25|SYN3|SLC5A7,-1.1164847604069843,0,36,1,1,-2.4468314405254064,4.031541123236625,
1,-2.4384080143726896,R-HSA-6794362,M1,1,0,Reactome Gene Sets,6,Protein-protein interactions at synapses,,-2.4384080143726896,3.187730190466169,3.522404001402841,30293,86,884,8,0.9049773755656109,0.31850675619228336,2890|4916|9378|22829|22871|26050|50944|94030,GRIA1|NTRK3|NRXN1|NLGN4Y|NLGN1|SLITRK5|SHANK1|LRRC4B,-1.111635794612566,0,37,1,1,-2.4384080143726896,3.187730190466169,
1,-2.2448772709767004,R-HSA-9733458,M1,1,0,Reactome Gene Sets,6,Induction of Cell-Cell Fusion,,-2.2448772709767004,7.908022972502611,4.319142091903529,30293,13,884,3,0.3393665158371041,0.1956006006328135,5045|57101|338440,FURIN|ANO2|ANO9,-0.9523191517476782,0,38,1,1,-2.2448772709767004,7.908022972502611,
1,-2.2448772709767004,R-HSA-75205,M1,1,0,Reactome Gene Sets,6,Dissolution of Fibrin Clot,,-2.2448772709767004,7.908022972502611,4.319142091903529,30293,13,884,3,0.3393665158371041,0.1956006006328135,5327|5328|5345,PLAT|PLAU|SERPINF2,-0.9523191517476782,0,39,1,1,-2.2448772709767004,7.908022972502611,
1,-2.2285117510099317,R-HSA-8853659,M1,1,0,Reactome Gene Sets,6,RET signaling,,-2.2285117510099317,4.283512443438914,3.602752401496457,30293,40,884,5,0.5656108597285068,0.2522324987049648,2675|5293|5335|9260|55816,GFRA2|PIK3CD|PLCG1|PDLIM7|DOK5,-0.9392313415421455,0,40,1,1,-2.2285117510099317,4.283512443438914,
1,-2.19009404470574,R-HSA-3238698,M1,1,0,Reactome Gene Sets,6,WNT ligand biogenesis and trafficking,,-2.19009404470574,5.27201531500174,3.7781984408370293,30293,26,884,4,0.45248868778280543,0.22573189851338754,7476|7477|7484|80326,WNT7A|WNT7B|WNT9B|WNT10A,-0.9105009026410857,0,41,1,1,-2.19009404470574,5.27201531500174,
1,-2.1771343880851752,R-HSA-373080,M1,1,0,Reactome Gene Sets,6,Class B/2 (Secretin family receptors),,-2.1771343880851752,2.8857346987377945,3.1915619783237936,30293,95,884,8,0.9049773755656109,0.31850675619228336,117|133|2791|7476|7477|7484|11211|80326,ADCYAP1R1|ADM|GNG11|WNT7A|WNT7B|WNT9B|FZD10|WNT10A,-0.9038814240515397,0,41,0,0,-2.19009404470574,5.27201531500174,
1,-2.155867079110347,R-HSA-9006931,M1,1,0,Reactome Gene Sets,6,Signaling by Nuclear Receptors,,-2.155867079110347,1.9548915849251423,2.8720218715396246,30293,298,884,17,1.9230769230769231,0.4619081359762129,216|348|1382|2353|2791|3315|4313|4316|4318|4609|5451|6258|6319|7031|7033|10170|27329,ALDH1A1|APOE|CRABP2|FOS|GNG11|HSPB1|MMP2|MMP7|MMP9|MYC|POU2F1|RXRG|SCD|TFF1|TFF3|DHRS9|ANGPTL3,-0.88574982892957,0,42,1,1,-2.155867079110347,1.9548915849251423,
1,-2.133549629288406,R-HSA-983189,M1,1,0,Reactome Gene Sets,6,Kinesins,,-2.133549629288406,3.48489147940793,3.312345316465512,30293,59,884,6,0.6787330316742082,0.276149642689236,547|3797|3833|7846|10112|81027,KIF1A|KIF3C|KIFC1|TUBA1A|KIF20A|TUBB1,-0.8786757496716762,0,43,1,1,-2.133549629288406,3.48489147940793,
1,-2.131106013063351,R-HSA-1989781,M1,1,0,Reactome Gene Sets,6,PPARA activates gene expression,,-2.131106013063351,2.63600765750087,3.0739542909750206,30293,117,884,9,1.0180995475113122,0.33763455179887303,196|336|2168|3156|3158|6822|9971|11010|51129,AHR|APOA2|FABP1|HMGCR|HMGCS2|SULT2A1|NR1H4|GLIPR1|ANGPTL4,-0.8786757496716762,0,44,1,1,-2.131106013063351,2.63600765750087,
1,-2.084601581173881,R-HSA-400206,M1,1,0,Reactome Gene Sets,6,Regulation of lipid metabolism by PPARalpha,,-2.084601581173881,2.591705007794973,3.016265719260611,30293,119,884,9,1.0180995475113122,0.33763455179887303,196|336|2168|3156|3158|6822|9971|11010|51129,AHR|APOA2|FABP1|HMGCR|HMGCS2|SULT2A1|NR1H4|GLIPR1|ANGPTL4,-0.8362968520814449,0,44,0,0,-2.131106013063351,2.63600765750087,
1,-2.1304397978715732,R-HSA-1538133,M1,1,0,Reactome Gene Sets,6,G0 and Early G1,,-2.1304397978715732,5.076755488520194,3.674252604313299,30293,27,884,4,0.45248868778280543,0.22573189851338754,890|990|4609|7153,CCNA2|CDC6|MYC|TOP2A,-0.8786757496716762,0,45,1,1,-2.1304397978715732,5.076755488520194,
1,-2.1304397978715732,R-HSA-211976,M1,1,0,Reactome Gene Sets,6,Endogenous sterols,,-2.1304397978715732,5.076755488520194,3.674252604313299,30293,27,884,4,0.45248868778280543,0.22573189851338754,196|1545|2232|9971,AHR|CYP1B1|FDXR|NR1H4,-0.8786757496716762,0,46,1,1,-2.1304397978715732,5.076755488520194,
