Cluster,Score,Type,Gene,Symbol,Network
1,1.7999999999999998,Clustered,64374,SIL1,up_mes_down_epi_SUB1
1,1.7999999999999998,Clustered,5836,PYGL,up_mes_down_epi_SUB1
1,1.7999999999999998,Clustered,55781,RIOK2,up_mes_down_epi_SUB1
2,2.0,Seed,9950,GOLGA5,up_mes_only_SUB1
2,2.0,Clustered,57511,COG6,up_mes_only_SUB1
2,2.0,Clustered,27333,GOLIM4,up_mes_only_SUB1
2,2.0,Clustered,10466,COG5,up_mes_only_SUB1
2,2.0,Clustered,83548,COG3,up_mes_only_SUB1
5,1.5,Seed,8729,GBF1,up_mes_only_SUB1
5,1.5,Clustered,54732,TMED9,up_mes_only_SUB1
5,1.5,Clustered,51226,COPZ2,up_mes_only_SUB1
5,1.5,Clustered,51014,TMED7,up_mes_only_SUB1
1,1.3333333333333333,Clustered,6897,TARS1,up_mes_only_SUB1
1,1.3333333333333333,Clustered,29925,GMPPB,up_mes_only_SUB1
1,1.3333333333333333,Clustered,5358,PLS3,up_mes_only_SUB1
1,1.3333333333333333,Clustered,59,ACTA2,up_mes_only_SUB1
1,1.3333333333333333,Clustered,23379,ICE1,up_mes_only_SUB1
1,1.3333333333333333,Clustered,2673,GFPT1,up_mes_only_SUB1
1,1.3333333333333333,Clustered,8546,AP3B1,up_mes_only_SUB1
1,1.3333333333333333,Clustered,2665,GDI2,up_mes_only_SUB1
1,1.3333333333333333,Clustered,8218,CLTCL1,up_mes_only_SUB1
1,1.3333333333333333,Clustered,1656,DDX6,up_mes_only_SUB1
1,1.3333333333333333,Clustered,85403,EAF1,up_mes_only_SUB1
1,1.3333333333333333,Seed,1022,CDK7,up_mes_only_SUB1
3,1.2,Clustered,5611,DNAJC3,up_mes_only_SUB1
3,1.2,Clustered,51726,DNAJB11,up_mes_only_SUB1
3,1.2,Clustered,1503,CTPS1,up_mes_only_SUB1
3,1.2,Seed,201595,STT3B,up_mes_only_SUB1
3,1.2,Clustered,10483,SEC23B,up_mes_only_SUB1
6,1.0,Seed,6712,SPTBN2,up_mes_only_SUB1
6,1.0,Clustered,51272,BET1L,up_mes_only_SUB1
6,1.0,Clustered,1780,DYNC1I1,up_mes_only_SUB1
4,2.0,Clustered,1278,COL1A2,up_mes_only_SUB2
4,2.0,Clustered,1295,COL8A1,up_mes_only_SUB2
4,2.0,Clustered,1301,COL11A1,up_mes_only_SUB2
4,2.0,Clustered,1290,COL5A2,up_mes_only_SUB2
4,2.0,Seed,1296,COL8A2,up_mes_only_SUB2
