_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-3.1,0,GO:0006096,glycolytic process,M00001010,2,0
1,1,0,0,0,0,0,0,-3.2,-5.1,0,0,0,0,0,0,GO:0015918,sterol transport,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-5.5,0,-3.7,0,0,GO:0051640,organelle localization,M00010100,2,0
1,0,0,0,0,0,1,0,-2.1,0,0,0,0,0,-2.1,0,GO:0007626,locomotory behavior,M10000010,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.9,0,GO:0061024,membrane organization,M01000010,2,0
0,1,0,0,0,0,1,0,0,-2.4,0,0,0,0,-8.5,0,GO:0008299,isoprenoid biosynthetic process,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-6.6,0,0,-3.6,GO:0002685,regulation of leukocyte migration,M00001001,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-5.7,0,-4.5,0,GO:0035966,response to topologically incorrect protein,M00001010,2,0
0,1,0,0,0,0,1,0,0,-9.1,0,0,0,0,-3.3,0,GO:0006790,sulfur compound metabolic process,M01000010,2,0
0,0,1,0,0,0,1,0,0,0,-2.9,0,0,0,-4.9,0,GO:0070482,response to oxygen levels,M00100010,2,0
0,1,0,0,0,0,1,0,0,-4.3,0,0,0,0,-19,0,WP5333,Enterocyte cholesterol metabolism,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.7,0,0,-3,GO:0071219,cellular response to molecule of bacterial origin,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.5,0,-8.2,0,0,GO:0046328,regulation of JNK cascade,M00010100,2,0
1,0,0,0,0,0,1,0,-3.5,0,0,0,0,0,-2.3,0,GO:0032870,cellular response to hormone stimulus,M10000010,2,0
0,1,1,0,0,0,0,0,0,-4,-2,0,0,0,0,0,GO:0090276,regulation of peptide hormone secretion,M01100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.3,0,0,-5,R-HSA-9694516,SARS-CoV-2 Infection,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-3,0,0,hsa04730,Long-term depression,M00001100,2,0
1,1,0,0,0,0,0,0,-2.7,-4.3,0,0,0,0,0,0,M5948,HALLMARK BILE ACID METABOLISM,M11000000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.5,0,-2.6,R-HSA-9609690,HCMV Early Events,M00000101,2,0
0,1,0,0,0,0,1,0,0,-4.8,0,0,0,0,-2.8,0,GO:0006638,neutral lipid metabolic process,M01000010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-3.6,0,GO:0009261,ribonucleotide catabolic process,M00001010,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-4.1,0,M5934,HALLMARK XENOBIOTIC METABOLISM,M01000010,2,0
1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-3,0,0,GO:0010718,positive regulation of epithelial to mesenchymal transition,M10000100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-2.8,0,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M00001010,2,0
1,0,0,0,0,1,0,0,-3.6,0,0,0,0,-3.7,0,0,hsa05214,Glioma,M10000100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-3.3,0,0,hsa04540,Gap junction,M00010100,2,0
0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.4,0,0,0,GO:0001960,negative regulation of cytokine-mediated signaling pathway,M01001000,2,0
1,0,0,0,0,0,1,0,-5.8,0,0,0,0,0,-2.6,0,GO:0032869,cellular response to insulin stimulus,M10000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.6,-2.1,0,0,0,0,GO:0090109,regulation of cell-substrate junction assembly,M00110000,2,0
0,0,1,1,0,0,0,0,0,0,-3.3,-3.7,0,0,0,0,GO:0034330,cell junction organization,M00110000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2.3,GO:0046596,regulation of viral entry into host cell,M00000011,2,0
1,0,0,0,1,0,0,0,-3.6,0,0,0,-2.3,0,0,0,M164,PID ERBB1 DOWNSTREAM PATHWAY,M10001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.1,0,-4.5,0,0,GO:0010717,regulation of epithelial to mesenchymal transition,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.4,0,0,0,0,-23,0,GO:0016125,sterol metabolic process,M01000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.9,-3.2,0,0,0,0,GO:0034329,cell junction assembly,M00110000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.5,WP4290,Metabolic reprogramming in colon cancer,M00000011,2,0
0,1,0,0,0,0,1,0,0,-4.9,0,0,0,0,-5.3,0,R-HSA-211859,Biological oxidations,M01000010,2,0
0,1,0,0,0,0,1,0,0,-4.1,0,0,0,0,-4,0,GO:0033865,nucleoside bisphosphate metabolic process,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.1,0,-2.9,0,0,hsa05217,Basal cell carcinoma,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.6,0,GO:0015718,monocarboxylic acid transport,M01000010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-23,0,-3.7,0,GO:0010498,proteasomal protein catabolic process,M00001010,2,0
0,1,0,0,0,0,1,0,0,-4.1,0,0,0,0,-4,0,GO:0034032,purine nucleoside bisphosphate metabolic process,M01000010,2,0
0,1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-2,0,GO:0010565,regulation of cellular ketone metabolic process,M01000010,2,0
1,1,0,0,0,0,0,0,-2.4,-3.2,0,0,0,0,0,0,GO:0042552,myelination,M11000000,2,0
1,0,0,0,0,0,1,0,-2.8,0,0,0,0,0,-2.2,0,hsa00380,Tryptophan metabolism,M10000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.5,0,0,-2.9,GO:0031348,negative regulation of defense response,M00001001,2,0
1,0,0,0,0,1,0,0,-2.9,0,0,0,0,-2.1,0,0,GO:0010564,regulation of cell cycle process,M10000100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4,0,0,-2.3,hsa04061,Viral protein interaction with cytokine and cytokine receptor,M00001001,2,0
1,0,0,0,0,0,1,0,-3.2,0,0,0,0,0,-4.1,0,M5936,HALLMARK OXIDATIVE PHOSPHORYLATION,M10000010,2,0
0,1,0,0,0,0,1,0,0,-3.5,0,0,0,0,-4.3,0,GO:0050801,monoatomic ion homeostasis,M01000010,2,0
0,0,1,0,1,0,0,0,0,0,-5,0,-2.5,0,0,0,M5884,NABA CORE MATRISOME,M00101000,2,0
1,0,0,0,0,0,1,0,-3.3,0,0,0,0,0,-2.2,0,GO:0006497,protein lipidation,M10000010,2,0
0,1,1,0,0,0,0,0,0,-2.1,-2.4,0,0,0,0,0,GO:0031016,pancreas development,M01100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.1,0,0,-3.3,GO:0002690,positive regulation of leukocyte chemotaxis,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.5,0,0,-2.8,GO:0050867,positive regulation of cell activation,M00001001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.2,GO:0002449,lymphocyte mediated immunity,M00000011,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-4.9,0,R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,M00001010,2,0
1,0,0,0,1,0,0,0,-3.7,0,0,0,-2.1,0,0,0,WP4255,Non small cell lung cancer,M10001000,2,0
0,1,0,0,0,0,1,0,0,-4.8,0,0,0,0,-3.5,0,GO:0071466,cellular response to xenobiotic stimulus,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.3,0,0,GO:0007229,integrin-mediated signaling pathway,M00001100,2,0
0,1,0,0,0,0,1,0,0,-9.7,0,0,0,0,-2.9,0,GO:0010817,regulation of hormone levels,M01000010,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-3.4,0,0,0,hsa04370,VEGF signaling pathway,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.2,0,0,-6.5,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,M00001001,2,0
0,1,0,0,0,0,1,0,0,-2.9,0,0,0,0,-2.8,0,GO:0098754,detoxification,M01000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.1,-2.6,0,0,0,0,GO:0061001,regulation of dendritic spine morphogenesis,M00110000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.7,0,0,-2.6,GO:0002720,positive regulation of cytokine production involved in immune response,M00001001,2,0
0,1,0,0,0,0,1,0,0,-6.6,0,0,0,0,-2.9,0,GO:0006575,cellular modified amino acid metabolic process,M01000010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-5.4,0,-3.1,0,GO:0034655,nucleobase-containing compound catabolic process,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.9,-2.2,0,0,hsa05142,Chagas disease,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.5,-2.4,0,0,GO:0030097,hemopoiesis,M00001100,2,0
1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-3.9,0,0,GO:0001654,eye development,M10000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-5,0,0,R-HSA-5663220,RHO GTPases Activate Formins,M00001100,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-5.8,0,0,0,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,M10001000,2,0
0,0,1,1,0,0,0,0,0,0,-2.3,-2.5,0,0,0,0,GO:0042692,muscle cell differentiation,M00110000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2.6,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",M00000011,2,0
1,0,0,0,0,0,1,0,-2.2,0,0,0,0,0,-5.3,0,GO:0014074,response to purine-containing compound,M10000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2,0,0,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.5,0,0,-4,GO:0002697,regulation of immune effector process,M00001001,2,0
1,0,1,0,0,0,0,0,-2.2,0,-3.5,0,0,0,0,0,GO:0060047,heart contraction,M10100000,2,0
0,1,0,0,0,0,1,0,0,-2,0,0,0,0,-3.3,0,GO:1990748,cellular detoxification,M01000010,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-10,-4.9,R-HSA-446203,Asparagine N-linked glycosylation,M00000011,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.5,0,0,-2.1,GO:0033209,tumor necrosis factor-mediated signaling pathway,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-15,0,0,-2.2,R-HSA-157118,Signaling by NOTCH,M00001001,2,0
1,0,0,0,1,0,0,0,-3.5,0,0,0,-2.1,0,0,0,GO:0032386,regulation of intracellular transport,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.6,0,0,-3,GO:0045089,positive regulation of innate immune response,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-2.2,0,0,GO:0060070,canonical Wnt signaling pathway,M00010100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-4.8,0,GO:0009141,nucleoside triphosphate metabolic process,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.6,0,0,hsa04926,Relaxin signaling pathway,M00001100,2,0
0,0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-3.6,0,GO:0032963,collagen metabolic process,M00100010,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-3.1,0,0,0,hsa05211,Renal cell carcinoma,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.4,0,0,-2.8,GO:0019883,antigen processing and presentation of endogenous antigen,M00001001,2,0
1,0,0,0,0,0,1,0,-4,0,0,0,0,0,-5.4,0,GO:0006091,generation of precursor metabolites and energy,M10000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.7,0,-2.4,0,0,WP5085,Vasopressin regulated water reabsorption,M00010100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-28,0,0,-2.1,R-HSA-5362768,Hh mutants are degraded by ERAD,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-17,0,0,-2.4,R-HSA-9711123,Cellular response to chemical stress,M00001001,2,0
0,0,1,0,0,1,0,0,0,0,-5.2,0,0,-2.3,0,0,GO:0048013,ephrin receptor signaling pathway,M00100100,2,0
0,1,1,0,0,0,0,0,0,-2,-3.9,0,0,0,0,0,GO:0001822,kidney development,M01100000,2,0
1,0,0,0,0,0,1,0,-8.1,0,0,0,0,0,-2.5,0,GO:0043604,amide biosynthetic process,M10000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-29,0,0,-4,R-HSA-1236975,Antigen processing-Cross presentation,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-2.5,0,0,GO:0099177,regulation of trans-synaptic signaling,M00010100,2,0
1,0,0,0,1,0,0,0,-2.8,0,0,0,-2.9,0,0,0,hsa01524,Platinum drug resistance,M10001000,2,0
0,1,0,0,0,0,1,0,0,-3.8,0,0,0,0,-3.3,0,GO:0006873,intracellular monoatomic ion homeostasis,M01000010,2,0
1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-3.9,0,0,hsa05226,Gastric cancer,M10000100,2,0
1,0,0,0,0,0,1,0,-3.5,0,0,0,0,0,-2,0,GO:0015980,energy derivation by oxidation of organic compounds,M10000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-12,0,0,-4.7,GO:0071345,cellular response to cytokine stimulus,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.9,-2.3,0,0,R-HSA-73887,Death Receptor Signaling,M00001100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-3.9,0,-2.1,0,GO:0097305,response to alcohol,M00001010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-5.1,0,-3.1,0,GO:0009166,nucleotide catabolic process,M00001010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.4,0,0,-2.3,GO:0032102,negative regulation of response to external stimulus,M00001001,2,0
1,0,1,0,0,0,0,0,-2.7,0,-2.8,0,0,0,0,0,GO:0006936,muscle contraction,M10100000,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-6.1,0,0,0,WP4666,Hepatitis B infection,M10001000,2,0
0,0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-2.6,0,WP3995,Prion disease pathway,M00100010,2,0
1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.3,0,0,0,GO:0031329,regulation of cellular catabolic process,M10001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.1,0,-6.6,0,0,hsa04390,Hippo signaling pathway,M00010100,2,0
0,1,1,0,0,0,0,0,0,-2.1,-2.2,0,0,0,0,0,GO:0061458,reproductive system development,M01100000,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-4.6,0,GO:0046903,secretion,M00000110,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.9,0,-5.3,0,GO:0009185,ribonucleoside diphosphate metabolic process,M00001010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4,0,0,-2.4,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,M00001001,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-3.3,0,0,0,hsa04530,Tight junction,M00011000,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-7.7,0,0,0,GO:0001934,positive regulation of protein phosphorylation,M00101000,2,0
1,0,0,0,0,1,0,0,-2,0,0,0,0,-2.3,0,0,GO:0022411,cellular component disassembly,M10000100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-6.9,0,0,-6.9,GO:0001819,positive regulation of cytokine production,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.2,0,0,-3.6,GO:0002688,regulation of leukocyte chemotaxis,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-22,0,0,-2.8,R-HSA-8878166,Transcriptional regulation by RUNX2,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.2,0,0,-3.1,GO:0071222,cellular response to lipopolysaccharide,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.8,0,0,-2.7,WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,M00001001,2,0
1,1,0,0,0,0,0,0,-2.1,-2.9,0,0,0,0,0,0,GO:0060191,regulation of lipase activity,M11000000,2,0
1,0,0,0,0,1,0,0,-4.2,0,0,0,0,-2.1,0,0,WP2032,Thyroid stimulating hormone TSH signaling pathway,M10000100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-2.5,GO:0009165,nucleotide biosynthetic process,M00000011,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-3.3,0,0,M5493,WNT SIGNALING,M00010100,2,0
0,1,1,0,0,0,0,0,0,-2.4,-3.8,0,0,0,0,0,GO:0072001,renal system development,M01100000,2,0
0,0,1,1,0,0,0,0,0,0,-2.6,-2.2,0,0,0,0,GO:0010638,positive regulation of organelle organization,M00110000,2,0
1,0,0,0,0,0,1,0,-2.4,0,0,0,0,0,-3,0,R-HSA-1483206,Glycerophospholipid biosynthesis,M10000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.1,-2.6,0,0,0,0,GO:0002062,chondrocyte differentiation,M00110000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-2.4,GO:0032480,negative regulation of type I interferon production,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-2.2,0,0,GO:0030865,cortical cytoskeleton organization,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-6.1,R-HSA-1169408,ISG15 antiviral mechanism,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-2.6,-3.5,0,0,0,0,GO:0045664,regulation of neuron differentiation,M00110000,2,0
1,0,1,0,0,0,0,0,-2.2,0,-2.9,0,0,0,0,0,GO:0001503,ossification,M10100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.1,0,0,-2.7,GO:0071216,cellular response to biotic stimulus,M00001001,2,0
1,0,1,0,0,0,0,0,-2.7,0,-2.1,0,0,0,0,0,GO:0048701,embryonic cranial skeleton morphogenesis,M10100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-2.3,0,0,M19118,BIOCARTA KERATINOCYTE PATHWAY,M00001100,2,0
1,0,0,1,0,0,0,0,-3.3,0,0,-3.2,0,0,0,0,GO:0021915,neural tube development,M10010000,2,0
1,0,0,0,1,0,0,0,-2.5,0,0,0,-14,0,0,0,hsa05203,Viral carcinogenesis,M10001000,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-23,0,GO:1902653,secondary alcohol biosynthetic process,M01000010,2,0
0,1,0,0,0,0,1,0,0,-2.6,0,0,0,0,-6.7,0,GO:0019318,hexose metabolic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.8,-2.3,0,0,M142,PID AJDISS 2PATHWAY,M00001100,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-4.8,0,R-HSA-9609507,Protein localization,M01000010,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-3.9,0,GO:0006805,xenobiotic metabolic process,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-11,0,0,0,hsa04064,NF-kappa B signaling pathway,M00011000,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.2,0,R-HSA-948021,Transport to the Golgi and subsequent modification,M00000110,2,0
1,1,0,0,0,0,0,0,-2.4,-2.4,0,0,0,0,0,0,GO:0090314,positive regulation of protein targeting to membrane,M11000000,2,0
0,1,0,0,0,0,1,0,0,-3.3,0,0,0,0,-4.2,0,GO:0009636,response to toxic substance,M01000010,2,0
1,0,0,0,0,0,1,0,-3.7,0,0,0,0,0,-2.1,0,hsa00860,Porphyrin metabolism,M10000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.9,0,0,-3.1,GO:0002483,antigen processing and presentation of endogenous peptide antigen,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.8,0,-2.7,0,0,GO:0043244,regulation of protein-containing complex disassembly,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-3.9,0,GO:0046889,positive regulation of lipid biosynthetic process,M01000010,2,0
1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.2,0,0,R-HSA-5654736,Signaling by FGFR1,M10000100,2,0
1,0,0,0,1,0,0,0,-2.7,0,0,0,-2.8,0,0,0,M239,PID A6B1 A6B4 INTEGRIN PATHWAY,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.4,0,0,-3.1,GO:0032648,regulation of interferon-beta production,M00001001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-13,-3.7,GO:0006457,protein folding,M00000011,2,0
1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-3.6,0,0,R-HSA-9009391,Extra-nuclear estrogen signaling,M10000100,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.3,0,-2.4,0,0,hsa04550,Signaling pathways regulating pluripotency of stem cells,M00010100,2,0
0,0,0,1,0,0,1,0,0,0,0,-3.5,0,0,-2,0,hsa05110,Vibrio cholerae infection,M00010010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.3,0,0,-4.4,R-HSA-9679506,SARS-CoV Infections,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-9.2,0,0,-3.7,GO:0006954,inflammatory response,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-18,-2.3,0,0,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,M00001100,2,0
1,0,0,0,0,0,1,0,-5.9,0,0,0,0,0,-3.1,0,hsa00280,"Valine, leucine and isoleucine degradation",M10000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-3.5,0,0,0,M5896,HALLMARK TGF BETA SIGNALING,M00011000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-4.1,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-6.1,-2.5,0,0,0,0,GO:1901888,regulation of cell junction assembly,M00110000,2,0
0,0,1,1,0,0,0,0,0,0,-4.2,-6.3,0,0,0,0,GO:0032231,regulation of actin filament bundle assembly,M00110000,2,0
0,0,1,1,0,0,0,0,0,0,-3.2,-2.5,0,0,0,0,GO:0030501,positive regulation of bone mineralization,M00110000,2,0
0,1,0,0,0,1,0,0,0,-3.3,0,0,0,-2.3,0,0,GO:1903532,positive regulation of secretion by cell,M01000100,2,0
0,1,0,0,0,0,1,0,0,-3.4,0,0,0,0,-3.7,0,GO:0055082,intracellular chemical homeostasis,M01000010,2,0
0,1,0,0,0,0,1,0,0,-3.3,0,0,0,0,-2.1,0,GO:0042180,cellular ketone metabolic process,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.2,0,0,WP289,Myometrial relaxation and contraction pathways,M00010100,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-5.6,0,-2,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,M00000101,2,0
0,1,0,0,0,1,0,0,0,-2.3,0,0,0,-3,0,0,GO:0051017,actin filament bundle assembly,M01000100,2,0
0,1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.9,0,0,GO:0061572,actin filament bundle organization,M01000100,2,0
0,0,1,1,0,0,0,0,0,0,-4.8,-3.7,0,0,0,0,GO:0050807,regulation of synapse organization,M00110000,2,0
0,1,1,0,0,0,0,0,0,-3,-2.6,0,0,0,0,0,GO:0003013,circulatory system process,M01100000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.6,GO:0002456,T cell mediated immunity,M00000011,2,0
1,0,1,0,0,0,0,0,-2.1,0,-2.7,0,0,0,0,0,GO:0003012,muscle system process,M10100000,2,0
1,0,0,0,1,0,0,0,-3,0,0,0,-2.4,0,0,0,hsa05215,Prostate cancer,M10001000,2,0
1,1,0,0,0,0,0,0,-2.2,-3.5,0,0,0,0,0,0,GO:1905952,regulation of lipid localization,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.6,0,0,-2.5,GO:0042330,taxis,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-5.2,0,0,GO:0046330,positive regulation of JNK cascade,M00010100,2,0
1,0,0,0,0,0,1,0,-3.9,0,0,0,0,0,-4.9,0,M5905,HALLMARK ADIPOGENESIS,M10000010,2,0
1,0,1,0,0,0,0,0,-2.8,0,-3.4,0,0,0,0,0,GO:0035148,tube formation,M10100000,2,0
0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-2.5,0,0,M62,PID EPHB FWD PATHWAY,M00100100,2,0
1,0,0,0,0,0,1,0,-3.2,0,0,0,0,0,-2.1,0,GO:0042158,lipoprotein biosynthetic process,M10000010,2,0
1,0,1,0,0,0,0,0,-3.2,0,-3.9,0,0,0,0,0,GO:0001838,embryonic epithelial tube formation,M10100000,2,0
0,1,0,0,0,0,1,0,0,-8.9,0,0,0,0,-2.8,0,GO:0034308,primary alcohol metabolic process,M01000010,2,0
0,1,1,0,0,0,0,0,0,-2.9,-2.7,0,0,0,0,0,GO:0008015,blood circulation,M01100000,2,0
0,1,0,1,0,0,0,0,0,-2.3,0,-2.9,0,0,0,0,GO:0045216,cell-cell junction organization,M01010000,2,0
0,1,0,0,1,0,0,0,0,-2.4,0,0,-5.3,0,0,0,WP5115,Network map of SARS CoV 2 signaling pathway,M01001000,2,0
1,0,0,0,1,0,0,0,-2.2,0,0,0,-4.4,0,0,0,GO:0061136,regulation of proteasomal protein catabolic process,M10001000,2,0
1,0,0,0,0,0,1,0,-2,0,0,0,0,0,-2.5,0,GO:0001676,long-chain fatty acid metabolic process,M10000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-22,0,0,-2.2,R-HSA-5689603,UCH proteinases,M00001001,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-6.5,0,-37,0,M5924,HALLMARK MTORC1 SIGNALING,M00001010,2,0
1,0,0,0,0,0,1,0,-2.2,0,0,0,0,0,-2.7,0,GO:0019674,NAD metabolic process,M10000010,2,0
1,1,0,0,0,0,0,0,-2.4,-2.4,0,0,0,0,0,0,R-HSA-189445,Metabolism of porphyrins,M11000000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3,-2.5,R-HSA-70326,Glucose metabolism,M00000011,2,0
0,1,0,0,1,0,0,0,0,-5.7,0,0,-2.1,0,0,0,GO:0050818,regulation of coagulation,M01001000,2,0
1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-4.6,0,0,GO:0150063,visual system development,M10000100,2,0
