Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-HSA-556833,Metabolism of lipids,,-9.9,3.7,8.3,30286,757,354,33,9.3,1.5,38|224|1384|3030|3033|4048|4594|5295|5296|5297|5867|6342|8309|8841|8895|9791|9968|10087|11000|22937|23171|30815|51170|51171|55304|79603|79777|80221|80724|81579|114876|126969|376497,ACAT1|ALDH3A2|CRAT|HADHA|HADH|LTA4H|MMUT|PIK3R1|PIK3R2|PI4KA|RAB4A|SCP2|ACOX2|HDAC3|CPNE3|PTDSS1|MED12|CERT1|SLC27A3|SCAP|GPD1L|ST6GALNAC6|HSD17B11|HSD17B14|SPTLC3|CERS4|ACBD4|ACSF2|ACAD10|PLA2G12A|OSBPL1A|SLC44A3|SLC27A1,-8,down_common_genes
WikiPathways,27,WP107,Translation factors,,-9.5,17,12,30286,50,354,10,2.8,0.88,1915|1937|1938|1974|1975|3646|8664|8665|8667|29904,EEF1A1|EEF1G|EEF2|EIF4A2|EIF4B|EIF3E|EIF3D|EIF3F|EIF3H|EEF2K,-7.6,down_common_genes
GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-9.5,3.6,8,30286,785,354,33,9.3,1.5,2|20|38|210|594|678|1027|2549|3030|3033|3488|4048|5139|5164|5166|5295|5296|5595|7049|7067|8912|9847|10370|10628|22937|25828|27250|29904|55625|55667|143686|164091|376497,A2M|ABCA2|ACAT1|ALAD|BCKDHB|ZFP36L2|CDKN1B|GAB1|HADHA|HADH|IGFBP5|LTA4H|PDE3A|PDK2|PDK4|PIK3R1|PIK3R2|MAPK3|TGFBR3|THRA|CACNA1H|C2CD5|CITED2|TXNIP|SCAP|TXN2|PDCD4|EEF2K|ZDHHC7|DENND4C|SESN3|PAQR7|SLC27A1,-7.6,down_common_genes
GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-8.9,3.9,7.9,30286,614,354,28,7.9,1.4,652|2064|2261|2549|3488|3693|4035|4054|4774|5156|5164|5166|5295|5296|5595|7048|7049|7301|8895|9372|9702|9847|10370|10628|23770|26058|27250|51196,BMP4|ERBB2|FGFR3|GAB1|IGFBP5|ITGB5|LRP1|LTBP3|NFIA|PDGFRA|PDK2|PDK4|PIK3R1|PIK3R2|MAPK3|TGFBR2|TGFBR3|TYRO3|CPNE3|ZFYVE9|CEP57|C2CD5|CITED2|TXNIP|FKBP8|GIGYF2|PDCD4|PLCE1,-7.1,down_common_genes
GO Biological Processes,19,GO:0019752,carboxylic acid metabolic process,19_GO:0008152 metabolic process,-8.9,3.5,7.6,30286,789,354,32,9,1.5,36|38|224|275|594|1384|2593|2752|3030|3033|4048|4594|5213|6342|7148|8309|9380|10491|10994|11000|23475|51005|51084|51390|64122|79777|80221|80724|114876|256987|376497|728294,ACADSB|ACAT1|ALDH3A2|AMT|BCKDHB|CRAT|GAMT|GLUL|HADHA|HADH|LTA4H|MMUT|PFKM|SCP2|TNXB|ACOX2|GRHPR|CRTAP|ILVBL|SLC27A3|QPRT|AMDHD2|CRYL1|AIG1|FN3K|ACBD4|ACSF2|ACAD10|OSBPL1A|SERINC5|SLC27A1|D2HGDH,-7,down_common_genes
GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0048519 negative regulation of biological process,-8.7,3.9,7.8,30286,591,354,27,7.6,1.4,1191|2122|2909|3476|4035|5037|5071|5139|5296|5595|5859|7049|7178|8131|8841|10252|10347|10399|23171|23239|27250|57447|64798|94134|143686|154043|286205,CLU|MECOM|ARHGAP35|IGBP1|LRP1|PEBP1|PRKN|PDE3A|PIK3R2|MAPK3|QARS1|TGFBR3|TPT1|NPRL3|HDAC3|SPRY1|ABCA7|RACK1|GPD1L|PHLPP1|PDCD4|NDRG2|DEPTOR|ARHGAP12|SESN3|CNKSR3|SCAI,-6.8,down_common_genes
GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-8.1,3.9,7.5,30286,542,354,25,7.1,1.4,38|1915|1937|1938|1939|1974|1975|3646|4594|5859|8664|8665|8667|8761|10399|26058|29904|30815|51386|55139|55304|79603|79717|84311|123283,ACAT1|EEF1A1|EEF1G|EEF2|EIF2D|EIF4A2|EIF4B|EIF3E|MMUT|QARS1|EIF3D|EIF3F|EIF3H|PABPC4|RACK1|GIGYF2|EEF2K|ST6GALNAC6|EIF3L|ANKZF1|SPTLC3|CERS4|PPCS|MRPL45|TARS3,-6.3,down_common_genes
GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-7.8,5.9,8.1,30286,232,354,16,4.5,1.1,36|38|275|594|1384|2752|3030|3033|6342|8309|10994|23475|51005|51084|51390|80724,ACADSB|ACAT1|AMT|BCKDHB|CRAT|GLUL|HADHA|HADH|SCP2|ACOX2|ILVBL|QPRT|AMDHD2|CRYL1|AIG1|ACAD10,-6,down_common_genes
GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-7.8,5.9,8.1,30286,232,354,16,4.5,1.1,36|38|275|594|1384|2752|3030|3033|6342|8309|10994|23475|51005|51084|51390|80724,ACADSB|ACAT1|AMT|BCKDHB|CRAT|GLUL|HADHA|HADH|SCP2|ACOX2|ILVBL|QPRT|AMDHD2|CRYL1|AIG1|ACAD10,-6,down_common_genes
WikiPathways,27,WP2261,Glioblastoma signaling pathways,,-7.4,10,9.3,30286,82,354,10,2.8,0.88,894|1027|2064|2549|5156|5295|5296|5578|5595|5608,CCND2|CDKN1B|ERBB2|GAB1|PDGFRA|PIK3R1|PIK3R2|PRKCA|MAPK3|MAP2K6,-5.6,down_common_genes
