_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,-40.619667210363914,-4.166057375282659,0.0,-10.855585981577269,R-HSA-1280215,M00001101,3,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-40.619667210363914,8.062039538070072,20.893333037596665,30286,786,325,68,20.923076923076923,2.256295496454104,329|829|836|1326|1435|2633|2919|2920|3106|3135|3383|3455|3576|3589|3600|3656|3660|3665|3669|3726|3976|4478|4791|4792|4793|4893|5293|5519|5682|5685|5687|5688|5690|5694|5698|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|5971|6597|6776|6868|7186|7187|7323|7324|9235|9246|9261|9636|10019|10148|10213|23586|24138|51330|81603|92610|146433,BIRC2|CAPZA1|CASP3|MAP3K8|CSF1|GBP1|CXCL1|CXCL2|HLA-B|HLA-G|ICAM1|IFNAR2|CXCL8|IL11|IL15|IRAK2|IRF2|IRF7|ISG20|JUNB|LIF|MSN|NFKB2|NFKBIA|NFKBIB|NRAS|PIK3CD|PPP2R1B|PSMA1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB6|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|RELB|SMARCA4|STAT5A|ADAM17|TRAF2|TRAF3|UBE2D3|UBE2E1|IL32|UBE2L6|MAPKAPK2|ISG15|SH2B3|EBI3|PSMD14|RIGI|IFIT5|TNFRSF12A|TRIM8|TIFA|IL34,-36.33016744449006,0,1.0,1.0,1.0,-40.619667210363914,44.56802675585284,
0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,-6.539332426698206,0.0,-37.16062338711285,0.0,M5924,M00001010,2,0,Hallmark Gene Sets,23,HALLMARK MTORC1 SIGNALING,,-37.16062338711285,20.906380597014927,26.687960419806785,30286,200,268,37,13.805970149253731,2.107194678900929,120|516|821|1595|1717|1718|2023|2058|2181|2632|3156|3157|3251|3309|3313|3329|3422|3638|4074|5033|5211|5230|5352|6713|6781|7184|7494|8615|9415|9521|10437|10682|23753|27230|51109|80777|134429,ADD3|ATP5MC1|CANX|CYP51A1|DHCR7|DHCR24|ENO1|EPRS1|ACSL3|GBE1|HMGCR|HMGCS1|HPRT1|HSPA5|HSPA9|HSPD1|IDI1|INSIG1|M6PR|P4HA1|PFKL|PGK1|PLOD2|SQLE|STC1|HSP90B1|XBP1|USO1|FADS2|EEF1E1|IFI30|EBP|SDF2L1|SERP1|RDH11|CYB5B|STARD4,-33.172153616902975,0,2.0,1.0,1.0,-37.16062338711285,20.906380597014927,
0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,-36.76809061567615,-2.4531221484531143,0.0,-4.866052742971784,M5890,M00001101,3,0,Hallmark Gene Sets,23,HALLMARK TNFA SIGNALING VIA NFKB,,-36.76809061567615,18.171599999999998,25.37586485962155,30286,200,325,39,12.0,1.802562278877146,329|1326|1435|1959|2919|2920|3371|3383|3624|3726|3914|3976|4791|4792|5054|5271|5329|5734|5971|6372|6776|6890|7127|7128|7185|7262|8870|9308|10010|10318|10950|11182|23258|23586|24145|25816|79693|80149|127544,BIRC2|MAP3K8|CSF1|EGR2|CXCL1|CXCL2|TNC|ICAM1|INHBA|JUNB|LAMB3|LIF|NFKB2|NFKBIA|SERPINE1|SERPINB8|PLAUR|PTGER4|RELB|CXCL6|STAT5A|TAP1|TNFAIP2|TNFAIP3|TRAF1|PHLDA2|IER3|CD83|TANK|TNIP1|BTG3|SLC2A6|DENND5A|RIGI|PANX1|TNFAIP8|YRDC|ZC3H12A|RNF19B,-32.95571210452196,0,3.0,1.0,1.0,-36.76809061567615,18.171599999999998,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-31.11030590627103,0.0,0.0,-2.4907396596393263,hsa05169,M00001001,2,0,KEGG Pathway,24,Epstein-Barr virus infection,,-31.11030590627103,16.14638233054075,22.49542109298107,30286,202,325,35,10.76923076923077,1.7195229620782175,836|965|3106|3135|3383|3455|3665|4791|4792|4793|5293|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|5879|5971|6890|6892|7128|7186|7187|8772|9636|10213|11047|23586,CASP3|CD58|HLA-B|HLA-G|ICAM1|IFNAR2|IRF7|NFKB2|NFKBIA|NFKBIB|PIK3CD|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|RAC1|RELB|TAP1|TAPBP|TNFAIP3|TRAF2|TRAF3|FADD|ISG15|PSMD14|ADRM1|RIGI,-27.422866131725137,0,1.0,0.0,0.0,-40.619667210363914,44.56802675585284,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-30.84151579816718,0.0,0.0,0.0,hsa03050,M00001000,1,0,KEGG Pathway,24,Proteasome,,-30.84151579816718,44.56802675585284,30.79875991173236,30286,46,325,22,6.769230769230769,1.3935020540030418,5682|5685|5687|5688|5690|5694|5698|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|10213|11047|51371,PSMA1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB6|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|PSMD14|ADRM1|POMP,-27.250986036629342,0,1.0,0.0,0.0,-40.619667210363914,44.56802675585284,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-30.467248709907746,0.0,0.0,-3.2317443442310996,R-HSA-449147,M00001001,2,0,Reactome Gene Sets,6,Signaling by Interleukins,,-30.467248709907746,9.259664986176615,18.856777650217225,30286,473,325,47,14.461538461538462,1.9509506570106079,829|836|1326|1435|2919|2920|3383|3576|3589|3600|3656|3726|3976|4478|4791|4792|4793|5293|5519|5682|5685|5687|5688|5690|5694|5698|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|6597|6776|7186|9235|9261|10148|10213|92610|146433,CAPZA1|CASP3|MAP3K8|CSF1|CXCL1|CXCL2|ICAM1|CXCL8|IL11|IL15|IRAK2|JUNB|LIF|MSN|NFKB2|NFKBIA|NFKBIB|PIK3CD|PPP2R1B|PSMA1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB6|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|SMARCA4|STAT5A|TRAF2|IL32|MAPKAPK2|EBI3|PSMD14|TIFA|IL34,-26.955900194417534,0,1.0,0.0,0.0,-40.619667210363914,44.56802675585284,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-29.44777286160269,0.0,0.0,-3.3431368704653113,R-HSA-1236974,M00001001,2,0,Reactome Gene Sets,6,ER-Phagosome pathway,,-29.44777286160269,26.92088888888889,25.649195866745952,30286,90,325,26,8.0,1.5048639090015363,3106|3135|5682|5685|5687|5688|5690|5694|5698|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|6890|6892|10213|10333|10952,HLA-B|HLA-G|PSMA1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB6|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|TAP1|TAPBP|PSMD14|TLR6|SEC61B,-26.00337113574309,0,1.0,0.0,0.0,-40.619667210363914,44.56802675585284,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-29.030464336807007,0.0,0.0,-3.9814669657747186,R-HSA-1236975,M00001001,2,0,Reactome Gene Sets,6,Antigen processing-Cross presentation,,-29.030464336807007,23.962549450549453,24.54851686095836,30286,105,325,27,8.307692307692308,1.5309639791672143,3106|3135|3685|5682|5685|5687|5688|5690|5694|5698|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|6890|6892|10213|10333|10952,HLA-B|HLA-G|ITGAV|PSMA1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB6|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|TAP1|TAPBP|PSMD14|TLR6|SEC61B,-25.644054557925095,0,1.0,0.0,0.0,-40.619667210363914,44.56802675585284,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-28.456957782035087,0.0,0.0,0.0,R-HSA-5358346,M00001000,1,0,Reactome Gene Sets,6,Hedgehog ligand biogenesis,,-28.456957782035087,32.97410650887574,26.876827094183106,30286,65,325,23,7.076923076923077,1.4224674850474777,5682|5685|5687|5688|5690|5694|5698|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|6868|7415|10213|51009,PSMA1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB6|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|ADAM17|VCP|PSMD14|DERL2,-25.159982690839797,0,1.0,0.0,0.0,-40.619667210363914,44.56802675585284,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-28.449482456713653,0.0,0.0,-2.135316548605691,R-HSA-5362768,M00001001,2,0,Reactome Gene Sets,6,Hh mutants are degraded by ERAD,,-28.449482456713653,36.60945054945055,27.77905897043952,30286,56,325,22,6.769230769230769,1.3935020540030418,5682|5685|5687|5688|5690|5694|5698|5700|5701|5702|5704|5705|5707|5708|5709|5713|5717|5718|5719|7415|10213|51009,PSMA1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB6|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMD1|PSMD2|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|VCP|PSMD14|DERL2,-25.159982690839797,0,1.0,0.0,0.0,-40.619667210363914,44.56802675585284,
