_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-24,PGB:00014,M1,1,0,PaGenBase,36,Cell-specific: DRG,,-24,4.7,14,30293,456,884,63,7.1,0.87,463|477|744|760|1212|1301|1382|1410|1545|1607|1621|1804|1910|1995|1996|2139|2173|2258|2346|2596|2675|2701|3371|4023|4804|4885|4914|4916|5100|5121|5266|5354|5764|5803|6236|6616|6623|7020|7033|7070|7103|7368|7545|8671|9201|9211|9332|9378|9479|9745|10297|10391|11075|11122|22986|26050|27151|29114|54674|55117|55885|57214|146227,ZFHX3|ATP1A2|MPPED2|CA2|CLTB|COL11A1|CRABP2|CRYAB|CYP1B1|DGKB|DBH|DPP6|EDNRB|ELAVL3|ELAVL4|EYA2|FABP7|FGF13|FOLH1|GAP43|GFRA2|GJA4|TNC|LPL|NGFR|NPTX2|NTRK1|NTRK3|PCDH8|PCP4|PI3|PLP1|PTN|PTPRZ1|RRAD|SNAP25|SNCG|TFAP2A|TFF3|THY1|TSPAN8|UGT8|ZIC1|SLC4A4|DCLK1|LGI1|CD163|NRXN1|MAPK8IP1|ZNF536|APC2|CORO2B|STMN2|PTPRT|SORCS3|SLITRK5|CPAMD8|TAGLN3|LRRN3|SLC6A15|LMO3|CEMIP|BEAN1,-21,0
1,-14,PGB:00001,M1,1,0,PaGenBase,36,Tissue-specific: liver,,-14,3,9.3,30293,692,884,61,6.9,0.85,12|336|337|338|345|348|727|875|949|1244|1356|1361|1373|1465|1559|2147|2168|2243|2244|2266|2267|2593|2705|2877|3026|3158|3249|3698|3960|4547|4582|5045|5345|5420|5446|6035|6288|6289|6822|6906|7018|7032|7104|8431|8501|9075|9248|9971|11199|11309|23316|23541|27329|29881|54498|57549|57715|79814|255738|339221|653857,SERPINA3|APOA2|APOA4|APOB|APOC3|APOE|C5|CBS|SCARB1|ABCC2|CP|CPB2|CPS1|CSRP1|CYP2C9|F2|FABP1|FGA|FGB|FGG|FGL1|GAMT|GJB1|GPX2|HABP2|HMGCS2|HPN|ITIH2|LGALS4|MTTP|MUC1|FURIN|SERPINF2|PODXL|PON3|RNASE1|SAA1|SAA2|SULT2A1|SERPINA7|TF|TFF2|TM4SF4|NR0B2|SLC43A1|CLDN2|GPR50|NR1H4|ANXA10|SLCO2B1|CUX2|SEC14L2|ANGPTL3|NPC1L1|SMOX|IGSF9|SEMA4G|AGMAT|PCSK9|ENPP7|ACTR3C,-11,0
1,-12,PGB:00007,M1,1,0,PaGenBase,36,Tissue-specific: colon,,-12,3.9,9.1,30293,338,884,38,4.3,0.68,760|1045|1087|1179|1264|2169|3209|3960|4017|4583|6476|7015|7031|7033|7103|9518|9982|10331|10551|10586|10917|27151|50863|55018|55612|56667|79170|83998|91464|140453|144347|147409|148156|192134|346606|389158|401546|644844,CA2|CDX2|CEACAM7|CLCA1|CNN1|FABP2|HOXA13|LGALS4|LOXL2|MUC2|SI|TERT|TFF1|TFF3|TSPAN8|GDF15|FGFBP1|B3GNT3|AGR2|MAB21L2|BTNL3|CPAMD8|NTM|ANKRD40CL|FERMT1|MUC13|PRR15L|REG4|ISX|MUC17|RFLNA|DSG4|ZNF558|B3GNT6|MOGAT3|PLSCR5|C9orf152|PHGR1,-9.5,0
1,-12,PGB:00081,M1,1,0,PaGenBase,36,Cell-specific: Bronchial Epithelial Cells,,-12,6,10,30293,137,884,24,2.7,0.55,646|1212|2810|3149|3552|3854|3855|3914|3918|3934|4070|4496|5328|6337|6385|7262|7424|9982|10512|10551|26509|51330|55612|81706,BNC1|CLTB|SFN|HMGB3|IL1A|KRT6B|KRT7|LAMB3|LAMC2|LCN2|TACSTD2|MT1H|PLAU|SCNN1A|SDC4|PHLDA2|VEGFC|FGFBP1|SEMA3C|AGR2|MYOF|TNFRSF12A|FERMT1|PPP1R14C,-9.5,0
1,-11,PGB:00078,M1,1,0,PaGenBase,36,Cell-specific: liver cell,,-11,7.2,10,30293,91,884,19,2.1,0.49,2|12|336|338|1361|2147|2168|2243|2244|2267|2877|3698|4547|6364|6658|6906|7018|7276|54502,A2M|SERPINA3|APOA2|APOB|CPB2|F2|FABP1|FGA|FGB|FGL1|GPX2|ITIH2|MTTP|CCL20|SOX3|SERPINA7|TF|TTR|RBM47,-8.7,0
1,-8.8,PGB:00049,M1,1,0,PaGenBase,36,Cell-specific: Adipocyte,,-8.8,5,8.3,30293,145,884,21,2.4,0.51,133|348|1293|1410|1634|2273|2619|3488|4023|4053|4313|5320|5396|6319|7018|7070|8434|11075|11096|23452|57124,ADM|APOE|COL6A3|CRYAB|DCN|FHL1|GAS1|IGFBP5|LPL|LTBP2|MMP2|PLA2G2A|PRRX1|SCD|TF|THY1|RECK|STMN2|ADAMTS5|ANGPTL2|CD248,-6.8,0
1,-8.7,PGB:00045,M1,1,0,PaGenBase,36,Tissue-specific: placenta,,-8.7,3.5,7.6,30293,305,884,31,3.5,0.62,133|649|1282|1749|1852|2624|3149|3624|4826|5097|5155|5328|6236|6286|6502|6566|6572|7020|7052|7262|8038|8482|9518|10331|10630|10761|25975|55655|57211|80704|147111,ADM|BMP1|COL4A1|DLX5|DUSP9|GATA2|HMGB3|INHBA|NNAT|PCDH1|PDGFB|PLAU|RRAD|S100P|SKP2|SLC16A1|SLC18A3|TFAP2A|TGM2|PHLDA2|ADAM12|SEMA7A|GDF15|B3GNT3|PDPN|PLAC1|EGFL6|NLRP2|ADGRG6|SLC19A3|NOTUM,-6.7,0
1,-8.4,PGB:00002,M1,1,0,PaGenBase,36,Cell-specific: HEPG2,,-8.4,3,7.1,30293,425,884,37,4.2,0.67,12|338|345|727|1244|1361|1852|2147|2168|2243|2244|2266|2267|2593|2705|2877|3249|3698|4547|5320|5345|6286|6364|6822|6906|7018|7032|7276|8431|8435|9971|10551|25841|51142|57118|57715|80704,SERPINA3|APOB|APOC3|C5|ABCC2|CPB2|DUSP9|F2|FABP1|FGA|FGB|FGG|FGL1|GAMT|GJB1|GPX2|HPN|ITIH2|MTTP|PLA2G2A|SERPINF2|S100P|CCL20|SULT2A1|SERPINA7|TF|TFF2|TTR|NR0B2|SOAT2|NR1H4|AGR2|ABTB2|CHCHD2|CAMK1D|SEMA4G|SLC19A3,-6.4,0
1,-8.1,PGB:00015,M1,1,0,PaGenBase,36,Tissue-specific: Smooth Muscle,,-8.1,5.7,8.2,30293,103,884,17,1.9,0.46,1000|1440|2258|2919|3552|3576|4312|5033|5352|6372|6374|7042|7045|9645|11010|57214|64123,CDH2|CSF3|FGF13|CXCL1|IL1A|CXCL8|MMP1|P4HA1|PLOD2|CXCL6|CXCL5|TGFB2|TGFBI|MICAL2|GLIPR1|CEMIP|ADGRL4,-6.2,0
1,-7.8,PGB:00120,M1,1,0,PaGenBase,36,Cell-specific: Cardiac Myocytes,,-7.8,7.4,8.6,30293,60,884,13,1.5,0.4,1000|1809|1906|2791|2919|4312|5327|5352|6372|7025|7168|22795|57575,CDH2|DPYSL3|EDN1|GNG11|CXCL1|MMP1|PLAT|PLOD2|CXCL6|NR2F1|TPM1|NID2|PCDH10,-6,0
