_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-35,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-35,4.4,16,30293,764,884,98,11,1.1,133|196|216|238|332|348|664|699|760|768|886|960|1030|1045|1244|1435|1437|1440|1469|1634|2004|2113|2258|2562|2810|2821|3099|3383|3552|3576|3673|3934|4061|4070|4313|4316|4318|4319|4478|4582|4583|4586|4609|4680|4684|4792|4804|4885|4914|4916|5210|5293|5327|5328|5339|5347|5764|6286|6364|6422|6498|6566|6695|6876|7015|7031|7032|7042|7045|7048|7052|7291|7424|8404|8434|9201|9353|9518|9547|10112|10128|10397|10551|10763|11199|22915|23022|23657|27319|27346|51129|54894|55655|56667|64399|80312|83998|192134,ADM|AHR|ALDH1A1|ALK|BIRC5|APOE|BNIP3|BUB1|CA2|CA9|CCKAR|CD44|CDKN2B|CDX2|ABCC2|CSF1|CSF2|CSF3|CST1|DCN|ELK3|ETS1|FGF13|GABRB3|SFN|GPI|HK2|ICAM1|IL1A|CXCL8|ITGA2|LCN2|LY6E|TACSTD2|MMP2|MMP7|MMP9|MMP10|MSN|MUC1|MUC2|MUC5AC|MYC|CEACAM6|NCAM1|NFKBIA|NGFR|NPTX2|NTRK1|NTRK3|PFKFB4|PIK3CD|PLAT|PLAU|PLEC|PLK1|PTN|S100P|CCL20|SFRP1|SKIL|SLC16A1|SPOCK1|TAGLN|TERT|TFF1|TFF2|TGFB2|TGFBI|TGFBR2|TGM2|TWIST1|VEGFC|SPARCL1|RECK|DCLK1|SLIT2|GDF15|CXCL14|KIF20A|LRPPRC|NDRG1|AGR2|NES|ANXA10|MMRN1|PALLD|SLC7A11|BHLHE22|TMEM97|ANGPTL4|RNF43|NLRP2|MUC13|HHIP|TET1|REG4|B3GNT6,-30,0
1,-23,C0153381,M1,1,0,DisGeNET,35,Malignant neoplasm of mouth,,-23,3.7,13,30293,756,884,81,9.2,0.97,133|196|216|332|768|875|960|1285|1356|1361|1410|1437|1440|1545|1634|1910|2113|2147|2243|2273|2353|2736|2810|2919|3119|3158|3236|3237|3315|3371|3383|3576|3726|3854|3934|4017|4050|4070|4085|4312|4313|4316|4318|4319|4478|4582|4609|4792|4804|5293|5328|5347|5803|6352|7015|7048|7291|7424|7431|8434|9052|9332|9353|9518|9547|10397|10512|10551|10630|11082|11199|22915|23452|23657|27329|51083|51561|54855|57214|79727|79977,ADM|AHR|ALDH1A1|BIRC5|CA9|CBS|CD44|COL4A3|CP|CPB2|CRYAB|CSF2|CSF3|CYP1B1|DCN|EDNRB|ETS1|F2|FGA|FHL1|FOS|GLI2|SFN|CXCL1|HLA-DQB1|HMGCS2|HOXD10|HOXD11|HSPB1|TNC|ICAM1|CXCL8|JUNB|KRT6B|LCN2|LOXL2|LTB|TACSTD2|MAD2L1|MMP1|MMP2|MMP7|MMP9|MMP10|MSN|MUC1|MYC|NFKBIA|NGFR|PIK3CD|PLAU|PLK1|PTPRZ1|CCL5|TERT|TGFBR2|TWIST1|VEGFC|VIM|RECK|GPRC5A|CD163|SLIT2|GDF15|CXCL14|NDRG1|SEMA3C|AGR2|PDPN|ESM1|ANXA10|MMRN1|ANGPTL2|SLC7A11|ANGPTL3|GAL|IL23A|TENT5C|CEMIP|LIN28A|GRHL2,-20,0
1,-22,C0153690,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-22,3.9,13,30293,647,884,73,8.3,0.93,2|133|216|238|348|388|467|699|846|960|1435|1437|1621|1634|1809|1906|2113|2258|2346|2736|2913|3315|3371|3383|3552|3576|3589|3673|3676|3685|3914|4312|4313|4318|4547|4582|4609|4680|4914|4916|4982|5293|6364|6372|6374|6401|6566|6932|6935|6997|7015|7033|7038|7045|7052|7128|7291|7368|7431|8788|9052|9241|9290|9518|9547|9839|9902|10128|10397|22915|23452|51330|56937,A2M|ADM|ALDH1A1|ALK|APOE|RHOB|ATF3|BUB1|CASR|CD44|CSF1|CSF2|DBH|DCN|DPYSL3|EDN1|ETS1|FGF13|FOLH1|GLI2|GRM3|HSPB1|TNC|ICAM1|IL1A|CXCL8|IL11|ITGA2|ITGA4|ITGAV|LAMB3|MMP1|MMP2|MMP9|MTTP|MUC1|MYC|CEACAM6|NTRK1|NTRK3|TNFRSF11B|PIK3CD|CCL20|CXCL6|CXCL5|SELE|SLC16A1|TCF7|ZEB1|CRIPTO|TERT|TFF3|TG|TGFBI|TGM2|TNFAIP3|TWIST1|UGT8|VIM|DLK1|GPRC5A|NOG|GPR55|GDF15|CXCL14|ZEB2|MRC2|LRPPRC|NDRG1|MMRN1|ANGPTL2|TNFRSF12A|PMEPA1,-19,0
1,-22,C0555198,M1,1,0,DisGeNET,35,Malignant Glioma,,-22,3.6,12,30293,724,884,77,8.7,0.95,332|577|664|768|846|960|1030|1356|1435|1437|1634|2147|2173|2346|2353|2913|3099|3209|3371|3383|3417|3552|3576|4023|4070|4288|4312|4313|4318|4609|4792|4804|4885|4914|4916|5080|5155|5293|5328|5347|5764|6352|6664|6900|7015|7033|7042|7045|7070|7083|7103|7153|7276|7431|8434|9068|9211|9353|9518|9547|9902|10215|10397|10446|10630|10763|11170|27319|51129|51330|55966|64067|64321|79727|143903|255738|259266,BIRC5|ADGRB3|BNIP3|CA9|CASR|CD44|CDKN2B|CP|CSF1|CSF2|DCN|F2|FABP7|FOLH1|FOS|GRM3|HK2|HOXA13|TNC|ICAM1|IDH1|IL1A|CXCL8|LPL|TACSTD2|MKI67|MMP1|MMP2|MMP9|MYC|NFKBIA|NGFR|NPTX2|NTRK1|NTRK3|PAX6|PDGFB|PIK3CD|PLAU|PLK1|PTN|CCL5|SOX11|CNTN2|TERT|TFF3|TGFB2|TGFBI|THY1|TK1|TSPAN8|TOP2A|TTR|VIM|RECK|ANGPTL1|LGI1|SLIT2|GDF15|CXCL14|MRC2|OLIG2|NDRG1|LRRN2|PDPN|NES|FAM107A|BHLHE22|ANGPTL4|TNFRSF12A|AJAP1|NPAS3|SOX17|LIN28A|LAYN|PCSK9|ASPM,-19,0
1,-22,C0278510,M1,1,0,DisGeNET,35,Childhood Medulloblastoma,,-22,3.5,12,30293,771,884,79,8.9,0.96,196|238|348|846|891|949|1000|1030|1382|1437|1440|1545|1641|1993|2042|2307|2558|2736|2890|3099|3417|3642|3673|3685|3918|4133|4173|4176|4313|4318|4609|4760|4762|4792|4804|4807|4826|4907|4914|4916|5080|5293|5328|5339|5347|6422|6502|6546|6566|6607|6616|6664|7015|7018|7042|7153|7276|7431|7545|7546|9332|9353|9423|9590|10128|10215|10763|27133|27250|51514|51561|55536|56884|57575|64399|79727|83879|253738|259266,AHR|ALK|APOE|CASR|CCNB1|SCARB1|CDH2|CDKN2B|CRABP2|CSF2|CSF3|CYP1B1|DCX|ELAVL2|EPHA3|FOXS1|GABRA5|GLI2|GRIA1|HK2|IDH1|INSM1|ITGA2|ITGAV|LAMC2|MAP2|MCM4|MCM7|MMP2|MMP9|MYC|NEUROD1|NEUROG1|NFKBIA|NGFR|NHLH1|NNAT|NT5E|NTRK1|NTRK3|PAX6|PIK3CD|PLAU|PLEC|PLK1|SFRP1|SKP2|SLC8A1|SLC16A1|SMN2|SNAP25|SOX11|TERT|TF|TGFB2|TOP2A|TTR|VIM|ZIC1|ZIC2|CD163|SLIT2|NTN1|AKAP12|LRPPRC|OLIG2|NES|KCNH5|PDCD4|DTL|IL23A|CDCA7L|FSTL5|PCDH10|HHIP|LIN28A|CDCA7|EBF3|ASPM,-18,0
1,-21,C0278876,M1,1,0,DisGeNET,35,Adult Medulloblastoma,,-21,3.5,12,30293,762,884,78,8.8,0.95,196|238|348|846|891|949|1000|1030|1382|1437|1440|1545|1641|1993|2042|2307|2558|2736|2890|3099|3417|3642|3673|3685|3918|4133|4173|4176|4313|4318|4609|4760|4762|4792|4804|4807|4826|4907|4914|4916|5080|5293|5328|5339|5347|6422|6502|6546|6566|6607|6616|6664|7015|7018|7042|7153|7276|7431|7545|9332|9353|9423|9590|10128|10215|10763|27133|27250|51514|51561|55536|56884|57575|64399|79727|83879|253738|259266,AHR|ALK|APOE|CASR|CCNB1|SCARB1|CDH2|CDKN2B|CRABP2|CSF2|CSF3|CYP1B1|DCX|ELAVL2|EPHA3|FOXS1|GABRA5|GLI2|GRIA1|HK2|IDH1|INSM1|ITGA2|ITGAV|LAMC2|MAP2|MCM4|MCM7|MMP2|MMP9|MYC|NEUROD1|NEUROG1|NFKBIA|NGFR|NHLH1|NNAT|NT5E|NTRK1|NTRK3|PAX6|PIK3CD|PLAU|PLEC|PLK1|SFRP1|SKP2|SLC8A1|SLC16A1|SMN2|SNAP25|SOX11|TERT|TF|TGFB2|TOP2A|TTR|VIM|ZIC1|CD163|SLIT2|NTN1|AKAP12|LRPPRC|OLIG2|NES|KCNH5|PDCD4|DTL|IL23A|CDCA7L|FSTL5|PCDH10|HHIP|LIN28A|CDCA7|EBF3|ASPM,-18,0
1,-20,C0521158,M1,1,0,DisGeNET,35,Recurrent tumor,,-20,3.5,12,30293,735,884,75,8.5,0.94,12|216|238|332|846|891|960|1012|1030|1045|1087|1437|1545|1893|1910|2147|2232|2258|2346|2810|3249|3315|3371|3417|3576|3642|3694|3797|3918|3934|4176|4288|4312|4313|4316|4318|4582|4609|4680|5293|5347|6319|6352|6374|6401|6566|6607|6935|7015|7031|7038|7052|7153|7168|7424|7431|8277|9353|9518|9768|9780|10112|10215|10331|10551|10630|11010|11199|23541|23657|26509|51083|55536|55612|644943,SERPINA3|ALDH1A1|ALK|BIRC5|CASR|CCNB1|CD44|CDH13|CDKN2B|CDX2|CEACAM7|CSF2|CYP1B1|ECM1|EDNRB|F2|FDXR|FGF13|FOLH1|SFN|HPN|HSPB1|TNC|IDH1|CXCL8|INSM1|ITGB6|KIF3C|LAMC2|LCN2|MCM7|MKI67|MMP1|MMP2|MMP7|MMP9|MUC1|MYC|CEACAM6|PIK3CD|PLK1|SCD|CCL5|CXCL5|SELE|SLC16A1|SMN2|ZEB1|TERT|TFF1|TG|TGM2|TOP2A|TPM1|VEGFC|VIM|TKTL1|SLIT2|GDF15|PCLAF|PIEZO1|KIF20A|OLIG2|B3GNT3|AGR2|PDPN|GLIPR1|ANXA10|SEC14L2|SLC7A11|MYOF|GAL|CDCA7L|FERMT1|RASSF10,-17,0
1,-20,C0278488,M1,1,0,DisGeNET,35,Carcinoma breast stage IV,,-20,3.9,12,30293,573,884,65,7.4,0.88,12|133|196|216|238|388|467|768|846|960|1087|1437|1440|1634|1906|2004|2113|2346|2736|2919|3067|3123|3226|3315|3371|3383|3552|3561|3576|3589|3726|4017|4312|4313|4318|4547|4582|4609|4826|4907|4916|5210|5293|5327|5328|5347|6241|6319|6364|6616|7033|7083|7291|7431|9332|9423|10763|22915|23468|54478|64321|79727|81607|83482|94234,SERPINA3|ADM|AHR|ALDH1A1|ALK|RHOB|ATF3|CA9|CASR|CD44|CEACAM7|CSF2|CSF3|DCN|EDN1|ELK3|ETS1|FOLH1|GLI2|CXCL1|HDC|HLA-DRB1|HOXC10|HSPB1|TNC|ICAM1|IL1A|IL2RG|CXCL8|IL11|JUNB|LOXL2|MMP1|MMP2|MMP9|MTTP|MUC1|MYC|NNAT|NT5E|NTRK3|PFKFB4|PIK3CD|PLAT|PLAU|PLK1|RRM2|SCD|CCL20|SNAP25|TFF3|TK1|TWIST1|VIM|CD163|NTN1|NES|MMRN1|CBX5|PIMREG|SOX17|LIN28A|NECTIN4|SCRT1|FOXQ1,-17,0
1,-20,C0021368,M1,1,0,DisGeNET,35,Inflammation,,-20,4.3,12,30293,467,884,58,6.6,0.83,2|12|133|196|332|337|727|960|1137|1361|1410|1435|1437|1906|2147|2266|2919|3383|3552|3576|3698|3776|3934|4312|4313|4318|4319|4582|4583|4684|4982|5126|5155|5196|5327|5328|5354|5764|6288|6352|6364|6372|6401|6870|7018|7052|7128|7424|9235|9332|9423|9547|9971|10630|51083|51330|51561|339221,A2M|SERPINA3|ADM|AHR|BIRC5|APOA4|C5|CD44|CHRNA4|CPB2|CRYAB|CSF1|CSF2|EDN1|F2|FGG|CXCL1|ICAM1|IL1A|CXCL8|ITIH2|KCNK2|LCN2|MMP1|MMP2|MMP9|MMP10|MUC1|MUC2|NCAM1|TNFRSF11B|PCSK2|PDGFB|PF4|PLAT|PLAU|PLP1|PTN|SAA1|CCL5|CCL20|CXCL6|SELE|TACR3|TF|TGM2|TNFAIP3|VEGFC|IL32|CD163|NTN1|CXCL14|NR1H4|PDPN|GAL|TNFRSF12A|IL23A|ENPP7,-17,0
1,-20,C0149521,M1,1,0,DisGeNET,35,"Pancreatitis, Chronic",,-20,4.7,13,30293,379,884,52,5.9,0.79,2|133|196|348|846|960|1045|1277|1301|1440|1634|1809|1906|2331|3123|3371|3383|3552|3576|4023|4312|4316|4319|4582|4583|4586|4609|4804|4885|4914|6364|6422|6546|6607|6870|7031|7032|7033|7041|7083|7276|8404|9052|9075|9518|9547|10551|11199|23541|60482|64399|83998,A2M|ADM|AHR|APOE|CASR|CD44|CDX2|COL1A1|COL11A1|CSF3|DCN|DPYSL3|EDN1|FMOD|HLA-DRB1|TNC|ICAM1|IL1A|CXCL8|LPL|MMP1|MMP7|MMP10|MUC1|MUC2|MUC5AC|MYC|NGFR|NPTX2|NTRK1|CCL20|SFRP1|SLC8A1|SMN2|TACR3|TFF1|TFF2|TFF3|TGFB1I1|TK1|TTR|SPARCL1|GPRC5A|CLDN2|GDF15|CXCL14|AGR2|ANXA10|SEC14L2|SLC5A7|HHIP|REG4,-17,0
