_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,1,1,1,0,0,0,0,0,-14,-6.6,-7.4,0,0,C3714636,M00011100,3,0,DisGeNET,35,Pneumonitis,,-14,7,12,30286,696,162,26,16,2.9,857|960|1326|1435|1889|2919|3133|3162|3304|3383|3551|3576|3716|4791|5573|5734|6385|6648|6737|7035|7132|9021|9076|9294|9536|29775,CAV1|CD44|MAP3K8|CSF1|ECE1|CXCL1|HLA-E|HMOX1|HSPA1B|ICAM1|IKBKB|CXCL8|JAK1|NFKB2|PRKAR1A|PTGER4|SDC4|SOD2|TRIM21|TFPI|TNFRSF1A|SOCS3|CLDN1|S1PR2|PTGES|CARD10,-11,0
0,0,0,1,1,0,1,0,0,0,0,-2.7,-12,0,-2.4,0,C0022548,M00011010,3,0,DisGeNET,35,Keloid,,-12,12,13,30286,165,223,15,6.7,1.7,60|633|649|1277|1311|1490|1499|1906|3315|3371|5054|5216|6876|7045|7168,ACTB|BGN|BMP1|COL1A1|COMP|CCN2|CTNNB1|EDN1|HSPB1|TNC|SERPINE1|PFN1|TAGLN|TGFBI|TPM1,-8.7,0
0,0,0,1,1,1,0,0,0,0,0,-12,-4.1,-7.7,0,0,C0011603,M00011100,3,0,DisGeNET,35,Dermatitis,,-12,7.5,11,30286,496,162,20,12,2.6,960|2919|3162|3304|3383|3551|3576|3660|3716|4296|5880|6648|6737|6776|7132|8837|9021|9294|10318|23586,CD44|CXCL1|HMOX1|HSPA1B|ICAM1|IKBKB|CXCL8|IRF2|JAK1|MAP3K11|RAC2|SOD2|TRIM21|STAT5A|TNFRSF1A|CFLAR|SOCS3|S1PR2|TNIP1|RIGI,-8.5,0
1,0,0,1,0,1,0,0,-3.3,0,0,-11,0,-5.3,0,0,C0035126,M10010100,3,0,DisGeNET,35,Reperfusion Injury,,-11,10,11,30286,300,162,16,9.9,2.3,595|857|960|1326|2919|3162|3304|3383|3576|3659|6372|6648|6776|7132|9021|9536,CCND1|CAV1|CD44|MAP3K8|CXCL1|HMOX1|HSPA1B|ICAM1|CXCL8|IRF1|CXCL6|SOD2|STAT5A|TNFRSF1A|SOCS3|PTGES,-8.2,0
0,0,0,1,1,1,0,0,0,0,0,-11,-2.7,-7.1,0,0,C3875321,M00011100,3,0,DisGeNET,35,Inflammatory dermatosis,,-11,8.3,11,30286,382,162,17,10,2.4,960|2919|3162|3304|3383|3551|3576|3660|4296|5880|6648|6737|6776|7132|8837|9021|23586,CD44|CXCL1|HMOX1|HSPA1B|ICAM1|IKBKB|CXCL8|IRF2|MAP3K11|RAC2|SOD2|TRIM21|STAT5A|TNFRSF1A|CFLAR|SOCS3|RIGI,-7.7,0
1,1,1,1,1,1,0,0,-2.3,-2.7,-2.1,-4.1,-10,-2.2,0,0,C0023267,M11111100,6,0,DisGeNET,35,Fibroid Tumor,,-10,6.6,9.8,30286,413,223,20,9,1.9,60|71|1277|1490|1499|1906|3371|3486|3491|3624|3685|4053|5054|5743|6282|6525|7046|9469|10000|81029,ACTB|ACTG1|COL1A1|CCN2|CTNNB1|EDN1|TNC|IGFBP3|CCN1|INHBA|ITGAV|LTBP2|SERPINE1|PTGS2|S100A11|SMTN|TGFBR1|CHST3|AKT3|WNT5B,-7.6,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-2.2,0,0,C0151650,M00001100,2,0,DisGeNET,35,Renal fibrosis,,-10,5.5,9.3,30286,570,223,23,10,2,60|633|1490|1499|1906|3371|3589|3685|3726|3976|4017|4478|4688|5054|5743|5879|6498|7045|7046|8482|57591|148022|152007,ACTB|BGN|CCN2|CTNNB1|EDN1|TNC|IL11|ITGAV|JUNB|LIF|LOXL2|MSN|NCF2|SERPINE1|PTGS2|RAC1|SKIL|TGFBI|TGFBR1|SEMA7A|MRTFA|TICAM1|GLIPR2,-7.5,0
0,0,0,1,1,1,0,0,0,0,0,-9.8,-3,-3.2,0,0,C3714514,M00011100,3,0,DisGeNET,35,Infection,,-9.8,6.9,9.6,30286,491,162,18,11,2.5,857|960|3133|3162|3337|3383|3431|3576|3659|3716|4088|4792|6648|7132|9021|9076|23586|200316,CAV1|CD44|HLA-E|HMOX1|DNAJB1|ICAM1|SP110|CXCL8|IRF1|JAK1|SMAD3|NFKBIA|SOD2|TNFRSF1A|SOCS3|CLDN1|RIGI|APOBEC3F,-7,0
0,1,0,1,1,1,0,1,0,-2.8,0,-5.5,-3.9,-9.5,0,-2.2,C0162871,M01011101,5,0,DisGeNET,35,"Aortic Aneurysm, Abdominal",,-9.5,5,8.7,30286,585,239,23,9.6,1.9,101|240|241|718|3552|3606|3684|4050|4316|4318|4319|4321|4879|5265|5327|7124|7431|7448|7852|8626|51561|57060|153090,ADAM8|ALOX5|ALOX5AP|C3|IL1A|IL18|ITGAM|LTB|MMP7|MMP9|MMP10|MMP12|NPPB|SERPINA1|PLAT|TNF|VIM|VTN|CXCR4|TP63|IL23A|PCBP4|DAB2IP,-6.8,0
0,0,0,1,1,1,0,0,0,0,0,-2.9,-4.4,-9.4,0,0,C0017658,M00011100,3,0,DisGeNET,35,Glomerulonephritis,,-9.4,6.2,9.2,30286,391,239,19,7.9,1.7,240|241|718|3552|3606|3675|3684|4318|4321|5265|5724|7100|7124|7431|7852|10125|55654|80381|171177,ALOX5|ALOX5AP|C3|IL1A|IL18|ITGA3|ITGAM|MMP9|MMP12|SERPINA1|PTAFR|TLR5|TNF|VIM|CXCR4|RASGRP1|TMEM127|CD276|RHOV,-6.8,0
