_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,1,1,1,0,0,0,0,0,-11,-5.1,-9.7,0,0,TRR01158,M00011100,3,0,TRRUST,34,Regulated by: RELA,,-11,9.5,11,30286,334,162,17,10,2.4,595|1435|2919|3162|3383|3576|3659|4792|5698|5734|6277|6648|6737|6892|8837|9021|9536,CCND1|CSF1|CXCL1|HMOX1|ICAM1|CXCL8|IRF1|NFKBIA|PSMB9|PTGER4|S100A6|SOD2|TRIM21|TAPBP|CFLAR|SOCS3|PTGES,-8.5,0
0,0,0,1,1,1,0,0,0,0,0,-11,-5,-8.7,0,0,TRR00875,M00011100,3,0,TRRUST,34,Regulated by: NFKB1,,-11,9.3,11,30286,340,162,17,10,2.4,595|1435|2919|3162|3383|3576|3659|4792|5698|5734|6277|6648|6737|6892|8837|9021|9536,CCND1|CSF1|CXCL1|HMOX1|ICAM1|CXCL8|IRF1|NFKBIA|PSMB9|PTGER4|S100A6|SOD2|TRIM21|TAPBP|CFLAR|SOCS3|PTGES,-8.4,0
0,1,0,1,1,1,0,0,0,-4,0,-4.4,-2.7,-6.9,0,0,TRR00645,M01011100,4,0,TRRUST,34,Regulated by: JUN,,-6.9,8.1,8.3,30286,172,239,11,4.6,1.4,467|3552|3732|4316|4318|4321|5021|5327|7124|8851|51561,ATF3|IL1A|CD82|MMP7|MMP9|MMP12|OXTR|PLAT|TNF|CDK5R1|IL23A,-4.7,0
0,0,0,1,1,1,0,0,0,0,0,-6.6,-6.4,-2.7,0,0,TRR01277,M00011100,3,0,TRRUST,34,Regulated by: STAT3,,-6.6,10,8.8,30286,162,162,9,5.6,1.8,595|3162|3383|3576|3659|8462|8837|9021|9590,CCND1|HMOX1|ICAM1|CXCL8|IRF1|KLF11|CFLAR|SOCS3|AKAP12,-4.5,0
0,0,0,1,0,0,0,0,0,0,0,-6.1,0,0,0,0,TRR01275,M00010000,1,0,TRRUST,34,Regulated by: STAT1,,-6.1,14,9.1,30286,96,162,7,4.3,1.6,3133|3162|3383|3659|5698|9021|27151,HLA-E|HMOX1|ICAM1|IRF1|PSMB9|SOCS3|CPAMD8,-4.1,0
0,1,0,1,0,0,0,0,0,-2,0,-5.4,0,0,0,0,TRR01062,M01010000,2,0,TRRUST,34,Regulated by: PPARG,,-5.4,14,8.7,30286,78,162,6,3.7,1.5,595|857|1435|3162|3383|8837,CCND1|CAV1|CSF1|HMOX1|ICAM1|CFLAR,-3.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,TRR01236,M00001000,1,0,TRRUST,34,Regulated by: SMAD4,,-5.4,21,9.7,30286,33,223,5,2.2,0.99,1030|3371|5054|6498|10272,CDKN2B|TNC|SERPINE1|SKIL|FSTL3,-3.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,TRR01259,M00001000,1,0,TRRUST,34,Regulated by: SP3,,-5.3,8.6,7.3,30286,127,223,8,3.6,1.2,1000|1030|1277|3486|3685|3931|4017|5329,CDH2|CDKN2B|COL1A1|IGFBP3|ITGAV|LCAT|LOXL2|PLAUR,-3.5,0
0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,TRR00274,M00010000,1,0,TRRUST,34,Regulated by: ERG,,-4.7,25,9.6,30286,30,162,4,2.5,1.2,3162|3383|3576|6659,HMOX1|ICAM1|CXCL8|SOX4,-3.1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.4,0,0,TRR00678,M00000100,1,0,TRRUST,34,Regulated by: KLF8,,-4.4,42,11,30286,9,239,3,1.3,0.72,4318|6581|7431,MMP9|SLC22A3|VIM,-2.9,0
0,0,1,1,1,1,1,0,0,0,-2.5,-3.2,-4.4,-2.5,-3.3,0,TRR01256,M00111110,5,0,TRRUST,34,Regulated by: SP1,,-4.4,3.6,5.2,30286,526,223,14,6.3,1.6,1000|1030|1277|1311|1490|3371|3486|3685|3931|4017|5054|5329|5743|148022,CDH2|CDKN2B|COL1A1|COMP|CCN2|TNC|IGFBP3|ITGAV|LCAT|LOXL2|SERPINE1|PLAUR|PTGS2|TICAM1,-2.9,0
0,0,0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,TRR01278,M00010000,1,0,TRRUST,34,Regulated by: STAT4,,-4.4,43,11,30286,13,162,3,1.9,1.1,3659|6275|9021,IRF1|S100A4|SOCS3,-2.8,0
0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,TRR01060,M00010000,1,0,TRRUST,34,Regulated by: PPARA,,-4.1,18,8,30286,42,162,4,2.5,1.2,3162|4792|6648|6776,HMOX1|NFKBIA|SOD2|STAT5A,-2.7,0
0,0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,TRR01268,M00100000,1,0,TRRUST,34,Regulated by: SREBF1,,-4,17,7.7,30286,35,206,4,1.9,0.96,598|5468|23152|23175,BCL2L1|PPARG|CIC|LPIN1,-2.6,0
0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,TRR00601,M00010000,1,0,TRRUST,34,Regulated by: ING4,,-3.9,31,9.4,30286,18,162,3,1.9,1.1,595|3576|10550,CCND1|CXCL8|ARL6IP5,-2.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,TRR00011,M00001000,1,0,TRRUST,34,Regulated by: AR,,-3.8,7.6,5.9,30286,107,223,6,2.7,1.1,1000|1499|3486|4893|5743|56937,CDH2|CTNNB1|IGFBP3|NRAS|PTGS2|PMEPA1,-2.5,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,TRR00869,M00010000,1,0,TRRUST,34,Regulated by: NFE2L2,,-3.7,27,8.6,30286,21,162,3,1.9,1.1,3162|3576|6648,HMOX1|CXCL8|SOD2,-2.4,0
0,0,0,1,0,1,0,0,0,0,0,-3.7,0,-3.2,0,0,TRR00877,M00010100,2,0,TRRUST,34,Regulated by: NFKBIA,,-3.7,27,8.6,30286,21,162,3,1.9,1.1,3383|3576|6277,ICAM1|CXCL8|S100A6,-2.4,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,TRR01538,M00010000,1,0,TRRUST,34,Regulated by: XBP1,,-3.7,27,8.6,30286,21,162,3,1.9,1.1,3576|5734|6648,CXCL8|PTGER4|SOD2,-2.4,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,TRR00905,M01000000,1,0,TRRUST,34,Regulated by: NR2F1,,-3.7,25,8.4,30286,11,324,3,0.93,0.53,336|338|4547,APOA2|APOB|MTTP,-2.4,0
