_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-21.462119678007888,0.0,0.0,-2.4160338915032824,R-HSA-1169091,M00001001,2,0,Reactome Gene Sets,6,Activation of NF-kappaB in B cells,,-21.462119678007888,30.588486140724942,22.822823199981087,30286,67,266,18,6.7669172932330826,1.5400670814286606,3551|4792|4793|5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|10213,IKBKB|NFKBIA|NFKBIB|PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|PSMD14,-18.17261991213403,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-21.32386539886854,0.0,0.0,0.0,R-HSA-5362768,M00001000,1,0,Reactome Gene Sets,6,Hh mutants are degraded by ERAD,,-21.32386539886854,34.56377551020408,23.664373482213833,30286,56,266,17,6.390977443609023,1.4996906343585141,5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|7415|10213|51009,PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|VCP|PSMD14|DERL2,-18.07575831815291,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-21.205272715529915,0.0,0.0,0.0,hsa03050,M00001000,1,0,KEGG Pathway,24,Proteasome,,-21.205272715529915,39.60248447204969,24.66337706869977,30286,46,266,16,6.015037593984962,1.4578322073862429,5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|10213|11047,PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|PSMD14|ADRM1,-17.994954195703684,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
1,1,1,1,1,1,1,0,-2.0377269312860116,-2.129639326474596,-2.711544831881792,-5.428561728665284,-7.987870093893714,-2.912742063261863,-2.7470918751706046,0.0,GO:0035239,M11111110,7,0,GO Biological Processes,19,tube morphogenesis,19_GO:0032502 developmental process,-21.185604891385506,2.511743474741577,11.203079071342238,30286,682,2210,125,5.656108597285068,0.49138243221516825,90|182|283|338|348|578|800|841|857|961|1000|1282|1284|1317|1435|1512|1545|1857|1890|1909|2050|2260|2348|2626|2627|2637|2735|2736|2909|3200|3204|3248|3280|3371|3549|3678|3685|3726|4017|4035|4488|4638|4669|4854|4883|5054|5058|5087|5159|5216|5314|5316|5345|5420|5534|5578|5727|6091|6444|6495|6659|6733|7045|7048|7049|7127|7248|7291|7410|7424|7474|7476|7477|7494|8463|8543|8642|8751|8828|8914|8915|9444|10203|10252|10370|10551|10672|10736|10959|11331|23242|23509|23552|25789|25928|25932|25960|51162|55036|56913|57007|57178|57381|57545|57674|58504|64344|79733|80004|80149|81575|84830|85301|90627|91010|93649|93974|113026|115908|130497|144455|168667|221981|348093|388585,ACVR1|JAG1|ANG|APOB|APOE|BAK1|CALD1|CASP8|CAV1|CD47|CDH2|COL4A1|COL4A2|SLC31A1|CSF1|CTSH|CYP1B1|DVL3|TYMP|EDNRA|EPHB4|FGFR1|FOLR1|GATA4|GATA6|GBX2|GLI1|GLI2|ARHGAP35|HOXA3|HOXA7|HPGD|HES1|TNC|IHH|ITGA5|ITGAV|JUNB|LOXL2|LRP1|MSX2|MYLK|NAGLU|NOTCH3|NPR3|SERPINE1|PAK1|PBX1|PDGFRB|PFN1|PKHD1|PKNOX1|SERPINF2|PODXL|PPP3R1|PRKCA|PTCH1|ROBO1|SGCD|SIX1|SOX4|SRPK2|TGFBI|TGFBR2|TGFBR3|TNFAIP2|TSC1|TWIST1|VAV2|VEGFC|WNT5A|WNT7A|WNT7B|XBP1|TEAD2|LMO4|DCHS1|ADAM15|NRP2|TIMELESS|BCL10|QKI|CALCRL|SPRY1|CITED2|AGR2|GNA13|SIX2|TMED2|PHB2|COBL|POFUT1|CDK20|TMEM59L|SOSTDC1|CLIC4|ADGRA2|EGFL7|CCDC40|C1GALT1|ACKR3|ZMIZ1|RHOJ|CC2D2A|RNF213|ARHGAP22|HIF3A|E2F8|ESRP2|ZC3H12A|APOLD1|ADTRP|COL27A1|STARD13|FMNL3|MYOCD|ATP5IF1|PLCD3|CTHRC1|OSR1|E2F7|BMPER|THSD7A|RBPMS2|HES5,-17.414692531262244,0,7.0,1.0,1.0,-21.185604891385506,2.7044089742158723,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-21.16309900761097,0.0,0.0,-2.0874726410390965,R-HSA-1168372,M00001001,2,0,Reactome Gene Sets,6,Downstream signaling events of B Cell Receptor (BCR),,-21.16309900761097,26.063683304647164,21.52326547998274,30286,83,266,19,7.142857142857143,1.5790752339408334,3551|4792|4793|4893|5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|10213,IKBKB|NFKBIA|NFKBIB|NRAS|PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|PSMD14,-17.98754259404395,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-20.88196830783402,0.0,0.0,0.0,R-HSA-5387390,M00001000,1,0,Reactome Gene Sets,6,Hh mutants abrogate ligand secretion,,-20.88196830783402,32.80629539951573,23.01923222797897,30286,59,266,17,6.390977443609023,1.4996906343585141,5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|7415|10213|51009,PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|VCP|PSMD14|DERL2,-17.7385965776384,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-20.699206239762223,0.0,0.0,-2.1133743102297102,R-HSA-109581,M00001001,2,0,Reactome Gene Sets,6,Apoptosis,,-20.699206239762223,15.180952380952382,17.96240093458655,30286,180,266,24,9.022556390977444,1.7566726870945886,329|578|4836|5366|5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|7186|7532|8743|8772|8795|10213,BIRC2|BAK1|NMT1|PMAIP1|PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|TRAF2|YWHAG|TNFSF10|FADD|TNFRSF10B|PSMD14,-17.585797732944048,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-20.602184880859877,0.0,0.0,0.0,R-HSA-5678895,M00001000,1,0,Reactome Gene Sets,6,Defective CFTR causes cystic fibrosis,,-20.602184880859877,31.730679156908664,22.6153432891735,30286,61,266,17,6.390977443609023,1.4996906343585141,5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|7415|10213|51009,PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|VCP|PSMD14|DERL2,-17.516805097641946,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-20.531533511466368,0.0,0.0,-5.118060622993982,R-HSA-1236975,M00001001,2,0,Reactome Gene Sets,6,Antigen processing-Cross presentation,,-20.531533511466368,21.68707482993197,19.98831503036313,30286,105,266,20,7.518796992481203,1.6168141316236555,3106|3135|3551|3685|5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|10213|10333,HLA-B|HLA-G|IKBKB|ITGAV|PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|PSMD14|TLR6,-17.472482666970784,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-20.466393999715635,0.0,0.0,-2.5379671525679925,WP183,M00001001,2,0,WikiPathways,27,Proteasome degradation,,-20.466393999715635,31.218894009216587,22.42062439926239,30286,62,266,17,6.390977443609023,1.4996906343585141,3106|3135|5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|7323,HLA-B|HLA-G|PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|UBE2D3,-17.432166738945085,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-20.437192911074096,0.0,0.0,-4.603770571956336,R-HSA-1236974,M00001001,2,0,Reactome Gene Sets,6,ER-Phagosome pathway,,-20.437192911074096,24.03650793650794,20.602145763030048,30286,90,266,19,7.142857142857143,1.5790752339408334,3106|3135|3551|5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|10213|10333,HLA-B|HLA-G|IKBKB|PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|PSMD14|TLR6,-17.42644674615307,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-20.36271708526217,0.0,0.0,0.0,R-HSA-350562,M00001000,1,0,Reactome Gene Sets,6,Regulation of ornithine decarboxylase (ODC),,-20.36271708526217,35.71988795518207,23.35918466246056,30286,51,266,16,6.015037593984962,1.4578322073862429,5685|5687|5688|5690|5691|5698|5701|5705|5707|5709|5713|5717|5718|5719|10213|51582,PSMA4|PSMA6|PSMA7|PSMB2|PSMB3|PSMB9|PSMC2|PSMC5|PSMD1|PSMD3|PSMD7|PSMD11|PSMD12|PSMD13|PSMD14|AZIN1,-17.374247315052294,0,2.0,0.0,0.0,-32.59180208333233,39.60248447204969,
