_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,1,0,0,1,0,0,0,0,-10,0,0,-2.5,C0151449,M00001001,2,0,DisGeNET,35,Primary Sjögren's syndrome,,-10,6.9,9.9,30286,312,266,19,7.1,1.6,578|2113|2919|3106|3383|3589|3600|4792|5045|5293|5698|6776|6868|7128|10148|10318|10950|23586|146433,BAK1|ETS1|CXCL1|HLA-B|ICAM1|IL11|IL15|NFKBIA|FURIN|PIK3CD|PSMB9|STAT5A|ADAM17|TNFAIP3|EBI3|TNIP1|BTG3|RIGI|IL34,-7.6,0
1,1,0,0,1,0,0,0,-2.8,-2.9,0,0,-9.7,0,0,0,C0279628,M11001000,3,0,DisGeNET,35,Adenocarcinoma Of Esophagus,,-9.7,5.4,8.9,30286,467,266,22,8.3,1.7,330|390|857|1540|1890|3315|3371|3383|3490|3855|3981|5293|5734|6236|8743|9261|9294|9536|10950|29919|60312|115908,BIRC3|RND3|CAV1|CYLD|TYMP|HSPB1|TNC|ICAM1|IGFBP7|KRT7|LIG4|PIK3CD|PTGER4|RRAD|TNFSF10|MAPKAPK2|S1PR2|PTGES|BTG3|RMC1|AFAP1|CTHRC1,-7.1,0
0,0,0,0,1,0,0,1,0,0,0,0,-9.6,0,0,-3.2,C0036920,M00001001,2,0,DisGeNET,35,Sezary Syndrome,,-9.6,8.7,10,30286,196,266,15,5.6,1.4,1030|3135|3551|3600|3726|4893|5293|6597|6776|7128|8743|8795|8870|9235|10148,CDKN2B|HLA-G|IKBKB|IL15|JUNB|NRAS|PIK3CD|SMARCA4|STAT5A|TNFAIP3|TNFSF10|TNFRSF10B|IER3|IL32|EBI3,-7,0
0,1,0,0,1,0,1,1,0,-3.1,0,0,-9.1,0,-2,-4.5,C0004943,M01001011,4,0,DisGeNET,35,Behcet Syndrome,,-9.1,5,8.5,30286,502,266,22,8.3,1.7,1435|2113|2919|3106|3135|3383|3589|3600|3918|3981|4792|5054|5713|6364|6372|6583|7128|9235|9308|9780|10318|24145,CSF1|ETS1|CXCL1|HLA-B|HLA-G|ICAM1|IL11|IL15|LAMC2|LIG4|NFKBIA|SERPINE1|PSMD7|CCL20|CXCL6|SLC22A4|TNFAIP3|IL32|CD83|PIEZO1|TNIP1|PANX1,-6.6,0
0,0,0,0,1,1,1,1,0,0,0,0,-9,-2.8,-2.6,-4.2,C0038013,M00001111,4,0,DisGeNET,35,Ankylosing spondylitis,,-9,4.2,8,30286,710,266,26,9.8,1.8,1435|2113|2768|3106|3315|3371|3855|3976|4488|4792|5293|5698|5713|5718|5734|6776|7128|7415|8743|8795|9235|9618|10148|10318|55012|283635,CSF1|ETS1|GNA12|HLA-B|HSPB1|TNC|KRT7|LIF|MSX2|NFKBIA|PIK3CD|PSMB9|PSMD7|PSMD12|PTGER4|STAT5A|TNFAIP3|VCP|TNFSF10|TNFRSF10B|IL32|TRAF4|EBI3|TNIP1|PPP2R3C|FAM177A1,-6.5,0
1,0,1,1,1,0,0,0,-3.2,0,-8.9,-3.5,-4.9,0,0,0,C0205682,M10111000,4,0,DisGeNET,35,Waist-Hip Ratio,,-8.9,4.3,8.1,30286,565,310,25,8.1,1.5,3643|4212|4325|4811|4883|5087|5793|5926|6326|6444|6785|7373|8028|8396|8417|9026|9358|9901|10203|25970|26040|79026|79901|80726|84456,INSR|MEIS2|MMP16|NID1|NPR3|PBX1|PTPRG|ARID4A|SCN2A|SGCD|ELOVL4|COL14A1|MLLT10|PIP4K2B|STX7|HIP1R|ITGBL1|SRGAP3|CALCRL|SH2B1|SETBP1|AHNAK|CYBRD1|IQCN|L3MBTL3,-6.4,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.9,0,0,-2.3,C0026896,M00001001,2,0,DisGeNET,35,Myasthenia Gravis,,-8.9,6.1,8.8,30286,336,266,18,6.8,1.5,23|43|1435|1890|2919|3106|3135|3600|3726|3976|5932|7128|8743|9308|10148|10318|23586|51312,ABCF1|ACHE|CSF1|TYMP|CXCL1|HLA-B|HLA-G|IL15|JUNB|LIF|RBBP8|TNFAIP3|TNFSF10|CD83|EBI3|TNIP1|RIGI|SLC25A37,-6.4,0
0,0,1,0,1,1,0,0,0,0,-8.8,0,-2.4,-3.2,0,0,C0239234,M00101100,3,0,DisGeNET,35,Low set ears,,-8.8,4.6,8.2,30286,489,310,23,7.4,1.5,1387|1909|2273|2812|2972|3643|4094|4212|5087|5426|5631|5727|5745|7291|7994|8493|23126|23394|26040|55975|65250|84162|259232,CREBBP|EDNRA|FHL1|GP1BB|BRF1|INSR|MAF|MEIS2|PBX1|POLE|PRPS1|PTCH1|PTH1R|TWIST1|KAT6A|PPM1D|POGZ|ADNP|SETBP1|KLHL7|CPLANE1|BLTP1|NALCN,-6.3,0
0,0,1,0,0,0,0,0,0,0,-8.7,0,0,0,0,0,C1535926,M00100000,1,0,DisGeNET,35,Neurodevelopmental Disorders,,-8.7,4.4,8,30286,534,310,24,7.7,1.5,775|1387|1909|3643|4914|4953|5058|5528|6326|6601|7248|7994|8493|9126|9901|23126|23394|25970|26040|54862|57038|57498|93986|100287171,CACNA1C|CREBBP|EDNRA|INSR|NTRK1|ODC1|PAK1|PPP2R5D|SCN2A|SMARCC2|TSC1|KAT6A|PPM1D|SMC3|SRGAP3|POGZ|ADNP|SH2B1|SETBP1|CC2D1A|RARS2|KIDINS220|FOXP2|WASHC1,-6.3,0
1,0,0,0,1,1,1,1,-2.3,0,0,0,-8.7,-2.3,-3.1,-2.1,C0740391,M10001111,5,0,DisGeNET,35,Middle Cerebral Artery Occlusion,,-8.7,4.4,8,30286,626,266,24,9,1.8,43|857|1540|1809|2907|2919|3315|3383|3589|3726|3918|3981|4891|5054|5293|6776|7186|7187|9294|26353|29979|51312|80149|91107,ACHE|CAV1|CYLD|DPYSL3|GRINA|CXCL1|HSPB1|ICAM1|IL11|JUNB|LAMC2|LIG4|SLC11A2|SERPINE1|PIK3CD|STAT5A|TRAF2|TRAF3|S1PR2|HSPB8|UBQLN1|SLC25A37|ZC3H12A|TRIM47,-6.2,0
1,0,0,0,1,0,1,1,-3.5,0,0,0,-8.7,0,-2.5,-3.1,C0220641,M10001011,4,0,DisGeNET,35,Lip and Oral Cavity Carcinoma,,-8.7,4,7.8,30286,734,266,26,9.8,1.8,857|1302|2113|2768|2919|3371|3383|3551|3732|3981|4017|4478|4792|5054|5293|5329|6597|6776|6868|8743|8795|9308|9636|10950|55601|115908,CAV1|COL11A2|ETS1|GNA12|CXCL1|TNC|ICAM1|IKBKB|CD82|LIG4|LOXL2|MSN|NFKBIA|SERPINE1|PIK3CD|PLAUR|SMARCA4|STAT5A|ADAM17|TNFSF10|TNFRSF10B|CD83|ISG15|BTG3|DDX60|CTHRC1,-6.2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.6,0,0,-4.6,C1290884,M00001001,2,0,DisGeNET,35,Inflammatory disorder,,-8.6,5.5,8.5,30286,391,266,19,7.1,1.6,43|1326|1435|3106|3383|3551|3589|3678|3685|5293|5698|6364|7128|8743|9235|9261|9536|9618|80149,ACHE|MAP3K8|CSF1|HLA-B|ICAM1|IKBKB|IL11|ITGA5|ITGAV|PIK3CD|PSMB9|CCL20|TNFAIP3|TNFSF10|IL32|MAPKAPK2|PTGES|TRAF4|ZC3H12A,-6.2,0
0,0,0,0,1,0,1,1,0,0,0,0,-8.6,0,-2.9,-2.6,C0039103,M00001011,3,0,DisGeNET,35,Synovitis,,-8.6,8.1,9.4,30286,196,266,14,5.3,1.4,965|1435|1890|3106|3371|3383|3551|3600|4836|5054|5293|7128|7185|146433,CD58|CSF1|TYMP|HLA-B|TNC|ICAM1|IKBKB|IL15|NMT1|SERPINE1|PIK3CD|TNFAIP3|TRAF1|IL34,-6.2,0
1,0,0,0,1,1,1,1,-3,0,0,0,-8.6,-2.1,-2.4,-3.3,C0162871,M10001111,5,0,DisGeNET,35,"Aortic Aneurysm, Abdominal",,-8.6,4.5,8,30286,585,266,23,8.6,1.7,578|857|1030|1435|2113|3106|3135|3383|3726|4893|5054|5293|5713|5734|6364|6597|6776|6868|9536|10148|23586|51312|80149,BAK1|CAV1|CDKN2B|CSF1|ETS1|HLA-B|HLA-G|ICAM1|JUNB|NRAS|SERPINE1|PIK3CD|PSMD7|PTGER4|CCL20|SMARCA4|STAT5A|ADAM17|PTGES|EBI3|RIGI|SLC25A37|ZC3H12A,-6.1,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.6,0,0,-4.8,C2347747,M00001001,2,0,DisGeNET,35,Adult Classical Hodgkin Lymphoma,,-8.6,7.3,9.1,30286,233,266,15,5.6,1.4,965|1540|3135|3315|3600|3726|4792|5293|5452|5698|6776|7128|7187|9294|23586,CD58|CYLD|HLA-G|HSPB1|IL15|JUNB|NFKBIA|PIK3CD|POU2F2|PSMB9|STAT5A|TNFAIP3|TRAF3|S1PR2|RIGI,-6.1,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.5,0,0,-4.9,C0011615,M00001001,2,0,DisGeNET,35,"Dermatitis, Atopic",,-8.5,3.9,7.7,30286,750,266,26,9.8,1.8,1292|1435|1593|1959|2113|2919|3106|3371|3383|3600|3726|4017|4792|5238|5329|5713|6364|6776|6868|7128|9235|10148|10318|10333|55012|283635,COL6A2|CSF1|CYP27A1|EGR2|ETS1|CXCL1|HLA-B|TNC|ICAM1|IL15|JUNB|LOXL2|NFKBIA|PGM3|PLAUR|PSMD7|CCL20|STAT5A|ADAM17|TNFAIP3|IL32|EBI3|TNIP1|TLR6|PPP2R3C|FAM177A1,-6,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.5,0,0,-5.4,C3714636,M00001001,2,0,DisGeNET,35,Pneumonitis,,-8.5,4.1,7.8,30286,696,266,25,9.4,1.8,23|857|1326|1435|1889|2919|3315|3383|3551|3589|3600|3678|3685|3726|3981|5054|5293|5734|6364|6868|7128|7474|9294|9536|80149,ABCF1|CAV1|MAP3K8|CSF1|ECE1|CXCL1|HSPB1|ICAM1|IKBKB|IL11|IL15|ITGA5|ITGAV|JUNB|LIG4|SERPINE1|PIK3CD|PTGER4|CCL20|ADAM17|TNFAIP3|WNT5A|S1PR2|PTGES|ZC3H12A,-6,0
0,1,0,0,1,0,1,0,0,-8.5,0,0,-4,0,-3.8,0,C2316810,M01001010,3,0,DisGeNET,35,Chronic kidney disease stage 5,,-8.5,3.5,7.5,30286,666,388,30,7.7,1.4,54|174|259|335|338|1244|1644|2147|2153|2717|2938|3077|4072|5067|5265|5950|6519|7163|7276|7429|8796|9771|11261|27283|51473|54885|83715|145957|149461|373156,ACP5|AFP|AMBP|APOA1|APOB|ABCC2|DDC|F2|F5|GLA|GSTA1|HFE|EPCAM|CNTN3|SERPINA1|RBP4|SLC3A1|TPD52|TTR|VIL1|SCEL|RAPGEF5|CHP1|TINAG|DCDC2|TBC1D8B|ESPN|NRG4|CLDN19|GSTK1,-6,0
0,0,0,0,1,0,1,1,0,0,0,0,-8.4,0,-2.8,-2.4,C0003872,M00001011,3,0,DisGeNET,35,"Arthritis, Psoriatic",,-8.4,5.1,8.2,30286,450,266,20,7.5,1.6,1593|2919|3106|3600|3855|4792|5054|5293|5698|6868|7128|7186|7474|9308|9780|10148|10318|58494|81603|146433,CYP27A1|CXCL1|HLA-B|IL15|KRT7|NFKBIA|SERPINE1|PIK3CD|PSMB9|ADAM17|TNFAIP3|TRAF2|WNT5A|CD83|PIEZO1|EBI3|TNIP1|JAM2|TRIM8|IL34,-6,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.3,0,0,-5.1,C1332201,M00001001,2,0,DisGeNET,35,Adult Diffuse Large B-Cell Lymphoma,,-8.3,4.7,8,30286,504,266,21,7.9,1.7,330|965|1030|2113|3106|3551|3918|3981|4478|4893|5293|5366|5452|5698|5905|7128|8743|8772|9294|10148|146433,BIRC3|CD58|CDKN2B|ETS1|HLA-B|IKBKB|LAMC2|LIG4|MSN|NRAS|PIK3CD|PMAIP1|POU2F2|PSMB9|RANGAP1|TNFAIP3|TNFSF10|FADD|S1PR2|EBI3|IL34,-5.9,0
0,0,0,0,1,0,1,0,0,0,0,0,-8.3,0,-2.3,0,C0023492,M00001010,2,0,DisGeNET,35,"Leukemia, T-Cell",,-8.3,5,8.1,30286,457,266,20,7.5,1.6,329|330|578|857|1030|1540|3106|3383|3490|3551|3600|3855|3976|4893|5293|5718|6597|6776|8743|9235,BIRC2|BIRC3|BAK1|CAV1|CDKN2B|CYLD|HLA-B|ICAM1|IGFBP7|IKBKB|IL15|KRT7|LIF|NRAS|PIK3CD|PSMD12|SMARCA4|STAT5A|TNFSF10|IL32,-5.9,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.2,0,0,-4,C1333064,M00001001,2,0,DisGeNET,35,Classical Hodgkin's Lymphoma,,-8.2,6.4,8.6,30286,285,266,16,6,1.5,965|1540|3135|3315|3600|3726|4792|5293|5452|5698|6776|7128|7187|9294|9308|23586,CD58|CYLD|HLA-G|HSPB1|IL15|JUNB|NFKBIA|PIK3CD|POU2F2|PSMB9|STAT5A|TNFAIP3|TRAF3|S1PR2|CD83|RIGI,-5.8,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-8.2,0,C0271650,M00001010,2,0,DisGeNET,35,Impaired glucose tolerance,,-8.2,4.5,7.8,30286,596,251,22,8.8,1.8,841|1312|1545|1650|1803|1848|2627|3087|4253|4758|4925|5562|6721|6775|7494|9518|10935|23753|27230|90627|197259|255738,CASP8|COMT|CYP1B1|DDOST|DPP4|DUSP6|GATA6|HHEX|MIA2|NEU1|NUCB2|PRKAA1|SREBF2|STAT4|XBP1|GDF15|PRDX3|SDF2L1|SERP1|STARD13|MLKL|PCSK9,-5.8,0
0,0,0,0,1,0,1,1,0,0,0,0,-8.1,0,-4.8,-4,C0004623,M00001011,3,0,DisGeNET,35,Bacterial Infections,,-8.1,4.3,7.7,30286,616,266,23,8.6,1.7,965|1282|1540|2919|3106|3383|3656|3665|3918|4478|4792|5054|5293|7187|7474|7980|8772|9235|9636|9780|10148|10333|80149,CD58|COL4A1|CYLD|CXCL1|HLA-B|ICAM1|IRAK2|IRF7|LAMC2|MSN|NFKBIA|SERPINE1|PIK3CD|TRAF3|WNT5A|TFPI2|FADD|IL32|ISG15|PIEZO1|EBI3|TLR6|ZC3H12A,-5.8,0
0,0,0,0,1,0,1,1,0,0,0,0,-8.1,0,-2.2,-3.2,C0021368,M00001011,3,0,DisGeNET,35,Inflammation,,-8.1,4.9,7.9,30286,467,266,20,7.5,1.6,1435|2919|3383|3600|3665|3976|5054|5329|5734|6364|6372|7128|7532|7980|8743|9235|9308|9373|9536|10333,CSF1|CXCL1|ICAM1|IL15|IRF7|LIF|SERPINE1|PLAUR|PTGER4|CCL20|CXCL6|TNFAIP3|YWHAG|TFPI2|TNFSF10|IL32|CD83|PLAA|PTGES|TLR6,-5.7,0
1,0,1,0,1,0,0,0,-2,0,-4,0,-8.1,0,0,0,C0553580,M10101000,3,0,DisGeNET,35,Ewings sarcoma,,-8.1,4.6,7.8,30286,517,266,21,7.9,1.7,857|1000|1030|1302|1959|2113|3106|3135|3315|3371|3600|3726|3732|3976|5293|5366|5713|7474|8743|8795|221656,CAV1|CDH2|CDKN2B|COL11A2|EGR2|ETS1|HLA-B|HLA-G|HSPB1|TNC|IL15|JUNB|CD82|LIF|PIK3CD|PMAIP1|PSMD7|WNT5A|TNFSF10|TNFRSF10B|KDM1B,-5.7,0
0,0,0,0,1,1,0,1,0,0,0,0,-8,-2.9,0,-3.1,C0031099,M00001101,3,0,DisGeNET,35,Periodontitis,,-8,4,7.5,30286,679,266,24,9,1.8,330|649|857|1030|1435|1889|2113|2919|3106|3315|3371|3383|3589|4488|5054|5293|6868|7474|9235|9536|10148|79650|92344|146433,BIRC3|BMP1|CAV1|CDKN2B|CSF1|ECE1|ETS1|CXCL1|HLA-B|HSPB1|TNC|ICAM1|IL11|MSX2|SERPINE1|PIK3CD|ADAM17|WNT5A|IL32|PTGES|EBI3|USB1|GORAB|IL34,-5.6,0
0,0,0,0,1,0,0,1,0,0,0,0,-8,0,0,-2.4,C3875321,M00001001,2,0,DisGeNET,35,Inflammatory dermatosis,,-8,5.4,8.1,30286,382,266,18,6.8,1.5,43|329|330|2113|2919|3383|3551|3600|3726|5293|6364|6776|6868|7128|7186|9235|23586|80149,ACHE|BIRC2|BIRC3|ETS1|CXCL1|ICAM1|IKBKB|IL15|JUNB|PIK3CD|CCL20|STAT5A|ADAM17|TNFAIP3|TRAF2|IL32|RIGI|ZC3H12A,-5.6,0
0,1,0,0,1,0,1,0,0,-5.9,0,0,-7.9,0,-7.2,0,C4529962,M01001010,3,0,DisGeNET,35,Fatty Liver Disease,,-7.9,3.8,7.4,30286,741,266,25,9.4,1.8,1593|2113|2919|3383|3551|3665|3678|3685|3726|3976|4017|4891|5293|5718|6484|6597|6868|7128|7187|8605|8743|9536|10333|80149|91107,CYP27A1|ETS1|CXCL1|ICAM1|IKBKB|IRF7|ITGA5|ITGAV|JUNB|LIF|LOXL2|SLC11A2|PIK3CD|PSMD12|ST3GAL4|SMARCA4|ADAM17|TNFAIP3|TRAF3|PLA2G4C|TNFSF10|PTGES|TLR6|ZC3H12A|TRIM47,-5.6,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.8,0,0,-4.1,C0036220,M00001001,2,0,DisGeNET,35,Kaposi Sarcoma,,-7.8,4.7,7.7,30286,488,266,20,7.5,1.6,2113|2633|2919|3106|3135|3383|3665|3678|3685|3981|5293|5452|6364|7128|7187|8743|8772|9235|10318|23586,ETS1|GBP1|CXCL1|HLA-B|HLA-G|ICAM1|IRF7|ITGA5|ITGAV|LIG4|PIK3CD|POU2F2|CCL20|TNFAIP3|TRAF3|TNFSF10|FADD|IL32|TNIP1|RIGI,-5.5,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-7.8,0,0,0,C0023493,M10001000,2,0,DisGeNET,35,Adult T-Cell Lymphoma/Leukemia,,-7.8,4.4,7.6,30286,540,266,21,7.9,1.7,578|857|965|1030|2113|3106|3383|3551|3600|3726|3855|3976|4017|5293|6364|6597|6776|7415|7474|8743|8795,BAK1|CAV1|CD58|CDKN2B|ETS1|HLA-B|ICAM1|IKBKB|IL15|JUNB|KRT7|LIF|LOXL2|PIK3CD|CCL20|SMARCA4|STAT5A|VCP|WNT5A|TNFSF10|TNFRSF10B,-5.4,0
0,0,0,0,1,0,1,1,0,0,0,0,-7.8,0,-2.6,-4.5,C0333516,M00001011,3,0,DisGeNET,35,Tumor necrosis,,-7.8,5.5,8,30286,350,266,17,6.4,1.5,330|3383|3551|3589|3600|3918|4792|5054|5293|6868|7185|7187|8743|10148|25816|26353|51363,BIRC3|ICAM1|IKBKB|IL11|IL15|LAMC2|NFKBIA|SERPINE1|PIK3CD|ADAM17|TRAF1|TRAF3|TNFSF10|EBI3|TNFAIP8|HSPB8|CHST15,-5.4,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.7,0,0,-3.9,C0220597,M00001001,2,0,DisGeNET,35,Adult Hodgkin Lymphoma,,-7.7,5.1,7.8,30286,399,266,18,6.8,1.5,330|965|1435|2113|3135|3383|4792|5054|5293|5452|5698|5905|6776|7128|7185|7187|7474|9308,BIRC3|CD58|CSF1|ETS1|HLA-G|ICAM1|NFKBIA|SERPINE1|PIK3CD|POU2F2|PSMB9|RANGAP1|STAT5A|TNFAIP3|TRAF1|TRAF3|WNT5A|CD83,-5.4,0
