Cluster,Score,Type,Gene,Symbol,Network
4,1.5714285714285714,Clustered,9470,EIF4E2,modules_mes_green_sorted_top300_SUB1
4,1.5714285714285714,Seed,6525,SMTN,modules_mes_green_sorted_top300_SUB1
4,1.5714285714285714,Clustered,1503,CTPS1,modules_mes_green_sorted_top300_SUB1
4,1.5714285714285714,Clustered,9645,MICAL2,modules_mes_green_sorted_top300_SUB1
4,1.5714285714285714,Clustered,10097,ACTR2,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,3371,TNC,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,813,CALU,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,6184,RPN1,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,55454,CSGALNACT2,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,54867,TMEM214,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,55210,ATAD3A,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,6678,SPARC,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,633,BGN,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,54480,CHPF2,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,2335,FN1,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,4017,LOXL2,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,51726,DNAJB11,modules_mes_green_sorted_top300_SUB1
3,1.5384615384615383,Clustered,1464,CSPG4,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,4942,OAT,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,5862,RAB2A,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,5868,RAB5A,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,7171,TPM4,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Seed,5373,PMM2,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,8140,SLC7A5,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,10627,MYL12A,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,2665,GDI2,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,55379,LRRC59,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,2673,GFPT1,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,5714,PSMD8,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,3799,KIF5B,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,51465,UBE2J1,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,83855,KLF16,modules_mes_green_sorted_top300_SUB1
2,1.5333333333333334,Clustered,4627,MYH9,modules_mes_green_sorted_top300_SUB1
7,1.25,Clustered,3688,ITGB1,modules_mes_green_sorted_top300_SUB1
7,1.25,Clustered,87,ACTN1,modules_mes_green_sorted_top300_SUB1
7,1.25,Clustered,22919,MAPRE1,modules_mes_green_sorted_top300_SUB1
7,1.25,Clustered,7408,VASP,modules_mes_green_sorted_top300_SUB1
8,1.25,Clustered,5479,PPIB,modules_mes_green_sorted_top300_SUB1
8,1.25,Clustered,2935,GSPT1,modules_mes_green_sorted_top300_SUB1
8,1.25,Clustered,10973,ASCC3,modules_mes_green_sorted_top300_SUB1
8,1.25,Clustered,84164,ASCC2,modules_mes_green_sorted_top300_SUB1
3,2.5,Clustered,1062,CENPE,modules_mes_grey_sorted_top300_SUB1
3,2.5,Clustered,81930,KIF18A,modules_mes_grey_sorted_top300_SUB1
3,2.5,Seed,701,BUB1B,modules_mes_grey_sorted_top300_SUB1
3,2.5,Clustered,146909,KIF18B,modules_mes_grey_sorted_top300_SUB1
3,2.5,Clustered,221458,KIF6,modules_mes_grey_sorted_top300_SUB1
3,2.5,Clustered,9585,KIF20B,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,2645,GCK,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,57082,KNL1,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,22938,SNW1,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Seed,9212,AURKB,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,10450,PPIE,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,525,ATP6V1B1,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,55320,MIS18BP1,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,199746,U2AF1L4,modules_mes_grey_sorted_top300_SUB1
1,1.3333333333333333,Clustered,23421,ITGB3BP,modules_mes_grey_sorted_top300_SUB1
2,1.2857142857142858,Clustered,3303,HSPA1A,modules_mes_grey_sorted_top300_SUB1
2,1.2857142857142858,Clustered,255967,PAN3,modules_mes_grey_sorted_top300_SUB1
2,1.2857142857142858,Clustered,983,CDK1,modules_mes_grey_sorted_top300_SUB1
2,1.2857142857142858,Clustered,9055,PRC1,modules_mes_grey_sorted_top300_SUB1
2,1.2857142857142858,Seed,5347,PLK1,modules_mes_grey_sorted_top300_SUB1
2,1.2857142857142858,Clustered,1025,CDK9,modules_mes_grey_sorted_top300_SUB1
2,1.2857142857142858,Clustered,5930,RBBP6,modules_mes_grey_sorted_top300_SUB1
4,1.1666666666666667,Clustered,1869,E2F1,modules_mes_grey_sorted_top300_SUB1
4,1.1666666666666667,Seed,345462,ZNF879,modules_mes_grey_sorted_top300_SUB1
4,1.1666666666666667,Clustered,115509,ZNF689,modules_mes_grey_sorted_top300_SUB1
4,1.1666666666666667,Clustered,896,CCND3,modules_mes_grey_sorted_top300_SUB1
4,1.1666666666666667,Clustered,6839,SUV39H1,modules_mes_grey_sorted_top300_SUB1
4,1.1666666666666667,Clustered,23036,ZNF292,modules_mes_grey_sorted_top300_SUB1
5,1.0,Clustered,11157,LSM6,modules_mes_grey_sorted_top300_SUB1
5,1.0,Clustered,3550,IK,modules_mes_grey_sorted_top300_SUB1
5,1.0,Clustered,9775,EIF4A3,modules_mes_grey_sorted_top300_SUB1
6,1.0,Clustered,2896,GRN,modules_mes_grey_sorted_top300_SUB1
6,1.0,Seed,9820,CUL7,modules_mes_grey_sorted_top300_SUB1
6,1.0,Clustered,10016,PDCD6,modules_mes_grey_sorted_top300_SUB1
3,2.0,Clustered,6256,RXRA,modules_mes_pink_sorted_top300_SUB1
3,2.0,Clustered,10499,NCOA2,modules_mes_pink_sorted_top300_SUB1
3,2.0,Seed,10025,MED16,modules_mes_pink_sorted_top300_SUB1
3,2.0,Clustered,80306,MED28,modules_mes_pink_sorted_top300_SUB1
3,2.0,Clustered,1387,CREBBP,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,51386,EIF3L,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,8450,CUL4B,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,11180,WDR6,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,56288,PARD3,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,2309,FOXO3,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,8665,EIF3F,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,6641,SNTB1,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,23371,TNS2,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,1027,CDKN1B,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,2045,EPHA7,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,10628,TXNIP,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,1974,EIF4A2,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Clustered,7402,UTRN,modules_mes_pink_sorted_top300_SUB1
1,1.5714285714285714,Seed,1838,DTNB,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,10961,ERP29,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,23239,PHLPP1,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Seed,2969,GTF2I,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,5525,PPP2R5A,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,1938,EEF2,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,5859,QARS1,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,1514,CTSL,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,2535,FZD2,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,9993,DGCR2,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,201164,PLD6,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,1975,EIF4B,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,81618,ITM2C,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,4917,NTN3,modules_mes_pink_sorted_top300_SUB1
2,1.4285714285714286,Clustered,1856,DVL2,modules_mes_pink_sorted_top300_SUB1
4,1.0,Clustered,9742,IFT140,modules_mes_pink_sorted_top300_SUB1
4,1.0,Seed,23059,CLUAP1,modules_mes_pink_sorted_top300_SUB1
4,1.0,Clustered,57728,WDR19,modules_mes_pink_sorted_top300_SUB1
3,3.5,Clustered,1277,COL1A1,modules_mes_red_sorted_top300_SUB1
3,3.5,Clustered,1300,COL10A1,modules_mes_red_sorted_top300_SUB1
3,3.5,Clustered,1278,COL1A2,modules_mes_red_sorted_top300_SUB1
3,3.5,Clustered,1290,COL5A2,modules_mes_red_sorted_top300_SUB1
3,3.5,Seed,1303,COL12A1,modules_mes_red_sorted_top300_SUB1
3,3.5,Clustered,1296,COL8A2,modules_mes_red_sorted_top300_SUB1
3,3.5,Clustered,1301,COL11A1,modules_mes_red_sorted_top300_SUB1
3,3.5,Clustered,1289,COL5A1,modules_mes_red_sorted_top300_SUB1
4,2.857142857142857,Clustered,2801,GOLGA2,modules_mes_red_sorted_top300_SUB1
4,2.857142857142857,Clustered,10945,KDELR1,modules_mes_red_sorted_top300_SUB1
4,2.857142857142857,Clustered,64689,GORASP1,modules_mes_red_sorted_top300_SUB1
4,2.857142857142857,Seed,11015,KDELR3,modules_mes_red_sorted_top300_SUB1
4,2.857142857142857,Clustered,10466,COG5,modules_mes_red_sorted_top300_SUB1
4,2.857142857142857,Clustered,1783,DYNC1LI2,modules_mes_red_sorted_top300_SUB1
4,2.857142857142857,Clustered,57511,COG6,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,10395,DLC1,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,166336,PRICKLE2,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,7169,TPM2,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,2316,FLNA,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,4643,MYO1E,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Seed,800,CALD1,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,7464,CORO2A,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,23345,SYNE1,modules_mes_red_sorted_top300_SUB1
2,1.3333333333333333,Clustered,1613,DAPK3,modules_mes_red_sorted_top300_SUB1
1,1.3,Seed,4659,PPP1R12A,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,79960,JADE1,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,6615,SNAI1,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,6238,RRBP1,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,5310,PKD1,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,64130,LIN7B,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,387,RHOA,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,2735,GLI1,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,1499,CTNNB1,modules_mes_red_sorted_top300_SUB1
1,1.3,Clustered,260425,MAGI3,modules_mes_red_sorted_top300_SUB1
5,1.2,Clustered,71,ACTG1,modules_mes_red_sorted_top300_SUB1
5,1.2,Seed,25802,LMOD1,modules_mes_red_sorted_top300_SUB1
5,1.2,Clustered,10398,MYL9,modules_mes_red_sorted_top300_SUB1
5,1.2,Clustered,5358,PLS3,modules_mes_red_sorted_top300_SUB1
5,1.2,Clustered,72,ACTG2,modules_mes_red_sorted_top300_SUB1
6,1.0,Clustered,481,ATP1B1,modules_mes_red_sorted_top300_SUB1
6,1.0,Clustered,5350,PLN,modules_mes_red_sorted_top300_SUB1
6,1.0,Seed,23400,ATP13A2,modules_mes_red_sorted_top300_SUB1
7,1.0,Clustered,5170,PDPK1,modules_mes_red_sorted_top300_SUB1
7,1.0,Seed,3480,IGF1R,modules_mes_red_sorted_top300_SUB1
7,1.0,Clustered,22872,SEC31A,modules_mes_red_sorted_top300_SUB1
