_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-49.89546868285546,R-HSA-1474244,M1,1,0,Reactome Gene Sets,6,Extracellular matrix organization,,-49.89546868285546,9.157788385043757,23.951326933930204,30293,300,838,76,9.069212410501194,0.9920150338230481,633|649|655|780|960|1281|1290|1291|1292|1293|1294|1295|1298|1301|1302|1303|1305|1306|1307|1404|1462|2006|2192|2199|2202|2244|3371|3690|3691|3908|3910|3911|3913|4015|4038|4052|4053|4060|4239|4320|4322|4323|4325|5351|5654|6383|6385|7042|7057|7412|8038|8076|8515|8754|9510|9644|10319|10516|10893|11095|11096|22801|50509|54829|59277|80274|80781|81578|84171|84570|85301|169044|170690|170692|222663|283208,BGN|BMP1|BMP7|DDR1|CD44|COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL11A1|COL11A2|COL12A1|COL13A1|COL15A1|COL16A1|HAPLN1|VCAN|ELN|FBLN1|FBLN2|EFEMP1|FGB|TNC|ITGB3|ITGB4|LAMA2|LAMA4|LAMA5|LAMB2|LOX|LRP4|LTBP1|LTBP2|LUM|MFAP4|MMP11|MMP13|MMP14|MMP16|PLOD1|HTRA1|SDC2|SDC4|TGFB2|THBS1|VCAM1|ADAM12|MFAP5|ITGA10|ADAM9|ADAMTS1|SH3PXD2A|LAMC3|FBLN5|MMP24|ADAMTS8|ADAMTS5|ITGA11|COL5A3|ASPN|NTN4|SCUBE1|COL18A1|COL21A1|LOXL4|COL25A1|COL27A1|COL22A1|ADAMTS16|ADAMTS18|SCUBE3|P4HA3,-46.482336632420584,0,1,1,1,-49.89546868285546,16.43143848991104,
1,-22.94936598480374,R-HSA-1474228,M1,1,0,Reactome Gene Sets,6,Degradation of the extracellular matrix,,-22.94936598480374,9.037291169451075,16.07736700762584,30293,140,838,35,4.176610978520286,0.6910759300059371,649|960|1281|1290|1291|1292|1293|1294|1295|1298|1301|1302|1303|1305|1306|1307|2006|3911|4320|4322|4323|4325|5654|8754|9510|10893|11095|11096|50509|80274|80781|84570|170690|170692|222663,BMP1|CD44|COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL11A1|COL11A2|COL12A1|COL13A1|COL15A1|COL16A1|ELN|LAMA5|MMP11|MMP13|MMP14|MMP16|HTRA1|ADAM9|ADAMTS1|MMP24|ADAMTS8|ADAMTS5|COL5A3|SCUBE1|COL18A1|COL25A1|ADAMTS16|ADAMTS18|SCUBE3,-19.83726393003285,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-20.12594003900042,R-HSA-1474290,M1,1,0,Reactome Gene Sets,6,Collagen formation,,-20.12594003900042,10.84474940334129,15.77637965648661,30293,90,838,27,3.2219570405727924,0.6099950084755894,649|1281|1290|1291|1292|1293|1294|1295|1298|1301|1302|1303|1305|1306|1307|3691|4015|4322|5351|50509|80781|81578|84171|84570|85301|169044|283208,BMP1|COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL11A1|COL11A2|COL12A1|COL13A1|COL15A1|COL16A1|ITGB4|LOX|MMP13|PLOD1|COL5A3|COL18A1|COL21A1|LOXL4|COL25A1|COL27A1|COL22A1|P4HA3,-17.31486797989351,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-19.284358256325433,R-HSA-8948216,M1,1,0,Reactome Gene Sets,6,Collagen chain trimerization,,-19.284358256325433,16.43143848991104,17.277611693867364,30293,44,838,20,2.386634844868735,0.5272609668964392,1281|1290|1291|1292|1293|1294|1295|1298|1301|1302|1303|1305|1306|1307|50509|80781|81578|84570|85301|169044,COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL11A1|COL11A2|COL12A1|COL13A1|COL15A1|COL16A1|COL5A3|COL18A1|COL21A1|COL25A1|COL27A1|COL22A1,-16.57019621022658,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-18.739443834418445,R-HSA-1650814,M1,1,0,Reactome Gene Sets,6,Collagen biosynthesis and modifying enzymes,,-18.739443834418445,12.409414740141774,15.769462819936361,30293,67,838,23,2.7446300715990453,0.5643866006559464,649|1281|1290|1291|1292|1293|1294|1295|1298|1301|1302|1303|1305|1306|1307|5351|50509|80781|81578|84570|85301|169044|283208,BMP1|COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL11A1|COL11A2|COL12A1|COL13A1|COL15A1|COL16A1|PLOD1|COL5A3|COL18A1|COL21A1|COL25A1|COL27A1|COL22A1|P4HA3,-16.104463034367217,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-16.699998636437552,R-HSA-1442490,M1,1,0,Reactome Gene Sets,6,Collagen degradation,,-16.699998636437552,11.861444659904535,14.671420353392591,30293,64,838,21,2.5059665871121717,0.5399513703192718,1281|1290|1291|1292|1293|1294|1295|1298|1301|1302|1303|1305|1306|1307|4320|4322|4323|8754|50509|80781|84570,COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL11A1|COL11A2|COL12A1|COL13A1|COL15A1|COL16A1|MMP11|MMP13|MMP14|ADAM9|COL5A3|COL18A1|COL25A1,-14.131964626016938,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-15.927466015794408,R-HSA-2022090,M1,1,0,Reactome Gene Sets,6,Assembly of collagen fibrils and other multimeric structures,,-15.927466015794408,11.852185140263703,14.310511012194608,30293,61,838,20,2.386634844868735,0.5272609668964392,649|1281|1290|1291|1292|1293|1294|1295|1298|1301|1302|1303|1306|3691|4015|4322|50509|80781|84171|85301,BMP1|COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL11A1|COL11A2|COL12A1|COL15A1|ITGB4|LOX|MMP13|COL5A3|COL18A1|LOXL4|COL27A1,-13.41742395235148,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-13.91357533684862,R-HSA-216083,M1,1,0,Reactome Gene Sets,6,Integrin cell surface interactions,,-13.91357533684862,8.930970096869297,12.35040668925062,30293,85,838,21,2.5059665871121717,0.5399513703192718,960|1281|1290|1291|1292|1293|1294|1295|1298|1305|1307|2244|3371|3690|4060|7057|7412|8515|22801|50509|80781,CD44|COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL7A1|COL8A1|COL9A2|COL13A1|COL16A1|FGB|TNC|ITGB3|LUM|THBS1|VCAM1|ITGA10|ITGA11|COL5A3|COL18A1,-11.500443286413748,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-13.854558015479775,R-HSA-3000178,M1,1,0,Reactome Gene Sets,6,ECM proteoglycans,,-13.854558015479775,9.512938073106392,12.533347117910939,30293,76,838,20,2.386634844868735,0.5272609668964392,633|1281|1290|1291|1292|1293|1298|1404|1462|3371|3690|3908|3910|3911|3913|4038|4060|7042|50509|54829,BGN|COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL9A2|HAPLN1|VCAN|TNC|ITGB3|LAMA2|LAMA4|LAMA5|LAMB2|LRP4|LUM|TGFB2|COL5A3|ASPN,-11.482818650203127,0,1,0,0,-49.89546868285546,16.43143848991104,
1,-7.875937646305199,R-HSA-419037,M1,1,0,Reactome Gene Sets,6,NCAM1 interactions,,-7.875937646305199,9.467638367996363,9.262400365325828,30293,42,838,11,1.3126491646778042,0.39317244153262987,1281|1290|1291|1292|1293|1298|2674|8128|8912|8913|50509,COL3A1|COL5A2|COL6A1|COL6A2|COL6A3|COL9A2|GFRA1|ST8SIA2|CACNA1H|CACNA1G|COL5A3,-5.981319535748215,0,1,0,0,-49.89546868285546,16.43143848991104,
