_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-42.23099893715471,R-HSA-1474244,M1,1,0,Reactome Gene Sets,6,Extracellular matrix organization,,-42.23099893715471,8.11523153463452,21.309667163571792,30293,300,871,70,8.036739380022961,0.9211663089271708,87|649|652|655|1281|1282|1284|1285|1286|1287|1293|1294|1300|1306|1311|1404|1509|1634|2192|2201|2202|2244|3371|3672|3673|3675|3910|3912|4015|4052|4053|4060|4312|4313|4320|4322|4325|4921|5054|5155|6696|7040|7042|7043|7057|7076|7093|7373|7412|7837|8038|8076|8425|8515|9510|9644|9672|10319|11095|22795|54829|59277|63827|80274|81578|84570|136227|140766|169044|170692,ACTN1|BMP1|BMP4|BMP7|COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COL7A1|COL10A1|COL15A1|COMP|HAPLN1|CTSD|DCN|FBLN1|FBN2|EFEMP1|FGB|TNC|ITGA1|ITGA2|ITGA3|LAMA4|LAMB1|LOX|LTBP1|LTBP2|LUM|MMP1|MMP2|MMP11|MMP13|MMP16|DDR2|SERPINE1|PDGFB|SPP1|TGFB1|TGFB2|TGFB3|THBS1|TIMP1|TLL2|COL14A1|VCAM1|PXDN|ADAM12|MFAP5|LTBP4|ITGA10|ADAMTS1|SH3PXD2A|SDC3|LAMC3|ADAMTS8|NID2|ASPN|NTN4|BCAN|SCUBE1|COL21A1|COL25A1|COL26A1|ADAMTS14|COL22A1|ADAMTS18,-38.817866886719834,0,1,1,1,-42.23099893715471,18.54910065059319,
1,-18.24501489769877,R-HSA-1474228,M1,1,0,Reactome Gene Sets,6,Degradation of the extracellular matrix,,-18.24501489769877,7.701189109398064,13.673748383877884,30293,140,871,31,3.5591274397244548,0.6277594475924788,649|1281|1282|1284|1285|1286|1287|1293|1294|1300|1306|1509|1634|2201|3912|4312|4313|4320|4322|4325|6696|7076|7093|7373|9510|11095|63827|80274|84570|136227|170692,BMP1|COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COL7A1|COL10A1|COL15A1|CTSD|DCN|FBN2|LAMB1|MMP1|MMP2|MMP11|MMP13|MMP16|SPP1|TIMP1|TLL2|COL14A1|ADAMTS1|ADAMTS8|BCAN|SCUBE1|COL25A1|COL26A1|ADAMTS18,-15.13291284292788,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-14.693696875460995,R-HSA-3000171,M1,1,0,Reactome Gene Sets,6,Non-integrin membrane-ECM interactions,,-14.693696875460995,11.200198486057326,13.493474114652617,30293,59,871,19,2.1814006888633752,0.4949591592946317,87|1281|1282|1284|1285|1286|1287|1300|3371|3673|3910|3912|4921|5155|7040|7057|9672|10319|59277,ACTN1|COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL10A1|TNC|ITGA2|LAMA4|LAMB1|DDR2|PDGFB|TGFB1|THBS1|SDC3|LAMC3|NTN4,-12.020403294948766,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-14.655384094999993,R-HSA-3000178,M1,1,0,Reactome Gene Sets,6,ECM proteoglycans,,-14.655384094999993,9.610142606804036,12.930890213048896,30293,76,871,21,2.4110218140068884,0.5197468641275879,1281|1282|1284|1285|1286|1287|1293|1311|1404|1634|3371|3673|3910|3912|4060|5054|7040|7042|7043|54829|63827,COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COMP|HAPLN1|DCN|TNC|ITGA2|LAMA4|LAMB1|LUM|SERPINE1|TGFB1|TGFB2|TGFB3|ASPN|BCAN,-12.020403294948766,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-13.053379209376635,R-HSA-1474290,M1,1,0,Reactome Gene Sets,6,Collagen formation,,-13.053379209376635,8.11523153463452,11.631137940191804,30293,90,871,21,2.4110218140068884,0.5197468641275879,649|1281|1282|1284|1285|1286|1287|1293|1294|1300|1306|4015|4322|7093|7373|7837|81578|84570|136227|140766|169044,BMP1|COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COL7A1|COL10A1|COL15A1|LOX|MMP13|TLL2|COL14A1|PXDN|COL21A1|COL25A1|COL26A1|ADAMTS14|COL22A1,-10.681639844099987,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-12.801838235331262,R-HSA-1442490,M1,1,0,Reactome Gene Sets,6,Collagen degradation,,-12.801838235331262,9.78175229621125,12.100302725860434,30293,64,871,18,2.0665901262916186,0.4820405081794677,1281|1282|1284|1285|1286|1287|1293|1294|1300|1306|1509|4312|4313|4320|4322|7373|84570|136227,COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COL7A1|COL10A1|COL15A1|CTSD|MMP1|MMP2|MMP11|MMP13|COL14A1|COL25A1|COL26A1,-10.467887430944014,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-12.53706631708923,R-HSA-216083,M1,1,0,Reactome Gene Sets,6,Integrin cell surface interactions,,-12.53706631708923,8.18342675761464,11.41082646232402,30293,85,871,20,2.296211251435132,0.507519280209625,1281|1282|1284|1285|1286|1287|1293|1294|1300|1311|2244|3371|3672|3673|3675|4060|6696|7057|7412|8515,COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COL7A1|COL10A1|COMP|FGB|TNC|ITGA1|ITGA2|ITGA3|LUM|SPP1|THBS1|VCAM1|ITGA10,-10.237877618961196,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-12.422007223511512,R-HSA-1650814,M1,1,0,Reactome Gene Sets,6,Collagen biosynthesis and modifying enzymes,,-12.422007223511512,9.343763387425671,11.763755736739117,30293,67,871,18,2.0665901262916186,0.4820405081794677,649|1281|1282|1284|1285|1286|1287|1293|1294|1300|1306|7093|7373|81578|84570|136227|140766|169044,BMP1|COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COL7A1|COL10A1|COL15A1|TLL2|COL14A1|COL21A1|COL25A1|COL26A1|ADAMTS14|COL22A1,-10.155003208754879,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-12.193547558756894,R-HSA-3000157,M1,1,0,Reactome Gene Sets,6,Laminin interactions,,-12.193547558756894,15.071144278606967,13.266947499906571,30293,30,871,13,1.492537313432836,0.41085453736577654,1282|1284|1285|1286|1287|1294|3672|3673|3675|3910|3912|10319|22795,COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL7A1|ITGA1|ITGA2|ITGA3|LAMA4|LAMB1|LAMC3|NID2,-9.956506767377704,0,1,0,0,-42.23099893715471,18.54910065059319,
1,-12.147379536710934,R-HSA-8948216,M1,1,0,Reactome Gene Sets,6,Collagen chain trimerization,,-12.147379536710934,11.856669449953033,12.399506439504629,30293,44,871,15,1.722158438576349,0.4408138988523855,1281|1282|1284|1285|1286|1287|1293|1294|1300|1306|7373|81578|84570|136227|169044,COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL6A3|COL7A1|COL10A1|COL15A1|COL14A1|COL21A1|COL25A1|COL26A1|COL22A1,-9.938367468931988,0,1,0,0,-42.23099893715471,18.54910065059319,
