Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
down_common_genes,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-13,9.5,12,30293,352,181,20,11,2.3,30|36|38|221|275|549|2110|2752|2820|3295|5095|5213|5830|6470|6652|8309|11112|51084|55556|64087,ACAA1|ACADSB|ACAT1|ALDH3B1|AMT|AUH|ETFDH|GLUL|GPD2|HSD17B4|PCCA|PFKM|PEX5|SHMT1|SORD|ACOX2|HIBADH|CRYL1|ENOSF1|MCCC2,-11
down_common_genes,GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-13,12,13,30293,232,181,17,9.4,2.2,30|36|38|275|549|2110|2752|3295|5095|5830|6470|6652|8309|11112|51084|55556|64087,ACAA1|ACADSB|ACAT1|AMT|AUH|ETFDH|GLUL|HSD17B4|PCCA|PEX5|SHMT1|SORD|ACOX2|HIBADH|CRYL1|ENOSF1|MCCC2,-11
down_common_genes,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-13,12,13,30293,232,181,17,9.4,2.2,30|36|38|275|549|2110|2752|3295|5095|5830|6470|6652|8309|11112|51084|55556|64087,ACAA1|ACADSB|ACAT1|AMT|AUH|ETFDH|GLUL|HSD17B4|PCCA|PEX5|SHMT1|SORD|ACOX2|HIBADH|CRYL1|ENOSF1|MCCC2,-11
down_common_genes,Hallmark Gene Sets,23,M5935,HALLMARK FATTY ACID METABOLISM,,-12,15,14,30293,158,181,14,7.7,2,30|210|223|224|549|2110|2752|2820|3295|8801|10961|84263|84532|728294,ACAA1|ALAD|ALDH9A1|ALDH3A2|AUH|ETFDH|GLUL|GPD2|HSD17B4|SUCLG2|ERP29|HSDL2|ACSS1|D2HGDH,-9.9
down_common_genes,KEGG Pathway,24,hsa00280,"Valine, leucine and isoleucine degradation",,-11,31,16,30293,48,181,9,5,1.6,30|36|38|223|224|549|5095|11112|64087,ACAA1|ACADSB|ACAT1|ALDH9A1|ALDH3A2|AUH|PCCA|HIBADH|MCCC2,-8.9
down_common_genes,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0008152 metabolic process,-8.9,7.8,9.5,30293,323,181,15,8.3,2,30|36|38|224|427|549|2110|3295|3988|5095|5830|8309|51084|79071|84532,ACAA1|ACADSB|ACAT1|ALDH3A2|ASAH1|AUH|ETFDH|HSD17B4|LIPA|PCCA|PEX5|ACOX2|CRYL1|ELOVL6|ACSS1,-7.2
down_common_genes,GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-8.7,14,11,30293,116,181,10,5.5,1.7,30|38|549|2110|3295|5095|5830|6652|8309|51084,ACAA1|ACAT1|AUH|ETFDH|HSD17B4|PCCA|PEX5|SORD|ACOX2|CRYL1,-7
down_common_genes,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-8.6,5.8,8.6,30293,516,181,18,9.9,2.2,30|36|38|224|427|549|2110|3295|3988|5095|5213|5830|6652|8309|51084|79071|84532|114876,ACAA1|ACADSB|ACAT1|ALDH3A2|ASAH1|AUH|ETFDH|HSD17B4|LIPA|PCCA|PFKM|PEX5|SORD|ACOX2|CRYL1|ELOVL6|ACSS1|OSBPL1A,-7
down_common_genes,WikiPathways,27,WP4686,Leucine isoleucine and valine metabolism,,-8.4,44,16,30293,23,181,6,3.3,1.3,36|38|549|5095|11112|64087,ACADSB|ACAT1|AUH|PCCA|HIBADH|MCCC2,-6.8
down_common_genes,GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-8.1,5.8,8.3,30293,492,181,17,9.4,2.2,38|368|2820|3295|3615|3988|4705|4716|5213|5634|6470|8801|64087|79071|79717|84532|131870,ACAT1|ABCC6|GPD2|HSD17B4|IMPDH2|LIPA|NDUFA10|NDUFB10|PFKM|PRPS2|SHMT1|SUCLG2|MCCC2|ELOVL6|PPCS|ACSS1|NUDT16,-6.5
down_common_genes,GO Biological Processes,19,GO:0009081,branched-chain amino acid metabolic process,19_GO:0008152 metabolic process,-8,37,15,30293,27,181,6,3.3,1.3,36|38|549|5095|11112|64087,ACADSB|ACAT1|AUH|PCCA|HIBADH|MCCC2,-6.4
down_common_genes,GO Biological Processes,19,GO:0009063,amino acid catabolic process,19_GO:0008152 metabolic process,-7.7,14,10,30293,108,181,9,5,1.6,36|38|275|549|2752|6470|11112|55556|64087,ACADSB|ACAT1|AMT|AUH|GLUL|SHMT1|HIBADH|ENOSF1|MCCC2,-6.2
down_common_genes,GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-7.7,5.4,7.9,30293,524,181,17,9.4,2.2,38|368|2820|3295|3615|3988|4705|4716|5213|5634|6470|8801|64087|79071|79717|84532|131870,ACAT1|ABCC6|GPD2|HSD17B4|IMPDH2|LIPA|NDUFA10|NDUFB10|PFKM|PRPS2|SHMT1|SUCLG2|MCCC2|ELOVL6|PPCS|ACSS1|NUDT16,-6.2
down_common_genes,GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-7.7,5.8,8,30293,463,181,16,8.8,2.1,38|368|2820|3295|3615|3988|4705|4716|5213|5634|8801|64087|79071|79717|84532|131870,ACAT1|ABCC6|GPD2|HSD17B4|IMPDH2|LIPA|NDUFA10|NDUFB10|PFKM|PRPS2|SUCLG2|MCCC2|ELOVL6|PPCS|ACSS1|NUDT16,-6.2
down_common_genes,KEGG Pathway,24,hsa00630,Glyoxylate and dicarboxylate metabolism,,-7.7,33,14,30293,30,181,6,3.3,1.3,38|275|2752|5095|6470|84532,ACAT1|AMT|GLUL|PCCA|SHMT1|ACSS1,-6.2
down_common_genes,GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0008152 metabolic process,-7.6,5,7.7,30293,599,181,18,9.9,2.2,38|368|2762|2820|3295|3615|3988|4705|4716|5213|5634|6470|8801|64087|79071|79717|84532|131870,ACAT1|ABCC6|GMDS|GPD2|HSD17B4|IMPDH2|LIPA|NDUFA10|NDUFB10|PFKM|PRPS2|SHMT1|SUCLG2|MCCC2|ELOVL6|PPCS|ACSS1|NUDT16,-6.1
down_common_genes,GO Biological Processes,19,GO:0006520,amino acid metabolic process,19_GO:0008152 metabolic process,-7.6,7.5,8.6,30293,290,181,13,7.2,1.9,36|38|275|549|2752|5095|6470|10491|11112|55556|57505|64087|79731,ACADSB|ACAT1|AMT|AUH|GLUL|PCCA|SHMT1|CRTAP|HIBADH|ENOSF1|AARS2|MCCC2|NARS2,-6.1
down_common_genes,GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-7.6,5.3,7.8,30293,532,181,17,9.4,2.2,38|368|2820|3295|3615|3988|4705|4716|5213|5634|6470|8801|64087|79071|79717|84532|131870,ACAT1|ABCC6|GPD2|HSD17B4|IMPDH2|LIPA|NDUFA10|NDUFB10|PFKM|PRPS2|SHMT1|SUCLG2|MCCC2|ELOVL6|PPCS|ACSS1|NUDT16,-6.1
down_common_genes,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0008152 metabolic process,-7.6,6.2,8.1,30293,408,181,15,8.3,2,38|1528|2110|2548|2631|2820|3988|4705|4716|5213|5501|5634|8801|83943|84532,ACAT1|CYB5A|ETFDH|GAA|NIPSNAP2|GPD2|LIPA|NDUFA10|NDUFB10|PFKM|PPP1CC|PRPS2|SUCLG2|IMMP2L|ACSS1,-6.1
down_common_genes,GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-7.4,4.8,7.5,30293,622,181,18,9.9,2.2,409|1288|2264|2888|4920|5156|5164|5296|7048|7867|8829|9372|9702|10220|10370|10454|26058|27250,ARRB2|COL4A6|FGFR4|GRB14|ROR2|PDGFRA|PDK2|PIK3R2|TGFBR2|MAPKAPK3|NRP1|ZFYVE9|CEP57|GDF11|CITED2|TAB1|GIGYF2|PDCD4,-5.9
down_common_genes,GO Biological Processes,19,GO:1901606,alpha-amino acid catabolic process,19_GO:0008152 metabolic process,-7.2,15,10,30293,88,181,8,4.4,1.5,36|38|275|549|2752|6470|11112|64087,ACADSB|ACAT1|AMT|AUH|GLUL|SHMT1|HIBADH|MCCC2,-5.8
