Cluster,Score,Type,Gene,Symbol,Network
2,2.5,Clustered,57016,AKR1B10,down_epi_only_SUB1
3,2.3333333333333335,Seed,84340,GFM2,down_epi_only_SUB1
3,2.3333333333333335,Clustered,1962,EHHADH,down_epi_only_SUB1
3,2.3333333333333335,Clustered,1892,ECHS1,down_epi_only_SUB1
3,2.3333333333333335,Clustered,64969,MRPS5,down_epi_only_SUB1
3,2.3333333333333335,Clustered,64983,MRPL32,down_epi_only_SUB1
3,2.3333333333333335,Clustered,54948,MRPL16,down_epi_only_SUB1
1,1.5416666666666665,Clustered,126,ADH1C,down_epi_only_SUB1
1,1.5416666666666665,Clustered,338,APOB,down_epi_only_SUB1
1,1.5416666666666665,Clustered,435,ASL,down_epi_only_SUB1
1,1.5416666666666665,Clustered,2628,GATM,down_epi_only_SUB1
1,1.5416666666666665,Clustered,27165,GLS2,down_epi_only_SUB1
1,1.5416666666666665,Clustered,1376,CPT2,down_epi_only_SUB1
1,1.5416666666666665,Clustered,4481,MSR1,down_epi_only_SUB1
1,1.5416666666666665,Clustered,9625,AATK,down_epi_only_SUB1
1,1.5416666666666665,Clustered,2168,FABP1,down_epi_only_SUB1
1,1.5416666666666665,Clustered,28976,ACAD9,down_epi_only_SUB1
1,1.5416666666666665,Seed,350,APOH,down_epi_only_SUB1
1,1.5416666666666665,Clustered,51056,LAP3,down_epi_only_SUB1
1,1.5416666666666665,Clustered,2731,GLDC,down_epi_only_SUB1
1,1.5416666666666665,Clustered,28999,KLF15,down_epi_only_SUB1
1,1.5416666666666665,Clustered,2747,GLUD2,down_epi_only_SUB1
1,1.5416666666666665,Clustered,218,ALDH3A1,down_epi_only_SUB1
1,1.5416666666666665,Clustered,8602,NOP14,down_epi_only_SUB1
1,1.5416666666666665,Clustered,216,ALDH1A1,down_epi_only_SUB1
1,1.5416666666666665,Clustered,56342,PPAN,down_epi_only_SUB1
1,1.5416666666666665,Clustered,3158,HMGCS2,down_epi_only_SUB1
1,1.5416666666666665,Clustered,335,APOA1,down_epi_only_SUB1
1,1.5416666666666665,Clustered,2939,GSTA2,down_epi_only_SUB1
1,1.5416666666666665,Clustered,10153,CEBPZ,down_epi_only_SUB1
1,1.5416666666666665,Clustered,5801,PTPRR,down_epi_only_SUB1
4,1.2,Clustered,10989,IMMT,down_epi_only_SUB1
4,1.2,Clustered,1537,CYC1,down_epi_only_SUB1
4,1.2,Clustered,400916,CHCHD10,down_epi_only_SUB1
4,1.2,Seed,10551,AGR2,down_epi_only_SUB1
4,1.2,Clustered,1468,SLC25A10,down_epi_only_SUB1
1,2.5,Clustered,11173,ADAMTS7,down_mes_only_SUB1
1,2.5,Clustered,9037,SEMA5A,down_mes_only_SUB1
1,2.5,Seed,11096,ADAMTS5,down_mes_only_SUB1
1,2.5,Clustered,92949,ADAMTSL1,down_mes_only_SUB1
1,2.5,Clustered,170689,ADAMTS15,down_mes_only_SUB1
1,2.5,Clustered,54507,ADAMTSL4,down_mes_only_SUB1
2,2.5,Clustered,6256,RXRA,down_mes_only_SUB1
2,2.5,Seed,6605,SMARCE1,down_mes_only_SUB1
2,2.5,Clustered,5928,RBBP4,down_mes_only_SUB1
2,2.5,Clustered,25942,SIN3A,down_mes_only_SUB1
2,2.5,Clustered,6601,SMARCC2,down_mes_only_SUB1
2,2.5,Clustered,1387,CREBBP,down_mes_only_SUB1
3,2.0,Seed,3437,IFIT3,down_mes_only_SUB1
3,2.0,Clustered,3433,IFIT2,down_mes_only_SUB1
3,2.0,Clustered,3434,IFIT1,down_mes_only_SUB1
3,2.0,Clustered,10410,IFITM3,down_mes_only_SUB1
3,2.0,Clustered,3430,IFI35,down_mes_only_SUB1
4,1.6,Clustered,1949,EFNB3,down_mes_only_SUB1
4,1.6,Clustered,2045,EPHA7,down_mes_only_SUB1
4,1.6,Seed,1946,EFNA5,down_mes_only_SUB1
4,1.6,Clustered,84271,POLDIP3,down_mes_only_SUB1
4,1.6,Clustered,2044,EPHA5,down_mes_only_SUB1
5,1.5,Clustered,9862,MED24,down_mes_only_SUB1
5,1.5,Clustered,57664,PLEKHA4,down_mes_only_SUB1
5,1.5,Seed,9968,MED12,down_mes_only_SUB1
5,1.5,Clustered,10025,MED16,down_mes_only_SUB1
6,1.0,Clustered,3481,IGF2,down_mes_only_SUB1
6,1.0,Clustered,5595,MAPK3,down_mes_only_SUB1
6,1.0,Clustered,1901,S1PR1,down_mes_only_SUB1
2,1.5,Seed,2919,CXCL1,down_mes_up_epi_SUB1
2,1.5,Clustered,9294,S1PR2,down_mes_up_epi_SUB1
2,1.5,Clustered,6752,SSTR2,down_mes_up_epi_SUB1
2,1.5,Clustered,6372,CXCL6,down_mes_up_epi_SUB1
3,1.5,Clustered,24138,IFIT5,down_mes_up_epi_SUB1
3,1.5,Seed,3660,IRF2,down_mes_up_epi_SUB1
3,1.5,Clustered,3659,IRF1,down_mes_up_epi_SUB1
3,1.5,Clustered,3133,HLA-E,down_mes_up_epi_SUB1
1,1.3333333333333333,Clustered,5058,PAK1,down_mes_up_epi_SUB1
1,1.3333333333333333,Clustered,51343,FZR1,down_mes_up_epi_SUB1
1,1.3333333333333333,Clustered,4088,SMAD3,down_mes_up_epi_SUB1
1,1.3333333333333333,Clustered,7321,UBE2D1,down_mes_up_epi_SUB1
1,1.3333333333333333,Seed,5698,PSMB9,down_mes_up_epi_SUB1
1,1.3333333333333333,Clustered,1025,CDK9,down_mes_up_epi_SUB1
4,2.5,Clustered,5216,PFN1,up_common_genes_SUB1
4,2.5,Clustered,1072,CFL1,up_common_genes_SUB1
4,2.5,Clustered,60,ACTB,up_common_genes_SUB1
4,2.5,Clustered,71,ACTG1,up_common_genes_SUB1
4,2.5,Seed,57591,MRTFA,up_common_genes_SUB1
4,2.5,Clustered,7408,VASP,up_common_genes_SUB1
1,1.9333333333333333,Clustered,388,RHOB,up_common_genes_SUB1
1,1.9333333333333333,Clustered,10121,ACTR1A,up_common_genes_SUB1
1,1.9333333333333333,Seed,10487,CAP1,up_common_genes_SUB1
1,1.9333333333333333,Clustered,27295,PDLIM3,up_common_genes_SUB1
1,1.9333333333333333,Clustered,57154,SMURF1,up_common_genes_SUB1
1,1.9333333333333333,Clustered,7057,THBS1,up_common_genes_SUB1
1,1.9333333333333333,Clustered,4478,MSN,up_common_genes_SUB1
1,1.9333333333333333,Clustered,1465,CSRP1,up_common_genes_SUB1
1,1.9333333333333333,Clustered,9260,PDLIM7,up_common_genes_SUB1
1,1.9333333333333333,Clustered,7040,TGFB1,up_common_genes_SUB1
1,1.9333333333333333,Clustered,8572,PDLIM4,up_common_genes_SUB1
1,1.9333333333333333,Clustered,387,RHOA,up_common_genes_SUB1
1,1.9333333333333333,Clustered,87,ACTN1,up_common_genes_SUB1
1,1.9333333333333333,Clustered,1490,CCN2,up_common_genes_SUB1
1,1.9333333333333333,Clustered,7042,TGFB2,up_common_genes_SUB1
5,1.6666666666666667,Seed,7168,TPM1,up_common_genes_SUB1
5,1.6666666666666667,Clustered,10398,MYL9,up_common_genes_SUB1
5,1.6666666666666667,Clustered,7171,TPM4,up_common_genes_SUB1
5,1.6666666666666667,Clustered,4650,MYO9B,up_common_genes_SUB1
5,1.6666666666666667,Clustered,10092,ARPC5,up_common_genes_SUB1
5,1.6666666666666667,Clustered,4627,MYH9,up_common_genes_SUB1
2,1.4000000000000001,Clustered,1277,COL1A1,up_common_genes_SUB1
2,1.4000000000000001,Clustered,3797,KIF3C,up_common_genes_SUB1
2,1.4000000000000001,Clustered,1298,COL9A2,up_common_genes_SUB1
2,1.4000000000000001,Clustered,55605,KIF21A,up_common_genes_SUB1
2,1.4000000000000001,Clustered,2308,FOXO1,up_common_genes_SUB1
2,1.4000000000000001,Clustered,1499,CTNNB1,up_common_genes_SUB1
2,1.4000000000000001,Clustered,7045,TGFBI,up_common_genes_SUB1
2,1.4000000000000001,Seed,3685,ITGAV,up_common_genes_SUB1
2,1.4000000000000001,Clustered,55083,KIF26B,up_common_genes_SUB1
2,1.4000000000000001,Clustered,3491,CCN1,up_common_genes_SUB1
3,1.2857142857142858,Clustered,7353,UFD1,up_common_genes_SUB1
3,1.2857142857142858,Clustered,22919,MAPRE1,up_common_genes_SUB1
3,1.2857142857142858,Clustered,4134,MAP4,up_common_genes_SUB1
3,1.2857142857142858,Clustered,3839,KPNA3,up_common_genes_SUB1
3,1.2857142857142858,Clustered,4017,LOXL2,up_common_genes_SUB1
3,1.2857142857142858,Seed,55700,MAP7D1,up_common_genes_SUB1
3,1.2857142857142858,Clustered,3315,HSPB1,up_common_genes_SUB1
1,3.4166666666666665,Clustered,2847,MCHR1,up_epi_only_SUB1
1,3.4166666666666665,Clustered,3606,IL18,up_epi_only_SUB1
1,3.4166666666666665,Clustered,718,C3,up_epi_only_SUB1
1,3.4166666666666665,Clustered,2921,CXCL3,up_epi_only_SUB1
1,3.4166666666666665,Clustered,7124,TNF,up_epi_only_SUB1
1,3.4166666666666665,Clustered,1437,CSF2,up_epi_only_SUB1
1,3.4166666666666665,Clustered,7852,CXCR4,up_epi_only_SUB1
1,3.4166666666666665,Clustered,2920,CXCL2,up_epi_only_SUB1
1,3.4166666666666665,Clustered,51083,GAL,up_epi_only_SUB1
1,3.4166666666666665,Seed,4985,OPRD1,up_epi_only_SUB1
1,3.4166666666666665,Clustered,3552,IL1A,up_epi_only_SUB1
1,3.4166666666666665,Clustered,6364,CCL20,up_epi_only_SUB1
3,2.5,Clustered,7477,WNT7B,up_epi_only_SUB1
3,2.5,Clustered,80326,WNT10A,up_epi_only_SUB1
3,2.5,Seed,221914,GPC2,up_epi_only_SUB1
3,2.5,Clustered,147111,NOTUM,up_epi_only_SUB1
3,2.5,Clustered,7483,WNT9A,up_epi_only_SUB1
3,2.5,Clustered,7476,WNT7A,up_epi_only_SUB1
5,1.5,Clustered,7189,TRAF6,up_epi_only_SUB1
5,1.5,Clustered,330,BIRC3,up_epi_only_SUB1
5,1.5,Clustered,7185,TRAF1,up_epi_only_SUB1
5,1.5,Seed,329,BIRC2,up_epi_only_SUB1
2,1.4444444444444444,Clustered,6047,RNF4,up_epi_only_SUB1
2,1.4444444444444444,Clustered,23035,PHLPP2,up_epi_only_SUB1
2,1.4444444444444444,Clustered,3675,ITGA3,up_epi_only_SUB1
2,1.4444444444444444,Clustered,4316,MMP7,up_epi_only_SUB1
2,1.4444444444444444,Clustered,55207,ARL8B,up_epi_only_SUB1
2,1.4444444444444444,Clustered,396,ARHGDIA,up_epi_only_SUB1
2,1.4444444444444444,Clustered,57142,RTN4,up_epi_only_SUB1
2,1.4444444444444444,Seed,1004,CDH6,up_epi_only_SUB1
2,1.4444444444444444,Clustered,999,CDH1,up_epi_only_SUB1
4,1.3333333333333333,Seed,7846,TUBA1A,up_epi_only_SUB1
4,1.3333333333333333,Clustered,1495,CTNNA1,up_epi_only_SUB1
4,1.3333333333333333,Clustered,7082,TJP1,up_epi_only_SUB1
4,1.3333333333333333,Clustered,9074,CLDN6,up_epi_only_SUB1
4,1.3333333333333333,Clustered,1364,CLDN4,up_epi_only_SUB1
4,1.3333333333333333,Clustered,90952,ESAM,up_epi_only_SUB1
6,1.0,Clustered,2787,GNG5,up_epi_only_SUB1
6,1.0,Seed,132299,OCIAD2,up_epi_only_SUB1
6,1.0,Clustered,84419,C15orf48,up_epi_only_SUB1
7,1.0,Clustered,84206,MEX3B,up_epi_only_SUB1
7,1.0,Clustered,399664,MEX3D,up_epi_only_SUB1
7,1.0,Clustered,5937,RBMS1,up_epi_only_SUB1
8,1.0,Clustered,391,RHOG,up_epi_only_SUB1
8,1.0,Clustered,7448,VTN,up_epi_only_SUB1
8,1.0,Seed,5819,NECTIN2,up_epi_only_SUB1
9,1.0,Clustered,3936,LCP1,up_epi_only_SUB1
9,1.0,Clustered,3306,HSPA2,up_epi_only_SUB1
9,1.0,Clustered,2280,FKBP1A,up_epi_only_SUB1
1,3.25,Clustered,11222,MRPL3,up_mes_down_epi_SUB1
1,3.25,Seed,64374,SIL1,up_mes_down_epi_SUB1
1,3.25,Clustered,7866,IFRD2,up_mes_down_epi_SUB1
1,3.25,Clustered,51081,MRPS7,up_mes_down_epi_SUB1
1,3.25,Clustered,124454,EARS2,up_mes_down_epi_SUB1
1,3.25,Clustered,1984,EIF5A,up_mes_down_epi_SUB1
1,3.25,Clustered,9652,SKIC3,up_mes_down_epi_SUB1
1,3.25,Clustered,2058,EPRS1,up_mes_down_epi_SUB1
3,2.5,Clustered,10424,PGRMC2,up_mes_down_epi_SUB1
3,2.5,Clustered,6185,RPN2,up_mes_down_epi_SUB1
3,2.5,Clustered,11231,SEC63,up_mes_down_epi_SUB1
3,2.5,Clustered,57003,CCDC47,up_mes_down_epi_SUB1
3,2.5,Clustered,382,ARF6,up_mes_down_epi_SUB1
3,2.5,Seed,1650,DDOST,up_mes_down_epi_SUB1
2,1.5,Clustered,5831,PYCR1,up_mes_down_epi_SUB1
2,1.5,Clustered,1736,DKC1,up_mes_down_epi_SUB1
2,1.5,Clustered,23160,WDR43,up_mes_down_epi_SUB1
2,1.5,Clustered,54555,DDX49,up_mes_down_epi_SUB1
2,1.5,Clustered,9136,RRP9,up_mes_down_epi_SUB1
2,1.5,Seed,65263,PYCR3,up_mes_down_epi_SUB1
2,1.5,Clustered,2618,GART,up_mes_down_epi_SUB1
2,1.5,Clustered,10199,MPHOSPH10,up_mes_down_epi_SUB1
4,1.5,Clustered,4942,OAT,up_mes_down_epi_SUB1
4,1.5,Clustered,2805,GOT1,up_mes_down_epi_SUB1
4,1.5,Clustered,2193,FARSA,up_mes_down_epi_SUB1
4,1.5,Seed,3376,IARS1,up_mes_down_epi_SUB1
5,1.0,Clustered,5286,PIK3C2A,up_mes_down_epi_SUB1
5,1.0,Seed,60681,FKBP10,up_mes_down_epi_SUB1
5,1.0,Clustered,10130,PDIA6,up_mes_down_epi_SUB1
1,5.5,Clustered,83548,COG3,up_mes_only_SUB1
1,5.5,Seed,51226,COPZ2,up_mes_only_SUB1
1,5.5,Clustered,10282,BET1,up_mes_only_SUB1
1,5.5,Clustered,9276,COPB2,up_mes_only_SUB1
1,5.5,Clustered,57511,COG6,up_mes_only_SUB1
1,5.5,Clustered,6712,SPTBN2,up_mes_only_SUB1
1,5.5,Clustered,1780,DYNC1I1,up_mes_only_SUB1
1,5.5,Clustered,11316,COPE,up_mes_only_SUB1
1,5.5,Clustered,51014,TMED7,up_mes_only_SUB1
1,5.5,Clustered,64689,GORASP1,up_mes_only_SUB1
1,5.5,Clustered,10466,COG5,up_mes_only_SUB1
1,5.5,Clustered,54732,TMED9,up_mes_only_SUB1
3,3.0,Clustered,64175,P3H1,up_mes_only_SUB1
3,3.0,Clustered,871,SERPINH1,up_mes_only_SUB1
3,3.0,Clustered,1278,COL1A2,up_mes_only_SUB1
3,3.0,Clustered,1290,COL5A2,up_mes_only_SUB1
3,3.0,Seed,1296,COL8A2,up_mes_only_SUB1
3,3.0,Clustered,1295,COL8A1,up_mes_only_SUB1
3,3.0,Clustered,1301,COL11A1,up_mes_only_SUB1
2,1.4545454545454546,Clustered,6897,TARS1,up_mes_only_SUB1
2,1.4545454545454546,Seed,51645,PPIL1,up_mes_only_SUB1
2,1.4545454545454546,Clustered,5725,PTBP1,up_mes_only_SUB1
2,1.4545454545454546,Clustered,26471,NUPR1,up_mes_only_SUB1
2,1.4545454545454546,Clustered,64746,ACBD3,up_mes_only_SUB1
2,1.4545454545454546,Clustered,56886,UGGT1,up_mes_only_SUB1
2,1.4545454545454546,Clustered,57462,MYORG,up_mes_only_SUB1
2,1.4545454545454546,Clustered,9129,PRPF3,up_mes_only_SUB1
2,1.4545454545454546,Clustered,55757,UGGT2,up_mes_only_SUB1
2,1.4545454545454546,Clustered,5358,PLS3,up_mes_only_SUB1
2,1.4545454545454546,Clustered,2617,GARS1,up_mes_only_SUB1
4,1.4285714285714286,Clustered,8703,B4GALT3,up_mes_only_SUB1
4,1.4285714285714286,Clustered,84447,SYVN1,up_mes_only_SUB1
4,1.4285714285714286,Clustered,6400,SEL1L,up_mes_only_SUB1
4,1.4285714285714286,Clustered,811,CALR,up_mes_only_SUB1
4,1.4285714285714286,Clustered,5611,DNAJC3,up_mes_only_SUB1
4,1.4285714285714286,Clustered,51726,DNAJB11,up_mes_only_SUB1
4,1.4285714285714286,Clustered,10525,HYOU1,up_mes_only_SUB1
6,1.25,Seed,81502,HM13,up_mes_only_SUB1
6,1.25,Clustered,8546,AP3B1,up_mes_only_SUB1
6,1.25,Clustered,3703,STT3A,up_mes_only_SUB1
6,1.25,Clustered,201595,STT3B,up_mes_only_SUB1
5,1.1666666666666667,Clustered,2935,GSPT1,up_mes_only_SUB1
5,1.1666666666666667,Clustered,59,ACTA2,up_mes_only_SUB1
5,1.1666666666666667,Clustered,10189,ALYREF,up_mes_only_SUB1
5,1.1666666666666667,Clustered,55110,MAGOHB,up_mes_only_SUB1
5,1.1666666666666667,Clustered,8218,CLTCL1,up_mes_only_SUB1
5,1.1666666666666667,Seed,8894,EIF2S2,up_mes_only_SUB1
7,1.0,Seed,9554,SEC22B,up_mes_only_SUB1
7,1.0,Clustered,8729,GBF1,up_mes_only_SUB1
7,1.0,Clustered,6836,SURF4,up_mes_only_SUB1
8,1.0,Seed,533,ATP6V0B,up_mes_only_SUB1
8,1.0,Clustered,23545,ATP6V0A2,up_mes_only_SUB1
8,1.0,Clustered,9550,ATP6V1G1,up_mes_only_SUB1
