Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-14,8,12,30293,352,259,24,9.3,1.8,30|36|38|221|594|1384|1891|2110|2752|3030|4041|5213|5830|6342|8309|10994|23475|51084|51390|55268|55556|80724|130589|414328,ACAA1|ACADSB|ACAT1|ALDH3B1|BCKDHB|CRAT|ECH1|ETFDH|GLUL|HADHA|LRP5|PFKM|PEX5|SCP2|ACOX2|ILVBL|QPRT|CRYL1|AIG1|ECHDC2|ENOSF1|ACAD10|GALM|IDNK,-12,down_common_genes
GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-14,10,13,30293,232,259,20,7.7,1.7,30|36|38|594|1384|1891|2110|2752|3030|5830|6342|8309|10994|23475|51084|51390|55268|55556|80724|414328,ACAA1|ACADSB|ACAT1|BCKDHB|CRAT|ECH1|ETFDH|GLUL|HADHA|PEX5|SCP2|ACOX2|ILVBL|QPRT|CRYL1|AIG1|ECHDC2|ENOSF1|ACAD10|IDNK,-11,down_common_genes
GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-14,10,13,30293,232,259,20,7.7,1.7,30|36|38|594|1384|1891|2110|2752|3030|5830|6342|8309|10994|23475|51084|51390|55268|55556|80724|414328,ACAA1|ACADSB|ACAT1|BCKDHB|CRAT|ECH1|ETFDH|GLUL|HADHA|PEX5|SCP2|ACOX2|ILVBL|QPRT|CRYL1|AIG1|ECHDC2|ENOSF1|ACAD10|IDNK,-11,down_common_genes
GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-13,15,14,30293,116,259,15,5.8,1.5,30|38|1384|1891|2110|3030|5830|6342|8309|10994|51084|51390|55268|80724|414328,ACAA1|ACAT1|CRAT|ECH1|ETFDH|HADHA|PEX5|SCP2|ACOX2|ILVBL|CRYL1|AIG1|ECHDC2|ACAD10|IDNK,-11,down_common_genes
GO Biological Processes,19,GO:0016042,lipid catabolic process,19_GO:0008152 metabolic process,-12,8.1,11,30293,288,259,20,7.7,1.7,30|38|1384|1891|2110|2517|3030|3988|5333|5830|6342|8309|10994|23236|51170|51390|55268|80724|81579|113026,ACAA1|ACAT1|CRAT|ECH1|ETFDH|FUCA1|HADHA|LIPA|PLCD1|PEX5|SCP2|ACOX2|ILVBL|PLCB1|HSD17B11|AIG1|ECHDC2|ACAD10|PLA2G12A|PLCD3,-9.9,down_common_genes
GO Biological Processes,19,GO:0009062,fatty acid catabolic process,19_GO:0008152 metabolic process,-12,17,14,30293,91,259,13,5,1.4,30|38|1384|1891|2110|3030|5830|6342|8309|10994|51390|55268|80724,ACAA1|ACAT1|CRAT|ECH1|ETFDH|HADHA|PEX5|SCP2|ACOX2|ILVBL|AIG1|ECHDC2|ACAD10,-9.8,down_common_genes
GO Biological Processes,19,GO:0006635,fatty acid beta-oxidation,19_GO:0008152 metabolic process,-11,21,15,30293,60,259,11,4.2,1.3,30|38|1384|1891|2110|3030|5830|6342|8309|55268|80724,ACAA1|ACAT1|CRAT|ECH1|ETFDH|HADHA|PEX5|SCP2|ACOX2|ECHDC2|ACAD10,-9.4,down_common_genes
GO Biological Processes,19,GO:0019395,fatty acid oxidation,19_GO:0008152 metabolic process,-11,17,14,30293,82,259,12,4.6,1.3,30|38|1384|1891|2110|3030|5830|6342|8309|10994|55268|80724,ACAA1|ACAT1|CRAT|ECH1|ETFDH|HADHA|PEX5|SCP2|ACOX2|ILVBL|ECHDC2|ACAD10,-9.2,down_common_genes
GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0008152 metabolic process,-11,7.2,10,30293,323,259,20,7.7,1.7,30|36|38|224|1384|1891|2110|3030|3988|5830|6342|7148|8309|10994|51084|51390|55268|79777|80221|80724,ACAA1|ACADSB|ACAT1|ALDH3A2|CRAT|ECH1|ETFDH|HADHA|LIPA|PEX5|SCP2|TNXB|ACOX2|ILVBL|CRYL1|AIG1|ECHDC2|ACBD4|ACSF2|ACAD10,-9.1,down_common_genes
GO Biological Processes,19,GO:0034440,lipid oxidation,19_GO:0008152 metabolic process,-11,16,13,30293,88,259,12,4.6,1.3,30|38|1384|1891|2110|3030|5830|6342|8309|10994|55268|80724,ACAA1|ACAT1|CRAT|ECH1|ETFDH|HADHA|PEX5|SCP2|ACOX2|ILVBL|ECHDC2|ACAD10,-8.9,down_common_genes
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-11,5.4,9.4,30293,516,259,24,9.3,1.8,30|36|38|224|686|1384|1891|2110|2593|3030|3988|5213|5830|6342|7148|8309|10994|51084|51390|55268|79777|80221|80724|414328,ACAA1|ACADSB|ACAT1|ALDH3A2|BTD|CRAT|ECH1|ETFDH|GAMT|HADHA|LIPA|PFKM|PEX5|SCP2|TNXB|ACOX2|ILVBL|CRYL1|AIG1|ECHDC2|ACBD4|ACSF2|ACAD10|IDNK,-8.6,down_common_genes
GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-10,6.4,9.7,30293,363,259,20,7.7,1.7,210|221|847|1612|2110|2185|2878|4303|5071|5156|5164|5830|6414|6649|8850|10365|10628|55074|79956|93100,ALAD|ALDH3B1|CAT|DAPK1|ETFDH|PTK2B|GPX3|FOXO4|PRKN|PDGFRA|PDK2|PEX5|SELENOP|SOD3|KAT2B|KLF2|TXNIP|OXR1|ERMP1|NAPRT,-8.3,down_common_genes
GO Biological Processes,19,GO:0044242,cellular lipid catabolic process,19_GO:0008152 metabolic process,-9.8,9,10,30293,194,259,15,5.8,1.5,30|38|1384|1891|2110|2517|3030|5830|6342|8309|10994|23236|51390|55268|80724,ACAA1|ACAT1|CRAT|ECH1|ETFDH|FUCA1|HADHA|PEX5|SCP2|ACOX2|ILVBL|PLCB1|AIG1|ECHDC2|ACAD10,-7.9,down_common_genes
GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-9.7,4.2,8.4,30293,780,259,28,11,1.9,2|38|112|210|594|678|847|2185|2549|2770|3030|3481|3488|4041|4048|4303|5139|5164|5176|7067|7068|8850|8912|10628|23236|26060|27250|55625,A2M|ACAT1|ADCY6|ALAD|BCKDHB|ZFP36L2|CAT|PTK2B|GAB1|GNAI1|HADHA|IGF2|IGFBP5|LRP5|LTA4H|FOXO4|PDE3A|PDK2|SERPINF1|THRA|THRB|KAT2B|CACNA1H|TXNIP|PLCB1|APPL1|PDCD4|ZDHHC7,-7.8,down_common_genes
Hallmark Gene Sets,23,M5935,HALLMARK FATTY ACID METABOLISM,,-8.9,9.6,10,30293,158,259,13,5,1.4,30|210|223|224|594|1384|1891|2110|2752|4128|10961|51170|84263,ACAA1|ALAD|ALDH9A1|ALDH3A2|BCKDHB|CRAT|ECH1|ETFDH|GLUL|MAOA|ERP29|HSD17B11|HSDL2,-7.1,down_common_genes
