_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,1,1,1,0,1,0.0,0.0,0.0,-2.711492547470915,-37.441437447068516,-16.006239533786747,0.0,-3.6043041730832948,R-HSA-1280215,M00011101,4,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-37.441437447068516,9.454111772442543,20.926710966125235,30293,787,228,56,24.56140350877193,2.8507292146172487,330|1072|1435|2919|3105|3106|3135|3383|3455|3459|3460|3576|3604|3656|3659|3836|4790|4791|4792|4893|4940|5371|5682|5685|5687|5690|5698|5704|5707|5709|5713|5717|5720|5721|5743|5971|6364|6648|6776|7157|7186|7187|7292|7297|8767|8771|9235|9466|10019|10148|23586|23636|81603|84790|92610|146433,BIRC3|CFL1|CSF1|CXCL1|HLA-A|HLA-B|HLA-G|ICAM1|IFNAR2|IFNGR1|IFNGR2|CXCL8|TNFRSF9|IRAK2|IRF1|KPNA1|NFKB1|NFKB2|NFKBIA|NRAS|OAS3|PML|PSMA1|PSMA4|PSMA6|PSMB2|PSMB9|PSMC4|PSMD1|PSMD3|PSMD7|PSMD11|PSME1|PSME2|PTGS2|RELB|CCL20|SOD2|STAT5A|TP53|TRAF2|TRAF3|TNFSF4|TYK2|RIPK2|TNFRSF6B|IL32|IL27RA|SH2B3|EBI3|RIGI|NUP62|TRIM8|TUBA1C|TIFA|IL34,-33.1523615681703,0,1.0,1.0,1.0,-37.441437447068516,37.54853165522502,
0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,-35.292066282368495,-3.7220800790080606,0.0,-2.43443283689564,M5890,M00001101,3,0,Hallmark Gene Sets,23,HALLMARK TNFA SIGNALING VIA NFKB,,-35.292066282368495,22.58688596491228,26.673072540138765,30293,200,228,34,14.912280701754385,2.3590549275261954,330|1435|2919|3383|3460|3604|3659|4790|4791|4792|4794|5271|5329|5743|5971|6364|6372|6446|6648|6776|6890|7127|7128|7185|8767|8837|9308|10010|10318|10950|11182|23586|64135|80149,BIRC3|CSF1|CXCL1|ICAM1|IFNGR2|TNFRSF9|IRF1|NFKB1|NFKB2|NFKBIA|NFKBIE|SERPINB8|PLAUR|PTGS2|RELB|CCL20|CXCL6|SGK1|SOD2|STAT5A|TAP1|TNFAIP2|TNFAIP3|TRAF1|RIPK2|CFLAR|CD83|TANK|TNIP1|BTG3|SLC2A6|RIGI|IFIH1|ZC3H12A,-31.304020399134256,0,2.0,1.0,1.0,-35.292066282368495,22.58688596491228,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-27.86931165881367,0.0,0.0,0.0,hsa05169,M00001000,1,0,KEGG Pathway,24,Epstein-Barr virus infection,,-27.86931165881367,19.074539690811182,22.44529995856803,30293,202,228,29,12.719298245614034,2.2065982359737113,637|3105|3106|3135|3383|3455|4790|4791|4792|4794|4940|5704|5707|5709|5713|5717|5879|5971|6890|6891|6892|7128|7157|7186|7187|7297|9641|11047|23586,BID|HLA-A|HLA-B|HLA-G|ICAM1|IFNAR2|NFKB1|NFKB2|NFKBIA|NFKBIE|OAS3|PSMC4|PSMD1|PSMD3|PSMD7|PSMD11|RAC1|RELB|TAP1|TAP2|TAPBP|TNFAIP3|TP53|TRAF2|TRAF3|TYK2|IKBKE|ADRM1|RIGI,-24.05735703463511,0,3.0,1.0,1.0,-27.86931165881367,44.288011695906434,
1,1,0,1,0,0,1,0,-7.4767552625873,-4.289847367063331,0.0,-5.096804575871166,0.0,0.0,-15.320180990823216,0.0,R-HSA-556833,M11010010,4,0,Reactome Gene Sets,6,Metabolism of lipids,,-26.20486481674405,2.741244318987581,12.751523227133035,30293,746,1985,134,6.750629722921914,0.5631380101329702,30|37|38|43|47|183|196|213|221|224|335|336|377|415|622|857|866|1384|1387|1595|1666|1800|2053|2172|2181|2182|2194|2232|2638|2687|2720|2820|2877|3030|3156|3157|3158|3248|3291|3294|3422|3638|4048|4074|4758|4862|5007|5286|5305|5338|5465|5501|5563|5565|5641|5660|5728|5743|5783|5833|5867|5920|6256|6307|6309|6319|6342|6610|6713|6907|8309|8396|8503|8540|8560|8605|8648|8694|8706|8714|9536|9663|9871|9885|10025|10449|10682|10809|10908|11001|11332|23054|23097|23175|23179|23309|23396|23446|25870|26027|26230|51170|51495|51586|51763|54675|55224|55300|55304|55512|55711|56261|56623|56848|57488|79143|79777|79966|80168|80221|80270|80724|81544|81579|84129|85465|89944|113612|123099|126282|133121|134429|165679|401494,ACAA1|ACADVL|ACAT1|ACHE|ACLY|AGT|AHR|ALB|ALDH3B1|ALDH3A2|APOA1|APOA2|ARF3|ARSL|BDH1|CAV1|SERPINA6|CRAT|CREBBP|CYP51A1|DECR1|DPEP1|EPHX2|FABP6|ACSL3|ACSL4|FASN|FDXR|GC|GGT5|GLB1|GPD2|GPX2|HADHA|HMGCR|HMGCS1|HMGCS2|HPGD|HSD11B2|HSD17B2|IDI1|INSIG1|LTA4H|M6PR|NEU1|NPAS2|OSBP|PIK3C2A|PIP4K2A|PLD2|PPARA|PPP1CC|PRKAA2|PRKAB2|LGMN|PSAP|PTEN|PTGS2|PTPN13|PCYT2|RAB4A|PLAAT4|RXRA|MSMO1|SC5D|SCD|SCP2|SMPD2|SQLE|TBL1X|ACOX2|PIP4K2B|PIK3R3|AGPS|DEGS1|PLA2G4C|NCOA1|DGAT1|B3GALNT1|ABCC3|PTGES|LPIN2|SEC24D|OSBPL2|MED16|ACAA2|EBP|STARD10|PNPLA6|SLC27A2|ACOT7|NCOA6|CDK19|LPIN1|RGL1|SIN3B|PIP5K1C|SLC44A1|SUMF2|ACOT11|TIAM2|HSD17B11|HACD3|MED15|INPP5K|CRLS1|ETNK2|PI4K2B|SPTLC3|SMPD3|FAR2|GPCPD1|INPP5E|SPHK2|ESYT2|MBOAT7|ACBD4|SCD5|MOGAT2|ACSF2|HSD3B7|ACAD10|GDPD5|PLA2G12A|ACAD11|SELENOI|GLB1L2|CYP2U1|DEGS2|TNFAIP8L1|ENPP6|STARD4|SPTSSB|HACD4,-22.21681893350981,0,4.0,1.0,1.0,-26.20486481674405,3.1039234940016227,
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-24.41798478022821,-3.1457866611180347,M5924,M00000011,2,0,Hallmark Gene Sets,23,HALLMARK MTORC1 SIGNALING,,-24.41798478022821,18.147880184331797,20.666955223284546,30293,200,217,26,11.981566820276498,2.20451854630637,1595|2181|2232|3156|3157|3309|3329|3422|3638|4074|4860|5033|6309|6319|6713|7037|7184|7277|7494|8615|10682|10989|23753|51109|51377|134429,CYP51A1|ACSL3|FDXR|HMGCR|HMGCS1|HSPA5|HSPD1|IDI1|INSIG1|M6PR|PNP|P4HA1|SC5D|SCD|SQLE|TFRC|HSP90B1|TUBA4A|XBP1|USO1|EBP|IMMT|SDF2L1|RDH11|UCHL5|STARD4,-20.730968892657952,0,5.0,1.0,1.0,-24.41798478022821,65.14623655913978,
0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,-23.85226940111741,-2.297218010759996,0.0,0.0,M5913,M00001100,2,0,Hallmark Gene Sets,23,HALLMARK INTERFERON GAMMA RESPONSE,,-23.85226940111741,17.272324561403508,20.10632261311254,30293,200,228,26,11.403508771929825,2.1050387179019387,3105|3106|3135|3383|3455|3659|4790|4792|4940|5371|5690|5698|5720|5721|5743|6648|6890|6892|7127|7128|8767|10906|23586|55008|64135|64761,HLA-A|HLA-B|HLA-G|ICAM1|IFNAR2|IRF1|NFKB1|NFKBIA|OAS3|PML|PSMB2|PSMB9|PSME1|PSME2|PTGS2|SOD2|TAP1|TAPBP|TNFAIP2|TNFAIP3|RIPK2|TRAFD1|RIGI|HERC6|IFIH1|PARP12,-20.26216352655521,0,6.0,1.0,1.0,-23.85226940111741,17.272324561403508,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-22.975610110867898,0.0,0.0,0.0,R-HSA-5688426,M00001000,1,0,Reactome Gene Sets,6,Deubiquitination,,-22.975610110867898,12.973255951326124,18.057582685257444,30293,297,228,29,12.719298245614034,2.2065982359737113,60|330|387|1540|4792|5682|5685|5687|5690|5698|5704|5707|5709|5713|5717|5720|5721|7128|7157|7186|7187|7345|7353|8767|10318|11047|23586|64135|221656,ACTB|BIRC3|RHOA|CYLD|NFKBIA|PSMA1|PSMA4|PSMA6|PSMB2|PSMB9|PSMC4|PSMD1|PSMD3|PSMD7|PSMD11|PSME1|PSME2|TNFAIP3|TP53|TRAF2|TRAF3|UCHL1|UFD1|RIPK2|TNIP1|ADRM1|RIGI|IFIH1|KDM1B,-19.46468548235332,0,1.0,0.0,0.0,-37.441437447068516,37.54853165522502,
0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,-22.5637238690734,-8.123709345067493,0.0,-2.5653487998878663,R-HSA-449147,M00001101,3,0,Reactome Gene Sets,6,Signaling by Interleukins,,-22.5637238690734,9.55048032343014,16.321800161942992,30293,473,228,34,14.912280701754385,2.3590549275261954,1072|1435|2919|3383|3576|3656|4790|4791|4792|5682|5685|5687|5690|5698|5704|5707|5709|5713|5717|5720|5721|5743|6364|6648|6776|7157|7186|7297|8767|9235|9466|10148|92610|146433,CFL1|CSF1|CXCL1|ICAM1|CXCL8|IRAK2|NFKB1|NFKB2|NFKBIA|PSMA1|PSMA4|PSMA6|PSMB2|PSMB9|PSMC4|PSMD1|PSMD3|PSMD7|PSMD11|PSME1|PSME2|PTGS2|CCL20|SOD2|STAT5A|TP53|TRAF2|TYK2|RIPK2|IL32|IL27RA|EBI3|TIFA|IL34,-19.119746030189436,0,1.0,0.0,0.0,-37.441437447068516,37.54853165522502,
0,1,0,1,1,1,1,1,0.0,-5.097626487312895,0.0,-2.7438450582736262,-4.025782223147612,-4.49835242321506,-5.605887348520223,-2.383333745418474,GO:0009611,M01011111,6,0,GO Biological Processes,19,response to wounding,19_GO:0050896 response to stimulus,-22.367610155281326,3.2185431016987596,12.153149806528983,30293,422,1985,89,4.483627204030227,0.46448682850329487,60|94|308|350|387|677|678|949|960|1192|1265|1311|1490|1605|1832|1909|2004|2064|2065|2069|2125|2147|2153|2155|2192|2246|2348|2596|2677|2696|2909|2923|3053|3162|3172|3678|3691|3694|3776|3998|4088|4147|4772|4781|5051|5119|5156|5265|5270|5327|5328|5329|5465|5478|5493|5624|5627|5653|5879|5912|6376|6648|7035|7040|7098|7124|7168|7301|7410|7980|8061|8829|8837|9162|9315|10451|23098|23173|23208|23671|29071|51156|56649|60681|79567|116844|120425|128272|146206,ACTB|ACVRL1|ANXA5|APOH|RHOA|ZFP36L1|ZFP36L2|SCARB1|CD44|CLIC1|CNN2|COMP|CCN2|DAG1|DSP|EDNRA|ELK3|ERBB2|ERBB3|EREG|EVPL|F2|F5|F7|FBLN1|FGF1|FOLR1|GAP43|GGCX|GIPR|ARHGAP35|PDIA3|SERPIND1|HMOX1|HNF4A|ITGA5|ITGB4|ITGB6|KCNK2|LMAN1|SMAD3|MATN2|NFATC1|NFIB|PAFAH2|CHMP1A|PDGFRA|SERPINA1|SERPINE2|PLAT|PLAU|PLAUR|PPARA|PPIA|PPL|PROC|PROS1|KLK6|RAC1|RAP2B|CX3CL1|SOD2|TFPI|TGFB1|TLR3|TNF|TPM1|TYRO3|VAV2|TFPI2|FOSL1|NRP1|CFLAR|DGKI|NREP|VAV3|SARM1|METAP1|SYT11|TMEFF2|C1GALT1C1|SERPINA10|TMPRSS4|FKBP10|RIPOR1|LRG1|JAML|ARHGEF19|CARMIL2,-18.55565553110277,0,7.0,1.0,1.0,-22.367610155281326,4.999279075827325,
0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,-22.152298259448663,-3.809796020510689,0.0,0.0,R-HSA-5668541,M00001100,2,0,Reactome Gene Sets,6,TNFR2 non-canonical NF-kB pathway,,-22.152298259448663,26.051771585827318,22.069910581335176,30293,102,228,20,8.771929824561404,1.8734598699332965,330|3604|4791|5682|5685|5687|5690|5698|5704|5707|5709|5713|5717|5720|5721|5971|7186|7187|7292|8771,BIRC3|TNFRSF9|NFKB2|PSMA1|PSMA4|PSMA6|PSMB2|PSMB9|PSMC4|PSMD1|PSMD3|PSMD7|PSMD11|PSME1|PSME2|RELB|TRAF2|TRAF3|TNFSF4|TNFRSF6B,-18.766312367542387,0,1.0,0.0,0.0,-37.441437447068516,37.54853165522502,
