_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,0,0,0,0,0,1,-3.9,0,0,0,0,0,0,-2.9,M41703,M10000001,2,0,Cell Type Signatures,7,FAN OVARY CL1 GPRC5A TNFRS12A HIGH SELECTABLE FOLLICLE STROMAL CELL,,-3.9,3.4,4.8,30286,380,304,13,4.3,1.2,351|1675|1938|2934|3075|3488|3646|4000|5176|6767|8727|55603|121512,APP|CFD|EEF2|GSN|CFH|IGFBP5|EIF3E|LMNA|SERPINF1|ST13|CTNNAL1|TENT5A|FGD4,-2.5,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,M40162,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL CEREBELLUM ASTROCYTES,,-3.8,5.3,5.3,30286,166,275,8,2.9,1,2302|2740|4922|10083|10840|55195|80258|219681,FOXJ1|GLP1R|NTS|USH1C|ALDH1L1|CCDC198|EFHC2|ARMC3,-2.5,0
1,0,1,1,0,0,0,0,-2,0,-3.7,-3.8,0,0,0,0,M39274,M10110000,3,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM FIBROBLASTS STROMAL CELLS,,-3.8,10,6.4,30286,82,185,5,2.7,1.2,1382|2192|6422|7431|10410,CRABP2|FBLN1|SFRP1|VIM|IFITM3,-2.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,M39112,M00000010,1,0,Cell Type Signatures,7,AIZARANI LIVER C8 RESIDENT B CELLS 1,,-3.8,15,7.2,30286,35,235,4,1.7,0.84,7184|7494|10549|23231,HSP90B1|XBP1|PRDX4|SEL1L3,-2.5,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,M40267,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL PANCREAS ACINAR CELLS,,-3.8,7.5,5.9,30286,88,275,6,2.2,0.88,338|1800|2813|2938|83998|283375,APOB|DPEP1|GP2|GSTA1|REG4|SLC39A5,-2.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,M40250,M00001000,1,0,Cell Type Signatures,7,DESCARTES FETAL MUSCLE MEGAKARYOCYTES,,-3.8,5.2,5.3,30286,238,195,8,4.1,1.4,4097|4792|4836|5721|8676|10981|54020|79650,MAFG|NFKBIA|NMT1|PSME2|STX11|RAB32|SLC37A1|USB1,-2.5,0
1,0,1,0,0,0,0,0,-3.8,0,-2.9,0,0,0,0,0,M39253,M10100000,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 3 STROMAL CELLS,,-3.8,7.4,5.8,30286,81,304,6,2,0.8,214|1075|1107|2353|3481|3488,ALCAM|CTSC|CHD3|FOS|IGF2|IGFBP5,-2.5,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,M40037,M01000000,1,0,Cell Type Signatures,7,BUSSLINGER DUODENAL EC CELLS,,-3.8,14,7,30286,31,275,4,1.5,0.72,1644|7033|7276|83998,DDC|TFF3|TTR|REG4,-2.5,0
1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-3.8,0,0,M41680,M10000100,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG B CELL,,-3.8,7.4,5.8,30286,155,159,6,3.8,1.5,6689|7805|9124|9214|27071|56940,SPIB|LAPTM5|PDLIM1|FCMR|DAPP1|DUSP22,-2.4,0
1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,0,M39171,M10000000,1,0,Cell Type Signatures,7,MURARO PANCREAS PANCREATIC POLYPEPTIDE CELL,,-3.7,5.1,5.2,30286,155,304,8,2.6,0.92,2353|4094|5101|30061|64798|81618|121512|389432,FOS|MAF|PCDH9|SLC40A1|DEPTOR|ITM2C|FGD4|SAMD5,-2.4,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,M39105,M00000100,1,0,Cell Type Signatures,7,AIZARANI LIVER C1 NK NKT CELLS 1,,-3.7,7.3,5.7,30286,157,159,6,3.8,1.5,960|3561|3936|5880|7133|9214,CD44|IL2RG|LCP1|RAC2|TNFRSF1B|FCMR,-2.4,0
0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,M39244,M00100000,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C25 ENDOTHELIAL CELLS UNASSIGNED,,-3.7,9.1,6.1,30286,38,438,5,1.1,0.51,463|1946|6938|80005|93986,ZFHX3|EFNA5|TCF12|DOCK5|FOXP2,-2.4,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,M39318,M00010000,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART SMOOTH MUSCLE CELL,,-3.7,14,6.9,30286,48,185,4,2.2,1.1,1382|2192|5157|81035,CRABP2|FBLN1|PDGFRL|COLEC12,-2.4,0
0,0,1,0,0,0,1,1,0,0,-3.7,0,0,0,-3.2,-2.3,M41710,M00100011,3,0,Cell Type Signatures,7,FAN OVARY CL8 MATURE CUMULUS GRANULOSA CELL 2,,-3.7,2.4,4.2,30286,646,438,22,5,1,381|517|2956|2969|3148|3151|3275|5094|5577|7001|7514|9315|9459|10541|11328|22921|27258|64710|79144|80863|84310|85359,ARF5|ATP5MC2|MSH6|GTF2I|HMGB2|HMGN2|PRMT2|PCBP2|PRKAR2B|PRDX2|XPO1|NREP|ARHGEF6|ANP32B|FKBP9|MSRB2|LSM3|NUCKS1|PPDPF|PRRT1|C7orf50|DGCR6L,-2.4,0
1,1,0,0,0,0,0,0,-3.5,-3.7,0,0,0,0,0,0,M40007,M11000000,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC PREZYMOGENIC CELLS,,-3.7,9.2,6.1,30286,60,275,5,1.8,0.81,444|3158|9223|25803|93663,ASPH|HMGCS2|MAGI1|SPDEF|ARHGAP18,-2.4,0
1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,0,M39130,M10000000,1,0,Cell Type Signatures,7,AIZARANI LIVER C31 KUPFFER CELLS 5,,-3.7,5.8,5.3,30286,120,304,7,2.3,0.86,2185|5660|7586|55603|55824|389432|727910,PTK2B|PSAP|ZKSCAN1|TENT5A|PAG1|SAMD5|TLCD2,-2.4,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,M39107,M00000100,1,0,Cell Type Signatures,7,AIZARANI LIVER C3 NK NKT CELLS 2,,-3.7,7.1,5.6,30286,162,159,6,3.8,1.5,960|3561|3936|4050|5880|7805,CD44|IL2RG|LCP1|LTB|RAC2|LAPTM5,-2.4,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,M40154,M00000100,1,0,Cell Type Signatures,7,DESCARTES FETAL ADRENAL LYMPHOID CELLS,,-3.6,7,5.6,30286,163,159,6,3.8,1.5,101|3561|4050|6689|9214|53347,ADAM8|IL2RG|LTB|SPIB|FCMR|UBASH3A,-2.4,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,M39103,M00000001,1,0,Cell Type Signatures,7,ZHONG PFC C1 MICROGLIA,,-3.6,4,4.8,30286,257,295,10,3.4,1.1,1810|2618|4247|6183|6396|10195|10969|51433|54205|54732,DR1|GART|MGAT2|MRPS12|SEC13|ALG3|EBNA1BP2|ANAPC5|CYCS|TMED9,-2.4,0
0,1,0,0,0,0,1,0,0,-3.6,0,0,0,0,-2.2,0,M41657,M01000010,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG SEROUS CELL,,-3.6,7,5.6,30286,95,275,6,2.2,0.88,489|760|2001|4069|6947|10840,ATP2A3|CA2|ELF5|LYZ|TCN1|ALDH1L1,-2.4,0
0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,M39146,M00100000,1,0,Cell Type Signatures,7,GAO SMALL INTESTINE 24W C2 PROCRPOS PROGENITOR,,-3.6,13,6.6,30286,22,438,4,0.91,0.45,4239|5118|57124|219348,MFAP4|PCOLCE|CD248|PLAC9,-2.3,0
0,1,0,1,1,1,1,0,0,-2.1,0,-2,-3.6,-3.1,-2.4,0,M41660,M01011110,5,0,Cell Type Signatures,7,TRAVAGLINI LUNG ALVEOLAR EPITHELIAL TYPE 2 CELL,,-3.6,6.9,5.5,30286,136,195,6,3.1,1.2,718|972|2921|4792|9308|92610,C3|CD74|CXCL3|NFKBIA|CD83|TIFA,-2.3,0
1,0,1,0,0,0,0,0,-3.2,0,-3.6,0,0,0,0,0,M39117,M10100000,2,0,Cell Type Signatures,7,AIZARANI LIVER C13 LSECS 2,,-3.6,3.2,4.5,30286,283,438,13,3,0.81,133|249|1601|2050|3643|4781|4811|5064|6386|6645|8874|23371|57190,ADM|ALPL|DAB2|EPHB4|INSR|NFIB|NID1|PALM|SDCBP|SNTB2|ARHGEF7|TNS2|SELENON,-2.3,0
0,1,0,0,0,0,1,0,0,-3.6,0,0,0,0,-2.1,0,M40018,M01000010,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC G CELLS,,-3.6,6.7,5.5,30286,98,275,6,2.2,0.88,1644|3417|7033|9032|23456|51085,DDC|IDH1|TFF3|TM4SF5|ABCB10|MLXIPL,-2.3,0
0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,M40222,M00100000,1,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY STROMAL CELLS,,-3.5,4.3,4.8,30286,146,438,9,2.1,0.68,1634|2596|5396|10351|51200|54507|93986|127435|219348,DCN|GAP43|PRRX1|ABCA8|CPA4|ADAMTSL4|FOXP2|PODN|PLAC9,-2.3,0
0,0,1,0,0,0,0,1,0,0,-3.5,0,0,0,0,-2.8,M41746,M00100001,2,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE SMOOTH MUSCLE CELLS,,-3.5,2.6,4.2,30286,445,438,17,3.9,0.92,203|463|517|1004|2273|3151|3725|5931|7001|8910|9270|10541|51477|79144|84310|151230|219348,AK1|ZFHX3|ATP5MC2|CDH6|FHL1|HMGN2|JUN|RBBP7|PRDX2|SGCE|ITGB1BP1|ANP32B|ISYNA1|PPDPF|C7orf50|KLHL23|PLAC9,-2.3,0
1,1,1,0,0,0,0,0,-2.9,-2.7,-3.5,0,0,0,0,0,M39057,M11100000,3,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL1,,-3.5,2.8,4.3,30286,364,438,15,3.4,0.87,1634|2050|4781|4883|6938|7291|8321|51454|57580|79026|79848|81578|84532|93986|126626,DCN|EPHB4|NFIB|NPR3|TCF12|TWIST1|FZD1|GULP1|PREX1|AHNAK|CSPP1|COL21A1|ACSS1|FOXP2|GABPB2,-2.3,0
0,0,0,1,1,1,0,0,0,0,0,-2.7,-3.5,-3,0,0,M39322,M00011100,3,0,Cell Type Signatures,7,CUI DEVELOPING HEART VALVAR ENDOTHELIAL CELL,,-3.5,6.6,5.4,30286,141,195,6,3.1,1.2,2919|3106|3576|4327|5743|51278,CXCL1|HLA-B|CXCL8|MMP19|PTGS2|IER5,-2.3,0
0,1,0,0,1,1,0,0,0,-2,0,0,-3.5,-2.2,0,0,M39198,M01001100,3,0,Cell Type Signatures,7,HAY BONE MARROW FOLLICULAR B CELL,,-3.5,6.6,5.3,30286,142,195,6,3.1,1.2,330|4791|9308|10148|55679|79651,BIRC3|NFKB2|CD83|EBI3|LIMS2|RHBDF2,-2.3,0
0,0,1,0,1,0,0,0,0,0,-3.5,0,-2.6,0,0,0,M40180,M00101000,2,0,Cell Type Signatures,7,DESCARTES FETAL EYE STROMAL CELLS,,-3.5,5.4,5,30286,90,438,7,1.6,0.6,1634|5118|7291|54507|54510|80332|127435,DCN|PCOLCE|TWIST1|ADAMTSL4|PCDH18|ADAM33|PODN,-2.3,0
1,0,0,1,0,0,0,0,-3.5,0,0,-2.1,0,0,0,0,M39182,M10010000,2,0,Cell Type Signatures,7,HAY BONE MARROW CD34 POS HSC,,-3.5,5.4,5,30286,129,304,7,2.3,0.86,1938|2122|2770|8763|30846|51386|57523,EEF2|MECOM|GNAI1|CD164|EHD2|EIF3L|NYNRIN,-2.3,0
1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,M40316,M10000000,1,0,Cell Type Signatures,7,DESCARTES FETAL THYMUS VASCULAR ENDOTHELIAL CELLS,,-3.4,5.3,5,30286,131,304,7,2.3,0.86,2034|2040|2122|3655|4059|10371|121512,EPAS1|STOM|MECOM|ITGA6|BCAM|SEMA3A|FGD4,-2.2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-3,0,0,M40285,M00001100,2,0,Cell Type Signatures,7,DESCARTES FETAL PLACENTA MYELOID CELLS,,-3.4,6.4,5.2,30286,146,195,6,3.1,1.2,972|3383|7097|9308|83937|259307,CD74|ICAM1|TLR2|CD83|RASSF4|IL4I1,-2.2,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,M40303,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL STOMACH GOBLET CELLS,,-3.4,21,7.5,30286,16,275,3,1.1,0.63,4586|7032|7366,MUC5AC|TFF2|UGT2B15,-2.2,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,M39063,M00100000,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNBM,,-3.4,3,4.3,30286,295,438,13,3,0.81,1879|2596|5098|5463|5577|10500|25956|56776|80034|93986|147372|283248|387640,EBF1|GAP43|PCDHGC3|POU6F1|PRKAR2B|SEMA6C|SEC31B|FMN2|CSRNP3|FOXP2|CCBE1|RCOR2|SKIDA1,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,M39215,M00001000,1,0,Cell Type Signatures,7,ZHENG CORD BLOOD C6 HSC MULTIPOTENT PROGENITOR,,-3.4,8,5.6,30286,97,195,5,2.6,1.1,972|2495|3659|4097|4792,CD74|FTH1|IRF1|MAFG|NFKBIA,-2.2,0
0,1,0,0,1,1,0,0,0,-2.8,0,0,-2.2,-3.4,0,0,M40148,M01001100,3,0,Cell Type Signatures,7,DESCARTES FETAL ADRENAL MYELOID CELLS,,-3.4,6.2,5.2,30286,183,159,6,3.8,1.5,3627|5724|7100|27128|64127|150372,CXCL10|PTAFR|TLR5|CYTH4|NOD2|NFAM1,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,M40166,M00001000,1,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM MEGAKARYOCYTES,,-3.3,3.7,4.4,30286,424,195,10,5.1,1.6,2921|6374|6484|6890|7292|8676|9050|9466|27113|56834,CXCL3|CXCL5|ST3GAL4|TAP1|TNFSF4|STX11|PSTPIP2|IL27RA|BBC3|GPR137,-2.2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.3,0,0,M40221,M00001100,2,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY MYELOID CELLS,,-3.3,5.1,4.8,30286,213,195,7,3.6,1.3,3576|5329|5743|8942|79651|83937|84419,CXCL8|PLAUR|PTGS2|KYNU|RHBDF2|RASSF4|C15orf48,-2.1,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.9,0,0,M40143,M00001100,2,0,Cell Type Signatures,7,DESCARTES MAIN FETAL ANTIGEN PRESENTING CELLS,,-3.3,6.1,5.1,30286,154,195,6,3.1,1.2,972|3604|23636|64386|83637|259307,CD74|TNFRSF9|NUP62|MMP25|ZMIZ2|IL4I1,-2.1,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.3,0,0,-2.5,M39259,M00001001,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 9 ENDOTHELIAL CELLS,,-3.3,7.6,5.4,30286,102,195,5,2.6,1.1,387|972|2280|3105|3106,RHOA|CD74|FKBP1A|HLA-A|HLA-B,-2.1,0
0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,M40002,M00100000,1,0,Cell Type Signatures,7,BUSSLINGER ESOPHAGEAL PROLIFERATING BASAL CELLS,,-3.3,5.9,5,30286,70,438,6,1.4,0.56,975|3148|10051|10457|10541|64710,CD81|HMGB2|SMC4|GPNMB|ANP32B|NUCKS1,-2.1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,M39157,M01000000,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C7 GOBLET PROGENITOR,,-3.3,18,7.1,30286,18,275,3,1.1,0.63,3171|11227|83998,FOXA3|GALNT5|REG4,-2.1,0
1,0,0,0,0,0,1,0,-3.2,0,0,0,0,0,-2.3,0,M39235,M10000010,2,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C16 COLLECTING SYSTEM PRINCIPAL CELLS CORTEX,,-3.2,4.9,4.7,30286,141,304,7,2.3,0.86,2122|5578|6595|7068|9910|140733|254827,MECOM|PRKCA|SMARCA2|THRB|RABGAP1L|MACROD2|NAALADL2,-2.1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,M39275,M00000100,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM CD8 T CELLS,,-3.2,10,5.9,30286,73,159,4,2.5,1.2,3561|3936|5880|7805,IL2RG|LCP1|RAC2|LAPTM5,-2.1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,M40169,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM OLIGODENDROCYTES,,-3.2,7.3,5.3,30286,75,275,5,1.8,0.81,745|2065|2705|8537|9514,MYRF|ERBB3|GJB1|BCAS1|GAL3ST1,-2.1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,M40193,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL HEART LYMPHATIC ENDOTHELIAL CELLS,,-3.2,10,5.8,30286,43,275,4,1.5,0.72,4922|7033|7103|143098,NTS|TFF3|TSPAN8|MPP7,-2.1,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-3.2,M39193,M00001001,2,0,Cell Type Signatures,7,HAY BONE MARROW CD8 T CELL,,-3.2,7.2,5.2,30286,71,295,5,1.7,0.75,3688|8507|9242|10227|23210,ITGB1|ENC1|MSC|MFSD10|JMJD6,-2,0
1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-2.5,0,0,M41651,M10000100,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASAL CELL,,-3.2,4.2,4.5,30286,188,304,8,2.6,0.92,678|1191|2034|3075|3691|5176|6649|10904,ZFP36L2|CLU|EPAS1|CFH|ITGB4|SERPINF1|SOD3|BLCAP,-2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-3.2,0,0,0,M41747,M10001000,2,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE PCV ENDOTHELIAL CELLS,,-3.2,4.8,4.6,30286,225,195,7,3.6,1.3,972|2280|3105|3106|3276|4792|5721,CD74|FKBP1A|HLA-A|HLA-B|PRMT1|NFKBIA|PSME2,-2,0
1,0,1,0,0,0,0,0,-2.2,0,-3.2,0,0,0,0,0,M41676,M10100000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG ALVEOLAR FIBROBLAST CELL,,-3.2,3.8,4.3,30286,164,438,9,2.1,0.68,2273|4239|4311|4628|6943|10351|79987|147372|256987,FHL1|MFAP4|MME|MYH10|TCF21|ABCA8|SVEP1|CCBE1|SERINC5,-2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2.9,0,0,M41749,M00001100,2,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE NK CELLS,,-3.2,4.8,4.6,30286,226,195,7,3.6,1.3,60|1072|5216|5698|5720|5721|80774,ACTB|CFL1|PFN1|PSMB9|PSME1|PSME2|LIMD2,-2,0
0,0,1,1,0,0,0,0,0,0,-2.8,-3.2,0,0,0,0,M39102,M00110000,2,0,Cell Type Signatures,7,ZHONG PFC C3 ASTROCYTE,,-3.2,3.8,4.3,30286,389,185,9,4.9,1.6,157|1445|4784|23309|23542|55196|81856|112476|338707,GRK3|CSK|NFIX|SIN3B|MAPK8IP2|RESF1|ZNF611|PRRT2|B4GALNT4,-2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,M40302,M00000100,1,0,Cell Type Signatures,7,DESCARTES FETAL STOMACH MYELOID CELLS,,-3.2,10,5.7,30286,76,159,4,2.5,1.2,240|5724|7133|150372,ALOX5|PTAFR|TNFRSF1B|NFAM1,-2,0
0,0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-2.1,0,M39204,M00001010,2,0,Cell Type Signatures,7,HAY BONE MARROW NK CELLS,,-3.2,3.8,4.3,30286,370,195,9,4.6,1.5,1072|3105|3659|5216|5698|5720|6890|6892|79650,CFL1|HLA-A|IRF1|PFN1|PSMB9|PSME1|TAP1|TAPBP|USB1,-2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,M39133,M00000100,1,0,Cell Type Signatures,7,AIZARANI LIVER C34 MHC II POS B CELLS,,-3.1,7.1,5.1,30286,134,159,5,3.1,1.4,4050|6689|7805|8531|9214,LTB|SPIB|LAPTM5|YBX3|FCMR,-2,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,M40177,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL EYE RETINAL PIGMENT CELLS,,-3.1,7,5.1,30286,79,275,5,1.8,0.81,745|7276|26027|51473|151258,MYRF|TTR|ACOT11|DCDC2|SLC38A11,-2,0
1,1,0,0,0,0,0,0,-2.9,-3.1,0,0,0,0,0,0,M41696,M11000000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG IGSF21 DENDRITIC CELL,,-3.1,9.6,5.6,30286,46,275,4,1.5,0.72,3176|4481|11309|93663,HNMT|MSR1|SLCO2B1|ARHGAP18,-2,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,M39202,M10000000,1,0,Cell Type Signatures,7,HAY BONE MARROW NAIVE T CELL,,-3.1,3,4,30286,403,304,12,3.9,1.1,274|678|1107|2053|3646|5578|6920|10365|26751|55824|57185|130589,BIN1|ZFP36L2|CHD3|EPHX2|EIF3E|PRKCA|TCEA3|KLF2|SH3YL1|PAG1|NIPAL3|GALM,-2,0
1,1,0,0,0,0,0,0,-2.1,-3.1,0,0,0,0,0,0,M40009,M11000000,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC PPP1R1B POSITIVE CELLS,,-3.1,5.5,4.7,30286,121,275,6,2.2,0.88,120|4069|4072|6819|7103|79083,ADD3|LYZ|EPCAM|SULT1C2|TSPAN8|MLPH,-2,0
1,1,0,0,0,0,1,0,-2.4,-2,0,0,0,0,-3.1,0,M39194,M11000010,3,0,Cell Type Signatures,7,HAY BONE MARROW DENDRITIC CELL,,-3.1,4.6,4.5,30286,196,235,7,3,1.1,1176|1312|1820|5479|9375|23607|27075,AP3S1|COMT|ARID3A|PPIB|TM9SF2|CD2AP|TSPAN13,-2,0
0,1,0,0,0,1,0,1,0,-2.2,0,0,0,-3.1,0,-2.1,M40033,M01000101,3,0,Cell Type Signatures,7,BUSSLINGER DUODENAL TUFT CELLS,,-3.1,9.4,5.5,30286,81,159,4,2.5,1.2,240|2568|6689|55540,ALOX5|GABRP|SPIB|IL17RB,-2,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,M40145,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL ADRENAL CSH1 CSH2 POSITIVE CELLS,,-3,4,4.3,30286,218,275,8,2.9,1,827|2153|3814|6286|54845|85477|168002|400746,CAPN6|F5|KISS1|S100P|ESRP1|SCIN|DACT2|NCMAP,-2,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,M39053,M00010000,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL2C,,-3,4,4.3,30286,326,185,8,4.3,1.5,3696|4214|4784|9508|23302|79875|79966|152573,ITGB8|MAP3K1|NFIX|ADAMTS3|WSCD1|THSD4|SCD5|SHISA3,-1.9,0
1,0,1,0,0,0,0,0,-3,0,-2.3,0,0,0,0,0,M40182,M10100000,2,0,Cell Type Signatures,7,DESCARTES FETAL EYE SMOOTH MUSCLE CELLS,,-3,6.6,4.9,30286,75,304,5,1.6,0.73,395|5525|51084|51108|91768,ARHGAP6|PPP2R5A|CRYL1|METTL9|CABLES1,-1.9,0
1,1,0,0,0,0,0,0,-3,-2.1,0,0,0,0,0,0,M39172,M11000000,2,0,Cell Type Signatures,7,MURARO PANCREAS EPSILON CELL,,-3,9.1,5.4,30286,44,304,4,1.3,0.65,1191|7586|388610|389432,CLU|ZKSCAN1|TRNP1|SAMD5,-1.9,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,M39319,M00100000,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART ENDOCARDIAL CELL,,-3,6.5,4.9,30286,53,438,5,1.1,0.51,2151|4883|51435|51477|219348,F2RL2|NPR3|SCARA3|ISYNA1|PLAC9,-1.9,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,M40138,M01000000,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL PARIETAL AND CHIEF CELLS,,-3,5.3,4.6,30286,125,275,6,2.2,0.88,8431|10110|23584|55040|115019|401546,NR0B2|SGK2|VSIG2|EPN3|SLC26A9|C9orf152,-1.9,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,M39064,M00100000,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNBML1,,-3,2.7,3.8,30286,328,438,13,3,0.81,1879|2596|5334|5577|9315|56776|60677|79955|80034|93986|130733|147372|222950,EBF1|GAP43|PLCL1|PRKAR2B|NREP|FMN2|CELF6|PDZD7|CSRNP3|FOXP2|TMEM178A|CCBE1|NYAP1,-1.9,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,M40217,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE MESOTHELIAL CELLS,,-3,6.5,4.8,30286,85,275,5,1.8,0.81,745|3675|6337|8796|10232,MYRF|ITGA3|SCNN1A|SCEL|MSLN,-1.9,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,M40296,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL STOMACH NEUROENDOCRINE CELLS,,-3,8.8,5.3,30286,50,275,4,1.5,0.72,1800|7276|57586|151258,DPEP1|TTR|SYT13|SLC38A11,-1.9,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,M39248,M01000000,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C29 UNKNOWN NOVEL PT CFH POS SUBPOPULATION S2,,-2.9,6.4,4.8,30286,86,275,5,1.8,0.81,23189|51473|55195|57619|144100,KANK1|DCDC2|CCDC198|SHROOM3|PLEKHA7,-1.9,0
