_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,1,1,0,0,0,0,0,0,-20,-7.6,0,0,TRR01158,M00001100,2,0,TRRUST,34,Regulated by: RELA,,-20,12,16,30286,334,195,26,13,2.4,330|972|1435|2919|3105|3383|3576|3604|3659|4792|5329|5452|5698|5743|6374|6890|6891|6892|7097|7128|7157|7186|8743|9308|10148|51752,BIRC3|CD74|CSF1|CXCL1|HLA-A|ICAM1|CXCL8|TNFRSF9|IRF1|NFKBIA|PLAUR|POU2F2|PSMB9|PTGS2|CXCL5|TAP1|TAP2|TAPBP|TLR2|TNFAIP3|TP53|TRAF2|TNFSF10|CD83|EBI3|ERAP1,-17,0
0,0,0,0,1,1,0,0,0,0,0,0,-19,-7.5,0,0,TRR00875,M00001100,2,0,TRRUST,34,Regulated by: NFKB1,,-19,11,16,30286,340,195,25,13,2.4,330|972|1435|2919|3383|3576|3604|3659|4792|5329|5452|5698|5743|6374|6890|6891|6892|7097|7128|7157|7186|8743|9308|10148|51752,BIRC3|CD74|CSF1|CXCL1|ICAM1|CXCL8|TNFRSF9|IRF1|NFKBIA|PLAUR|POU2F2|PSMB9|PTGS2|CXCL5|TAP1|TAP2|TAPBP|TLR2|TNFAIP3|TP53|TRAF2|TNFSF10|CD83|EBI3|ERAP1,-15,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-2.5,0,0,TRR00602,M00001100,2,0,TRRUST,34,Regulated by: IRF1,,-10,25,15,30286,55,195,9,4.6,1.5,3105|3135|5698|6890|6891|6892|7157|8743|23586,HLA-A|HLA-G|PSMB9|TAP1|TAP2|TAPBP|TP53|TNFSF10|RIGI,-7.6,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.7,-2.8,0,0,TRR01275,M00001100,2,0,TRRUST,34,Regulated by: STAT1,,-6.7,13,9.4,30286,96,195,8,4.1,1.4,3383|3659|5371|5698|5743|6646|6890|7157,ICAM1|IRF1|PML|PSMB9|PTGS2|SOAT1|TAP1|TP53,-4.7,0
1,1,0,0,1,1,1,0,-4.6,-4,0,0,-4.4,-4,-6,0,TRR01256,M11001110,5,0,TRRUST,34,Regulated by: SP1,,-6,4.2,6.5,30286,526,235,17,7.2,1.7,48|156|382|1311|1718|3875|4942|5033|5728|6696|6720|7040|7172|7358|8714|10560|23607,ACO1|GRK2|ARF6|COMP|DHCR24|KRT18|OAT|P4HA1|PTEN|SPP1|SREBF1|TGFB1|TPMT|UGDH|ABCC3|SLC19A2|CD2AP,-4.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,TRR00489,M00001000,1,0,TRRUST,34,Regulated by: HIVEP2,,-5.3,78,15,30286,6,195,3,1.5,0.88,3105|3106|3135,HLA-A|HLA-B|HLA-G,-3.6,0
0,1,0,0,0,1,0,0,0,-5.1,0,0,0,-2.6,0,0,TRR00500,M01000100,2,0,TRRUST,34,Regulated by: HNF4A,,-5.1,12,8,30286,53,275,6,2.2,0.88,174|335|336|338|2863|7364,AFP|APOA1|APOA2|APOB|GPR39|UGT2B7,-3.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-5,0,0,0,TRR00877,M00001000,1,0,TRRUST,34,Regulated by: NFKBIA,,-5,30,11,30286,21,195,4,2.1,1,3383|3576|8743|10148,ICAM1|CXCL8|TNFSF10|EBI3,-3.4,0
1,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,TRR00255,M10000000,1,0,TRRUST,34,Regulated by: EGR3,,-5,60,13,30286,5,304,3,0.99,0.57,847|1384|10252,CAT|CRAT|SPRY1,-3.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,0,TRR00027,M00000010,1,0,TRRUST,34,Regulated by: ATF6,,-5,29,10,30286,18,235,4,1.7,0.84,1650|3309|7494|8050,DDOST|HSPA5|XBP1|PDHX,-3.4,0
