Cluster,Score,Type,Gene,Symbol,Network
1,10.708333333333334,Clustered,4793,NFKBIB,up_common_genes_SUB1
1,10.708333333333334,Clustered,7157,TP53,up_common_genes_SUB1
1,10.708333333333334,Clustered,4790,NFKB1,up_common_genes_SUB1
1,10.708333333333334,Clustered,7187,TRAF3,up_common_genes_SUB1
1,10.708333333333334,Clustered,5713,PSMD7,up_common_genes_SUB1
1,10.708333333333334,Clustered,5970,RELA,up_common_genes_SUB1
1,10.708333333333334,Clustered,329,BIRC2,up_common_genes_SUB1
2,2.111111111111111,Clustered,6890,TAP1,up_common_genes_SUB1
2,2.111111111111111,Clustered,3107,HLA-C,up_common_genes_SUB1
2,2.111111111111111,Clustered,3105,HLA-A,up_common_genes_SUB1
2,2.111111111111111,Clustered,148022,TICAM1,up_common_genes_SUB1
2,2.111111111111111,Clustered,3135,HLA-G,up_common_genes_SUB1
2,2.111111111111111,Clustered,6892,TAPBP,up_common_genes_SUB1
2,2.111111111111111,Clustered,7185,TRAF1,up_common_genes_SUB1
2,2.111111111111111,Clustered,3106,HLA-B,up_common_genes_SUB1
2,2.111111111111111,Clustered,10010,TANK,up_common_genes_SUB1
3,1.4444444444444444,Clustered,7128,TNFAIP3,up_common_genes_SUB1
3,1.4444444444444444,Clustered,5293,PIK3CD,up_common_genes_SUB1
3,1.4444444444444444,Clustered,7529,YWHAB,up_common_genes_SUB1
3,1.4444444444444444,Clustered,10148,EBI3,up_common_genes_SUB1
3,1.4444444444444444,Clustered,4893,NRAS,up_common_genes_SUB1
3,1.4444444444444444,Clustered,9466,IL27RA,up_common_genes_SUB1
3,1.4444444444444444,Clustered,6776,STAT5A,up_common_genes_SUB1
3,1.4444444444444444,Clustered,7297,TYK2,up_common_genes_SUB1
3,1.4444444444444444,Seed,1540,CYLD,up_common_genes_SUB1
4,1.0,Clustered,4627,MYH9,up_common_genes_SUB1
4,1.0,Clustered,4641,MYO1C,up_common_genes_SUB1
4,1.0,Seed,7168,TPM1,up_common_genes_SUB1
5,1.0,Seed,310,ANXA7,up_common_genes_SUB1
5,1.0,Clustered,253980,KCTD13,up_common_genes_SUB1
5,1.0,Clustered,7126,TNFAIP1,up_common_genes_SUB1
2,2.5,Clustered,6370,CCL25,up_epi_only_SUB1
2,2.5,Seed,58191,CXCL16,up_epi_only_SUB1
2,2.5,Clustered,6752,SSTR2,up_epi_only_SUB1
2,2.5,Clustered,6373,CXCL11,up_epi_only_SUB1
2,2.5,Clustered,3627,CXCL10,up_epi_only_SUB1
2,2.5,Clustered,9294,S1PR2,up_epi_only_SUB1
3,1.5,Seed,63916,ELMO2,up_epi_only_SUB1
3,1.5,Clustered,9844,ELMO1,up_epi_only_SUB1
3,1.5,Clustered,9732,DOCK4,up_epi_only_SUB1
3,1.5,Clustered,5880,RAC2,up_epi_only_SUB1
1,1.1111111111111112,Clustered,7846,TUBA1A,up_epi_only_SUB1
1,1.1111111111111112,Clustered,4131,MAP1B,up_epi_only_SUB1
1,1.1111111111111112,Clustered,3684,ITGAM,up_epi_only_SUB1
1,1.1111111111111112,Clustered,4430,MYO1B,up_epi_only_SUB1
1,1.1111111111111112,Clustered,347733,TUBB2B,up_epi_only_SUB1
1,1.1111111111111112,Clustered,6840,SVIL,up_epi_only_SUB1
1,1.1111111111111112,Clustered,83593,RASSF5,up_epi_only_SUB1
1,1.1111111111111112,Clustered,3990,LIPC,up_epi_only_SUB1
1,1.1111111111111112,Clustered,7124,TNF,up_epi_only_SUB1
4,1.0,Clustered,3716,JAK1,up_epi_only_SUB1
4,1.0,Seed,3717,JAK2,up_epi_only_SUB1
4,1.0,Clustered,6774,STAT3,up_epi_only_SUB1
5,1.0,Clustered,7133,TNFRSF1B,up_epi_only_SUB1
5,1.0,Clustered,8792,TNFRSF11A,up_epi_only_SUB1
5,1.0,Seed,4050,LTB,up_epi_only_SUB1
6,1.0,Clustered,5519,PPP2R1B,up_epi_only_SUB1
6,1.0,Clustered,5582,PRKCG,up_epi_only_SUB1
6,1.0,Clustered,1080,CFTR,up_epi_only_SUB1
3,3.125,Clustered,10856,RUVBL2,up_mes_down_epi_SUB1
3,3.125,Clustered,3313,HSPA9,up_mes_down_epi_SUB1
3,3.125,Clustered,2181,ACSL3,up_mes_down_epi_SUB1
3,3.125,Clustered,23277,CLUH,up_mes_down_epi_SUB1
3,3.125,Seed,219,ALDH1B1,up_mes_down_epi_SUB1
3,3.125,Clustered,3098,HK1,up_mes_down_epi_SUB1
3,3.125,Clustered,2182,ACSL4,up_mes_down_epi_SUB1
3,3.125,Clustered,3309,HSPA5,up_mes_down_epi_SUB1
1,2.9375,Clustered,50814,NSDHL,up_mes_down_epi_SUB1
1,2.9375,Clustered,2585,GALK2,up_mes_down_epi_SUB1
1,2.9375,Clustered,48,ACO1,up_mes_down_epi_SUB1
1,2.9375,Clustered,4522,MTHFD1,up_mes_down_epi_SUB1
1,2.9375,Clustered,2665,GDI2,up_mes_down_epi_SUB1
1,2.9375,Clustered,60488,MRPS35,up_mes_down_epi_SUB1
1,2.9375,Clustered,11222,MRPL3,up_mes_down_epi_SUB1
1,2.9375,Clustered,2923,PDIA3,up_mes_down_epi_SUB1
1,2.9375,Clustered,7277,TUBA4A,up_mes_down_epi_SUB1
1,2.9375,Clustered,4942,OAT,up_mes_down_epi_SUB1
1,2.9375,Clustered,51069,MRPL2,up_mes_down_epi_SUB1
1,2.9375,Clustered,63875,MRPL17,up_mes_down_epi_SUB1
1,2.9375,Clustered,7386,UQCRFS1,up_mes_down_epi_SUB1
1,2.9375,Clustered,506,ATP5F1B,up_mes_down_epi_SUB1
1,2.9375,Clustered,3329,HSPD1,up_mes_down_epi_SUB1
1,2.9375,Seed,23423,TMED3,up_mes_down_epi_SUB1
4,1.7142857142857142,Clustered,6319,SCD,up_mes_down_epi_SUB1
4,1.7142857142857142,Clustered,9789,SPCS2,up_mes_down_epi_SUB1
4,1.7142857142857142,Clustered,6185,RPN2,up_mes_down_epi_SUB1
4,1.7142857142857142,Clustered,1650,DDOST,up_mes_down_epi_SUB1
4,1.7142857142857142,Clustered,51144,HSD17B12,up_mes_down_epi_SUB1
4,1.7142857142857142,Seed,6836,SURF4,up_mes_down_epi_SUB1
4,1.7142857142857142,Clustered,7184,HSP90B1,up_mes_down_epi_SUB1
5,1.4285714285714286,Clustered,6309,SC5D,up_mes_down_epi_SUB1
5,1.4285714285714286,Clustered,1595,CYP51A1,up_mes_down_epi_SUB1
5,1.4285714285714286,Clustered,50484,RRM2B,up_mes_down_epi_SUB1
5,1.4285714285714286,Clustered,51478,HSD17B7,up_mes_down_epi_SUB1
5,1.4285714285714286,Clustered,435,ASL,up_mes_down_epi_SUB1
5,1.4285714285714286,Clustered,2805,GOT1,up_mes_down_epi_SUB1
5,1.4285714285714286,Clustered,6307,MSMO1,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,9588,PRDX6,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,5479,PPIB,up_mes_down_epi_SUB1
2,1.3333333333333333,Seed,204,AK2,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,93974,ATP5IF1,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,10131,TRAP1,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,308,ANXA5,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,51060,TXNDC12,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,2937,GSS,up_mes_down_epi_SUB1
2,1.3333333333333333,Clustered,5230,PGK1,up_mes_down_epi_SUB1
6,1.25,Clustered,4702,NDUFA8,up_mes_down_epi_SUB1
6,1.25,Clustered,54539,NDUFB11,up_mes_down_epi_SUB1
6,1.25,Clustered,9446,GSTO1,up_mes_down_epi_SUB1
6,1.25,Clustered,7384,UQCRC1,up_mes_down_epi_SUB1
7,1.0,Clustered,9138,ARHGEF1,up_mes_down_epi_SUB1
7,1.0,Clustered,5906,RAP1A,up_mes_down_epi_SUB1
7,1.0,Seed,7410,VAV2,up_mes_down_epi_SUB1
1,2.96,Clustered,51388,NIP7,up_mes_only_SUB1
1,2.96,Clustered,55738,ARFGAP1,up_mes_only_SUB1
1,2.96,Clustered,9933,PUM3,up_mes_only_SUB1
1,2.96,Clustered,84549,MAK16,up_mes_only_SUB1
1,2.96,Clustered,51014,TMED7,up_mes_only_SUB1
1,2.96,Clustered,6627,SNRPA1,up_mes_only_SUB1
1,2.96,Clustered,3998,LMAN1,up_mes_only_SUB1
1,2.96,Clustered,5725,PTBP1,up_mes_only_SUB1
1,2.96,Clustered,10514,MYBBP1A,up_mes_only_SUB1
1,2.96,Clustered,6628,SNRPB,up_mes_only_SUB1
1,2.96,Seed,11196,SEC23IP,up_mes_only_SUB1
1,2.96,Clustered,55749,CCAR1,up_mes_only_SUB1
1,2.96,Clustered,6396,SEC13,up_mes_only_SUB1
1,2.96,Clustered,4839,NOP2,up_mes_only_SUB1
1,2.96,Clustered,10671,DCTN6,up_mes_only_SUB1
1,2.96,Clustered,23256,SCFD1,up_mes_only_SUB1
1,2.96,Clustered,3191,HNRNPL,up_mes_only_SUB1
1,2.96,Clustered,372,ARCN1,up_mes_only_SUB1
1,2.96,Clustered,9276,COPB2,up_mes_only_SUB1
1,2.96,Clustered,9129,PRPF3,up_mes_only_SUB1
1,2.96,Clustered,5433,POLR2D,up_mes_only_SUB1
1,2.96,Clustered,23560,GTPBP4,up_mes_only_SUB1
1,2.96,Clustered,54732,TMED9,up_mes_only_SUB1
1,2.96,Clustered,122553,TRAPPC6B,up_mes_only_SUB1
1,2.96,Clustered,9871,SEC24D,up_mes_only_SUB1
3,1.9166666666666665,Clustered,64928,MRPL14,up_mes_only_SUB1
3,1.9166666666666665,Clustered,64978,MRPL38,up_mes_only_SUB1
3,1.9166666666666665,Clustered,29922,NME7,up_mes_only_SUB1
3,1.9166666666666665,Clustered,9801,MRPL19,up_mes_only_SUB1
3,1.9166666666666665,Clustered,79647,AKIRIN1,up_mes_only_SUB1
3,1.9166666666666665,Clustered,4830,NME1,up_mes_only_SUB1
3,1.9166666666666665,Seed,54516,MTRF1L,up_mes_only_SUB1
3,1.9166666666666665,Clustered,11137,PWP1,up_mes_only_SUB1
3,1.9166666666666665,Clustered,29889,GNL2,up_mes_only_SUB1
3,1.9166666666666665,Clustered,5034,P4HB,up_mes_only_SUB1
3,1.9166666666666665,Clustered,54865,GPATCH4,up_mes_only_SUB1
3,1.9166666666666665,Clustered,6742,SSBP1,up_mes_only_SUB1
2,1.6818181818181817,Clustered,29925,GMPPB,up_mes_only_SUB1
2,1.6818181818181817,Clustered,26512,INTS6,up_mes_only_SUB1
2,1.6818181818181817,Clustered,1111,CHEK1,up_mes_only_SUB1
2,1.6818181818181817,Clustered,6729,SRP54,up_mes_only_SUB1
2,1.6818181818181817,Clustered,25879,DCAF13,up_mes_only_SUB1
2,1.6818181818181817,Clustered,8669,EIF3J,up_mes_only_SUB1
2,1.6818181818181817,Seed,29088,MRPL15,up_mes_only_SUB1
2,1.6818181818181817,Clustered,51727,CMPK1,up_mes_only_SUB1
2,1.6818181818181817,Clustered,9908,G3BP2,up_mes_only_SUB1
2,1.6818181818181817,Clustered,523,ATP6V1A,up_mes_only_SUB1
2,1.6818181818181817,Clustered,6745,SSR1,up_mes_only_SUB1
2,1.6818181818181817,Clustered,488,ATP2A2,up_mes_only_SUB1
2,1.6818181818181817,Clustered,8894,EIF2S2,up_mes_only_SUB1
2,1.6818181818181817,Clustered,51406,NOL7,up_mes_only_SUB1
2,1.6818181818181817,Clustered,83475,DOHH,up_mes_only_SUB1
2,1.6818181818181817,Clustered,3419,IDH3A,up_mes_only_SUB1
2,1.6818181818181817,Clustered,3749,KCNC4,up_mes_only_SUB1
2,1.6818181818181817,Clustered,23480,SEC61G,up_mes_only_SUB1
2,1.6818181818181817,Clustered,5223,PGAM1,up_mes_only_SUB1
2,1.6818181818181817,Clustered,57050,UTP3,up_mes_only_SUB1
2,1.6818181818181817,Clustered,1022,CDK7,up_mes_only_SUB1
2,1.6818181818181817,Clustered,2961,GTF2E2,up_mes_only_SUB1
4,1.375,Clustered,4725,NDUFS5,up_mes_only_SUB1
4,1.375,Clustered,7316,UBC,up_mes_only_SUB1
4,1.375,Clustered,55027,HEATR3,up_mes_only_SUB1
4,1.375,Clustered,93649,MYOCD,up_mes_only_SUB1
4,1.375,Clustered,3145,HMBS,up_mes_only_SUB1
4,1.375,Clustered,85465,SELENOI,up_mes_only_SUB1
4,1.375,Clustered,196051,PLPP4,up_mes_only_SUB1
4,1.375,Clustered,57120,GOPC,up_mes_only_SUB1
5,1.1666666666666667,Clustered,143244,EIF5AL1,up_mes_only_SUB1
5,1.1666666666666667,Seed,7407,VARS1,up_mes_only_SUB1
5,1.1666666666666667,Clustered,5714,PSMD8,up_mes_only_SUB1
5,1.1666666666666667,Clustered,9100,USP10,up_mes_only_SUB1
5,1.1666666666666667,Clustered,6730,SRP68,up_mes_only_SUB1
5,1.1666666666666667,Clustered,1977,EIF4E,up_mes_only_SUB1
6,1.0,Seed,475,ATOX1,up_mes_only_SUB1
6,1.0,Clustered,10772,SRSF10,up_mes_only_SUB1
6,1.0,Clustered,3181,HNRNPA2B1,up_mes_only_SUB1
7,1.0,Clustered,5611,DNAJC3,up_mes_only_SUB1
7,1.0,Clustered,9695,EDEM1,up_mes_only_SUB1
7,1.0,Clustered,6184,RPN1,up_mes_only_SUB1
