Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
down_common_genes,Reactome Gene Sets,6,R-HSA-8978868,Fatty acid metabolism,,-8.5,12,10,30286,176,163,11,6.7,2,30|32|224|1384|2053|3030|4048|8309|79777|80221|80724,ACAA1|ACACB|ALDH3A2|CRAT|EPHX2|HADHA|LTA4H|ACOX2|ACBD4|ACSF2|ACAD10,-7.2
down_common_genes,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-8.3,9.6,9.7,30286,232,163,12,7.4,2,30|1384|2746|2752|3030|8309|10994|23475|51084|55556|80724|414328,ACAA1|CRAT|GLUD1|GLUL|HADHA|ACOX2|ILVBL|QPRT|CRYL1|ENOSF1|ACAD10|IDNK,-7
down_common_genes,GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-8.3,9.6,9.7,30286,232,163,12,7.4,2,30|1384|2746|2752|3030|8309|10994|23475|51084|55556|80724|414328,ACAA1|CRAT|GLUD1|GLUL|HADHA|ACOX2|ILVBL|QPRT|CRYL1|ENOSF1|ACAD10|IDNK,-7
down_common_genes,GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-8.2,5.4,8.2,30286,614,163,18,11,2.5,2051|2064|2185|2261|2549|3481|3488|3667|4035|5156|5164|7048|7301|8829|10628|23236|23770|26060,EPHB6|ERBB2|PTK2B|FGFR3|GAB1|IGF2|IGFBP5|IRS1|LRP1|PDGFRA|PDK2|TGFBR2|TYRO3|NRP1|TXNIP|PLCB1|FKBP8|APPL1,-6.9
down_common_genes,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-8.1,7.4,8.9,30286,352,163,14,8.6,2.2,30|221|1384|2746|2752|3030|4041|8309|10994|23475|51084|55556|80724|414328,ACAA1|ALDH3B1|CRAT|GLUD1|GLUL|HADHA|LRP5|ACOX2|ILVBL|QPRT|CRYL1|ENOSF1|ACAD10|IDNK,-6.9
down_common_genes,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-8,6.7,8.6,30286,419,163,15,9.2,2.3,2051|2064|2185|2261|2549|3481|3488|3667|5156|5164|7301|8829|10628|23236|26060,EPHB6|ERBB2|PTK2B|FGFR3|GAB1|IGF2|IGFBP5|IRS1|PDGFRA|PDK2|TYRO3|NRP1|TXNIP|PLCB1|APPL1,-6.8
down_common_genes,GO Biological Processes,19,GO:1901652,response to peptide,19_GO:0050896 response to stimulus,-7.4,5.9,7.9,30286,469,163,15,9.2,2.3,847|2549|2770|3030|3481|3488|3667|4035|4041|4048|5164|5176|23236|26060|55625,CAT|GAB1|GNAI1|HADHA|IGF2|IGFBP5|IRS1|LRP1|LRP5|LTA4H|PDK2|SERPINF1|PLCB1|APPL1|ZDHHC7,-6.2
down_common_genes,GO Biological Processes,19,GO:0043434,response to peptide hormone,19_GO:0050896 response to stimulus,-6.8,6.3,7.7,30286,381,163,13,8,2.1,847|2549|2770|3030|3481|3488|3667|4041|4048|5164|23236|26060|55625,CAT|GAB1|GNAI1|HADHA|IGF2|IGFBP5|IRS1|LRP5|LTA4H|PDK2|PLCB1|APPL1|ZDHHC7,-5.7
down_common_genes,GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-6.7,13,9.4,30286,115,163,8,4.9,1.7,30|1384|3030|8309|10994|51084|80724|414328,ACAA1|CRAT|HADHA|ACOX2|ILVBL|CRYL1|ACAD10|IDNK,-5.6
down_common_genes,GO Biological Processes,19,GO:0019395,fatty acid oxidation,19_GO:0008152 metabolic process,-6.5,16,10,30286,81,163,7,4.3,1.6,30|32|1384|3030|8309|10994|80724,ACAA1|ACACB|CRAT|HADHA|ACOX2|ILVBL|ACAD10,-5.5
down_common_genes,Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-6.4,5.4,7.2,30286,480,163,14,8.6,2.2,30|221|290|847|1075|1938|2040|2517|2519|2548|3615|4048|5660|93100,ACAA1|ALDH3B1|ANPEP|CAT|CTSC|EEF2|STOM|FUCA1|FUCA2|GAA|IMPDH2|LTA4H|PSAP|NAPRT,-5.4
down_common_genes,Reactome Gene Sets,6,R-HSA-390918,Peroxisomal lipid metabolism,,-6.3,32,12,30286,29,163,5,3.1,1.4,30|224|1384|8309|79777,ACAA1|ALDH3A2|CRAT|ACOX2|ACBD4,-5.3
down_common_genes,GO Biological Processes,19,GO:0034440,lipid oxidation,19_GO:0008152 metabolic process,-6.3,15,9.6,30286,87,163,7,4.3,1.6,30|32|1384|3030|8309|10994|80724,ACAA1|ACACB|CRAT|HADHA|ACOX2|ILVBL|ACAD10,-5.3
down_common_genes,GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-5.9,4,6.3,30286,785,163,17,10,2.4,2|847|2185|2549|2770|3030|3481|3488|3667|4041|4048|5164|5176|10628|23236|26060|55625,A2M|CAT|PTK2B|GAB1|GNAI1|HADHA|IGF2|IGFBP5|IRS1|LRP5|LTA4H|PDK2|SERPINF1|TXNIP|PLCB1|APPL1|ZDHHC7,-4.9
down_common_genes,GO Biological Processes,19,GO:0019752,carboxylic acid metabolic process,19_GO:0008152 metabolic process,-5.9,4,6.3,30286,789,163,17,10,2.4,30|32|224|1384|2746|2752|3030|4048|8309|10994|23475|51084|55556|79777|80221|80724|414328,ACAA1|ACACB|ALDH3A2|CRAT|GLUD1|GLUL|HADHA|LTA4H|ACOX2|ILVBL|QPRT|CRYL1|ENOSF1|ACBD4|ACSF2|ACAD10|IDNK,-4.9
down_common_genes,GO Biological Processes,19,GO:0048880,sensory system development,19_GO:0032502 developmental process,-5.8,5.7,6.9,30286,391,163,12,7.4,2,1181|2909|4041|4094|5156|5176|7048|8829|10371|23552|23770|55764,CLCN2|ARHGAP35|LRP5|MAF|PDGFRA|SERPINF1|TGFBR2|NRP1|SEMA3A|CDK20|FKBP8|IFT122,-4.9
down_common_genes,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0008152 metabolic process,-5.8,6.3,7.1,30286,324,163,11,6.7,2,30|32|224|1384|3030|8309|10994|51084|79777|80221|80724,ACAA1|ACACB|ALDH3A2|CRAT|HADHA|ACOX2|ILVBL|CRYL1|ACBD4|ACSF2|ACAD10,-4.8
down_common_genes,GO Biological Processes,19,GO:0043010,camera-type eye development,19_GO:0032502 developmental process,-5.7,6.1,6.9,30286,335,163,11,6.7,2,1181|2909|4041|4094|5156|5176|7048|8829|23552|23770|55764,CLCN2|ARHGAP35|LRP5|MAF|PDGFRA|SERPINF1|TGFBR2|NRP1|CDK20|FKBP8|IFT122,-4.7
down_common_genes,GO Biological Processes,19,GO:0030258,lipid modification,19_GO:0008152 metabolic process,-5.4,8.9,7.5,30286,167,163,8,4.9,1.7,30|32|1384|2053|3030|8309|10994|80724,ACAA1|ACACB|CRAT|EPHX2|HADHA|ACOX2|ILVBL|ACAD10,-4.5
down_common_genes,GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-5.4,5.2,6.5,30286,426,163,12,7.4,2,1181|2909|3481|3488|4041|4192|5156|5176|5589|5660|7048|8829,CLCN2|ARHGAP35|IGF2|IGFBP5|LRP5|MDK|PDGFRA|SERPINF1|PRKCSH|PSAP|TGFBR2|NRP1,-4.5
down_common_genes,GO Biological Processes,19,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0048518 positive regulation of biological process,-5.4,8.7,7.4,30286,171,163,8,4.9,1.7,847|2185|2261|3481|3488|3667|5156|5863,CAT|PTK2B|FGFR3|IGF2|IGFBP5|IRS1|PDGFRA|RGL2,-4.5
