GO,Description,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only
GO:0098609,cell-cell adhesion,0.0,-2.3722527562563887,0.0,0.0,0.0,-4.501690245160761,0.0,0.0
M5953,HALLMARK KRAS SIGNALING UP,0.0,-2.6127604820596946,0.0,0.0,-3.4805884976231405,-6.941692383533745,0.0,0.0
GO:0030198,extracellular matrix organization,0.0,-3.0180337315906622,0.0,-2.812964335592492,0.0,-3.9755565142968337,-2.847478261222512,-2.2463292313164844
R-HSA-1280215,Cytokine Signaling in Immune system,0.0,0.0,0.0,-2.470039279166617,-32.20435720589138,-13.130535533029445,0.0,0.0
GO:0002831,regulation of response to biotic stimulus,0.0,0.0,0.0,-2.8212110206242254,-14.114508449383356,-2.727801970247607,0.0,0.0
GO:0006935,chemotaxis,0.0,0.0,0.0,-3.547963320928051,-4.80265351389726,-4.824048128143624,0.0,-2.1594598335845028
hsa04657,IL-17 signaling pathway,0.0,0.0,0.0,0.0,-10.58943121618483,-3.8506129323206713,0.0,0.0
GO:0001775,cell activation,0.0,0.0,0.0,0.0,-8.675659671089578,-3.323225101722274,0.0,0.0
M5913,HALLMARK INTERFERON GAMMA RESPONSE,0.0,0.0,0.0,0.0,-24.231106092333114,-2.378698155484292,0.0,0.0
GO:0045087,innate immune response,0.0,0.0,0.0,0.0,-11.962010716757845,-10.682793265731439,0.0,0.0
hsa05132,Salmonella infection,0.0,0.0,0.0,0.0,-7.100108360806286,-3.4638903481040915,-2.482684008343946,0.0
M5890,HALLMARK TNFA SIGNALING VIA NFKB,0.0,0.0,0.0,0.0,-30.03020326587647,-4.0254855116877115,0.0,-2.444620782630837
GO:0006954,inflammatory response,0.0,0.0,0.0,0.0,-11.617512058030094,-7.283374577074769,0.0,-2.8633578718512624
GO:0043122,regulation of canonical NF-kappaB signal transduction,0.0,0.0,0.0,0.0,-11.21562702444565,0.0,0.0,0.0
WP254,Apoptosis,0.0,0.0,0.0,0.0,-9.54736012635382,0.0,0.0,0.0
R-HSA-1236975,Antigen processing-Cross presentation,0.0,0.0,0.0,0.0,-20.097188762650923,0.0,0.0,0.0
hsa05169,Epstein-Barr virus infection,0.0,0.0,0.0,0.0,-22.72946418381659,0.0,0.0,0.0
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,-2.5992381233148008,0.0,0.0,0.0,-7.254777731258847,0.0,0.0,0.0
GO:0043065,positive regulation of apoptotic process,-2.384857271421704,0.0,-2.1490503374874024,0.0,-4.182615593843778,-2.0477009954088943,0.0,0.0
GO:0010562,positive regulation of phosphorus metabolic process,-2.281500647088389,0.0,-3.1858342664473747,0.0,-4.853832317999894,0.0,0.0,0.0
M5902,HALLMARK APOPTOSIS,-5.242683265681751,0.0,-2.0366326424378682,0.0,-4.060126157960992,-2.7844499816844106,-2.066198380975214,0.0
hsa05205,Proteoglycans in cancer,-2.96562165452523,0.0,0.0,0.0,-3.441642499467627,-2.351460805377582,0.0,0.0
GO:0043408,regulation of MAPK cascade,-5.866653707978584,0.0,0.0,-2.0785060251440273,-5.1117836679535955,-4.894267581516111,0.0,0.0
GO:0045785,positive regulation of cell adhesion,-2.867545256001768,0.0,0.0,-2.508609247757111,-10.222972234101245,-4.262238329826159,0.0,0.0
GO:0030335,positive regulation of cell migration,-3.5416474665497377,0.0,-2.297356574809673,-2.0161501885768507,-6.602282579197975,-4.219095298921207,0.0,0.0
GO:0030162,regulation of proteolysis,-4.376147584217322,-2.4480302217534673,0.0,-2.9130211581536165,-5.049998365857148,-2.87863716254333,0.0,0.0
GO:0002009,morphogenesis of an epithelium,-3.6085083845786547,0.0,0.0,-2.673945541032795,-3.085527611667059,0.0,0.0,-2.251055246154038
GO:0045596,negative regulation of cell differentiation,-4.699918286823658,0.0,0.0,-2.241963727588226,-4.042200253148043,0.0,0.0,-2.604640502572602
GO:0008285,negative regulation of cell population proliferation,-3.7818996067898865,0.0,-2.536976607734064,-2.4481265155275582,-8.001779831211945,0.0,0.0,-2.6770361242636853
WP5087,Pleural mesothelioma,-3.26096227509544,0.0,-2.6951089052790844,-2.7984442298107024,-6.721919765730923,0.0,0.0,-2.8674469964991176
hsa04015,Rap1 signaling pathway,-2.8718027174663945,0.0,0.0,0.0,-2.6068728747663434,0.0,0.0,-2.954602332982416
GO:0008283,cell population proliferation,-3.932111620697711,0.0,0.0,0.0,-2.6394444488201314,0.0,0.0,-3.628936412052643
GO:0030097,hemopoiesis,-4.150891203695526,0.0,0.0,0.0,-3.2857288355692047,0.0,0.0,-2.925081089624423
WP5434,Pathways in cancer,-5.935664357581621,0.0,0.0,0.0,-9.853243324686918,0.0,0.0,-2.7980589410974734
hsa04144,Endocytosis,0.0,0.0,0.0,-2.3483102981099773,-2.238635362367335,0.0,0.0,-3.083698253732253
GO:1902532,negative regulation of intracellular signal transduction,-3.4520685003847875,0.0,0.0,-2.4454616417278205,-5.1277316322572535,0.0,-2.1686402337859945,0.0
WP3888,VEGFA VEGFR2 signaling,-2.340922115226824,0.0,-3.2030576736676055,0.0,-5.292712232825111,0.0,0.0,-4.005412536626625
GO:0030163,protein catabolic process,0.0,0.0,-2.0870604582675503,0.0,-4.786270472040769,0.0,-2.8471656760680344,-4.095272236800943
GO:0007507,heart development,-2.2704601724764912,0.0,-3.994128268644798,-2.06234048325119,0.0,0.0,0.0,-2.8134612560605037
GO:0007167,enzyme-linked receptor protein signaling pathway,-10.457363918291,0.0,-2.402024576715913,-2.3301661167487118,0.0,0.0,0.0,-3.414720074334719
GO:0071407,cellular response to organic cyclic compound,-4.114187384271585,0.0,-2.4863300504083012,-2.648622279720366,0.0,0.0,0.0,0.0
GO:0006979,response to oxidative stress,-9.744848327689986,0.0,-2.125956624976224,-2.1260617194809535,0.0,0.0,0.0,0.0
GO:0034330,cell junction organization,-2.9633481556623247,0.0,-3.0658315614013043,0.0,0.0,0.0,-2.038781429301698,-3.088323284816275
hsa04810,Regulation of actin cytoskeleton,-3.9345061119107836,0.0,-2.707255257153419,0.0,0.0,0.0,0.0,-2.7171658322757652
GO:0051336,regulation of hydrolase activity,-5.111155390835382,-4.226662379567953,-2.184224305869474,-2.653222521635077,-3.971250355217557,0.0,0.0,0.0
GO:0010810,regulation of cell-substrate adhesion,0.0,-2.374043576244497,-3.3918366784614413,-3.357714962552592,-3.221628199568114,0.0,0.0,0.0
R-HSA-1852241,Organelle biogenesis and maintenance,0.0,0.0,-7.815784715500067,-3.3031024479694477,0.0,-2.313108529537897,0.0,0.0
GO:0044282,small molecule catabolic process,-9.232471097883298,-4.640069424775105,0.0,0.0,0.0,0.0,0.0,0.0
M5946,HALLMARK COAGULATION,-4.944636007606697,-7.230181650126273,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043269,regulation of monoatomic ion transport,-2.989629909761357,-2.393342085955032,0.0,0.0,0.0,0.0,0.0,0.0
M5906,HALLMARK ESTROGEN RESPONSE EARLY,-3.0071160092097027,-5.616463677386241,0.0,0.0,0.0,-2.378698155484292,0.0,0.0
GO:0090066,regulation of anatomical structure size,-5.8482841265573695,-3.528064034393021,0.0,0.0,0.0,-2.2155844839946592,0.0,0.0
GO:0120032,regulation of plasma membrane bounded cell projection assembly,-2.327179959005013,-3.2330243520842643,0.0,0.0,-2.6696301429780522,0.0,0.0,0.0
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),-3.555506046001612,-11.032767768175493,0.0,0.0,-2.8792481987696523,0.0,0.0,0.0
GO:0030029,actin filament-based process,-6.484960855355353,-2.798771814515541,0.0,0.0,-2.1729873975177343,0.0,0.0,0.0
GO:0040008,regulation of growth,-4.734020455380588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M5949,HALLMARK PEROXISOME,-4.978374883290367,0.0,0.0,0.0,0.0,0.0,-2.8765451709869945,0.0
GO:0048871,multicellular organismal-level homeostasis,-2.473455365576713,-5.504286948812471,0.0,0.0,0.0,0.0,0.0,-3.031334583678635
GO:0000902,cell morphogenesis,-5.741027560153799,-2.3946263965902057,-2.2778451924660166,0.0,0.0,0.0,0.0,-4.342240770823853
GO:0010876,lipid localization,0.0,-8.549010951376472,0.0,0.0,0.0,0.0,-3.6577726060973235,0.0
GO:0019725,cellular homeostasis,0.0,-4.2194591062905245,0.0,0.0,0.0,0.0,-3.4989279007239023,0.0
WP5390,Pancreatic cancer subtypes,0.0,-22.410722301709207,0.0,0.0,0.0,0.0,0.0,0.0
hsa04142,Lysosome,-9.045503490633342,-3.674537073817393,0.0,0.0,0.0,-2.2795390172052596,-4.095798069935672,0.0
GO:1901615,organic hydroxy compound metabolic process,-5.6552701813969115,-9.908278859583545,0.0,0.0,0.0,-4.2863588323979975,-4.561349458549064,0.0
WP2882,Nuclear receptors meta pathway,-4.70247208969327,-4.469530420717474,0.0,0.0,-2.987874073993434,-2.191166587180353,-3.0825015500509347,0.0
GO:0019752,carboxylic acid metabolic process,-7.4337737131118224,-7.126842360291817,0.0,0.0,0.0,-2.0447469132598144,-6.5688924066529175,-3.9715944494664934
M5935,HALLMARK FATTY ACID METABOLISM,-9.085821675614069,-3.983691602787335,0.0,0.0,0.0,0.0,-3.6112527436455126,0.0
GO:0051056,regulation of small GTPase mediated signal transduction,-4.850194464454415,-3.299534216948394,0.0,0.0,0.0,0.0,-3.1818543693505936,0.0
GO:0009611,response to wounding,-2.38583009269398,-6.357803287242308,0.0,0.0,0.0,0.0,-5.853436346581086,0.0
GO:0005975,carbohydrate metabolic process,-7.6717239937733055,-2.647586586740437,0.0,0.0,0.0,0.0,-3.7791214468212218,-2.41566076547137
R-HSA-556833,Metabolism of lipids,-6.630141518536027,-6.865521582404225,0.0,-3.0879977017579616,0.0,-3.1639777091704846,-11.766421041269778,0.0
GO:0031667,response to nutrient levels,-2.4504950490855903,-2.3324668981236214,-2.342671036550481,0.0,0.0,0.0,-3.3999857689330897,0.0
R-HSA-9012999,RHO GTPase cycle,-4.25260885040971,-2.0775380597812205,-3.9525568716505664,0.0,0.0,0.0,-2.5485565558173047,0.0
GO:0007160,cell-matrix adhesion,-2.5579091226462327,-2.0619247298550487,-5.2463821647989395,0.0,0.0,0.0,0.0,0.0
GO:0003013,circulatory system process,-4.19602776575879,-3.5964584422933275,-3.3056242914385052,0.0,0.0,-3.4298967439722916,-2.657461611190407,0.0
GO:0048545,response to steroid hormone,-3.203251468495908,-2.9203264549975674,-2.0661567775669747,0.0,0.0,-2.4071790795557106,-4.09731333872884,0.0
GO:0098657,import into cell,-4.931360602800133,-4.521739691545033,-2.099305280848887,-2.8361003859220455,0.0,-3.9982173543364414,-2.008140080771035,0.0
GO:0120035,regulation of plasma membrane bounded cell projection organization,-5.9737628748968525,-3.415315866670739,-3.553350516684169,-2.1219196581097033,-2.9083347757418094,0.0,-3.66340711084185,0.0
GO:0009725,response to hormone,-8.688497758120853,-2.240035026494778,-3.27298467874857,-2.038349288563837,0.0,0.0,-7.229990176785665,0.0
