_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-19,TRR01256,M1,1,0,TRRUST,34,Regulated by: SP1,,-19,3.9,12,30293,526,875,60,6.9,0.85,345|768|875|960|1030|1143|1277|1280|1400|1808|1910|2697|2919|3371|3383|3486|3663|3673|3685|3785|3852|3875|3936|3939|4017|4023|4069|4313|4318|4586|4609|5021|5033|5054|5080|5155|5327|5328|5329|5521|5764|6347|6352|6374|6616|6658|6736|6927|7076|7431|8140|8434|8878|9547|9982|10761|22915|23600|26266|147040,APOC3|CA9|CBS|CD44|CDKN2B|CHRNB4|COL1A1|COL2A1|CRMP1|DPYSL2|EDNRB|GJA1|CXCL1|TNC|ICAM1|IGFBP3|IRF5|ITGA2|ITGAV|KCNQ2|KRT5|KRT18|LCP1|LDHA|LOXL2|LPL|LYZ|MMP2|MMP9|MUC5AC|MYC|OXTR|P4HA1|SERPINE1|PAX6|PDGFB|PLAT|PLAU|PLAUR|PPP2R2B|PTN|CCL2|CCL5|CXCL5|SNAP25|SOX3|SRY|HNF1A|TIMP1|VIM|SLC7A5|RECK|SQSTM1|CXCL14|FGFBP1|PLAC1|MMRN1|AMACR|SLC13A4|KCTD11,-16,0
1,-17,TRR01158,M1,1,0,TRRUST,34,Regulated by: RELA,,-17,4.7,12,30293,334,875,45,5.1,0.75,134|330|1277|1280|1465|1906|1999|2335|2919|2920|3371|3383|3552|3557|3604|3936|4023|4312|4313|4318|4586|4609|4973|5021|5054|5320|5328|5329|6288|6289|6347|6352|6364|6374|7031|7076|7185|7291|9612|10133|51561|55655|57761|64332|140453,ADORA1|BIRC3|COL1A1|COL2A1|CSRP1|EDN1|ELF3|FN1|CXCL1|CXCL2|TNC|ICAM1|IL1A|IL1RN|TNFRSF9|LCP1|LPL|MMP1|MMP2|MMP9|MUC5AC|MYC|OLR1|OXTR|SERPINE1|PLA2G2A|PLAU|PLAUR|SAA1|SAA2|CCL2|CCL5|CCL20|CXCL5|TFF1|TIMP1|TRAF1|TWIST1|NCOR2|OPTN|IL23A|NLRP2|TRIB3|NFKBIZ|MUC17,-14,0
1,-16,TRR00875,M1,1,0,TRRUST,34,Regulated by: NFKB1,,-16,4.5,11,30293,340,875,44,5,0.74,134|330|1277|1280|1400|1465|1906|1999|2335|2919|2920|3371|3383|3552|3557|3604|3936|4023|4312|4313|4318|4586|4609|4973|5054|5320|5328|5329|6288|6289|6347|6352|6364|6374|7031|7076|7185|8878|9612|10133|51561|55655|64332|140453,ADORA1|BIRC3|COL1A1|COL2A1|CRMP1|CSRP1|EDN1|ELF3|FN1|CXCL1|CXCL2|TNC|ICAM1|IL1A|IL1RN|TNFRSF9|LCP1|LPL|MMP1|MMP2|MMP9|MUC5AC|MYC|OLR1|SERPINE1|PLA2G2A|PLAU|PLAUR|SAA1|SAA2|CCL2|CCL5|CCL20|CXCL5|TFF1|TIMP1|TRAF1|SQSTM1|NCOR2|OPTN|IL23A|NLRP2|NFKBIZ|MUC17,-13,0
1,-13,TRR00484,M1,1,0,TRRUST,34,Regulated by: HIF1A,,-13,7.7,12,30293,99,875,22,2.5,0.53,226|664|768|1906|1910|2258|2645|3939|4015|4313|4582|4584|5054|5210|5230|5328|7076|7291|7431|8434|26355|112399,ALDOA|BNIP3|CA9|EDN1|EDNRB|FGF13|GCK|LDHA|LOX|MMP2|MUC1|MUC3A|SERPINE1|PFKFB4|PGK1|PLAU|TIMP1|TWIST1|VIM|RECK|FAM162A|EGLN3,-11,0
1,-13,TRR00645,M1,1,0,TRRUST,34,Regulated by: JUN,,-13,5.6,11,30293,172,875,28,3.2,0.59,345|388|1634|1906|2697|3371|3552|3696|3732|3925|3939|4017|4312|4313|4316|4318|4609|5021|5163|5327|5328|5329|5764|6347|6352|7031|51561|147040,APOC3|RHOB|DCN|EDN1|GJA1|TNC|IL1A|ITGB8|CD82|STMN1|LDHA|LOXL2|MMP1|MMP2|MMP7|MMP9|MYC|OXTR|PDK1|PLAT|PLAU|PLAUR|PTN|CCL2|CCL5|TFF1|IL23A|KCTD11,-11,0
1,-12,TRR01277,M1,1,0,TRRUST,34,Regulated by: STAT3,,-12,5.6,10,30293,162,875,26,3,0.57,1465|1901|2258|2266|2821|3315|3383|3491|3557|4312|4313|4316|4318|4319|4582|4609|5077|6288|6289|6347|7076|7291|7351|7538|9590|27035,CSRP1|S1PR1|FGF13|FGG|GPI|HSPB1|ICAM1|CCN1|IL1RN|MMP1|MMP2|MMP7|MMP9|MMP10|MUC1|MYC|PAX3|SAA1|SAA2|CCL2|TIMP1|TWIST1|UCP2|ZFP36|AKAP12|NOX1,-9.6,0
1,-9.7,TRR00500,M1,1,0,TRRUST,34,Regulated by: HNF4A,,-9.7,9.1,10,30293,53,875,14,1.6,0.42,39|174|336|338|345|1559|2645|4316|4547|4609|6927|8435|29881|255738,ACAT2|AFP|APOA2|APOB|APOC3|CYP2C9|GCK|MMP7|MTTP|MYC|HNF1A|SOAT2|NPC1L1|PCSK9,-7.7,0
1,-8.9,TRR01236,M1,1,0,TRRUST,34,Regulated by: SMAD4,,-8.9,12,10,30293,33,875,11,1.3,0.38,345|862|1030|3371|4609|5054|6498|7076|7351|7538|10272,APOC3|RUNX1T1|CDKN2B|TNC|MYC|SERPINE1|SKIL|TIMP1|UCP2|ZFP36|FSTL3,-7,0
1,-7.6,TRR01259,M1,1,0,TRRUST,34,Regulated by: SP3,,-7.6,4.9,7.6,30293,127,875,18,2.1,0.48,768|875|1030|1143|1277|1280|3486|3673|3685|3936|4017|4023|4313|5327|5329|7031|7076|8434,CA9|CBS|CDKN2B|CHRNB4|COL1A1|COL2A1|IGFBP3|ITGA2|ITGAV|LCP1|LOXL2|LPL|MMP2|PLAT|PLAUR|TFF1|TIMP1|RECK,-5.8,0
1,-6.5,TRR01270,M1,1,0,TRRUST,34,Regulated by: SRF,,-6.5,11,8.7,30293,25,875,8,0.91,0.32,4008|4313|4318|5054|5328|5396|6876|10398,LMO7|MMP2|MMP9|SERPINE1|PLAU|PRRX1|TAGLN|MYL9,-4.8,0
