_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,0,0,0,0,0,0,-5.3,0,0,0,0,0,0,0,TRR00255,M10000000,1,0,TRRUST,34,Regulated by: EGR3,,-5.3,73,15,30286,5,250,3,1.2,0.69,847|1384|4665,CAT|CRAT|NAB2,-3.6,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.1,-5.1,0,0,TRR00602,M00001100,2,0,TRRUST,34,Regulated by: IRF1,,-5.1,13,8.1,30286,55,261,6,2.3,0.93,596|3437|3627|5284|5610|64167,BCL2|IFIT3|CXCL10|PIGR|EIF2AK2|ERAP2,-3.5,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.1,-2.3,0,0,TRR00466,M00001100,2,0,TRRUST,34,Regulated by: HDAC1,,-5.1,9.7,7.4,30286,82,266,7,2.6,0.98,3383|3576|3732|4790|5743|7157|25805,ICAM1|CXCL8|CD82|NFKB1|PTGS2|TP53|BAMBI,-3.5,0
0,1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-4.8,0,TRR01268,M01000010,2,0,TRRUST,34,Regulated by: SREBF1,,-4.8,16,8.3,30286,35,279,5,1.8,0.79,2194|2222|6319|8050|255738,FASN|FDFT1|SCD|PDHX|PCSK9,-3.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,TRR01259,M00001000,1,0,TRRUST,34,Regulated by: SP3,,-4.8,7.2,6.6,30286,127,266,8,3,1,1030|1890|3685|4017|4790|5329|5970|9308,CDKN2B|TYMP|ITGAV|LOXL2|NFKB1|PLAUR|RELA|CD83,-3.2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.7,-4.7,0,0,TRR01275,M00001100,2,0,TRRUST,34,Regulated by: STAT1,,-4.7,8.5,6.8,30286,96,261,7,2.7,1,1080|3437|3627|3717|3934|6774|7098,CFTR|IFIT3|CXCL10|JAK2|LCN2|STAT3|TLR3,-3.1,0
0,1,0,0,0,1,0,0,0,-3.2,0,0,0,-4.7,0,0,TRR01264,M01000100,2,0,TRRUST,34,Regulated by: SPI1,,-4.7,11,7.3,30286,65,261,6,2.3,0.93,3437|3684|6774|7124|8792|64167,IFIT3|ITGAM|STAT3|TNF|TNFRSF11A|ERAP2,-3.1,0
0,1,0,1,1,0,0,0,0,-3.8,0,-2.1,-4.3,0,0,0,TRR00011,M01011000,3,0,TRRUST,34,Regulated by: AR,,-4.3,7.4,6.3,30286,107,266,7,2.6,0.98,1982|2335|4790|4893|5420|5743|5970,EIF4G2|FN1|NFKB1|NRAS|PODXL|PTGS2|RELA,-2.9,0
1,0,0,0,1,0,0,0,-4.3,0,0,0,-4.1,0,0,0,TRR01400,M10001000,2,0,TRRUST,34,Regulated by: TFAP2A,,-4.3,9.1,6.6,30286,80,250,6,2.4,0.97,2064|2990|3488|3615|5578|23621,ERBB2|GUSB|IGFBP5|IMPDH2|PRKCA|BACE1,-2.8,0
0,1,0,0,1,0,0,0,0,-4.2,0,0,-2.3,0,0,0,TRR00108,M01001000,2,0,TRRUST,34,Regulated by: CDX2,,-4.2,12,7.2,30286,39,323,5,1.5,0.69,2984|4224|5624|7033|83998,GUCY2C|MEP1A|PROC|TFF3|REG4,-2.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,TRR00781,M00001000,1,0,TRRUST,34,Regulated by: MYCN,,-4.2,12,7.1,30286,48,266,5,1.9,0.83,3105|3106|3107|3135|7157,HLA-A|HLA-B|HLA-C|HLA-G|TP53,-2.8,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,TRR01269,M00000010,1,0,TRRUST,34,Regulated by: SREBF2,,-4.2,18,8.1,30286,24,279,4,1.4,0.71,2194|2222|3156|255738,FASN|FDFT1|HMGCR|PCSK9,-2.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,TRR01225,M00001000,1,0,TRRUST,34,Regulated by: SIRT1,,-4.1,11,6.8,30286,51,266,5,1.9,0.83,3383|4683|7157|8795|8837,ICAM1|NBN|TP53|TNFRSF10B|CFLAR,-2.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,TRR01012,M00001000,1,0,TRRUST,34,Regulated by: PARP1,,-4.1,17,7.8,30286,27,266,4,1.5,0.75,2335|2919|4790|5970,FN1|CXCL1|NFKB1|RELA,-2.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,TRR01157,M00001000,1,0,TRRUST,34,Regulated by: REL,,-4.1,17,7.8,30286,27,266,4,1.5,0.75,1465|3383|6648|7128,CSRP1|ICAM1|SOD2|TNFAIP3,-2.7,0
0,1,0,0,1,1,0,0,0,-3.8,0,0,-3.2,-2.4,0,0,TRR01512,M01001100,3,0,TRRUST,34,Regulated by: USF1,,-3.8,7.3,5.8,30286,77,323,6,1.9,0.75,54|183|430|1543|3170|5624,ACP5|AGT|ASCL2|CYP1A1|FOXA2|PROC,-2.5,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,TRR00901,M00000100,1,0,TRRUST,34,Regulated by: NR1I2,,-3.7,14,7,30286,33,261,4,1.5,0.76,596|5724|54578|64127,BCL2|PTAFR|UGT1A6|NOD2,-2.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,TRR00198,M00001000,1,0,TRRUST,34,Regulated by: DNMT1,,-3.7,13,6.8,30286,34,266,4,1.5,0.75,1030|7157|8795|9235,CDKN2B|TP53|TNFRSF10B|IL32,-2.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,TRR00270,M00001000,1,0,TRRUST,34,Regulated by: EP300,,-3.6,9,6,30286,63,266,5,1.9,0.83,1030|3576|4790|5743|5970,CDKN2B|CXCL8|NFKB1|PTGS2|RELA,-2.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,TRR00117,M00001000,1,0,TRRUST,34,Regulated by: CIITA,,-3.6,13,6.6,30286,36,266,4,1.5,0.75,3105|3106|3107|3135,HLA-A|HLA-B|HLA-C|HLA-G,-2.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,TRR00527,M00001000,1,0,TRRUST,34,Regulated by: HSF1,,-3.6,13,6.6,30286,36,266,4,1.5,0.75,1982|3135|4790|5970,EIF4G2|HLA-G|NFKB1|RELA,-2.3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,TRR01529,M00000100,1,0,TRRUST,34,Regulated by: WT1,,-3.5,8.4,5.7,30286,69,261,5,1.9,0.85,374|596|2069|2516|4856,AREG|BCL2|EREG|NR5A1|CCN3,-2.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,TRR00646,M00001000,1,0,TRRUST,34,Regulated by: JUNB,,-3.4,20,7.4,30286,17,266,3,1.1,0.65,3732|4017|5743,CD82|LOXL2|PTGS2,-2.2,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,TRR00109,M01000000,1,0,TRRUST,34,Regulated by: CEBPA,,-3.4,7.9,5.5,30286,59,323,5,1.5,0.69,174|213|1441|2984|4481,AFP|ALB|CSF3R|GUCY2C|MSR1,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,TRR00601,M00001000,1,0,TRRUST,34,Regulated by: ING4,,-3.3,19,7.2,30286,18,266,3,1.1,0.65,3576|5743|7157,CXCL8|PTGS2|TP53,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,TRR01060,M00001000,1,0,TRRUST,34,Regulated by: PPARA,,-3.3,11,6,30286,42,266,4,1.5,0.75,4792|5743|6648|6776,NFKBIA|PTGS2|SOD2|STAT5A,-2.1,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-3.2,0,0,0,TRR01062,M10001000,2,0,TRRUST,34,Regulated by: PPARG,,-3.2,7.3,5.2,30286,78,266,5,1.9,0.83,3383|5743|7157|8837|9308,ICAM1|PTGS2|TP53|CFLAR|CD83,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,TRR00494,M00001000,1,0,TRRUST,34,Regulated by: HMGA1,,-3.2,17,6.8,30286,20,266,3,1.1,0.65,2919|5743|7157,CXCL1|PTGS2|TP53,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,TRR00900,M00001000,1,0,TRRUST,34,Regulated by: NR1H4,,-3.2,17,6.8,30286,20,266,3,1.1,0.65,1906|4790|5970,EDN1|NFKB1|RELA,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,TRR00188,M00001000,1,0,TRRUST,34,Regulated by: DDIT3,,-3.1,16,6.6,30286,21,266,3,1.1,0.65,3576|8795|22809,CXCL8|TNFRSF10B|ATF5,-2,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,TRR01162,M01000000,1,0,TRRUST,34,Regulated by: RFX1,,-3.1,16,6.4,30286,18,323,3,0.93,0.53,1278|3065|10232,COL1A2|HDAC1|MSLN,-2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,TRR00284,M00001000,1,0,TRRUST,34,Regulated by: ETV4,,-3,16,6.4,30286,22,266,3,1.1,0.65,2113|5329|5743,ETS1|PLAUR|PTGS2,-2,0
0,0,1,0,1,0,1,0,0,0,-2.2,0,-3,0,-2.2,0,TRR01419,M00101010,3,0,TRRUST,34,Regulated by: TP53,,-3,4.5,4.4,30286,176,266,7,2.6,0.98,2950|3732|4790|5371|5970|7157|8795,GSTP1|CD82|NFKB1|PML|RELA|TP53|TNFRSF10B,-1.9,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,TRR01047,M00001000,1,0,TRRUST,34,Regulated by: PML,,-3,15,6.3,30286,23,266,3,1.1,0.65,5371|7128|7157,PML|TNFAIP3|TP53,-1.9,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,TRR00138,M00000100,1,0,TRRUST,34,Regulated by: CTNNB1,,-2.9,14,6,30286,25,261,3,1.1,0.66,374|960|4323,AREG|CD44|MMP14,-1.9,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,TRR01270,M00000100,1,0,TRRUST,34,Regulated by: SRF,,-2.9,14,6,30286,25,261,3,1.1,0.66,1080|1385|4323,CFTR|CREB1|MMP14,-1.9,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,TRR00908,M00001000,1,0,TRRUST,34,Regulated by: NR3C1,,-2.9,8.4,5.1,30286,54,266,4,1.5,0.75,800|2113|4790|7157,CALD1|ETS1|NFKB1|TP53,-1.9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,TRR01018,M00000010,1,0,TRRUST,34,Regulated by: PAX5,,-2.9,14,5.9,30286,24,279,3,1.1,0.62,581|639|7494,BAX|PRDM1|XBP1,-1.8,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,TRR01513,M00000100,1,0,TRRUST,34,Regulated by: USF2,,-2.9,8.3,5.1,30286,56,261,4,1.5,0.76,1080|2516|3990|5284,CFTR|NR5A1|LIPC|PIGR,-1.8,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,TRR01255,M00000100,1,0,TRRUST,34,Regulated by: SOX9,,-2.8,13,5.8,30286,27,261,3,1.1,0.66,374|2516|8190,AREG|NR5A1|MIA,-1.8,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,TRR01393,M00000100,1,0,TRRUST,34,Regulated by: TCF4,,-2.8,13,5.8,30286,27,261,3,1.1,0.66,596|960|54361,BCL2|CD44|WNT4,-1.8,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,TRR00230,M00000100,1,0,TRRUST,34,Regulated by: E2F1,,-2.8,4.8,4.3,30286,144,261,6,2.3,0.93,374|596|7098|7124|7159|51561,AREG|BCL2|TLR3|TNF|TP53BP2|IL23A,-1.8,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,TRR00075,M00000100,1,0,TRRUST,34,Regulated by: BRCA1,,-2.7,7.7,4.9,30286,60,261,4,1.5,0.76,374|3716|3717|6774,AREG|JAK1|JAK2|STAT3,-1.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,TRR00130,M00001000,1,0,TRRUST,34,Regulated by: CREBBP,,-2.7,12,5.6,30286,28,266,3,1.1,0.65,5743|7157|8767,PTGS2|TP53|RIPK2,-1.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,TRR00029,M00001000,1,0,TRRUST,34,Regulated by: ATM,,-2.7,12,5.5,30286,29,266,3,1.1,0.65,8795|8837|200558,TNFRSF10B|CFLAR|APLF,-1.7,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,TRR00274,M00000100,1,0,TRRUST,34,Regulated by: ERG,,-2.7,12,5.4,30286,30,261,3,1.1,0.66,3384|7113|23136,ICAM2|TMPRSS2|EPB41L3,-1.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,TRR01236,M00001000,1,0,TRRUST,34,Regulated by: SMAD4,,-2.5,10,5.1,30286,33,266,3,1.1,0.65,1030|10272|25805,CDKN2B|FSTL3|BAMBI,-1.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,TRR00025,M00001000,1,0,TRRUST,34,Regulated by: ATF4,,-2.4,9.8,4.9,30286,35,266,3,1.1,0.65,3576|5743|8795,CXCL8|PTGS2|TNFRSF10B,-1.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,TRR00281,M00001000,1,0,TRRUST,34,Regulated by: ETS2,,-2.4,9.8,4.9,30286,35,266,3,1.1,0.65,3383|3576|7157,ICAM1|CXCL8|TP53,-1.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,TRR00023,M00001000,1,0,TRRUST,34,Regulated by: ATF2,,-2.4,9.2,4.7,30286,37,266,3,1.1,0.65,2335|5743|5970,FN1|PTGS2|RELA,-1.5,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,TRR01548,M01000000,1,0,TRRUST,34,Regulated by: YY1,,-2.4,4.7,3.9,30286,99,323,5,1.5,0.69,1278|2984|3065|5624|7018,COL1A2|GUCY2C|HDAC1|PROC|TF,-1.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,TRR00647,M00001000,1,0,TRRUST,34,Regulated by: JUND,,-2.3,9,4.6,30286,38,266,3,1.1,0.65,3685|5329|5743,ITGAV|PLAUR|PTGS2,-1.5,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,TRR00110,M01000000,1,0,TRRUST,34,Regulated by: CEBPB,,-2.2,5.6,3.9,30286,67,323,4,1.2,0.62,213|1441|2984|7033,ALB|CSF3R|GUCY2C|TFF3,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,TRR00412,M00001000,1,0,TRRUST,34,Regulated by: GATA3,,-2.2,7.9,4.3,30286,43,266,3,1.1,0.65,2919|4790|5970,CXCL1|NFKB1|RELA,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,TRR01172,M00001000,1,0,TRRUST,34,Regulated by: RUNX1,,-2.2,7.9,4.3,30286,43,266,3,1.1,0.65,4790|5293|5970,NFKB1|PIK3CD|RELA,-1.4,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,TRR00776,M01000000,1,0,TRRUST,34,Regulated by: MYB,,-2,6.9,3.9,30286,41,323,3,0.93,0.53,1278|1441|7593,COL1A2|CSF3R|MZF1,-1.3,0
