Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Cell Type Signatures,7,M41708,FAN OVARY CL6 PUTATIVE EARLY ATRETIC FOLLICLE THECAL CELL 2,,-11,7.7,11,30286,300,250,19,7.6,1.7,223|1153|2217|2752|3488|3615|3646|4192|5037|5156|5176|5660|6767|8574|10628|23770|30061|57447|112483,ALDH9A1|CIRBP|FCGRT|GLUL|IGFBP5|IMPDH2|EIF3E|MDK|PEBP1|PDGFRA|SERPINF1|PSAP|ST13|AKR7A2|TXNIP|FKBP8|SLC40A1|NDRG2|SAT2,-8.3,down_common_genes
Cell Type Signatures,7,M41652,TRAVAGLINI LUNG PROXIMAL BASAL CELL,,-11,5,9.3,30286,629,250,26,10,1.9,224|1075|1153|1937|1938|1975|2217|2261|2517|2593|2746|2752|3030|3615|3646|3691|4059|4192|5176|5589|10628|26060|26751|51386|57447|93100,ALDH3A2|CTSC|CIRBP|EEF1G|EEF2|EIF4B|FCGRT|FGFR3|FUCA1|GAMT|GLUD1|GLUL|HADHA|IMPDH2|EIF3E|ITGB4|BCAM|MDK|SERPINF1|PRKCSH|TXNIP|APPL1|SH3YL1|EIF3L|NDRG2|NAPRT,-8,down_common_genes
Cell Type Signatures,7,M39231,LAKE ADULT KIDNEY C12 THICK ASCENDING LIMB,,-8.4,5.7,8.5,30286,381,250,18,7.2,1.6,32|847|1153|1938|2053|2261|2770|3030|3613|5037|5660|10144|23236|23363|25840|51280|55074|81618,ACACB|CAT|CIRBP|EEF2|EPHX2|FGFR3|GNAI1|HADHA|IMPA2|PEBP1|PSAP|FAM13A|PLCB1|OBSL1|TMT1A|GOLM1|OXR1|ITM2C,-6.1,down_common_genes
Cell Type Signatures,7,M40001,BUSSLINGER ESOPHAGEAL QUIESCENT BASAL CELLS,,-7.8,14,11,30286,77,250,9,3.6,1.2,224|1191|1937|1938|1975|2752|3488|3691|10628,ALDH3A2|CLU|EEF1G|EEF2|EIF4B|GLUL|IGFBP5|ITGB4|TXNIP,-5.6,down_common_genes
Cell Type Signatures,7,M39056,MANNO MIDBRAIN NEUROTYPES HRGL3,,-6.4,4,6.6,30286,574,250,19,7.6,1.7,214|223|1075|1191|1612|2261|3488|3667|4035|5660|7802|8100|8829|23363|55103|55893|81618|133686|200942,ALCAM|ALDH9A1|CTSC|CLU|DAPK1|FGFR3|IGFBP5|IRS1|LRP1|PSAP|DNALI1|IFT88|NRP1|OBSL1|RALGPS2|ZNF395|ITM2C|NADK2|KLHDC8B,-4.5,down_common_genes
DisGeNET,35,C0233794,Memory impairment,,-6.4,3.5,6.4,30286,763,250,22,8.8,1.8,274|847|1191|1612|2185|2752|3481|3667|4192|5071|5575|5578|5627|5660|7048|7067|9772|10347|10628|23552|23621|57447,BIN1|CAT|CLU|DAPK1|PTK2B|GLUL|IGF2|IRS1|MDK|PRKN|PRKAR1B|PRKCA|PROS1|PSAP|TGFBR2|THRA|TMEM94|ABCA7|TXNIP|CDK20|BACE1|NDRG2,-4.5,down_common_genes
Cell Type Signatures,7,M41707,FAN OVARY CL5 HEALTHY SELECTABLE FOLLICLE THECAL CELL,,-6.3,5.3,7.1,30286,318,250,14,5.6,1.5,30|223|847|1075|1938|5156|5176|8829|9646|10801|55186|57509|81618|112483,ACAA1|ALDH9A1|CAT|CTSC|EEF2|PDGFRA|SERPINF1|NRP1|CTR9|SEPTIN9|SLC25A36|MTUS1|ITM2C|SAT2,-4.4,down_common_genes
Cell Type Signatures,7,M39034,FAN EMBRYONIC CTX ASTROCYTE 2,,-6.2,7.9,7.8,30286,153,250,10,4,1.2,214|828|1191|2261|2746|2752|11041|25840|57447|81618,ALCAM|CAPS|CLU|FGFR3|GLUD1|GLUL|B4GAT1|TMT1A|NDRG2|ITM2C,-4.3,down_common_genes
Cell Type Signatures,7,M39077,ZHONG PFC MAJOR TYPES MICROGLIA,,-6.1,4.4,6.6,30286,438,250,16,6.4,1.5,2|274|1075|2040|2217|2548|2752|4094|5176|5660|8635|25840|27143|29116|81618|94134,A2M|BIN1|CTSC|STOM|FCGRT|GAA|GLUL|MAF|SERPINF1|PSAP|RNASET2|TMT1A|PALD1|MYLIP|ITM2C|ARHGAP12,-4.2,down_common_genes
Cell Type Signatures,7,M39051,MANNO MIDBRAIN NEUROTYPES HMGL,,-5.8,3.8,6.1,30286,577,250,18,7.2,1.6,2|274|1075|2040|2185|2217|4094|5176|5578|7048|8635|10628|25840|27143|29116|64798|80221|112574,A2M|BIN1|CTSC|STOM|PTK2B|FCGRT|MAF|SERPINF1|PRKCA|TGFBR2|RNASET2|TXNIP|TMT1A|PALD1|MYLIP|DEPTOR|ACSF2|SNX18,-4,down_common_genes
Cell Type Signatures,7,M39224,LAKE ADULT KIDNEY C5 PROXIMAL TUBULE EPITHELIAL CELLS STRESS INFLAM,,-5.6,4.4,6.3,30286,417,250,15,6,1.5,32|290|2053|2878|6920|8829|25840|51084|51390|55556|64798|80221|130589|134147|389432,ACACB|ANPEP|EPHX2|GPX3|TCEA3|NRP1|TMT1A|CRYL1|AIG1|ENOSF1|DEPTOR|ACSF2|GALM|CMBL|SAMD5,-3.9,down_common_genes
Cell Type Signatures,7,M40028,BUSSLINGER DUODENAL LATE IMMATURE ENTEROCYTES,,-5.6,6.8,7.1,30286,177,250,10,4,1.2,30|290|2053|3030|4094|5037|51084|112483|130589|134147,ACAA1|ANPEP|EPHX2|HADHA|MAF|PEBP1|CRYL1|SAT2|GALM|CMBL,-3.9,down_common_genes
Cell Type Signatures,7,M39055,MANNO MIDBRAIN NEUROTYPES HRGL2A,,-5.5,3.6,5.9,30286,600,250,18,7.2,1.6,223|1191|2040|2185|2261|2746|4035|4048|5578|5660|7802|23363|25840|51280|57447|81618|113026|133686,ALDH9A1|CLU|STOM|PTK2B|FGFR3|GLUD1|LRP1|LTA4H|PRKCA|PSAP|DNALI1|OBSL1|TMT1A|GOLM1|NDRG2|ITM2C|PLCD3|NADK2,-3.8,down_common_genes
Cell Type Signatures,7,M39174,MURARO PANCREAS ACINAR CELL,,-5.5,3.3,5.8,30286,731,250,20,8,1.7,30|224|290|727|1937|1938|2752|3613|3615|3646|5176|5525|6920|10144|25840|27436|51280|51386|57509|201895,ACAA1|ALDH3A2|ANPEP|C5|EEF1G|EEF2|GLUL|IMPA2|IMPDH2|EIF3E|SERPINF1|PPP2R5A|TCEA3|FAM13A|TMT1A|EML4|GOLM1|EIF3L|MTUS1|SMIM14,-3.7,down_common_genes
Cell Type Signatures,7,M39108,AIZARANI LIVER C4 EPCAM POS BILE DUCT CELLS 1,,-5.3,6.3,6.8,30286,191,250,10,4,1.2,214|224|290|1191|2261|2752|6649|10217|26751|51280,ALCAM|ALDH3A2|ANPEP|CLU|FGFR3|GLUL|SOD3|CTDSPL|SH3YL1|GOLM1,-3.6,down_common_genes
Transcription Factor Targets,16,M30323,ZNF436 TARGET GENES,,-5.3,3.9,5.9,30286,502,250,16,6.4,1.5,221|290|2593|5589|10347|10801|23770|29763|54760|55643|64847|79603|80022|113026|115290|399474,ALDH3B1|ANPEP|GAMT|PRKCSH|ABCA7|SEPTIN9|FKBP8|PACSIN3|PCSK4|BTBD2|SPATA20|CERS4|MYO15B|PLCD3|FBXO17|TMEM200B,-3.6,down_common_genes
Cell Type Signatures,7,M39122,AIZARANI LIVER C21 STELLATE CELLS 1,,-5.3,6.2,6.7,30286,194,250,10,4,1.2,2752|2878|3488|4035|5156|5176|5627|6649|10217|81618,GLUL|GPX3|IGFBP5|LRP1|PDGFRA|SERPINF1|PROS1|SOD3|CTDSPL|ITM2C,-3.6,down_common_genes
TRRUST,34,TRR00255,Regulated by: EGR3,,-5.3,73,15,30286,5,250,3,1.2,0.69,847|1384|4665,CAT|CRAT|NAB2,-3.6,down_common_genes
Cell Type Signatures,7,M39202,HAY BONE MARROW NAIVE T CELL,,-5.1,4.2,5.9,30286,403,250,14,5.6,1.5,274|322|1107|1975|2053|3646|5578|6304|6920|10801|26751|27436|57185|130589,BIN1|APBB1|CHD3|EIF4B|EPHX2|EIF3E|PRKCA|SATB1|TCEA3|SEPTIN9|SH3YL1|EML4|NIPAL3|GALM,-3.5,down_common_genes
DisGeNET,35,C0035344,Retinopathy of Prematurity,,-5.1,6,6.5,30286,202,250,10,4,1.2,290|847|2053|4041|5176|5627|6649|7802|8829|54414,ANPEP|CAT|EPHX2|LRP5|SERPINF1|PROS1|SOD3|DNALI1|NRP1|SIAE,-3.5,down_common_genes
DisGeNET,35,C0333463,Senile Plaques,,-5.1,5.4,6.3,30286,249,250,11,4.4,1.3,2|322|1191|2752|2770|3481|4035|10058|10347|23621|57447,A2M|APBB1|CLU|GLUL|GNAI1|IGF2|LRP1|ABCB6|ABCA7|BACE1|NDRG2,-3.5,down_common_genes
Transcription Factor Targets,16,M7338,TFIII Q6,,-5,5.9,6.4,30286,207,250,10,4,1.2,368|726|3667|4035|4094|4665|7067|23301|54985|57447,ABCC6|CAPN5|IRS1|LRP1|MAF|NAB2|THRA|EHBP1|HCFC1R1|NDRG2,-3.4,down_common_genes
DisGeNET,35,C0271650,Impaired glucose tolerance,,-5,3.5,5.5,30286,596,250,17,6.8,1.6,274|290|368|1191|1384|2185|3488|3667|5176|5578|8450|10559|10628|23236|23621|30061|55625,BIN1|ANPEP|ABCC6|CLU|CRAT|PTK2B|IGFBP5|IRS1|SERPINF1|PRKCA|CUL4B|SLC35A1|TXNIP|PLCB1|BACE1|SLC40A1|ZDHHC7,-3.4,down_common_genes
Cell Type Signatures,7,M41748,RUBENSTEIN SKELETAL MUSCLE SATELLITE CELLS,,-4.9,4.7,6,30286,310,250,12,4.8,1.4,1153|1191|1938|2752|3030|3488|3615|3646|5037|6767|51386|57447,CIRBP|CLU|EEF2|GLUL|HADHA|IGFBP5|IMPDH2|EIF3E|PEBP1|ST13|EIF3L|NDRG2,-3.3,down_common_genes
DisGeNET,35,C0276496,Familial Alzheimer Disease (FAD),,-4.9,5.1,6.1,30286,260,250,11,4.4,1.3,2|274|322|847|1191|2185|3481|5037|5578|10347|23621,A2M|BIN1|APBB1|CAT|CLU|PTK2B|IGF2|PEBP1|PRKCA|ABCA7|BACE1,-3.3,down_common_genes
Transcription Factor Targets,16,M15183,E12 Q6,,-4.8,5,6,30286,265,250,11,4.4,1.3,2185|3481|3488|3691|4041|9610|29763|50619|51390|54805|57509,PTK2B|IGF2|IGFBP5|ITGB4|LRP5|RIN1|PACSIN3|DEF6|AIG1|CNNM2|MTUS1,-3.3,down_common_genes
Cell Type Signatures,7,M39022,FAN EMBRYONIC CTX BIG GROUPS MICROGLIA,,-4.8,4.2,5.7,30286,371,250,13,5.2,1.4,2|274|1075|2040|2217|2548|2752|4094|5176|5660|7048|8635|25840,A2M|BIN1|CTSC|STOM|FCGRT|GAA|GLUL|MAF|SERPINF1|PSAP|TGFBR2|RNASET2|TMT1A,-3.3,down_common_genes
DisGeNET,35,C0542476,Forgetful,,-4.8,4,5.6,30286,429,250,14,5.6,1.5,847|1191|1612|2185|2752|3667|5575|5578|5627|5660|7048|10347|23621|57447,CAT|CLU|DAPK1|PTK2B|GLUL|IRS1|PRKAR1B|PRKCA|PROS1|PSAP|TGFBR2|ABCA7|BACE1|NDRG2,-3.2,down_common_genes
Transcription Factor Targets,16,M9645,GGGYGTGNY UNKNOWN,,-4.7,3.2,5.3,30286,686,250,18,7.2,1.6,322|2185|3691|4192|4665|6666|7067|7301|8501|9610|10058|10994|26058|51195|54805|54985|55103|79934,APBB1|PTK2B|ITGB4|MDK|NAB2|SOX12|THRA|TYRO3|SLC43A1|RIN1|ABCB6|ILVBL|GIGYF2|RAPGEFL1|CNNM2|HCFC1R1|RALGPS2|COQ8B,-3.2,down_common_genes
Cell Type Signatures,7,M39266,HU FETAL RETINA MICROGLIA,,-4.7,4.1,5.6,30286,382,250,13,5.2,1.4,2|274|1075|2217|2752|4094|5660|7048|8635|10628|25840|27143|29116,A2M|BIN1|CTSC|FCGRT|GLUL|MAF|PSAP|TGFBR2|RNASET2|TXNIP|TMT1A|PALD1|MYLIP,-3.2,down_common_genes
Cell Type Signatures,7,M39118,AIZARANI LIVER C14 HEPATOCYTES 2,,-4.7,5.4,6,30286,226,250,10,4,1.2,1191|2593|2878|3481|5037|5176|23475|51084|134147|201895,CLU|GAMT|GPX3|IGF2|PEBP1|SERPINF1|QPRT|CRYL1|CMBL|SMIM14,-3.1,down_common_genes
DisGeNET,35,C0269102,Endometrioma,,-4.6,4.8,5.8,30286,279,250,11,4.4,1.3,2064|2878|3481|3613|7067|8829|10628|25840|29116|30061|54414,ERBB2|GPX3|IGF2|IMPA2|THRA|NRP1|TXNIP|TMT1A|MYLIP|SLC40A1|SIAE,-3.1,down_common_genes
DisGeNET,35,C0677936,Refractory cancer,,-4.6,5.9,6.1,30286,184,250,9,3.6,1.2,847|1191|2064|2261|4035|5156|10058|10966|25875,CAT|CLU|ERBB2|FGFR3|LRP1|PDGFRA|ABCB6|RAB40B|LETMD1,-3.1,down_common_genes
DisGeNET,35,C0282160,Aplasia Cutis Congenita,,-4.6,4,5.5,30286,392,250,13,5.2,1.4,32|214|1612|2064|2261|2548|2990|3481|3691|4926|6872|30061|57447,ACACB|ALCAM|DAPK1|ERBB2|FGFR3|GAA|GUSB|IGF2|ITGB4|NUMA1|TAF1|SLC40A1|NDRG2,-3.1,down_common_genes
Cell Type Signatures,7,M40287,DESCARTES FETAL SPLEEN AFP ALB POSITIVE CELLS,,-4.5,5.8,6,30286,188,250,9,3.6,1.2,30|368|727|1191|2593|2746|3481|5037|25840,ACAA1|ABCC6|C5|CLU|GAMT|GLUD1|IGF2|PEBP1|TMT1A,-3,down_common_genes
Cell Type Signatures,7,M41750,RUBENSTEIN SKELETAL MUSCLE FBN1 FAP CELLS,,-4.5,4.6,5.6,30286,289,250,11,4.4,1.3,274|1191|2746|2752|2878|3488|4035|5156|5176|5660|201895,BIN1|CLU|GLUD1|GLUL|GPX3|IGFBP5|LRP1|PDGFRA|SERPINF1|PSAP|SMIM14,-3,down_common_genes
Cell Type Signatures,7,M40019,BUSSLINGER GASTRIC X CELLS,,-4.5,5.7,6,30286,191,250,9,3.6,1.2,322|1153|1191|2878|3488|4192|5660|7586|23621,APBB1|CIRBP|CLU|GPX3|IGFBP5|MDK|PSAP|ZKSCAN1|BACE1,-3,down_common_genes
Cell Type Signatures,7,M39115,AIZARANI LIVER C11 HEPATOCYTES 1,,-4.4,4.5,5.5,30286,298,250,11,4.4,1.3,727|847|1191|2746|3481|5037|5176|25840|133686|134147|201895,C5|CAT|CLU|GLUD1|IGF2|PEBP1|SERPINF1|TMT1A|NADK2|CMBL|SMIM14,-2.9,down_common_genes
Cell Type Signatures,7,M40027,BUSSLINGER DUODENAL EARLY IMMATURE ENTEROCYTES,,-4.4,7.5,6.3,30286,113,250,7,2.8,1,290|847|1937|3030|5037|51084|134147,ANPEP|CAT|EEF1G|HADHA|PEBP1|CRYL1|CMBL,-2.9,down_common_genes
DisGeNET,35,C0521158,Recurrent tumor,,-4.3,3,4.9,30286,735,250,18,7.2,1.6,1153|1191|1612|2064|2261|2878|3691|4054|5156|5627|7586|9610|10058|10371|10801|55536|55893|57447,CIRBP|CLU|DAPK1|ERBB2|FGFR3|GPX3|ITGB4|LTBP3|PDGFRA|PROS1|ZKSCAN1|RIN1|ABCB6|SEMA3A|SEPTIN9|CDCA7L|ZNF395|NDRG2,-2.9,down_common_genes
Cell Type Signatures,7,M41678,TRAVAGLINI LUNG PERICYTE CELL,,-4.3,7.4,6.3,30286,114,250,7,2.8,1,2040|2878|3613|9828|10628|23236|81618,STOM|GPX3|IMPA2|ARHGEF17|TXNIP|PLCB1|ITM2C,-2.9,down_common_genes
DisGeNET,35,C0007786,Brain Ischemia,,-4.3,4.1,5.3,30286,358,250,12,4.8,1.4,41|727|847|1075|1153|1191|2185|2746|3646|4192|5176|5578,ASIC1|C5|CAT|CTSC|CIRBP|CLU|PTK2B|GLUD1|EIF3E|MDK|SERPINF1|PRKCA,-2.9,down_common_genes
Cell Type Signatures,7,M41716,FAN OVARY CL14 MATURE SMOOTH MUSCLE CELL,,-4.3,4.4,5.4,30286,306,250,11,4.4,1.3,2|1153|2878|3488|4059|5037|6649|10628|23770|54985|57447,A2M|CIRBP|GPX3|IGFBP5|BCAM|PEBP1|SOD3|TXNIP|FKBP8|HCFC1R1|NDRG2,-2.8,down_common_genes
TRRUST,34,TRR01400,Regulated by: TFAP2A,,-4.3,9.1,6.6,30286,80,250,6,2.4,0.97,2064|2990|3488|3615|5578|23621,ERBB2|GUSB|IGFBP5|IMPDH2|PRKCA|BACE1,-2.8,down_common_genes
Transcription Factor Targets,16,M5067,E47 01,,-4.2,4.8,5.5,30286,255,250,10,4,1.2,2051|2185|6666|7067|8912|23236|29116|50619|51390|54805,EPHB6|PTK2B|SOX12|THRA|CACNA1H|PLCB1|MYLIP|DEF6|AIG1|CNNM2,-2.8,down_common_genes
Cell Type Signatures,7,M39253,MENON FETAL KIDNEY 3 STROMAL CELLS,,-4.2,9,6.6,30286,81,250,6,2.4,0.97,214|1075|1107|3481|3488|4192,ALCAM|CTSC|CHD3|IGF2|IGFBP5|MDK,-2.8,down_common_genes
Cell Type Signatures,7,M40024,BUSSLINGER DUODENAL STEM CELLS,,-4.2,4.3,5.3,30286,311,250,11,4.4,1.3,1191|1937|1938|1975|2217|3615|3646|10628|27436|51280|51386,CLU|EEF1G|EEF2|EIF4B|FCGRT|IMPDH2|EIF3E|TXNIP|EML4|GOLM1|EIF3L,-2.8,down_common_genes
Cell Type Signatures,7,M40029,BUSSLINGER DUODENAL MATURE ENTEROCYTES,,-4.2,4.7,5.4,30286,259,250,10,4,1.2,30|290|3691|4035|4094|4192|30061|51195|112483|727910,ACAA1|ANPEP|ITGB4|LRP1|MAF|MDK|SLC40A1|RAPGEFL1|SAT2|TLCD2,-2.8,down_common_genes
DisGeNET,35,C0151744,Myocardial Ischemia,,-4.2,2.9,4.8,30286,756,250,18,7.2,1.6,290|368|727|847|1075|1153|1938|2053|2064|3030|3481|5037|5176|5333|5578|6649|10371|10628,ANPEP|ABCC6|C5|CAT|CTSC|CIRBP|EEF2|EPHX2|ERBB2|HADHA|IGF2|PEBP1|SERPINF1|PLCD1|PRKCA|SOD3|SEMA3A|TXNIP,-2.8,down_common_genes
DisGeNET,35,C0007785,Cerebral Infarction,,-4.2,3,4.8,30286,687,250,17,6.8,1.6,847|1153|2053|2185|2752|4192|5071|5176|5627|6649|7048|8829|10371|10559|10628|23621|57447,CAT|CIRBP|EPHX2|PTK2B|GLUL|MDK|PRKN|SERPINF1|PROS1|SOD3|TGFBR2|NRP1|SEMA3A|SLC35A1|TXNIP|BACE1|NDRG2,-2.8,down_common_genes
Cell Type Signatures,7,M39082,ZHONG PFC C9 ORG OTHER,,-4.2,8.8,6.5,30286,83,250,6,2.4,0.97,1191|2040|2878|51084|57447|81618,CLU|STOM|GPX3|CRYL1|NDRG2|ITM2C,-2.8,down_common_genes
Transcription Factor Targets,16,M40825,NR1H4 TARGET GENES,,-4.2,4.2,5.3,30286,315,250,11,4.4,1.3,224|1612|4054|25870|26751|55764|57447|57473|64847|116447|399687,ALDH3A2|DAPK1|LTBP3|SUMF2|SH3YL1|IFT122|NDRG2|ZNF512B|SPATA20|TOP1MT|MYO18A,-2.8,down_common_genes
DisGeNET,35,C0002726,Amyloidosis,,-4.1,3,4.8,30286,694,250,17,6.8,1.6,2|274|368|847|1191|2217|3667|4035|5176|5578|6767|7048|7301|10058|10347|10628|23621,A2M|BIN1|ABCC6|CAT|CLU|FCGRT|IRS1|LRP1|SERPINF1|PRKCA|ST13|TGFBR2|TYRO3|ABCB6|ABCA7|TXNIP|BACE1,-2.7,down_common_genes
Cell Type Signatures,7,M39132,AIZARANI LIVER C33 STELLATE CELLS 2,,-4.1,6.7,5.9,30286,126,250,7,2.8,1,2|2878|3488|3613|6649|9828|10099,A2M|GPX3|IGFBP5|IMPA2|SOD3|ARHGEF17|TSPAN3,-2.7,down_common_genes
Cell Type Signatures,7,M39074,ZHONG PFC MAJOR TYPES ASTROCYTES,,-4,4.1,5.1,30286,325,250,11,4.4,1.3,214|1191|2746|2752|2878|5333|10099|25840|51084|57447|81618,ALCAM|CLU|GLUD1|GLUL|GPX3|PLCD1|TSPAN3|TMT1A|CRYL1|NDRG2|ITM2C,-2.7,down_common_genes
Cell Type Signatures,7,M41698,TRAVAGLINI LUNG TREM2 DENDRITIC CELL,,-4,3.2,4.8,30286,572,250,15,6,1.5,2|214|290|1075|2217|2517|2548|2752|2878|2990|4035|4048|5176|5660|30061,A2M|ALCAM|ANPEP|CTSC|FCGRT|FUCA1|GAA|GLUL|GPX3|GUSB|LRP1|LTA4H|SERPINF1|PSAP|SLC40A1,-2.7,down_common_genes
Cell Type Signatures,7,M39264,HU FETAL RETINA FIBROBLAST,,-4,3.8,5,30286,385,250,12,4.8,1.4,214|290|1075|2040|2217|3481|3488|4192|5156|10628|27436|29116,ALCAM|ANPEP|CTSC|STOM|FCGRT|IGF2|IGFBP5|MDK|PDGFRA|TXNIP|EML4|MYLIP,-2.7,down_common_genes
Transcription Factor Targets,16,M40741,HDGF TARGET GENES,,-4,4.4,5.2,30286,273,250,10,4,1.2,30|1975|2053|4054|6397|26058|55764|79137|79934|642475,ACAA1|EIF4B|EPHX2|LTBP3|SEC14L1|GIGYF2|IFT122|RETREG2|COQ8B|MROH6,-2.6,down_common_genes
Cell Type Signatures,7,M39222,LAKE ADULT KIDNEY C3 PROXIMAL TUBULE EPITHELIAL CELLS S1 S2,,-4,4.9,5.4,30286,221,250,9,3.6,1.2,395|2878|5071|8829|23301|51084|51390|55556|389432,ARHGAP6|GPX3|PRKN|NRP1|EHBP1|CRYL1|AIG1|ENOSF1|SAMD5,-2.6,down_common_genes
DisGeNET,35,C0013404,Dyspnea,,-4,4.9,5.3,30286,222,250,9,3.6,1.2,224|755|847|2064|2548|4054|5589|9772|23621,ALDH3A2|CFAP410|CAT|ERBB2|GAA|LTBP3|PRKCSH|TMEM94|BACE1,-2.6,down_common_genes
DisGeNET,35,C0750901,"Alzheimer Disease, Early Onset",,-4,5.6,5.5,30286,174,250,8,3.2,1.1,2|274|322|1191|1612|3481|10347|23621,A2M|BIN1|APBB1|CLU|DAPK1|IGF2|ABCA7|BACE1,-2.6,down_common_genes
DisGeNET,35,C0206624,Hepatoblastoma,,-4,3.5,4.9,30286,452,250,13,5.2,1.4,2|290|847|2064|2261|2752|3481|5176|7048|8309|10628|51280|57447,A2M|ANPEP|CAT|ERBB2|FGFR3|GLUL|IGF2|SERPINF1|TGFBR2|ACOX2|TXNIP|GOLM1|NDRG2,-2.6,down_common_genes
DisGeNET,35,C0011265,Presenile dementia,,-4,2.9,4.6,30286,718,250,17,6.8,1.6,2|274|770|1191|2053|3481|3667|4041|5037|5071|5575|6640|6767|10058|10347|10628|23621,A2M|BIN1|CA11|CLU|EPHX2|IGF2|IRS1|LRP5|PEBP1|PRKN|PRKAR1B|SNTA1|ST13|ABCB6|ABCA7|TXNIP|BACE1,-2.6,down_common_genes
DisGeNET,35,C0220636,Malignant neoplasm of salivary gland,,-4,8,6.1,30286,91,250,6,2.4,0.97,32|1612|2064|2261|3691|5176,ACACB|DAPK1|ERBB2|FGFR3|ITGB4|SERPINF1,-2.6,down_common_genes
PaGenBase,36,PGB:00073,Cell-specific: OVR278E,,-3.9,6.5,5.7,30286,131,250,7,2.8,1,770|2064|3488|3667|7301|8100|9610,CA11|ERBB2|IGFBP5|IRS1|TYRO3|IFT88|RIN1,-2.6,down_common_genes
Cell Type Signatures,7,M39050,MANNO MIDBRAIN NEUROTYPES HPERIC,,-3.9,2.7,4.5,30286,795,250,18,7.2,1.6,2|223|290|395|2040|2217|2549|4035|7048|9828|10144|10559|10628|27143|57228|57509|81618|112574,A2M|ALDH9A1|ANPEP|ARHGAP6|STOM|FCGRT|GAB1|LRP1|TGFBR2|ARHGEF17|FAM13A|SLC35A1|TXNIP|PALD1|SMAGP|MTUS1|ITM2C|SNX18,-2.6,down_common_genes
DisGeNET,35,C1843921,Postural instability,,-3.9,10,6.4,30286,60,250,5,2,0.89,368|5071|5575|6872|26058,ABCC6|PRKN|PRKAR1B|TAF1|GIGYF2,-2.5,down_common_genes
DisGeNET,35,C0024620,Primary Malignant Liver Neoplasm,,-3.9,10,6.4,30286,60,250,5,2,0.89,2752|3481|5071|6767|8829,GLUL|IGF2|PRKN|ST13|NRP1,-2.5,down_common_genes
DisGeNET,35,C0743178,Intractable diarrhea,,-3.8,28,8.9,30286,13,250,3,1.2,0.69,727|3691|6603,C5|ITGB4|SMARCD2,-2.5,down_common_genes
DisGeNET,35,C0854917,Rhabdoid Tumor of the Kidney,,-3.8,9.8,6.3,30286,62,250,5,2,0.89,2064|3481|4041|5156|5578,ERBB2|IGF2|LRP5|PDGFRA|PRKCA,-2.5,down_common_genes
DisGeNET,35,C1862382,SVEINSSON CHORIORETINAL ATROPHY,,-3.8,6.1,5.5,30286,139,250,7,2.8,1,847|2064|2878|3667|5156|5627|8829,CAT|ERBB2|GPX3|IRS1|PDGFRA|PROS1|NRP1,-2.5,down_common_genes
Cell Type Signatures,7,M41704,FAN OVARY CL2 PUTATIVE EARLY ATRETIC FOLLICLE THECAL CELL 1,,-3.8,7.4,5.8,30286,98,250,6,2.4,0.97,1153|3488|4192|5037|5176|6767,CIRBP|IGFBP5|MDK|PEBP1|SERPINF1|ST13,-2.5,down_common_genes
Cell Type Signatures,7,M41691,TRAVAGLINI LUNG PLATELET MEGAKARYOCYTE CELL,,-3.8,3,4.5,30286,604,250,15,6,1.5,395|828|1191|2040|5575|5627|6397|9764|10058|10217|23770|30061|51390|54414|157695,ARHGAP6|CAPS|CLU|STOM|PRKAR1B|PROS1|SEC14L1|KIAA0513|ABCB6|CTDSPL|FKBP8|SLC40A1|AIG1|SIAE|TDRP,-2.5,down_common_genes
DisGeNET,35,C0238198,Gastrointestinal Stromal Tumors,,-3.8,3.2,4.6,30286,538,250,14,5.6,1.5,770|2053|2064|2185|2261|3481|3488|5037|5156|5575|5578|7048|8100|10058,CA11|EPHX2|ERBB2|PTK2B|FGFR3|IGF2|IGFBP5|PEBP1|PDGFRA|PRKAR1B|PRKCA|TGFBR2|IFT88|ABCB6,-2.5,down_common_genes
DisGeNET,35,C0546126,Acute Confusional Senile Dementia,,-3.8,7.3,5.8,30286,99,250,6,2.4,0.97,2|274|1191|3481|10347|23621,A2M|BIN1|CLU|IGF2|ABCA7|BACE1,-2.5,down_common_genes
DisGeNET,35,C0750900,"Alzheimer's Disease, Focal Onset",,-3.8,7.3,5.8,30286,99,250,6,2.4,0.97,2|274|1191|3481|10347|23621,A2M|BIN1|CLU|IGF2|ABCA7|BACE1,-2.5,down_common_genes
Cell Type Signatures,7,M39229,LAKE ADULT KIDNEY C10 THIN ASCENDING LIMB,,-3.7,3.8,4.8,30286,353,250,11,4.4,1.3,1938|2770|3030|5037|5660|6397|10628|51280|57509|64798|81618,EEF2|GNAI1|HADHA|PEBP1|PSAP|SEC14L1|TXNIP|GOLM1|MTUS1|DEPTOR|ITM2C,-2.5,down_common_genes
DisGeNET,35,C1335110,Oligodendroglial Neoplasm,,-3.7,26,8.5,30286,14,250,3,1.2,0.69,770|2261|5156,CA11|FGFR3|PDGFRA,-2.4,down_common_genes
DisGeNET,35,C1541567,Adult Oligodendroglial Tumor,,-3.7,26,8.5,30286,14,250,3,1.2,0.69,770|2261|5156,CA11|FGFR3|PDGFRA,-2.4,down_common_genes
