_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,1,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,M39148,M01000000,1,0,Cell Type Signatures,7,GAO SMALL INTESTINE 24W C4 ENTEROCYTE PROGENITOR SUBTYPE 2,,-18,18,18,30286,97,323,19,5.9,1.3,54|174|183|335|1644|1800|2705|4224|4640|5948|5950|8431|9104|27284|57462|79589|127845|196410|284422,ACP5|AFP|AGT|APOA1|DDC|DPEP1|GJB1|MEP1A|MYO1A|RBP2|RBP4|NR0B2|RGN|SULT1B1|MYORG|RNF128|GOLT1A|TMT1B|SMIM24,-15,0
0,1,0,0,0,0,1,0,0,-2.8,0,0,0,0,-18,0,M41710,M01000010,2,0,Cell Type Signatures,7,FAN OVARY CL8 MATURE CUMULUS GRANULOSA CELL 2,,-18,6.2,13,30286,646,279,37,13,2,506|581|708|1174|1622|1650|1832|2002|2182|2222|2232|2937|4191|4357|5162|5479|5832|6319|6566|6713|7384|7386|10130|10549|10935|10960|11222|29085|51060|54539|64116|65124|84196|84817|93974|222171|400916,ATP5F1B|BAX|C1QBP|AP1S1|DBI|DDOST|DSP|ELK1|ACSL4|FDFT1|FDXR|GSS|MDH2|MPST|PDHB|PPIB|ALDH18A1|SCD|SLC16A1|SQLE|UQCRC1|UQCRFS1|PDIA6|PRDX4|PRDX3|LMAN2|MRPL3|PHPT1|TXNDC12|NDUFB11|SLC39A8|SOWAHC|USP48|TXNDC17|ATP5IF1|PRR15|CHCHD10,-15,0
1,1,0,1,1,1,1,0,-5.5,-9.4,0,-3.5,-18,-7.6,-4.3,0,M39174,M11011110,6,0,Cell Type Signatures,7,MURARO PANCREAS ACINAR CELL,,-18,5.9,13,30286,731,266,38,14,2.1,1906|2120|2280|2627|2919|2950|3068|3106|3107|3459|3576|3685|4627|4641|4792|5420|6251|6446|6648|6892|7126|7128|7168|7763|8407|8795|9144|9235|9618|10611|11177|26353|30844|80149|84790|91107|135112|162394,EDN1|ETV6|FKBP1A|GATA6|CXCL1|GSTP1|HDGF|HLA-B|HLA-C|IFNGR1|CXCL8|ITGAV|MYH9|MYO1C|NFKBIA|PODXL|RSU1|SGK1|SOD2|TAPBP|TNFAIP1|TNFAIP3|TPM1|ZFAND5|TAGLN2|TNFRSF10B|SYNGR2|IL32|TRAF4|PDLIM5|BAZ1A|HSPB8|EHD4|ZC3H12A|TUBA1C|TRIM47|NCOA7|SLFN5,-15,0
0,0,0,0,1,0,1,1,0,0,0,0,-17,0,-4.4,-4.2,M41720,M00001011,3,0,Cell Type Signatures,7,FAN OVARY CL18 B LYMPHOCYTE,,-17,7.8,13,30286,422,266,29,11,1.9,637|1738|1890|3105|3106|3107|3459|4790|4791|4814|5216|5692|5701|5971|6892|7170|8407|8837|9144|9308|9618|10019|10213|10318|11010|11047|11177|22809|80774,BID|DLD|TYMP|HLA-A|HLA-B|HLA-C|IFNGR1|NFKB1|NFKB2|NINJ1|PFN1|PSMB4|PSMC2|RELB|TAPBP|TPM3|TAGLN2|CFLAR|SYNGR2|CD83|TRAF4|SH2B3|PSMD14|TNIP1|GLIPR1|ADRM1|BAZ1A|ATF5|LIMD2,-14,0
0,0,0,0,1,1,0,0,0,0,0,0,-17,-5.2,0,0,M39160,M00001100,2,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C11 PANETH LIKE CELL,,-17,9.1,14,30286,325,266,26,9.8,1.8,3383|3459|3576|3624|4794|4814|5329|5743|6446|6648|7127|7128|7185|8676|8767|9308|10019|10148|10308|22809|23406|55248|79567|79627|79651|84888,ICAM1|IFNGR1|CXCL8|INHBA|NFKBIE|NINJ1|PLAUR|PTGS2|SGK1|SOD2|TNFAIP2|TNFAIP3|TRAF1|STX11|RIPK2|CD83|SH2B3|EBI3|ZNF267|ATF5|COTL1|PACC1|RIPOR1|OGFRL1|RHBDF2|SPPL2A,-14,0
1,1,0,0,0,0,0,0,-5.6,-17,0,0,0,0,0,0,M40028,M11000000,2,0,Cell Type Signatures,7,BUSSLINGER DUODENAL LATE IMMATURE ENTEROCYTES,,-17,12,15,30286,177,323,22,6.8,1.4,13|34|216|476|760|1543|3158|3960|4224|4640|5948|7104|9032|10424|10449|22977|57016|79154|81693|92840|283375|284422,AADAC|ACADM|ALDH1A1|ATP1A1|CA2|CYP1A1|HMGCS2|LGALS4|MEP1A|MYO1A|RBP2|TM4SF4|TM4SF5|PGRMC2|ACAA2|AKR7A3|AKR1B10|DHRS11|AMN|REEP6|SLC39A5|SMIM24,-13,0
0,0,0,1,1,1,1,1,0,0,0,-6.8,-16,-2.6,-8.3,-8.2,M39175,M00011111,5,0,Cell Type Signatures,7,MURARO PANCREAS MESENCHYMAL STROMAL CELL,,-16,5.7,12,30286,680,266,34,13,2,800|1072|2113|2335|3624|3685|3732|4017|4627|5216|5329|5743|6251|7168|7980|8560|9261|10019|10652|10970|10981|11177|22809|23012|23585|25932|60312|64778|84790|85456|91283|115908|122786|170954,CALD1|CFL1|ETS1|FN1|INHBA|ITGAV|CD82|LOXL2|MYH9|PFN1|PLAUR|PTGS2|RSU1|TPM1|TFPI2|DEGS1|MAPKAPK2|SH2B3|YKT6|CKAP4|RAB32|BAZ1A|ATF5|STK38L|TMEM50A|CLIC4|AFAP1|FNDC3B|TUBA1C|TNKS1BP1|MSANTD3|CTHRC1|FRMD6|PPP1R18,-12,0
0,1,0,0,1,0,0,0,0,-15,0,0,-2.4,0,0,0,M40013,M01001000,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC MATURE PIT CELLS,,-15,9.6,13,30286,224,323,23,7.1,1.4,489|760|1645|3170|3171|3960|6286|6819|7032|8537|10424|11199|23584|25928|51316|57016|79083|79589|165679|201501|340547|388743|768239,ATP2A3|CA2|AKR1C1|FOXA2|FOXA3|LGALS4|S100P|SULT1C2|TFF2|BCAS1|PGRMC2|ANXA10|VSIG2|SOSTDC1|PLAC8|AKR1B10|MLPH|RNF128|SPTSSB|ZBTB7C|VSIG1|CAPN8|PSAPL1,-12,0
0,1,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,M39119,M01000000,1,0,Cell Type Signatures,7,AIZARANI LIVER C17 HEPATOCYTES 3,,-15,16,15,30286,102,323,17,5.3,1.2,173|197|335|350|1557|2147|2244|3053|3249|5005|5345|5950|7018|10998|51085|55365|84706,AFM|AHSG|APOA1|APOH|CYP2C19|F2|FGB|SERPIND1|HPN|ORM2|SERPINF2|RBP4|TF|SLC27A5|MLXIPL|TMEM176A|GPT2,-12,0
0,0,1,1,1,1,0,1,0,0,-15,-10,-2.1,-3,0,-2.8,M39209,M00111101,5,0,Cell Type Signatures,7,HAY BONE MARROW STROMAL,,-15,5.1,11,30286,765,282,36,13,2,862|1634|1909|2273|2297|2697|3725|4681|4811|5137|5764|5783|6495|7025|7291|7373|8321|10351|22871|23090|23266|23452|25903|27147|54510|55068|55504|57569|83468|83690|85449|116535|127435|219348|219654|338773,RUNX1T1|DCN|EDNRA|FHL1|FOXD1|GJA1|JUN|NBL1|NID1|PDE1C|PTN|PTPN13|SIX1|NR2F1|TWIST1|COL14A1|FZD1|ABCA8|NLGN1|ZNF423|ADGRL2|ANGPTL2|OLFML2B|DENND2A|PCDH18|ENOX1|TNFRSF19|ARHGAP20|GLT8D2|CRISPLD1|KIAA1755|MRGPRF|PODN|PLAC9|ZCCHC24|TMEM119,-12,0
0,1,0,0,1,0,1,1,0,-10,0,0,-6.1,0,-14,-6.2,M40010,M01001011,4,0,Cell Type Signatures,7,BUSSLINGER GASTRIC ISTHMUS CELLS,,-14,6.6,12,30286,458,279,28,10,1.8,1595|1622|1832|2194|3157|3280|3309|3329|3955|4008|4597|5874|6185|6319|6566|7184|7873|8714|9446|10130|10682|10960|11014|23753|26354|56889|60488|93974,CYP51A1|DBI|DSP|FASN|HMGCS1|HES1|HSPA5|HSPD1|LFNG|LMO7|MVD|RAB27B|RPN2|SCD|SLC16A1|HSP90B1|MANF|ABCC3|GSTO1|PDIA6|EBP|LMAN2|KDELR2|SDF2L1|GNL3|TM9SF3|MRPS35|ATP5IF1,-11,0
0,0,0,0,1,0,1,1,0,0,0,0,-7.1,0,-14,-6.8,M41717,M00001011,3,0,Cell Type Signatures,7,FAN OVARY CL15 SMALL ANTRAL FOLLICLE GRANULOSA CELL,,-14,5.4,11,30286,645,279,32,11,1.9,506|639|1622|1832|2181|2182|2222|2232|3098|3156|3157|3280|3329|3422|6319|6566|6713|7184|8079|9456|10935|29085|29950|51060|57003|64116|64651|65124|84196|84817|93974|162989,ATP5F1B|PRDM1|DBI|DSP|ACSL3|ACSL4|FDFT1|FDXR|HK1|HMGCR|HMGCS1|HES1|HSPD1|IDI1|SCD|SLC16A1|SQLE|HSP90B1|MLF2|HOMER1|PRDX3|PHPT1|SERTAD1|TXNDC12|CCDC47|SLC39A8|CSRNP1|SOWAHC|USP48|TXNDC17|ATP5IF1|DEDD2,-11,0
0,1,0,0,1,0,1,0,0,-14,0,0,-3.2,0,-2.4,0,M40012,M01001010,3,0,Cell Type Signatures,7,BUSSLINGER GASTRIC IMMATURE PIT CELLS,,-14,11,13,30286,165,323,19,5.9,1.3,760|1645|3170|3960|6286|6819|7032|8537|10551|11199|23584|25928|51316|57016|83998|165679|201501|340547|388743,CA2|AKR1C1|FOXA2|LGALS4|S100P|SULT1C2|TFF2|BCAS1|AGR2|ANXA10|VSIG2|SOSTDC1|PLAC8|AKR1B10|REG4|SPTSSB|ZBTB7C|VSIG1|CAPN8,-11,0
1,0,0,0,1,1,0,0,-5.8,0,0,0,-13,-2.3,0,0,M39051,M10001100,3,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HMGL,,-13,5.7,11,30286,577,266,29,11,1.9,1890|3383|3459|3576|3656|3685|4792|4814|5329|5452|5743|6446|6648|6776|7128|8676|9144|9308|9466|9641|10019|10981|11010|50618|79627|79651|80149|83937|148022,TYMP|ICAM1|IFNGR1|CXCL8|IRAK2|ITGAV|NFKBIA|NINJ1|PLAUR|POU2F2|PTGS2|SGK1|SOD2|STAT5A|TNFAIP3|STX11|SYNGR2|CD83|IL27RA|IKBKE|SH2B3|RAB32|GLIPR1|ITSN2|OGFRL1|RHBDF2|ZC3H12A|RASSF4|TICAM1,-10,0
1,0,0,0,1,1,0,0,-4.7,0,0,0,-13,-3.9,0,0,M39266,M10001100,3,0,Cell Type Signatures,7,HU FETAL RETINA MICROGLIA,,-13,7.2,11,30286,382,266,24,9,1.8,1890|3105|3106|3107|3459|3576|4627|4792|4814|5216|5329|5879|6446|6892|9144|9308|10019|10092|11010|23406|50618|79627|79651|170954,TYMP|HLA-A|HLA-B|HLA-C|IFNGR1|CXCL8|MYH9|NFKBIA|NINJ1|PFN1|PLAUR|RAC1|SGK1|TAPBP|SYNGR2|CD83|SH2B3|ARPC5|GLIPR1|COTL1|ITSN2|OGFRL1|RHBDF2|PPP1R18,-10,0
0,1,0,0,0,0,1,0,0,-13,0,0,0,0,-2.6,0,M40011,M01000010,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC METALLOTHIONEIN CELLS,,-13,14,14,30286,100,323,15,4.6,1.2,13|213|216|760|6286|6819|7032|10551|11199|23584|25928|57016|79602|284422|340547,AADAC|ALB|ALDH1A1|CA2|S100P|SULT1C2|TFF2|AGR2|ANXA10|VSIG2|SOSTDC1|AKR1B10|ADIPOR2|SMIM24|VSIG1,-9.8,0
1,0,0,0,1,0,1,0,-2,0,0,0,-12,0,-5.3,0,M41690,M10001010,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 2 CELL,,-12,5.9,10,30286,502,266,26,9.8,1.8,310|1983|3383|3732|4790|4791|4792|4793|4814|5329|5743|5971|6446|7128|7168|8676|9308|9603|10010|10385|10611|10981|11332|22919|58515|140606,ANXA7|EIF5|ICAM1|CD82|NFKB1|NFKB2|NFKBIA|NFKBIB|NINJ1|PLAUR|PTGS2|RELB|SGK1|TNFAIP3|TPM1|STX11|CD83|NFE2L3|TANK|BTN2A2|PDLIM5|RAB32|ACOT7|MAPRE1|SELENOK|SELENOM,-9.4,0
0,1,0,1,1,1,0,0,0,-2.5,0,-2.6,-12,-2.7,0,0,M41659,M01011100,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG ALVEOLAR EPITHELIAL TYPE 1 CELL,,-12,6.7,11,30286,391,266,23,8.6,1.7,1030|1906|2335|3107|3383|3918|4641|5743|6484|6692|6876|7126|8676|8767|8837|9144|9235|10092|10272|10626|10981|26353|27295,CDKN2B|EDN1|FN1|HLA-C|ICAM1|LAMC2|MYO1C|PTGS2|ST3GAL4|SPINT1|TAGLN|TNFAIP1|STX11|RIPK2|CFLAR|SYNGR2|IL32|ARPC5|FSTL3|TRIM16|RAB32|HSPB8|PDLIM3,-9.2,0
0,0,1,0,0,0,1,0,0,0,-2.2,0,0,0,-12,0,M39308,M00100010,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART TRABECULAR ATRIAL CARDIOMYOCYTE,,-12,10,12,30286,179,279,17,6.1,1.4,1595|1832|2923|3309|4008|5033|6185|6307|6319|6566|6713|6836|7184|9131|9789|25849|51109,CYP51A1|DSP|PDIA3|HSPA5|LMO7|P4HA1|RPN2|MSMO1|SCD|SLC16A1|SQLE|SURF4|HSP90B1|AIFM1|SPCS2|PARM1|RDH11,-9.2,0
1,1,0,0,0,0,1,0,-4.4,-12,0,0,0,0,-2.4,0,M40027,M11000010,3,0,Cell Type Signatures,7,BUSSLINGER DUODENAL EARLY IMMATURE ENTEROCYTES,,-12,12,13,30286,113,323,15,4.6,1.2,13|216|476|760|1644|2938|2939|3158|3417|3960|5948|57016|79154|92840|284422,AADAC|ALDH1A1|ATP1A1|CA2|DDC|GSTA1|GSTA2|HMGCS2|IDH1|LGALS4|RBP2|AKR1B10|DHRS11|REEP6|SMIM24,-9.1,0
0,0,0,1,1,0,1,1,0,0,0,-2.8,-12,0,-2.2,-6.3,M41711,M00011011,4,0,Cell Type Signatures,7,FAN OVARY CL9 PUTATIVE APOPTOTIC ENDOTHELIAL CELL,,-12,6.9,11,30286,365,266,22,8.3,1.7,1072|2280|3105|3106|3107|3383|3459|4792|5721|5879|6648|6890|7170|7763|8407|8837|10611|11177|30844|84790|115908|135112,CFL1|FKBP1A|HLA-A|HLA-B|HLA-C|ICAM1|IFNGR1|NFKBIA|PSME2|RAC1|SOD2|TAP1|TPM3|ZFAND5|TAGLN2|CFLAR|PDLIM5|BAZ1A|EHD4|TUBA1C|CTHRC1|NCOA7,-9,0
1,0,1,1,0,1,0,0,-3,0,-12,-11,0,-2.8,0,0,M39167,M10110100,4,0,Cell Type Signatures,7,GAO LARGE INTESTINE ADULT CJ IMMUNE CELLS,,-12,5.5,10,30286,505,282,26,9.2,1.7,1305|1634|1909|2273|2697|4811|4883|5066|5137|5727|5764|5802|7373|8642|10351|23284|23452|25992|54510|80310|80332|83857|85449|219348|219654|338773,COL13A1|DCN|EDNRA|FHL1|GJA1|NID1|NPR3|PAM|PDE1C|PTCH1|PTN|PTPRS|COL14A1|DCHS1|ABCA8|ADGRL3|ANGPTL2|SNED1|PCDH18|PDGFD|ADAM33|TMTC1|KIAA1755|PLAC9|ZCCHC24|TMEM119,-8.9,0
1,0,0,1,1,0,0,0,-11,0,0,-4.8,-3.5,0,0,0,M41708,M10011000,3,0,Cell Type Signatures,7,FAN OVARY CL6 PUTATIVE EARLY ATRETIC FOLLICLE THECAL CELL 2,,-11,7.7,11,30286,300,250,19,7.6,1.7,223|1153|2217|2752|3488|3615|3646|4192|5037|5156|5176|5660|6767|8574|10628|23770|30061|57447|112483,ALDH9A1|CIRBP|FCGRT|GLUL|IGFBP5|IMPDH2|EIF3E|MDK|PEBP1|PDGFRA|SERPINF1|PSAP|ST13|AKR7A2|TXNIP|FKBP8|SLC40A1|NDRG2|SAT2,-8.3,0
0,1,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,M40220,M01000000,1,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY URETERIC BUD CELLS,,-11,6.6,10,30286,300,323,21,6.5,1.4,216|2125|3158|6286|7348|8537|10331|23584|54097|54894|55040|79083|79589|84951|85477|90019|127845|140893|197257|100130933|100996492,ALDH1A1|EVPL|HMGCS2|S100P|UPK1B|BCAS1|B3GNT3|VSIG2|FAM3B|RNF43|EPN3|MLPH|RNF128|TNS4|SCIN|SYT8|GOLT1A|RBBP8NL|LDHD|SMIM6|CTXND1,-8.2,0
1,0,0,0,0,0,1,0,-11,0,0,0,0,0,-8.9,0,M41652,M10000010,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG PROXIMAL BASAL CELL,,-11,5,9.3,30286,629,250,26,10,1.9,224|1075|1153|1937|1938|1975|2217|2261|2517|2593|2746|2752|3030|3615|3646|3691|4059|4192|5176|5589|10628|26060|26751|51386|57447|93100,ALDH3A2|CTSC|CIRBP|EEF1G|EEF2|EIF4B|FCGRT|FGFR3|FUCA1|GAMT|GLUD1|GLUL|HADHA|IMPDH2|EIF3E|ITGB4|BCAM|MDK|SERPINF1|PRKCSH|TXNIP|APPL1|SH3YL1|EIF3L|NDRG2|NAPRT,-8,0
