_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,1,0,0,1,0,0,0,0,-2,0,0,-2,0,0,GO:0002064,epithelial cell development,M00100100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-2.8,0,0,GO:0034329,cell junction assembly,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-2.5,0,0,hsa05217,Basal cell carcinoma,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.9,-2.8,0,0,hsa04210,Apoptosis,M00001100,2,0
1,0,0,1,0,0,0,0,-3.2,0,0,-2.3,0,0,0,0,M5942,HALLMARK UV RESPONSE DN,M10010000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.2,-4.2,R-HSA-901042,Calnexin/calreticulin cycle,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-3.2,0,0,GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.7,0,0,-2.3,GO:0002683,negative regulation of immune system process,M00001001,2,0
1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.7,0,0,GO:0051058,negative regulation of small GTPase mediated signal transduction,M10000100,2,0
1,0,0,0,0,0,1,0,-2.1,0,0,0,0,0,-2.6,0,GO:0170038,proteinogenic amino acid biosynthetic process,M10000010,2,0
0,0,1,0,0,1,0,0,0,0,-2,0,0,-2,0,0,WP2380,Brain derived neurotrophic factor BDNF signaling pathway,M00100100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.6,0,0,-2.3,WP3941,Oxidative damage response,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.7,0,0,-2.4,GO:0031348,negative regulation of defense response,M00001001,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.1,0,GO:1903533,regulation of protein targeting,M00000110,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2,-2.3,0,0,GO:0030307,positive regulation of cell growth,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.6,0,0,-2,0,0,GO:0050803,regulation of synapse structure or activity,M00100100,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.7,0,-3.1,GO:0008380,RNA splicing,M00000101,2,0
1,0,0,1,0,0,0,0,-2.9,0,0,-2.7,0,0,0,0,GO:0010506,regulation of autophagy,M10010000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.3,M91,PID TCPTP PATHWAY,M00001001,2,0
0,0,1,0,0,0,0,1,0,0,-6.4,0,0,0,0,-2,M5884,NABA CORE MATRISOME,M00100001,2,0
0,1,0,0,0,0,1,0,0,-3.3,0,0,0,0,-2.7,0,GO:0019319,hexose biosynthetic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.4,-5.7,0,0,hsa04722,Neurotrophin signaling pathway,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.4,GO:0050801,monoatomic ion homeostasis,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.8,-4.3,0,0,hsa05142,Chagas disease,M00001100,2,0
1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-5.3,0,0,WP185,Integrin mediated cell adhesion,M10000100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-3.2,0,GO:0034655,nucleobase-containing compound catabolic process,M00001010,2,0
1,0,0,0,1,0,0,0,-2.8,0,0,0,-2.5,0,0,0,GO:0045936,negative regulation of phosphate metabolic process,M10001000,2,0
0,1,0,0,0,0,1,0,0,-6.3,0,0,0,0,-3.2,0,GO:0006575,cellular modified amino acid metabolic process,M01000010,2,0
0,1,0,0,0,0,1,0,0,-3.6,0,0,0,0,-3.2,0,GO:0042632,cholesterol homeostasis,M01000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.5,-3,0,0,0,0,GO:0031345,negative regulation of cell projection organization,M00110000,2,0
1,0,0,0,1,0,0,0,-3.2,0,0,0,-2,0,0,0,GO:0019080,viral gene expression,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.6,0,0,-2.3,WP2203,Thymic stromal lymphopoietin TSLP signaling pathway,M00001001,2,0
0,1,0,0,0,0,1,0,0,-2.8,0,0,0,0,-2.5,0,GO:0098754,detoxification,M01000010,2,0
0,1,1,0,0,0,0,0,0,-2.8,-2.3,0,0,0,0,0,GO:0001894,tissue homeostasis,M01100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-2.1,GO:0090316,positive regulation of intracellular protein transport,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-3.6,0,0,hsa04370,VEGF signaling pathway,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.9,0,0,-2.5,GO:0071677,positive regulation of mononuclear cell migration,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.8,0,-2.7,0,0,GO:0008361,regulation of cell size,M00010100,2,0
0,1,0,0,0,0,1,0,0,-9.7,0,0,0,0,-2.9,0,GO:0010817,regulation of hormone levels,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4,0,0,-2.6,WP4868,Type I interferon induction and signaling during SARS CoV 2 infection,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-2.8,-2.1,0,0,0,0,GO:0035567,non-canonical Wnt signaling pathway,M00110000,2,0
0,0,1,0,0,0,1,0,0,0,-2.9,0,0,0,-2.1,0,GO:0046661,male sex differentiation,M00100010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-6.2,0,0,-2.7,R-HSA-9705683,SARS-CoV-2-host interactions,M00001001,2,0
0,1,0,0,0,0,1,0,0,-3.8,0,0,0,0,-3.7,0,GO:0170033,L-amino acid metabolic process,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.5,0,-6.4,0,0,GO:0051668,localization within membrane,M00010100,2,0
1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.5,0,0,GO:0032869,cellular response to insulin stimulus,M10000100,2,0
0,0,1,0,0,1,0,0,0,0,-3.4,0,0,-5,0,0,R-HSA-9013149,RAC1 GTPase cycle,M00100100,2,0
1,0,0,0,0,0,1,0,-2.1,0,0,0,0,0,-2.6,0,GO:0170034,L-amino acid biosynthetic process,M10000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.4,-4.8,0,0,R-HSA-73887,Death Receptor Signaling,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-9,0,0,-2.7,GO:0002819,regulation of adaptive immune response,M00001001,2,0
0,1,0,0,0,0,1,0,0,-4.2,0,0,0,0,-3.6,0,GO:0046364,monosaccharide biosynthetic process,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.5,0,0,-2.5,GO:0002764,immune response-regulating signaling pathway,M00001001,2,0
0,0,1,0,1,0,0,0,0,0,-3.4,0,-6.2,0,0,0,hsa05168,Herpes simplex virus 1 infection,M00101000,2,0
1,0,0,0,0,0,1,0,-2.8,0,0,0,0,0,-3.1,0,GO:0006417,regulation of translation,M10000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.1,-2.8,0,0,hsa04650,Natural killer cell mediated cytotoxicity,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-4.4,0,0,WP3915,Angiopoietin like protein 8 regulatory pathway,M00100100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.2,0,0,-2.5,GO:0002711,positive regulation of T cell mediated immunity,M00001001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.3,-3.2,GO:0035592,establishment of protein localization to extracellular region,M00000011,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-3.4,R-HSA-199977,ER to Golgi Anterograde Transport,M00000011,2,0
0,0,1,1,0,0,0,0,0,0,-3.9,-3.1,0,0,0,0,GO:0045778,positive regulation of ossification,M00110000,2,0
0,1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-4.5,0,GO:1901361,organic cyclic compound catabolic process,M01000010,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.5,0,R-HSA-9837999,Mitochondrial protein degradation,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.7,-3.3,0,0,GO:2000401,regulation of lymphocyte migration,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-21,-2.4,0,0,R-HSA-5357801,Programmed Cell Death,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.7,-3.3,0,0,WP2880,Glucocorticoid receptor pathway,M00001100,2,0
1,0,0,1,0,0,0,0,-2.9,0,0,-4.8,0,0,0,0,GO:0006650,glycerophospholipid metabolic process,M10010000,2,0
1,0,0,0,0,0,1,0,-3.9,0,0,0,0,0,-5.4,0,hsa01240,Biosynthesis of cofactors,M10000010,2,0
0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.9,0,0,GO:0048864,stem cell development,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.6,0,0,GO:0007162,negative regulation of cell adhesion,M00001100,2,0
0,1,0,0,0,0,1,0,0,-6.6,0,0,0,0,-17,0,WP5304,Cholesterol metabolism,M01000010,2,0
1,0,0,1,0,0,0,0,-3.6,0,0,-2.4,0,0,0,0,GO:0060412,ventricular septum morphogenesis,M10010000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.4,-5.6,0,0,R-HSA-9006936,Signaling by TGFB family members,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-3.3,0,0,0,GO:0043406,positive regulation of MAP kinase activity,M00101000,2,0
1,0,0,1,0,0,0,0,-2.2,0,0,-2.1,0,0,0,0,GO:0003197,endocardial cushion development,M10010000,2,0
0,1,0,0,0,0,1,0,0,-3.7,0,0,0,0,-3.3,0,GO:0006639,acylglycerol metabolic process,M01000010,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.5,0,-2.6,WP2324,AGE RAGE pathway,M00000101,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-26,0,0,-3,R-HSA-1236974,ER-Phagosome pathway,M00001001,2,0
1,0,0,0,0,0,1,0,-2.8,0,0,0,0,0,-3.5,0,GO:0034248,regulation of amide metabolic process,M10000010,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-5.6,0,0,0,WP2018,RANKL RANK signaling pathway,M10001000,2,0
0,0,1,0,1,0,0,0,0,0,-3.7,0,-2,0,0,0,GO:0060675,ureteric bud morphogenesis,M00101000,2,0
0,1,1,0,0,0,0,0,0,-2.1,-2.6,0,0,0,0,0,GO:0062013,positive regulation of small molecule metabolic process,M01100000,2,0
0,0,1,0,0,0,0,1,0,0,-2,0,0,0,0,-3.3,GO:0006338,chromatin remodeling,M00100001,2,0
0,0,1,1,0,0,0,0,0,0,-4.9,-3.2,0,0,0,0,GO:0060173,limb development,M00110000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.4,R-HSA-3700989,Transcriptional Regulation by TP53,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.2,GO:1902622,regulation of neutrophil migration,M00001001,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-11,0,GO:0072521,purine-containing compound metabolic process,M01000010,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.9,0,-2.4,GO:0018209,peptidyl-serine modification,M00000101,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-2.3,0,GO:2000630,positive regulation of miRNA metabolic process,M00000110,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.9,0,-2.9,0,0,GO:0021537,telencephalon development,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-4.1,0,0,GO:0071417,cellular response to organonitrogen compound,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.3,-2.3,0,0,WP2431,Spinal cord injury,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.7,0,0,GO:0033138,positive regulation of peptidyl-serine phosphorylation,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-2.3,0,-2.6,0,0,0,GO:1905332,positive regulation of morphogenesis of an epithelium,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-3.3,0,0,WP3303,RAC1 PAK1 p38 MMP2 pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-8.2,0,0,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.5,-3.7,0,0,hsa04630,JAK-STAT signaling pathway,M00001100,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-2.4,hsa04611,Platelet activation,M00000101,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.2,0,0,-2.2,GO:0045824,negative regulation of innate immune response,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.9,-4,0,0,hsa04062,Chemokine signaling pathway,M00001100,2,0
0,1,0,0,1,0,0,0,0,-4.1,0,0,-2.5,0,0,0,GO:1903034,regulation of response to wounding,M01001000,2,0
1,0,0,0,0,1,0,0,-2,0,0,0,0,-3.1,0,0,hsa04670,Leukocyte transendothelial migration,M10000100,2,0
0,1,0,0,1,0,0,0,0,-2.8,0,0,-2.7,0,0,0,WP176,Folate metabolism,M01001000,2,0
0,1,0,0,0,0,1,0,0,-4.5,0,0,0,0,-2.9,0,GO:0015849,organic acid transport,M01000010,2,0
0,0,1,0,0,1,0,0,0,0,-4.6,0,0,-2.8,0,0,R-HSA-2682334,EPH-Ephrin signaling,M00100100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.5,-6,GO:0048193,Golgi vesicle transport,M00000011,2,0
0,1,0,0,1,0,0,0,0,-2.1,0,0,-3.9,0,0,0,GO:0097530,granulocyte migration,M01001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.3,-2.8,0,0,GO:0001525,angiogenesis,M00001100,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.5,0,WP5176,Disorders of bile acid synthesis and biliary transport,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.1,-2,0,0,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.6,0,-3.1,0,0,WP481,Insulin signaling,M00010100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.1,0,0,-2.1,R-HSA-6783783,Interleukin-10 signaling,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-6.1,-2.4,0,0,0,0,GO:0060560,developmental growth involved in morphogenesis,M00110000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.1,0,-2.2,WP4298,Acute viral myocarditis,M00000101,2,0
0,1,0,0,0,0,1,0,0,-3.7,0,0,0,0,-3.7,0,GO:0009636,response to toxic substance,M01000010,2,0
0,1,0,0,0,0,1,0,0,-3.1,0,0,0,0,-3.3,0,GO:0019216,regulation of lipid metabolic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-14,0,0,hsa05132,Salmonella infection,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-10,-6.4,R-HSA-446203,Asparagine N-linked glycosylation,M00000011,2,0
0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-3.4,0,0,GO:0031589,cell-substrate adhesion,M00100100,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.8,0,0,0,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",M10001000,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2.1,0,GO:0030866,cortical actin cytoskeleton organization,M00000110,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.8,0,0,-3,GO:0002706,regulation of lymphocyte mediated immunity,M00001001,2,0
0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.6,0,0,GO:0044057,regulation of system process,M00100100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.4,0,0,-2.5,GO:0032649,regulation of type II interferon production,M00001001,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.1,-16,0,0,0,hsa04064,NF-kappa B signaling pathway,M00011000,2,0
0,1,0,0,0,0,1,0,0,-4.6,0,0,0,0,-4.3,0,GO:0006805,xenobiotic metabolic process,M01000010,2,0
0,1,0,0,1,0,0,0,0,-2.5,0,0,-2.2,0,0,0,GO:0070371,ERK1 and ERK2 cascade,M01001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-10,0,0,-7.9,R-HSA-913531,Interferon Signaling,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-4.9,-2.2,0,0,0,0,GO:0035107,appendage morphogenesis,M00110000,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2,0,WP4657,22q11 2 copy number variation syndrome,M00000110,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-5.2,0,0,0,R-HSA-3000171,Non-integrin membrane-ECM interactions,M10001000,2,0
1,0,0,0,0,0,1,0,-6.3,0,0,0,0,0,-9.2,0,GO:0006518,peptide metabolic process,M10000010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-5.5,0,-2.1,0,GO:2001233,regulation of apoptotic signaling pathway,M00001010,2,0
0,1,0,0,0,0,1,0,0,-2.4,0,0,0,0,-5.2,0,GO:0019318,hexose metabolic process,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.2,0,0,-2,GO:0001910,regulation of leukocyte mediated cytotoxicity,M00001001,2,0
0,1,0,0,1,0,0,0,0,-2.2,0,0,-4.1,0,0,0,GO:1990266,neutrophil migration,M01001000,2,0
0,1,0,0,1,0,0,0,0,-2.3,0,0,-4.2,0,0,0,WP15,Selenium micronutrient network,M01001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.6,0,0,-2.1,GO:0032386,regulation of intracellular transport,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3,0,-4.6,0,0,GO:0007163,establishment or maintenance of cell polarity,M00010100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3,0,0,-2.8,GO:1903900,regulation of viral life cycle,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-2.1,WP5347,IL 26 signaling pathways,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.7,0,-2.8,0,0,GO:0051146,striated muscle cell differentiation,M00010100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-9.7,0,0,-2.1,hsa04657,IL-17 signaling pathway,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.2,0,0,-10,GO:0009615,response to virus,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-3.1,-2.9,0,0,0,0,GO:0060491,regulation of cell projection assembly,M00110000,2,0
0,0,1,0,0,1,0,0,0,0,-6.4,0,0,-4,0,0,GO:0048013,ephrin receptor signaling pathway,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.9,-2.2,0,0,R-HSA-5689896,Ovarian tumor domain proteases,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-7.5,0,0,-2.1,0,0,GO:0001822,kidney development,M00100100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.7,GO:0001701,in utero embryonic development,M00001001,2,0
0,1,0,0,0,0,1,0,0,-3.4,0,0,0,0,-3.3,0,GO:0055088,lipid homeostasis,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.2,0,0,-3.1,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-5.1,0,0,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-26,0,0,-2.7,R-HSA-1236975,Antigen processing-Cross presentation,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-4.1,0,0,GO:0099177,regulation of trans-synaptic signaling,M00010100,2,0
0,0,1,1,0,0,0,0,0,0,-7.3,-4.8,0,0,0,0,GO:0048598,embryonic morphogenesis,M00110000,2,0
1,0,0,1,0,0,0,0,-2.3,0,0,-2.2,0,0,0,0,GO:0010508,positive regulation of autophagy,M10010000,2,0
1,0,0,0,1,0,0,0,-2.5,0,0,0,-3.5,0,0,0,hsa05219,Bladder cancer,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-9.3,0,0,-5.8,GO:0001819,positive regulation of cytokine production,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-6.2,-2.9,0,0,0,0,GO:0060070,canonical Wnt signaling pathway,M00110000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.3,0,0,-5,GO:0002688,regulation of leukocyte chemotaxis,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.1,-2.9,0,0,R-HSA-168898,Toll-like Receptor Cascades,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-20,0,0,-2.4,R-HSA-8878166,Transcriptional regulation by RUNX2,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.3,0,0,-3.1,GO:0045089,positive regulation of innate immune response,M00001001,2,0
0,1,0,0,0,0,1,0,0,-3,0,0,0,0,-5,0,GO:0009410,response to xenobiotic stimulus,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-6.4,0,0,-2.4,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.2,GO:0098586,cellular response to virus,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-17,-2.6,0,0,R-HSA-3858494,Beta-catenin independent WNT signaling,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-2.1,0,0,M13863,BIOCARTA MAPK PATHWAY,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3,0,0,-2,R-HSA-9833110,RSV-host interactions,M00001001,2,0
1,0,0,0,0,1,0,0,-6,0,0,0,0,-3.4,0,0,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,M10000100,2,0
0,0,1,1,0,0,0,0,0,0,-3.1,-3,0,0,0,0,GO:0120032,regulation of plasma membrane bounded cell projection assembly,M00110000,2,0
1,0,0,1,0,0,0,0,-2.5,0,0,-2.4,0,0,0,0,R-HSA-8853659,RET signaling,M10010000,2,0
1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-5.3,0,0,hsa05223,Non-small cell lung cancer,M10000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-6.2,0,0,hsa05220,Chronic myeloid leukemia,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.2,-2.9,M5910,HALLMARK PROTEIN SECRETION,M00000011,2,0
0,0,0,1,1,0,0,0,0,0,0,-3,-2.2,0,0,0,GO:0030177,positive regulation of Wnt signaling pathway,M00011000,2,0
1,0,0,0,0,1,0,0,-2.4,0,0,0,0,-2.8,0,0,WP4263,Pancreatic adenocarcinoma pathway,M10000100,2,0
0,1,0,0,0,0,1,0,0,-2.8,0,0,0,0,-4.1,0,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-17,-2.2,0,0,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-2.7,-4,0,0,0,0,GO:0003002,regionalization,M00110000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2,0,-2.2,GO:0022617,extracellular matrix disassembly,M00000101,2,0
1,0,0,0,0,1,0,0,-2.8,0,0,0,0,-2.3,0,0,WP3931,Embryonic stem cell pluripotency pathways,M10000100,2,0
0,1,0,0,0,0,1,0,0,-3,0,0,0,0,-20,0,GO:0006695,cholesterol biosynthetic process,M01000010,2,0
0,1,0,0,1,0,0,0,0,-4.3,0,0,-2.7,0,0,0,GO:0010743,regulation of macrophage derived foam cell differentiation,M01001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-2.7,0,0,GO:0043254,regulation of protein-containing complex assembly,M00010100,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-2.4,GO:0140253,cell-cell fusion,M00010001,2,0
0,1,0,0,0,0,1,0,0,-4.6,0,0,0,0,-3.3,0,GO:0034308,primary alcohol metabolic process,M01000010,2,0
1,1,0,0,0,0,0,0,-2.1,-5.3,0,0,0,0,0,0,GO:0170040,proteinogenic amino acid catabolic process,M11000000,2,0
1,1,0,0,0,0,0,0,-2.7,-3.1,0,0,0,0,0,0,GO:0042157,lipoprotein metabolic process,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.9,0,0,-3.8,WP4880,Host pathogen interaction of human coronaviruses interferon induction,M00001001,2,0
0,0,1,0,0,0,0,1,0,0,-2.6,0,0,0,0,-2.3,GO:0051169,nuclear transport,M00100001,2,0
1,0,1,0,0,0,0,0,-3.2,0,-6.9,0,0,0,0,0,GO:0016331,morphogenesis of embryonic epithelium,M10100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-14,-2.2,0,0,R-HSA-5684996,MAPK1/MAPK3 signaling,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-6.9,0,0,-2.1,GO:0001914,regulation of T cell mediated cytotoxicity,M00001001,2,0
0,0,1,1,0,0,0,0,0,0,-2.7,-2.4,0,0,0,0,GO:0030308,negative regulation of cell growth,M00110000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.4,GO:0055080,monoatomic cation homeostasis,M00000011,2,0
1,1,0,0,0,0,0,0,-3.3,-2.3,0,0,0,0,0,0,GO:0043648,dicarboxylic acid metabolic process,M11000000,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2,0,-3.9,0,GO:0044270,cellular nitrogen compound catabolic process,M00001010,2,0
0,0,1,0,0,1,0,0,0,0,-3,0,0,-2.3,0,0,GO:0006898,receptor-mediated endocytosis,M00100100,2,0
1,0,0,0,0,0,1,0,-3.9,0,0,0,0,0,-9.1,0,GO:0006412,translation,M10000010,2,0
0,1,1,0,0,0,0,0,0,-2.8,-2.3,0,0,0,0,0,GO:0060249,anatomical structure homeostasis,M01100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-3.1,WP410,Exercise induced circadian regulation,M00001001,2,0
0,1,0,0,0,0,1,0,0,-4.5,0,0,0,0,-2.9,0,GO:0046942,carboxylic acid transport,M01000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.1,-4.5,0,0,0,0,GO:0040013,negative regulation of locomotion,M00110000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-16,0,0,-3,R-HSA-68882,Mitotic Anaphase,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.4,0,0,R-HSA-9607240,FLT3 Signaling,M00001100,2,0
0,1,0,0,0,0,1,0,0,-3.1,0,0,0,0,-2.3,0,GO:0007584,response to nutrient,M01000010,2,0
