_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,1,1,0,0,0,0,0,0,-20,-3,0,0,C0022548,M00001100,2,0,DisGeNET,35,Keloid,,-20,17,18,30293,165,234,22,9.4,1.9,60|633|1277|1311|1490|1499|1906|2335|3084|3315|3371|3480|4092|4627|5054|5216|6876|7040|7045|7071|7168|115908,ACTB|BGN|COL1A1|COMP|CCN2|CTNNB1|EDN1|FN1|NRG1|HSPB1|TNC|IGF1R|SMAD7|MYH9|SERPINE1|PFN1|TAGLN|TGFB1|TGFBI|KLF10|TPM1|CTHRC1,-17,0
0,0,0,1,1,0,0,1,0,0,0,-3,-14,0,0,-3.7,C0011644,M00011001,3,0,DisGeNET,35,Scleroderma,,-14,9,13,30293,316,234,22,9.4,1.9,659|1277|1311|1490|1906|1959|2335|3371|3491|3685|3855|4017|4092|5054|5270|5329|5743|7040|7045|7057|57154|57591,BMPR2|COL1A1|COMP|CCN2|EDN1|EGR2|FN1|TNC|CCN1|ITGAV|KRT7|LOXL2|SMAD7|SERPINE1|SERPINE2|PLAUR|PTGS2|TGFB1|TGFBI|THBS1|SMURF1|MRTFA,-11,0
0,0,1,1,1,1,0,0,0,0,-3.2,-2.4,-14,-4.5,0,0,C0151650,M00111100,4,0,DisGeNET,35,Renal fibrosis,,-14,6.4,11,30293,570,234,28,12,2.1,60|633|861|1490|1499|1906|2308|2335|3371|3589|3685|3726|3976|4017|4092|4478|5054|5743|6498|7040|7042|7045|7057|8482|25937|51177|57154|57591,ACTB|BGN|RUNX1|CCN2|CTNNB1|EDN1|FOXO1|FN1|TNC|IL11|ITGAV|JUNB|LIF|LOXL2|SMAD7|MSN|SERPINE1|PTGS2|SKIL|TGFB1|TGFB2|TGFBI|THBS1|SEMA7A|WWTR1|PLEKHO1|SMURF1|MRTFA,-11,0
0,1,1,1,1,1,0,0,0,-4.2,-3.9,-4.4,-12,-8.2,0,0,C0030297,M01111100,5,0,DisGeNET,35,Pancreatic Neoplasm,,-12,5.1,10,30293,764,234,30,13,2.2,60|1030|1490|1499|2308|2335|2778|3084|3480|3491|3976|4092|4478|4893|5054|5270|5329|5743|6498|6876|7040|7042|7045|7057|8553|8870|23022|25937|57154|79650,ACTB|CDKN2B|CCN2|CTNNB1|FOXO1|FN1|GNAS|NRG1|IGF1R|CCN1|LIF|SMAD7|MSN|NRAS|SERPINE1|SERPINE2|PLAUR|PTGS2|SKIL|TAGLN|TGFB1|TGFB2|TGFBI|THBS1|BHLHE40|IER3|PALLD|WWTR1|SMURF1|USB1,-9.6,0
1,1,1,0,1,1,0,0,-2.3,-2.3,-3.7,0,-12,-2.7,0,0,C0023267,M11101100,5,0,DisGeNET,35,Fibroid Tumor,,-12,6.9,11,30293,413,234,22,9.4,1.9,60|71|1277|1490|1499|1906|1959|2335|3371|3480|3491|3624|3685|4053|4092|5054|5743|6282|7040|7057|10000|81029,ACTB|ACTG1|COL1A1|CCN2|CTNNB1|EDN1|EGR2|FN1|TNC|IGF1R|CCN1|INHBA|ITGAV|LTBP2|SMAD7|SERPINE1|PTGS2|S100A11|TGFB1|THBS1|AKT3|WNT5B,-9,0
0,0,1,0,1,1,0,0,0,0,-3.7,0,-12,-2.7,0,0,C0042133,M00101100,3,0,DisGeNET,35,Uterine Fibroids,,-12,5.7,10,30293,569,234,25,11,2,60|71|1277|1490|1499|1906|1959|2308|2335|3084|3371|3491|3624|3685|4053|4092|5054|5743|7040|7057|10000|10085|57591|60626|81029,ACTB|ACTG1|COL1A1|CCN2|CTNNB1|EDN1|EGR2|FOXO1|FN1|NRG1|TNC|CCN1|INHBA|ITGAV|LTBP2|SMAD7|SERPINE1|PTGS2|TGFB1|THBS1|AKT3|EDIL3|MRTFA|RIC8A|WNT5B,-8.7,0
1,0,0,1,1,1,0,0,-3.6,0,0,-4.5,-11,-6.1,0,0,C0151744,M10011100,4,0,DisGeNET,35,Myocardial Ischemia,,-11,4.8,9.3,30293,756,234,28,12,2.1,60|861|1000|1490|1499|1906|1959|2308|2335|3315|3371|3491|3726|4478|5054|5534|5743|6876|7040|7042|7071|8407|8553|10085|10221|22919|57591|80149,ACTB|RUNX1|CDH2|CCN2|CTNNB1|EDN1|EGR2|FOXO1|FN1|HSPB1|TNC|CCN1|JUNB|MSN|SERPINE1|PPP3R1|PTGS2|TAGLN|TGFB1|TGFB2|KLF10|TAGLN2|BHLHE40|EDIL3|TRIB1|MAPRE1|MRTFA|ZC3H12A,-8.3,0
0,1,0,1,1,1,1,0,0,-2.4,0,-2.1,-9.2,-11,-2.6,0,C0521158,M01011110,5,0,DisGeNET,35,Recurrent tumor,,-11,3.9,8.8,30293,735,370,35,9.5,1.5,101|754|999|1316|1364|1436|1437|1893|2625|2810|3164|3694|3732|3936|4316|4318|5653|5923|6273|6611|7100|7124|7431|7448|7852|8626|8877|10006|10568|23471|23650|51083|79651|84557|153090,ADAM8|PTTG1IP|CDH1|KLF6|CLDN4|CSF1R|CSF2|ECM1|GATA3|SFN|NR4A1|ITGB6|CD82|LCP1|MMP7|MMP9|KLK6|RASGRF1|S100A2|SMS|TLR5|TNF|VIM|VTN|CXCR4|TP63|SPHK1|ABI1|SLC34A2|TRAM1|TRIM29|GAL|RHBDF2|MAP1LC3A|DAB2IP,-8.3,0
0,0,1,1,1,1,0,0,0,0,-3.2,-4.2,-5.1,-11,0,0,C0740391,M00111100,4,0,DisGeNET,35,Middle Cerebral Artery Occlusion,,-11,4.2,9,30293,626,370,32,8.6,1.5,43|374|467|718|780|1436|1437|1827|2643|2920|3552|3606|3684|4318|4814|5025|5327|7082|7124|7189|7431|7448|7852|8626|10763|10769|23471|26353|51083|54498|64129|91107,ACHE|AREG|ATF3|C3|DDR1|CSF1R|CSF2|RCAN1|GCH1|CXCL2|IL1A|IL18|ITGAM|MMP9|NINJ1|P2RX4|PLAT|TJP1|TNF|TRAF6|VIM|VTN|CXCR4|TP63|NES|PLK2|TRAM1|HSPB8|GAL|SMOX|TINAGL1|TRIM47,-8.2,0
0,0,0,1,1,1,0,0,0,0,0,-2.3,-11,-4.8,0,0,C0016057,M00011100,3,0,DisGeNET,35,Fibrosarcoma,,-11,6.6,10,30293,413,234,21,9,1.9,60|633|1030|1277|1490|1499|2120|2335|2354|3315|3371|3480|3726|4893|5054|5743|6237|7040|7042|7057|91252,ACTB|BGN|CDKN2B|COL1A1|CCN2|CTNNB1|ETV6|FN1|FOSB|HSPB1|TNC|IGF1R|JUNB|NRAS|SERPINE1|PTGS2|RRAS|TGFB1|TGFB2|THBS1|SLC39A13,-8.2,0
