_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-34,C0153690,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-34,4.8,17,30293,647,855,88,10,1,133|182|348|388|567|627|650|654|655|684|960|1272|1462|1490|1634|1827|1950|1956|1958|2006|2023|2048|2069|2162|2260|2263|2321|3315|3383|3437|3479|3486|3553|3569|3575|3576|3676|3897|4015|4092|4129|4162|4312|4322|4609|4613|4854|4919|5167|5806|6275|6347|6354|6372|6374|6382|6387|6648|6899|7010|7040|7045|7052|7412|7474|7852|8076|8325|8600|8743|8788|8878|9052|9358|9510|9536|9547|10631|23452|29968|50507|50964|53358|56937|79083|92737|117581|157638,ADM|JAG1|APOE|RHOB|B2M|BDNF|BMP2|BMP6|BMP7|BST2|CD44|CNTN1|VCAN|CCN2|DCN|RCAN1|EGF|EGFR|EGR1|ELN|ENO1|EPHB2|EREG|F13A1|FGFR1|FGFR2|FLT1|HSPB1|ICAM1|IFIT3|IGF1|IGFBP3|IL1B|IL6|IL7R|CXCL8|ITGA4|L1CAM|LOX|SMAD7|MAOB|MCAM|MMP1|MMP13|MYC|MYCN|NOTCH3|ROR1|ENPP1|PTX3|S100A4|CCL2|CCL7|CXCL6|CXCL5|SDC1|CXCL12|SOD2|TBX1|TEK|TGFB1|TGFBI|TGM2|VCAM1|WNT5A|CXCR4|MFAP5|FZD8|TNFSF11|TNFSF10|DLK1|SQSTM1|GPRC5A|ITGBL1|ADAMTS1|PTGES|CXCL14|POSTN|ANGPTL2|PSAT1|NOX4|SOST|SHC3|PMEPA1|MLPH|DNER|TWIST2|LRATD2,-31,0
1,-34,C0162871,M1,1,0,DisGeNET,35,"Aortic Aneurysm, Abdominal",,-34,5,17,30293,585,855,83,9.7,1,12|19|59|60|133|165|348|718|929|960|969|1265|1462|1490|1520|1634|1956|1958|1993|2006|2199|2316|2321|2597|3105|3376|3383|3553|3554|3569|3576|3726|4015|4050|4162|4239|4312|4316|4317|4321|4322|4629|4854|4879|5327|5328|5734|5806|6272|6347|6356|6387|6648|6662|6772|6876|7040|7042|7057|7078|7130|7351|7412|7547|7852|8076|8425|8626|8809|9423|9510|9536|10516|10631|11095|11096|23452|23586|26298|50507|79924|80781|169026,SERPINA3|ABCA1|ACTA2|ACTB|ADM|AEBP1|APOE|C3|CD14|CD44|CD69|CNN2|VCAN|CCN2|CTSS|DCN|EGFR|EGR1|ELAVL2|ELN|FBLN2|FLNA|FLT1|GAPDH|HLA-A|IARS1|ICAM1|IL1B|IL1R1|IL6|CXCL8|JUNB|LOX|LTB|MCAM|MFAP4|MMP1|MMP7|MMP8|MMP12|MMP13|MYH11|NOTCH3|NPPB|PLAT|PLAU|PTGER4|PTX3|SORT1|CCL2|CCL11|CXCL12|SOD2|SOX9|STAT1|TAGLN|TGFB1|TGFB2|THBS1|TIMP3|TNFAIP6|UCP2|VCAM1|ZIC3|CXCR4|MFAP5|LTBP4|TP63|IL18R1|NTN1|ADAMTS1|PTGES|FBLN5|POSTN|ADAMTS8|ADAMTS5|ANGPTL2|RIGI|EHF|NOX4|ADM2|COL18A1|SLC30A8,-30,0
1,-32,C0024115,M1,1,0,DisGeNET,35,Lung diseases,,-32,4.5,16,30293,700,855,88,10,1,12|19|60|330|624|655|771|794|875|928|929|960|1462|1490|1520|1634|1843|1910|1950|1956|1958|2006|2023|2069|2294|2316|2317|2321|2668|2908|2919|2920|2934|3383|3479|3487|3488|3553|3569|3576|3675|3726|4015|4060|4092|4141|4162|4312|4316|4317|4321|4907|5360|5734|5742|6301|6347|6352|6387|6648|6657|6781|7010|7040|7078|7130|7296|7852|8425|8626|9052|9464|9547|9619|10085|10135|10265|10516|10631|26253|26298|26585|29968|57211|64220|79192|92737|340061,SERPINA3|ABCA1|ACTB|BIRC3|BDKRB2|BMP7|CA12|CALB2|CBS|CD9|CD14|CD44|VCAN|CCN2|CTSS|DCN|DUSP1|EDNRB|EGF|EGFR|EGR1|ELN|ENO1|EREG|FOXF1|FLNA|FLNB|FLT1|GDNF|NR3C1|CXCL1|CXCL2|GSN|ICAM1|IGF1|IGFBP4|IGFBP5|IL1B|IL6|CXCL8|ITGA3|JUNB|LOX|LUM|SMAD7|MARS1|MCAM|MMP1|MMP7|MMP8|MMP12|NT5E|PLTP|PTGER4|PTGS1|SARS1|CCL2|CCL5|CXCL12|SOD2|SOX2|STC1|TEK|TGFB1|TIMP3|TNFAIP6|TXNRD1|CXCR4|LTBP4|TP63|GPRC5A|HAND2|CXCL14|ABCG1|EDIL3|NAMPT|IRX5|FBLN5|POSTN|CLEC4E|EHF|GREM1|PSAT1|ADGRG6|STRA6|IRX1|DNER|STING1,-28,0
1,-31,C1449563,M1,1,0,DisGeNET,35,"Cardiomyopathy, Familial Idiopathic",,-31,4.2,15,30293,772,855,92,11,1.1,59|60|133|182|291|348|650|864|969|1264|1289|1301|1311|1410|1490|1756|1843|1910|1956|2006|2023|2048|2195|2260|2318|2597|2615|2730|3084|3479|3553|3569|3575|3576|4015|4060|4312|4317|4322|4609|4879|5080|5318|5552|6241|6275|6319|6347|6382|6385|6387|6581|6648|6657|6783|7010|7040|7042|7052|7057|7078|7112|7351|7408|7474|7852|8425|8492|8788|8809|8878|8972|9464|10135|10486|10630|10631|10763|11095|23576|27063|27129|50507|51435|55959|57158|57761|58480|63976|93649|126393|150094,ACTA2|ACTB|ADM|JAG1|SLC25A4|APOE|BMP2|RUNX3|CD69|CNN1|COL5A1|COL11A1|COMP|CRYAB|CCN2|DMD|DUSP1|EDNRB|EGFR|ELN|ENO1|EPHB2|FAT1|FGFR1|FLNC|GAPDH|LRRC32|GCLM|NRG1|IGF1|IL1B|IL6|IL7R|CXCL8|LOX|LUM|MMP1|MMP8|MMP13|MYC|NPPB|PAX6|PKP2|SRGN|RRM2|S100A4|SCD|CCL2|SDC1|SDC4|CXCL12|SLC22A3|SOD2|SOX2|SULT1E1|TEK|TGFB1|TGFB2|TGM2|THBS1|TIMP3|TMPO|UCP2|VASP|WNT5A|CXCR4|LTBP4|PRSS12|DLK1|IL18R1|SQSTM1|MGAM|HAND2|NAMPT|CAP2|PDPN|POSTN|NES|ADAMTS8|DDAH1|ANKRD1|HSPB7|NOX4|SCARA3|SULF2|JPH2|TRIB3|RHOU|PRDM16|MYOCD|HSPB6|SIK1,-28,0
1,-31,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-31,4.2,15,30293,764,855,91,11,1.1,60|133|348|794|864|960|1469|1490|1634|1647|1843|1848|1950|1956|2034|2048|2195|2202|2263|2321|2625|2668|2706|2817|2934|3084|3383|3397|3479|3491|3553|3569|3576|3672|4015|4060|4061|4092|4316|4488|4609|4854|5327|5328|5649|5874|6275|6347|6382|6387|6423|6424|6425|6648|6657|6662|6695|6752|6876|6928|7010|7040|7042|7045|7052|7057|7412|7424|7474|7852|7980|8291|8470|8626|8743|8844|9076|9353|9547|9636|10631|10763|22822|23213|23657|50507|51129|54894|55655|80781|114879,ACTB|ADM|APOE|CALB2|RUNX3|CD44|CST1|CCN2|DCN|GADD45A|DUSP1|DUSP6|EGF|EGFR|EPAS1|EPHB2|FAT1|EFEMP1|FGFR2|FLT1|GATA3|GDNF|GJB2|GPC1|GSN|NRG1|ICAM1|ID1|IGF1|CCN1|IL1B|IL6|CXCL8|ITGA1|LOX|LUM|LY6E|SMAD7|MMP7|MSX2|MYC|NOTCH3|PLAT|PLAU|RELN|RAB27B|S100A4|CCL2|SDC1|CXCL12|SFRP2|SFRP4|SFRP5|SOD2|SOX2|SOX9|SPOCK1|SSTR2|TAGLN|HNF1B|TEK|TGFB1|TGFB2|TGFBI|TGM2|THBS1|VCAM1|VEGFC|WNT5A|CXCR4|TFPI2|DYSF|SORBS2|TP63|TNFSF10|KSR1|CLDN1|SLIT2|CXCL14|ISG15|POSTN|NES|PHLDA1|SULF1|SLC7A11|NOX4|ANGPTL4|RNF43|NLRP2|COL18A1|OSBPL5,-28,0
1,-30,C0856169,M1,1,0,DisGeNET,35,Endothelial dysfunction,,-30,4.3,15,30293,716,855,87,10,1,19|182|348|627|659|710|875|929|1240|1277|1520|1910|1950|1956|2006|2201|2244|2316|2321|2621|2624|3075|3383|3479|3486|3553|3569|3576|4015|4060|4129|4162|4240|4256|4854|4879|4907|5167|5168|5327|5328|5742|5806|6319|6347|6352|6372|6382|6385|6387|6424|6425|6533|6648|6772|6899|7035|7040|7052|7057|7351|7408|7412|7436|7474|8482|8600|8626|8743|8878|9023|9423|9536|9590|9619|9644|11095|11096|23336|23452|23576|50507|50848|57761|79924|117195|166929,ABCA1|JAG1|APOE|BDNF|BMPR2|SERPING1|CBS|CD14|CMKLR1|COL1A1|CTSS|EDNRB|EGF|EGFR|ELN|FBN2|FGB|FLNA|FLT1|GAS6|GATA2|CFH|ICAM1|IGF1|IGFBP3|IL1B|IL6|CXCL8|LOX|LUM|MAOB|MCAM|MFGE8|MGP|NOTCH3|NPPB|NT5E|ENPP1|ENPP2|PLAT|PLAU|PTGS1|PTX3|SCD|CCL2|CCL5|CXCL6|SDC1|SDC4|CXCL12|SFRP4|SFRP5|SLC6A6|SOD2|STAT1|TBX1|TFPI|TGFB1|TGM2|THBS1|UCP2|VASP|VCAM1|VLDLR|WNT5A|SEMA7A|TNFSF11|TP63|TNFSF10|SQSTM1|CH25H|NTN1|PTGES|AKAP12|ABCG1|SH3PXD2A|ADAMTS8|ADAMTS5|SYNM|ANGPTL2|DDAH1|NOX4|F11R|TRIB3|ADM2|MRGPRX3|SGMS2,-27,0
1,-29,C0038525,M1,1,0,DisGeNET,35,Subarachnoid Hemorrhage,,-29,5.1,16,30293,501,855,72,8.4,0.95,12|19|59|133|348|468|627|718|875|960|1490|1910|1950|1956|1958|2006|2048|2260|2919|2921|3084|3105|3315|3383|3479|3491|3553|3569|3576|3690|3710|4015|4141|4312|4316|4321|4322|4609|4629|4747|4879|4915|5122|5327|5364|5396|5734|5742|6347|6648|7035|7042|7078|7351|7357|7408|7412|7852|8076|8128|8788|9423|10631|23135|26253|50507|51450|54541|55901|91624|126393|219699,SERPINA3|ABCA1|ACTA2|ADM|APOE|ATF4|BDNF|C3|CBS|CD44|CCN2|EDNRB|EGF|EGFR|EGR1|ELN|EPHB2|FGFR1|CXCL1|CXCL3|NRG1|HLA-A|HSPB1|ICAM1|IGF1|CCN1|IL1B|IL6|CXCL8|ITGB3|ITPR3|LOX|MARS1|MMP1|MMP7|MMP12|MMP13|MYC|MYH11|NEFL|NPPB|NTRK2|PCSK1|PLAT|PLXNB1|PRRX1|PTGER4|PTGS1|CCL2|SOD2|TFPI|TGFB2|TIMP3|UCP2|UGCG|VASP|VCAM1|CXCR4|MFAP5|ST8SIA2|DLK1|NTN1|POSTN|KDM6B|CLEC4E|NOX4|PRRX2|DDIT4|THSD1|NEXN|HSPB6|UNC5B,-27,0
1,-28,C0555198,M1,1,0,DisGeNET,35,Malignant Glioma,,-28,4.2,15,30293,724,855,85,9.9,1,60|390|624|627|960|1356|1462|1634|1647|1950|1956|1958|2012|2034|2048|2069|2173|2195|2202|2260|2321|2495|2668|3105|3383|3429|3479|3553|3569|3576|3675|3690|3897|4052|4312|4320|4609|4613|4854|4915|5080|5328|5360|5817|5874|6347|6352|6382|6510|6657|6662|6664|6781|7010|7040|7042|7045|7057|7852|7980|8140|8549|8743|9353|9547|10018|10215|10630|10763|22809|23089|23135|51129|51400|51816|54739|55966|63827|80781|81539|84868|90993|92737|143903|388630,ACTB|RND3|BDKRB2|BDNF|CD44|CP|VCAN|DCN|GADD45A|EGF|EGFR|EGR1|EMP1|EPAS1|EPHB2|EREG|FABP7|FAT1|EFEMP1|FGFR1|FLT1|FTH1|GDNF|HLA-A|ICAM1|IFI27|IGF1|IL1B|IL6|CXCL8|ITGA3|ITGB3|L1CAM|LTBP1|MMP1|MMP11|MYC|MYCN|NOTCH3|NTRK2|PAX6|PLAU|PLTP|PVR|RAB27B|CCL2|CCL5|SDC1|SLC1A5|SOX2|SOX9|SOX11|STC1|TEK|TGFB1|TGFB2|TGFBI|THBS1|CXCR4|TFPI2|SLC7A5|LGR5|TNFSF10|SLIT2|CXCL14|BCL2L11|OLIG2|PDPN|NES|ATF5|PEG10|KDM6B|ANGPTL4|PPME1|ADA2|XAF1|AJAP1|BCAN|COL18A1|SLC38A1|HAVCR2|CREB3L1|DNER|LAYN|TRABD2B,-25,0
1,-27,C0008479,M1,1,0,DisGeNET,35,Chondrosarcoma,,-27,5.6,16,30293,385,855,61,7.1,0.88,60|627|650|654|655|659|864|960|1311|1462|1490|1634|1956|2034|2048|2260|2263|2668|3383|3479|3486|3553|3569|3576|3690|3726|4312|4316|4321|4322|4609|5328|6236|6352|6356|6383|6387|6425|6659|6662|7035|7040|7042|7078|7351|7412|7424|7852|8600|8626|8743|10085|10135|10630|10631|23089|23135|80380|81606|92737|170690,ACTB|BDNF|BMP2|BMP6|BMP7|BMPR2|RUNX3|CD44|COMP|VCAN|CCN2|DCN|EGFR|EPAS1|EPHB2|FGFR1|FGFR2|GDNF|ICAM1|IGF1|IGFBP3|IL1B|IL6|CXCL8|ITGB3|JUNB|MMP1|MMP7|MMP12|MMP13|MYC|PLAU|RRAD|CCL5|CCL11|SDC2|CXCL12|SFRP5|SOX4|SOX9|TFPI|TGFB1|TGFB2|TIMP3|UCP2|VCAM1|VEGFC|CXCR4|TNFSF11|TP63|TNFSF10|EDIL3|NAMPT|PDPN|POSTN|PEG10|KDM6B|PDCD1LG2|LBH|DNER|ADAMTS16,-24,0
1,-27,C0220650,M1,1,0,DisGeNET,35,Metastatic malignant neoplasm to brain,,-27,5.5,15,30293,392,855,61,7.1,0.88,51|60|627|684|960|1612|1824|1848|1903|1950|1956|1958|1993|2048|2173|2260|2263|2321|2621|3037|3084|3479|3486|3489|3576|3690|3778|3897|4015|4121|4312|4316|4609|4854|5077|5806|6236|6347|6354|6382|6387|6695|7040|7412|7852|8626|8743|8912|8989|9076|9353|9423|10763|23209|51129|54477|57214|80380|80781|116372|150094,ACOX1|ACTB|BDNF|BST2|CD44|DAPK1|DSC2|DUSP6|S1PR3|EGF|EGFR|EGR1|ELAVL2|EPHB2|FABP7|FGFR1|FGFR2|FLT1|GAS6|HAS2|NRG1|IGF1|IGFBP3|IGFBP6|CXCL8|ITGB3|KCNMA1|L1CAM|LOX|MAN1A1|MMP1|MMP7|MYC|NOTCH3|PAX3|PTX3|RRAD|CCL2|CCL7|SDC1|CXCL12|SPOCK1|TGFB1|VCAM1|CXCR4|TP63|TNFSF10|CACNA1H|TRPA1|CLDN1|SLIT2|NTN1|NES|MLC1|ANGPTL4|PLEKHA5|CEMIP|PDCD1LG2|COL18A1|LYPD1|SIK1,-24,0
