_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,1,0,1,1,0,0,0,0,-20,0,-3.3,-3.2,M41715,M00001011,3,0,Cell Type Signatures,7,FAN OVARY CL13 MONOCYTE MACROPHAGE,,-20,9,15,30293,458,228,31,14,2.3,60|387|637|1072|1520|1890|2907|3105|3106|3459|3460|3576|4790|4792|5216|5329|5698|5721|6648|6892|8837|9144|9308|10010|10318|11047|22809|80774|84790|170954|259307,ACTB|RHOA|BID|CFL1|CTSS|TYMP|GRINA|HLA-A|HLA-B|IFNGR1|IFNGR2|CXCL8|NFKB1|NFKBIA|PFN1|PLAUR|PSMB9|PSME2|SOD2|TAPBP|CFLAR|SYNGR2|CD83|TANK|TNIP1|ADRM1|ATF5|LIMD2|TUBA1C|PPP1R18|IL4I1,-17,0
0,0,0,1,1,0,1,0,0,0,0,-2.2,-19,0,-2.7,0,M39135,M00011010,3,0,Cell Type Signatures,7,AIZARANI LIVER C39 EPCAM POS BILE DUCT CELLS 4,,-19,16,18,30293,184,228,22,9.6,2,330|1435|2919|3068|3460|3576|3918|4134|4790|4791|4792|6364|6372|6376|6648|7127|7168|9235|10272|81788|91107|135112,BIRC3|CSF1|CXCL1|HDGF|IFNGR2|CXCL8|LAMC2|MAP4|NFKB1|NFKB2|NFKBIA|CCL20|CXCL6|CX3CL1|SOD2|TNFAIP2|TPM1|IL32|FSTL3|NUAK2|TRIM47|NCOA7,-16,0
0,1,0,0,0,0,1,0,0,-19,0,0,0,0,-2.2,0,M40013,M01000010,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC MATURE PIT CELLS,,-19,11,15,30293,224,344,27,7.8,1.5,489|760|1308|3170|3171|3248|6286|6690|7032|7103|8537|10424|11199|23584|25928|51316|54502|54845|57016|79083|79589|114569|165679|201501|340547|388743|768239,ATP2A3|CA2|COL17A1|FOXA2|FOXA3|HPGD|S100P|SPINK1|TFF2|TSPAN8|BCAS1|PGRMC2|ANXA10|VSIG2|SOSTDC1|PLAC8|RBM47|ESRP1|AKR1B10|MLPH|RNF128|MAL2|SPTSSB|ZBTB7C|VSIG1|CAPN8|PSAPL1,-16,0
0,0,1,1,0,1,0,1,0,0,-19,-10,0,-5,0,-2.8,M39209,M00110101,4,0,Cell Type Signatures,7,HAY BONE MARROW STROMAL,,-19,5.8,13,30293,765,282,41,15,2.1,862|1634|1909|2042|2273|2297|2487|3725|3977|4681|4781|4811|5010|5137|5764|5783|6495|7025|7106|7291|8321|8910|10351|22871|23090|23266|23371|51454|54510|55068|56122|64838|81578|83690|92154|116535|127435|147372|219348|219654|338773,RUNX1T1|DCN|EDNRA|EPHA3|FHL1|FOXD1|FRZB|JUN|LIFR|NBL1|NFIB|NID1|CLDN11|PDE1C|PTN|PTPN13|SIX1|NR2F1|TSPAN4|TWIST1|FZD1|SGCE|ABCA8|NLGN1|ZNF423|ADGRL2|TNS2|GULP1|PCDH18|ENOX1|PCDHB14|FNDC4|COL21A1|CRISPLD1|MTSS2|MRGPRF|PODN|CCBE1|PLAC9|ZCCHC24|TMEM119,-16,0
1,1,0,0,1,0,0,0,-3.2,-17,0,0,-3.6,0,0,0,M40012,M11001000,3,0,Cell Type Signatures,7,BUSSLINGER GASTRIC IMMATURE PIT CELLS,,-17,12,15,30293,165,344,22,6.4,1.3,760|3170|3248|6286|6690|7032|7103|8537|10551|11199|23584|25928|51316|54502|55512|57016|83998|114569|165679|201501|340547|388743,CA2|FOXA2|HPGD|S100P|SPINK1|TFF2|TSPAN8|BCAS1|AGR2|ANXA10|VSIG2|SOSTDC1|PLAC8|RBM47|SMPD3|AKR1B10|REG4|MAL2|SPTSSB|ZBTB7C|VSIG1|CAPN8,-14,0
1,0,0,1,1,1,0,0,-8.2,0,0,-3.4,-15,-3.2,0,0,M39051,M10011100,4,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HMGL,,-15,6.7,12,30293,577,228,29,13,2.2,330|1435|1520|1890|3383|3459|3576|3656|3659|3685|4792|5329|5366|5452|5743|6446|6648|6776|7128|9144|9308|9466|9641|10019|10981|79651|80149|83937|148022,BIRC3|CSF1|CTSS|TYMP|ICAM1|IFNGR1|CXCL8|IRAK2|IRF1|ITGAV|NFKBIA|PLAUR|PMAIP1|POU2F2|PTGS2|SGK1|SOD2|STAT5A|TNFAIP3|SYNGR2|CD83|IL27RA|IKBKE|SH2B3|RAB32|RHBDF2|ZC3H12A|RASSF4|TICAM1,-12,0
0,0,0,0,1,1,1,1,0,0,0,0,-15,-2.2,-3.5,-4.6,M41697,M00001111,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG EREG DENDRITIC CELL,,-15,6.7,12,30293,579,228,29,13,2.2,60|1318|1890|2004|2120|2280|2907|3383|3459|3460|3576|3685|4327|4790|5271|5329|5879|6364|6446|6648|7128|8767|9050|9308|10019|57514|59274|80149|84790,ACTB|SLC31A2|TYMP|ELK3|ETV6|FKBP1A|GRINA|ICAM1|IFNGR1|IFNGR2|CXCL8|ITGAV|MMP19|NFKB1|SERPINB8|PLAUR|RAC1|CCL20|SGK1|SOD2|TNFAIP3|RIPK2|PSTPIP2|CD83|SH2B3|ARHGAP31|TLNRD1|ZC3H12A|TUBA1C,-12,0
0,1,0,0,0,0,1,1,0,-15,0,0,0,0,-3.1,-2.2,M40011,M01000011,3,0,Cell Type Signatures,7,BUSSLINGER GASTRIC METALLOTHIONEIN CELLS,,-15,15,15,30293,100,344,17,4.9,1.2,13|213|216|760|3248|6286|6690|7032|7103|10551|11199|23584|25928|57016|114569|284422|340547,AADAC|ALB|ALDH1A1|CA2|HPGD|S100P|SPINK1|TFF2|TSPAN8|AGR2|ANXA10|VSIG2|SOSTDC1|AKR1B10|MAL2|SMIM24|VSIG1,-12,0
1,1,0,0,0,0,0,0,-2.7,-15,0,0,0,0,0,0,M39119,M11000000,2,0,Cell Type Signatures,7,AIZARANI LIVER C17 HEPATOCYTES 3,,-15,15,15,30293,102,344,17,4.9,1.2,173|335|336|338|350|433|2147|2153|3053|3249|5005|5345|5950|7018|7364|51085|84706,AFM|APOA1|APOA2|APOB|APOH|ASGR2|F2|F5|SERPIND1|HPN|ORM2|SERPINF2|RBP4|TF|UGT2B7|MLXIPL|GPT2,-12,0
1,1,0,0,1,0,1,1,-3.8,-14,0,0,-5.6,0,-12,-4.4,M40010,M11001011,5,0,Cell Type Signatures,7,BUSSLINGER GASTRIC ISTHMUS CELLS,,-14,5.8,11,30293,458,344,30,8.7,1.5,120|476|489|760|3170|3248|4072|4640|5205|6286|6690|7103|8537|10083|10551|11199|54502|54845|55512|56649|57016|79083|83998|114569|126353|155465|201501|340547|388743|654463,ADD3|ATP1A1|ATP2A3|CA2|FOXA2|HPGD|EPCAM|MYO1A|ATP8B1|S100P|SPINK1|TSPAN8|BCAS1|USH1C|AGR2|ANXA10|RBM47|ESRP1|SMPD3|TMPRSS4|AKR1B10|MLPH|REG4|MAL2|MISP|AGR3|ZBTB7C|VSIG1|CAPN8|FER1L6,-11,0
0,0,0,0,1,0,1,1,0,0,0,0,-14,0,-4.9,-4.1,M41720,M00001011,3,0,Cell Type Signatures,7,FAN OVARY CL18 B LYMPHOCYTE,,-14,7.6,12,30293,422,228,24,11,2,330|387|637|1520|1890|3105|3106|3459|4790|4791|5216|5366|5971|6892|8837|9144|9308|9618|10019|10318|11047|22809|80774|259307,BIRC3|RHOA|BID|CTSS|TYMP|HLA-A|HLA-B|IFNGR1|NFKB1|NFKB2|PFN1|PMAIP1|RELB|TAPBP|CFLAR|SYNGR2|CD83|TRAF4|SH2B3|TNIP1|ADRM1|ATF5|LIMD2|IL4I1,-11,0
1,1,0,0,0,0,0,0,-3.4,-13,0,0,0,0,0,0,M40029,M11000000,2,0,Cell Type Signatures,7,BUSSLINGER DUODENAL MATURE ENTEROCYTES,,-13,7.8,12,30293,259,344,23,6.7,1.3,335|338|949|1308|4640|4648|4680|5002|7104|7364|8431|9032|9625|27141|53841|55075|55503|55512|81693|92840|126353|284422|388323,APOA1|APOB|SCARB1|COL17A1|MYO1A|MYO7B|CEACAM6|SLC22A18|TM4SF4|UGT2B7|NR0B2|TM4SF5|AATK|CIDEB|CDHR5|UACA|TRPV6|SMPD3|AMN|REEP6|MISP|SMIM24|GLTPD2,-11,0
1,1,0,1,1,1,1,1,-7,-11,0,-2.1,-13,-7.1,-6.4,-2.5,M39174,M11011111,7,0,Cell Type Signatures,7,MURARO PANCREAS ACINAR CELL,,-13,5.5,11,30293,731,228,30,13,2.2,330|2120|2280|2919|2950|3068|3106|3459|3576|3685|4792|5366|5420|6364|6446|6648|6892|7126|7128|7168|9144|9235|9618|26353|56892|80149|84790|91107|135112|162394,BIRC3|ETV6|FKBP1A|CXCL1|GSTP1|HDGF|HLA-B|IFNGR1|CXCL8|ITGAV|NFKBIA|PMAIP1|PODXL|CCL20|SGK1|SOD2|TAPBP|TNFAIP1|TNFAIP3|TPM1|SYNGR2|IL32|TRAF4|HSPB8|TCIM|ZC3H12A|TUBA1C|TRIM47|NCOA7|SLFN5,-10,0
0,0,0,0,1,1,0,0,0,0,0,0,-13,-5.7,0,0,M39160,M00001100,2,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C11 PANETH LIKE CELL,,-13,8.6,12,30293,325,228,21,9.2,1.9,330|3383|3459|3576|4794|5329|5743|6446|6648|7127|7128|7185|8767|9308|10019|10148|22809|55248|79567|79651|259307,BIRC3|ICAM1|IFNGR1|CXCL8|NFKBIE|PLAUR|PTGS2|SGK1|SOD2|TNFAIP2|TNFAIP3|TRAF1|RIPK2|CD83|SH2B3|EBI3|ATF5|PACC1|RIPOR1|RHBDF2|IL4I1,-10,0
0,0,1,0,1,1,0,1,0,0,-2.4,0,-13,-3.6,0,-2.2,M41666,M00101101,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG CAPILLARY INTERMEDIATE 1 CELL,,-13,13,14,30293,158,228,16,7,1.7,1435|1890|3106|3383|3459|3659|3732|6376|6446|6764|9144|9235|9308|10318|26353|81788,CSF1|TYMP|HLA-B|ICAM1|IFNGR1|IRF1|CD82|CX3CL1|SGK1|DENND2B|SYNGR2|IL32|CD83|TNIP1|HSPB8|NUAK2,-10,0
0,1,0,0,0,1,1,0,0,-13,0,0,0,-7.1,-2.7,0,M40175,M01000110,3,0,Cell Type Signatures,7,DESCARTES FETAL EYE CORNEAL AND CONJUNCTIVAL EPITHELIAL CELLS,,-13,8,12,30293,243,344,22,6.4,1.3,2125|3866|4072|4680|6286|7033|7348|8537|8796|10232|10331|10551|23584|27134|51316|56649|80004|90019|114569|127733|147798|155465,EVPL|KRT15|EPCAM|CEACAM6|S100P|TFF3|UPK1B|BCAS1|SCEL|MSLN|B3GNT3|AGR2|VSIG2|TJP3|PLAC8|TMPRSS4|ESRP2|SYT8|MAL2|UBXN10|TMC4|AGR3,-10,0
1,0,0,0,1,1,1,0,-2.4,0,0,0,-13,-2.2,-2.5,0,M41690,M10001110,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 2 CELL,,-13,6.6,11,30293,502,228,25,11,2.1,310|330|1435|1983|3383|3604|3732|4790|4791|4792|5329|5743|5971|6446|7128|7168|9308|9603|10010|10049|10950|10981|11332|22919|140606,ANXA7|BIRC3|CSF1|EIF5|ICAM1|TNFRSF9|CD82|NFKB1|NFKB2|NFKBIA|PLAUR|PTGS2|RELB|SGK1|TNFAIP3|TPM1|CD83|NFE2L3|TANK|DNAJB6|BTG3|RAB32|ACOT7|MAPRE1|SELENOM,-10,0
1,0,1,1,0,0,0,0,-13,0,-3.9,-4.5,0,0,0,0,M41708,M10110000,3,0,Cell Type Signatures,7,FAN OVARY CL6 PUTATIVE EARLY ATRETIC FOLLICLE THECAL CELL 2,,-13,8.2,12,30293,300,259,21,8.1,1.7,223|1675|2217|2752|3075|3488|3615|3646|5156|5176|5660|6342|6414|6767|10628|23770|27250|30061|55268|57447|112483,ALDH9A1|CFD|FCGRT|GLUL|CFH|IGFBP5|IMPDH2|EIF3E|PDGFRA|SERPINF1|PSAP|SCP2|SELENOP|ST13|TXNIP|FKBP8|PDCD4|SLC40A1|ECHDC2|NDRG2|SAT2,-9.9,0
1,1,1,1,0,0,1,0,-12,-5.5,-4,-2.4,0,0,-2.5,0,M39056,M11110010,5,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL3,,-12,5.5,10,30293,574,259,27,10,1.9,214|223|678|1075|1191|1612|2261|3488|3655|3988|4128|5139|5660|7802|8100|8829|23363|23446|55240|55268|55788|56204|81618|84263|129787|133686|200942,ALCAM|ALDH9A1|ZFP36L2|CTSC|CLU|DAPK1|FGFR3|IGFBP5|ITGA6|LIPA|MAOA|PDE3A|PSAP|DNALI1|IFT88|NRP1|OBSL1|SLC44A1|STEAP3|ECHDC2|LMBRD1|ATOSA|ITM2C|HSDL2|TMEM18|NADK2|KLHDC8B,-9.3,0
0,1,0,0,0,1,0,0,0,-12,0,0,0,-2.5,0,0,M40271,M01000100,2,0,Cell Type Signatures,7,DESCARTES FETAL PANCREAS DUCTAL CELLS,,-12,11,12,30293,128,344,16,4.7,1.1,476|729|2348|3026|6519|7348|7366|8416|9071|51473|55195|55503|90019|123099|155465|400746,ATP1A1|C6|FOLR1|HABP2|SLC3A1|UPK1B|UGT2B15|ANXA9|CLDN10|DCDC2|CCDC198|TRPV6|SYT8|DEGS2|AGR3|NCMAP,-9.1,0
1,1,0,0,0,0,0,0,-11,-3,0,0,0,0,0,0,M41652,M11000000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG PROXIMAL BASAL CELL,,-11,5,9.5,30293,629,259,27,10,1.9,224|678|1075|1938|1975|2217|2261|2517|2593|2631|2752|3030|3476|3615|3646|3691|4059|5176|5501|5867|10628|26060|26751|27250|51386|57447|93100,ALDH3A2|ZFP36L2|CTSC|EEF2|EIF4B|FCGRT|FGFR3|FUCA1|GAMT|NIPSNAP2|GLUL|HADHA|IGBP1|IMPDH2|EIF3E|ITGB4|BCAM|SERPINF1|PPP1CC|RAB4A|TXNIP|APPL1|SH3YL1|PDCD4|EIF3L|NDRG2|NAPRT,-8.5,0
1,1,0,0,0,1,1,0,-7.9,-11,0,0,0,-2.4,-3.3,0,M39108,M11000110,4,0,Cell Type Signatures,7,AIZARANI LIVER C4 EPCAM POS BILE DUCT CELLS 1,,-11,8.3,11,30293,191,344,18,5.2,1.2,183|338|476|745|760|2065|2330|3026|3176|3698|4072|5053|7104|9071|23242|51473|55195|113220,AGT|APOB|ATP1A1|MYRF|CA2|ERBB3|FMO5|HABP2|HNMT|ITIH2|EPCAM|PAH|TM4SF4|CLDN10|COBL|DCDC2|CCDC198|KIF12,-8.4,0
0,0,0,1,1,1,1,1,0,0,0,-5.6,-11,-3,-3.4,-9.6,M39175,M00011111,5,0,Cell Type Signatures,7,MURARO PANCREAS MESENCHYMAL STROMAL CELL,,-11,5.1,9.4,30293,680,228,26,11,2.1,60|1072|2113|3685|3732|4017|4134|5216|5329|5743|7058|7168|7980|8560|10019|10652|10970|10981|22809|23585|55701|60626|84790|91283|115908|170954,ACTB|CFL1|ETS1|ITGAV|CD82|LOXL2|MAP4|PFN1|PLAUR|PTGS2|THBS2|TPM1|TFPI2|DEGS1|SH2B3|YKT6|CKAP4|RAB32|ATF5|TMEM50A|ARHGEF40|RIC8A|TUBA1C|MSANTD3|CTHRC1|PPP1R18,-8.3,0
1,0,1,1,0,1,0,0,-3.9,0,-11,-9,0,-2.6,0,0,M39167,M10110100,4,0,Cell Type Signatures,7,GAO LARGE INTESTINE ADULT CJ IMMUNE CELLS,,-11,5.3,9.5,30293,505,282,25,8.9,1.7,1634|1909|2273|3977|4811|4883|5066|5137|5764|5802|7106|8642|8643|8910|10351|23284|23371|25992|51454|54510|80332|83857|219348|219654|338773,DCN|EDNRA|FHL1|LIFR|NID1|NPR3|PAM|PDE1C|PTN|PTPRS|TSPAN4|DCHS1|PTCH2|SGCE|ABCA8|ADGRL3|TNS2|SNED1|GULP1|PCDH18|ADAM33|TMTC1|PLAC9|ZCCHC24|TMEM119,-8.2,0
0,1,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,M39158,M01000000,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C8 GOBLET CELL,,-11,21,14,30293,41,344,10,2.9,0.91,4680|7364|8537|9914|25803|79083|192134|377841|388743|654463,CEACAM6|UGT2B7|BCAS1|ATP2C2|SPDEF|MLPH|B3GNT6|ENTPD8|CAPN8|FER1L6,-8,0
1,1,0,0,0,0,0,0,-3.4,-10,0,0,0,0,0,0,M40027,M11000000,2,0,Cell Type Signatures,7,BUSSLINGER DUODENAL EARLY IMMATURE ENTEROCYTES,,-10,11,11,30293,113,344,14,4.1,1.1,13|216|476|760|1644|2938|2939|3158|3417|5948|7103|57016|92840|284422,AADAC|ALDH1A1|ATP1A1|CA2|DDC|GSTA1|GSTA2|HMGCS2|IDH1|RBP2|TSPAN8|AKR1B10|REEP6|SMIM24,-7.8,0
0,1,0,0,1,1,0,0,0,-10,0,0,-3.3,-4,0,0,M39125,M01001100,3,0,Cell Type Signatures,7,AIZARANI LIVER C24 EPCAM POS BILE DUCT CELLS 3,,-10,8.1,10,30293,185,344,17,4.9,1.2,476|2065|4072|4680|6690|7033|7103|7104|7366|9071|10551|11261|51473|54502|57016|79083|114569,ATP1A1|ERBB3|EPCAM|CEACAM6|SPINK1|TFF3|TSPAN8|TM4SF4|UGT2B15|CLDN10|AGR2|CHP1|DCDC2|RBM47|AKR1B10|MLPH|MAL2,-7.8,0
