_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,1,0,0,0,1,0,0,-5,-47,0,0,0,-2.1,0,0,PGB:00001,M11000100,3,0,PaGenBase,36,Tissue-specific: liver,,-47,9.2,23,30293,692,344,72,21,2.2,13|173|183|213|335|336|338|350|433|622|729|949|1757|2041|2147|2153|2155|2330|2705|2731|3026|3053|3158|3170|3171|3248|3249|3698|5005|5053|5345|5624|5950|5959|6519|6690|7018|7032|7104|7274|7366|8431|9032|9075|9104|10247|10449|10840|11001|11199|11309|22977|23464|23584|27141|27284|29974|51085|51156|53841|63910|64856|79962|92840|127845|145226|164656|196410|256394|257407|284111|388323,AADAC|AFM|AGT|ALB|APOA1|APOA2|APOB|APOH|ASGR2|BDH1|C6|SCARB1|SARDH|EPHA1|F2|F5|F7|FMO5|GJB1|GLDC|HABP2|SERPIND1|HMGCS2|FOXA2|FOXA3|HPGD|HPN|ITIH2|ORM2|PAH|SERPINF2|PROC|RBP4|RDH5|SLC3A1|SPINK1|TF|TFF2|TM4SF4|TTPA|UGT2B15|NR0B2|TM4SF5|CLDN2|RGN|RIDA|ACAA2|ALDH1L1|SLC27A2|ANXA10|SLCO2B1|AKR7A3|GCAT|VSIG2|CIDEB|SULT1B1|A1CF|MLXIPL|SERPINA10|CDHR5|SLC17A9|VWA1|DNAJC22|REEP6|GOLT1A|RDH12|TMPRSS6|TMT1B|SERPINA11|C2orf72|SLC13A5|GLTPD2,-43,0
1,1,0,0,0,1,0,1,-2.4,-33,0,0,0,-2.7,0,-2.4,PGB:00002,M11000101,4,0,PaGenBase,36,Cell-specific: HEPG2,,-33,9.9,20,30293,425,344,48,14,1.9,174|183|213|335|338|350|364|433|444|1184|1733|1800|2041|2147|2153|2330|2705|2731|2813|2938|2939|3053|3170|3172|3249|3698|4072|5053|5174|5345|5603|5624|5950|6286|6690|6817|7018|7032|7276|7364|7429|8416|8431|9032|10551|27163|29974|257407,AFP|AGT|ALB|APOA1|APOB|APOH|AQP7|ASGR2|ASPH|CLCN5|DIO1|DPEP1|EPHA1|F2|F5|FMO5|GJB1|GLDC|GP2|GSTA1|GSTA2|SERPIND1|FOXA2|HNF4A|HPN|ITIH2|EPCAM|PAH|PDZK1|SERPINF2|MAPK13|PROC|RBP4|S100P|SPINK1|SULT1A1|TF|TFF2|TTR|UGT2B7|VIL1|ANXA9|NR0B2|TM4SF5|AGR2|NAAA|A1CF|C2orf72,-29,0
1,1,0,0,0,0,0,0,-2.1,-20,0,0,0,0,0,0,PGB:00078,M11000000,2,0,PaGenBase,36,Cell-specific: liver cell,,-20,19,19,30293,91,344,20,5.8,1.3,174|183|213|335|336|338|350|2147|2153|2330|3053|3698|4069|5005|5950|7018|7276|7364|9032|54502,AFP|AGT|ALB|APOA1|APOA2|APOB|APOH|F2|F5|FMO5|SERPIND1|ITIH2|LYZ|ORM2|RBP4|TF|TTR|UGT2B7|TM4SF5|RBM47,-16,0
0,1,0,0,0,1,0,0,0,-14,0,0,0,-2.3,0,0,PGB:00007,M01000100,2,0,PaGenBase,36,Tissue-specific: colon,,-14,6.8,11,30293,338,344,26,7.6,1.4,430|760|1308|3110|4224|4640|5948|7033|7103|7429|9914|10331|10551|23584|25803|27134|51085|54854|56649|79170|81693|83998|126353|140893|192134|401546,ASCL2|CA2|COL17A1|MNX1|MEP1A|MYO1A|RBP2|TFF3|TSPAN8|VIL1|ATP2C2|B3GNT3|AGR2|VSIG2|SPDEF|TJP3|MLXIPL|FAM83E|TMPRSS4|PRR15L|AMN|REG4|MISP|RBBP8NL|B3GNT6|C9orf152,-11,0
0,1,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,PGB:00004,M01000000,1,0,PaGenBase,36,Tissue-specific: kidney,,-11,4.9,9.3,30293,483,344,27,7.8,1.5,604|760|1184|1644|1733|1800|2001|2731|2938|2939|3814|5174|6519|7364|9071|9075|10451|11001|51473|55195|81693|113220|168002|256764|284422|353189|377841,BCL6|CA2|CLCN5|DDC|DIO1|DPEP1|ELF5|GLDC|GSTA1|GSTA2|KISS1|PDZK1|SLC3A1|UGT2B7|CLDN10|CLDN2|VAV3|SLC27A2|DCDC2|CCDC198|AMN|KIF12|DACT2|WDR72|SMIM24|SLCO4C1|ENTPD8,-8.3,0
0,1,0,0,0,0,0,0,0,-9.6,0,0,0,0,0,0,PGB:00008,M01000000,1,0,PaGenBase,36,Tissue-specific: small intestine,,-9.6,9.6,10,30293,128,344,14,4.1,1.1,13|4224|4640|4922|5948|7429|7433|9032|26027|53841|54810|57016|79908|83998,AADAC|MEP1A|MYO1A|NTS|RBP2|VIL1|VIPR1|TM4SF5|ACOT11|CDHR5|GIPC2|AKR1B10|BTNL8|REG4,-7.2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.8,-5,0,0,PGB:00011,M00001100,2,0,PaGenBase,36,Tissue-specific: spleen,,-8.8,5.3,8.5,30293,500,228,20,8.8,1.9,1890|2919|3604|4791|4794|5371|5452|6372|6374|7185|7186|10010|10652|10981|55544|64386|80774|146206|146433|148022,TYMP|CXCL1|TNFRSF9|NFKB2|NFKBIE|PML|POU2F2|CXCL6|CXCL5|TRAF1|TRAF2|TANK|YKT6|RAB32|RBM38|MMP25|LIMD2|CARMIL2|IL34|TICAM1,-6.4,0
0,1,0,0,0,1,0,0,0,-8.5,0,0,0,-2.2,0,0,PGB:00119,M01000100,2,0,PaGenBase,36,Cell-specific: Renal Epithelial,,-8.5,17,12,30293,48,344,9,2.6,0.86,4072|9071|23242|26996|51473|54504|55195|85477|353189,EPCAM|CLDN10|COBL|GPR160|DCDC2|CPVL|CCDC198|SCIN|SLCO4C1,-6.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-7,0,0,0,PGB:00015,M00001000,1,0,PaGenBase,36,Tissue-specific: Smooth Muscle,,-7,12,9.4,30293,103,228,9,3.9,1.3,2919|3576|5743|6372|6374|7058|8767|10970|81688,CXCL1|CXCL8|PTGS2|CXCL6|CXCL5|THBS2|RIPK2|CKAP4|C6orf62,-5,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.9,0,0,0,PGB:00087,M00001000,1,0,PaGenBase,36,Cell-specific: Lymphoma burkitts Raji,,-6.9,9.4,8.7,30293,141,228,10,4.4,1.4,3604|4791|5452|7185|7186|7187|10010|22904|64386|83637,TNFRSF9|NFKB2|POU2F2|TRAF1|TRAF2|TRAF3|TANK|SBNO2|MMP25|ZMIZ2,-4.8,0
0,1,0,0,0,1,0,0,0,-3.2,0,0,0,-5.1,0,0,PGB:00050,M01000100,2,0,PaGenBase,36,Tissue-specific: trachea,,-5.1,9.8,7.5,30293,91,237,7,3,1.1,638|2568|3934|5284|6581|8190|10406,BIK|GABRP|LCN2|PIGR|SLC22A3|MIA|WFDC2,-3.4,0
0,1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,PGB:00071,M01000000,1,0,PaGenBase,36,Cell-specific: Vaginal Epithelial,,-4.8,16,8.4,30293,28,344,5,1.5,0.65,4680|6286|6947|10551|26085,CEACAM6|S100P|TCN1|AGR2|KLK13,-3.2,0
0,1,1,0,0,1,0,0,0,-2.2,-4.5,0,0,-3,0,0,PGB:00014,M01100100,3,0,PaGenBase,36,Cell-specific: DRG,,-4.5,3.5,5.3,30293,456,282,15,5.3,1.3,463|610|2297|2596|4013|5764|6256|6495|8642|10297|10457|23090|26050|79085|131544,ZFHX3|HCN2|FOXD1|GAP43|VWA5A|PTN|RXRA|SIX1|DCHS1|APC2|GPNMB|ZNF423|SLITRK5|SLC25A23|CRYBG3,-3,0
