Cluster,Score,Type,Gene,Symbol,Network
2,1.7692307692307692,Clustered,1946,EFNA5,down_mes_only_SUB1
2,1.7692307692307692,Clustered,102800317,TPTEP2-CSNK1E,down_mes_only_SUB1
2,1.7692307692307692,Clustered,23354,HAUS5,down_mes_only_SUB1
2,1.7692307692307692,Clustered,5926,ARID4A,down_mes_only_SUB1
2,1.7692307692307692,Seed,2044,EPHA5,down_mes_only_SUB1
2,1.7692307692307692,Clustered,2042,EPHA3,down_mes_only_SUB1
2,1.7692307692307692,Clustered,11258,DCTN3,down_mes_only_SUB1
2,1.7692307692307692,Clustered,79595,SAP130,down_mes_only_SUB1
2,1.7692307692307692,Clustered,4914,NTRK1,down_mes_only_SUB1
1,1.5,Seed,2956,MSH6,down_mes_only_SUB1
1,1.5,Clustered,9126,SMC3,down_mes_only_SUB1
1,1.5,Clustered,808,CALM3,down_mes_only_SUB1
1,1.5,Clustered,5426,POLE,down_mes_only_SUB1
1,1.5,Clustered,3643,INSR,down_mes_only_SUB1
1,1.5,Clustered,6297,SALL2,down_mes_only_SUB1
1,1.5,Clustered,5931,RBBP7,down_mes_only_SUB1
1,1.5,Clustered,84254,CAMKK1,down_mes_only_SUB1
1,1.5,Clustered,1195,CLK1,down_mes_only_SUB1
1,1.5,Clustered,1642,DDB1,down_mes_only_SUB1
1,1.5,Clustered,4917,NTN3,down_mes_only_SUB1
1,1.5,Clustered,5563,PRKAA2,down_mes_only_SUB1
1,1.5,Clustered,55036,CCDC40,down_mes_only_SUB1
1,1.5,Clustered,55269,PSPC1,down_mes_only_SUB1
1,2.0,Seed,154881,KCTD7,down_mes_up_epi_SUB1
1,2.0,Clustered,23510,KCTD2,down_mes_up_epi_SUB1
1,2.0,Clustered,84861,KLHL22,down_mes_up_epi_SUB1
1,2.0,Clustered,64410,KLHL25,down_mes_up_epi_SUB1
1,2.0,Clustered,55958,KLHL9,down_mes_up_epi_SUB1
1,11.25925925925926,Clustered,9636,ISG15,up_common_genes_SUB1
1,11.25925925925926,Clustered,7353,UFD1,up_common_genes_SUB1
1,11.25925925925926,Clustered,5719,PSMD13,up_common_genes_SUB1
1,11.25925925925926,Clustered,4792,NFKBIA,up_common_genes_SUB1
1,11.25925925925926,Seed,55666,NPLOC4,up_common_genes_SUB1
1,11.25925925925926,Clustered,11047,ADRM1,up_common_genes_SUB1
1,11.25925925925926,Clustered,5688,PSMA7,up_common_genes_SUB1
1,11.25925925925926,Clustered,5691,PSMB3,up_common_genes_SUB1
1,11.25925925925926,Clustered,5685,PSMA4,up_common_genes_SUB1
1,11.25925925925926,Clustered,5687,PSMA6,up_common_genes_SUB1
1,11.25925925925926,Clustered,5717,PSMD11,up_common_genes_SUB1
1,11.25925925925926,Clustered,5701,PSMC2,up_common_genes_SUB1
1,11.25925925925926,Clustered,5705,PSMC5,up_common_genes_SUB1
1,11.25925925925926,Clustered,330,BIRC3,up_common_genes_SUB1
1,11.25925925925926,Clustered,5709,PSMD3,up_common_genes_SUB1
1,11.25925925925926,Clustered,5690,PSMB2,up_common_genes_SUB1
1,11.25925925925926,Clustered,10213,PSMD14,up_common_genes_SUB1
1,11.25925925925926,Clustered,5597,MAPK6,up_common_genes_SUB1
1,11.25925925925926,Clustered,7415,VCP,up_common_genes_SUB1
1,11.25925925925926,Clustered,7186,TRAF2,up_common_genes_SUB1
1,11.25925925925926,Clustered,5707,PSMD1,up_common_genes_SUB1
1,11.25925925925926,Clustered,5698,PSMB9,up_common_genes_SUB1
1,11.25925925925926,Clustered,4793,NFKBIB,up_common_genes_SUB1
1,11.25925925925926,Clustered,7187,TRAF3,up_common_genes_SUB1
1,11.25925925925926,Clustered,5713,PSMD7,up_common_genes_SUB1
1,11.25925925925926,Clustered,5718,PSMD12,up_common_genes_SUB1
1,11.25925925925926,Clustered,329,BIRC2,up_common_genes_SUB1
3,2.5,Clustered,1282,COL4A1,up_common_genes_SUB1
3,2.5,Clustered,1302,COL11A2,up_common_genes_SUB1
3,2.5,Seed,1292,COL6A2,up_common_genes_SUB1
3,2.5,Clustered,1284,COL4A2,up_common_genes_SUB1
3,2.5,Clustered,3685,ITGAV,up_common_genes_SUB1
3,2.5,Clustered,3678,ITGA5,up_common_genes_SUB1
2,2.142857142857143,Clustered,7128,TNFAIP3,up_common_genes_SUB1
2,2.142857142857143,Clustered,3551,IKBKB,up_common_genes_SUB1
2,2.142857142857143,Clustered,8743,TNFSF10,up_common_genes_SUB1
2,2.142857142857143,Clustered,8772,FADD,up_common_genes_SUB1
2,2.142857142857143,Clustered,7185,TRAF1,up_common_genes_SUB1
2,2.142857142857143,Clustered,8795,TNFRSF10B,up_common_genes_SUB1
2,2.142857142857143,Seed,1540,CYLD,up_common_genes_SUB1
4,2.0,Clustered,1815,DRD4,up_common_genes_SUB1
4,2.0,Clustered,2919,CXCL1,up_common_genes_SUB1
4,2.0,Clustered,9294,S1PR2,up_common_genes_SUB1
4,2.0,Seed,6372,CXCL6,up_common_genes_SUB1
4,2.0,Clustered,6364,CCL20,up_common_genes_SUB1
5,1.0,Clustered,526,ATP6V1B2,up_common_genes_SUB1
5,1.0,Seed,5519,PPP2R1B,up_common_genes_SUB1
5,1.0,Clustered,3301,DNAJA1,up_common_genes_SUB1
6,1.0,Seed,1959,EGR2,up_common_genes_SUB1
6,1.0,Clustered,3726,JUNB,up_common_genes_SUB1
6,1.0,Clustered,6597,SMARCA4,up_common_genes_SUB1
7,1.0,Clustered,9583,ENTPD4,up_common_genes_SUB2
7,1.0,Clustered,272,AMPD3,up_common_genes_SUB2
7,1.0,Seed,10846,PDE10A,up_common_genes_SUB2
1,2.4375,Clustered,9578,CDC42BPB,up_epi_only_SUB1
1,2.4375,Clustered,10381,TUBB3,up_epi_only_SUB1
1,2.4375,Clustered,3831,KLC1,up_epi_only_SUB1
1,2.4375,Clustered,10672,GNA13,up_epi_only_SUB1
1,2.4375,Clustered,3796,KIF2A,up_epi_only_SUB1
1,2.4375,Clustered,3265,HRAS,up_epi_only_SUB1
1,2.4375,Clustered,2787,GNG5,up_epi_only_SUB1
1,2.4375,Clustered,1265,CNN2,up_epi_only_SUB1
1,2.4375,Clustered,547,KIF1A,up_epi_only_SUB1
1,2.4375,Clustered,64837,KLC2,up_epi_only_SUB1
1,2.4375,Seed,1266,CNN3,up_epi_only_SUB1
1,2.4375,Clustered,2773,GNAI3,up_epi_only_SUB1
1,2.4375,Clustered,3800,KIF5C,up_epi_only_SUB1
1,2.4375,Clustered,84617,TUBB6,up_epi_only_SUB1
1,2.4375,Clustered,8601,RGS20,up_epi_only_SUB1
1,2.4375,Clustered,59345,GNB4,up_epi_only_SUB1
2,1.0,Clustered,51143,DYNC1LI1,up_epi_only_SUB1
2,1.0,Clustered,1783,DYNC1LI2,up_epi_only_SUB1
2,1.0,Clustered,10121,ACTR1A,up_epi_only_SUB1
3,1.0,Seed,3694,ITGB6,up_epi_only_SUB1
3,1.0,Clustered,1277,COL1A1,up_epi_only_SUB1
3,1.0,Clustered,1298,COL9A2,up_epi_only_SUB1
2,3.8181818181818183,Clustered,23753,SDF2L1,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,3309,HSPA5,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,80267,EDEM3,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,5479,PPIB,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,23193,GANAB,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,2181,ACSL3,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,5034,P4HB,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,821,CANX,up_mes_down_epi_SUB1
2,3.8181818181818183,Seed,10130,PDIA6,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,9601,PDIA4,up_mes_down_epi_SUB1
2,3.8181818181818183,Clustered,2923,PDIA3,up_mes_down_epi_SUB1
1,2.0,Clustered,9761,MLEC,up_mes_down_epi_SUB1
1,2.0,Clustered,84061,MAGT1,up_mes_down_epi_SUB1
1,2.0,Clustered,2673,GFPT1,up_mes_down_epi_SUB1
1,2.0,Clustered,10935,PRDX3,up_mes_down_epi_SUB1
1,2.0,Clustered,1650,DDOST,up_mes_down_epi_SUB1
1,2.0,Clustered,6184,RPN1,up_mes_down_epi_SUB1
1,2.0,Clustered,6185,RPN2,up_mes_down_epi_SUB1
1,2.0,Clustered,5211,PFKL,up_mes_down_epi_SUB1
1,2.0,Clustered,5352,PLOD2,up_mes_down_epi_SUB1
1,2.0,Seed,10956,OS9,up_mes_down_epi_SUB1
1,2.0,Clustered,79709,COLGALT1,up_mes_down_epi_SUB1
1,2.0,Clustered,7184,HSP90B1,up_mes_down_epi_SUB1
3,2.0,Clustered,6713,SQLE,up_mes_down_epi_SUB1
3,2.0,Seed,4598,MVK,up_mes_down_epi_SUB1
3,2.0,Clustered,4047,LSS,up_mes_down_epi_SUB1
3,2.0,Clustered,3638,INSIG1,up_mes_down_epi_SUB1
3,2.0,Clustered,3157,HMGCS1,up_mes_down_epi_SUB1
3,2.0,Clustered,6721,SREBF2,up_mes_down_epi_SUB1
3,2.0,Clustered,6720,SREBF1,up_mes_down_epi_SUB1
3,2.0,Clustered,6307,MSMO1,up_mes_down_epi_SUB1
3,2.0,Clustered,5562,PRKAA1,up_mes_down_epi_SUB1
5,1.5,Clustered,10960,LMAN2,up_mes_down_epi_SUB1
5,1.5,Clustered,10972,TMED10,up_mes_down_epi_SUB1
5,1.5,Clustered,3998,LMAN1,up_mes_down_epi_SUB1
5,1.5,Clustered,8615,USO1,up_mes_down_epi_SUB1
4,1.4000000000000001,Clustered,57003,CCDC47,up_mes_down_epi_SUB1
4,1.4000000000000001,Seed,6748,SSR4,up_mes_down_epi_SUB1
4,1.4000000000000001,Clustered,23420,NOMO1,up_mes_down_epi_SUB1
4,1.4000000000000001,Clustered,23065,EMC1,up_mes_down_epi_SUB1
4,1.4000000000000001,Clustered,56926,NCLN,up_mes_down_epi_SUB1
6,1.0,Clustered,523,ATP6V1A,up_mes_down_epi_SUB1
6,1.0,Seed,537,ATP6AP1,up_mes_down_epi_SUB1
6,1.0,Clustered,10159,ATP6AP2,up_mes_down_epi_SUB1
1,2.2857142857142856,Clustered,1736,DKC1,up_mes_only_SUB1
1,2.2857142857142856,Clustered,10199,MPHOSPH10,up_mes_only_SUB1
1,2.2857142857142856,Clustered,56829,ZC3HAV1,up_mes_only_SUB1
1,2.2857142857142856,Clustered,10969,EBNA1BP2,up_mes_only_SUB1
1,2.2857142857142856,Seed,64318,NOC3L,up_mes_only_SUB1
1,2.2857142857142856,Clustered,8886,DDX18,up_mes_only_SUB1
1,2.2857142857142856,Clustered,92170,MTG1,up_mes_only_SUB1
2,2.0,Clustered,23558,WBP2,up_mes_only_SUB1
2,2.0,Clustered,1315,COPB1,up_mes_only_SUB1
2,2.0,Clustered,11316,COPE,up_mes_only_SUB1
2,2.0,Clustered,5223,PGAM1,up_mes_only_SUB1
2,2.0,Clustered,54732,TMED9,up_mes_only_SUB1
2,2.0,Clustered,22820,COPG1,up_mes_only_SUB1
2,2.0,Seed,57410,SCYL1,up_mes_only_SUB1
3,2.0,Clustered,10379,IRF9,up_mes_only_SUB1
3,2.0,Clustered,6773,STAT2,up_mes_only_SUB1
3,2.0,Clustered,3434,IFIT1,up_mes_only_SUB1
3,2.0,Clustered,3437,IFIT3,up_mes_only_SUB1
3,2.0,Seed,3433,IFIT2,up_mes_only_SUB1
4,1.5,Clustered,7133,TNFRSF1B,up_mes_only_SUB1
4,1.5,Seed,10673,TNFSF13B,up_mes_only_SUB1
4,1.5,Clustered,5699,PSMB10,up_mes_only_SUB1
4,1.5,Clustered,5720,PSME1,up_mes_only_SUB1
5,1.25,Clustered,9939,RBM8A,up_mes_only_SUB1
5,1.25,Clustered,23165,NUP205,up_mes_only_SUB1
5,1.25,Clustered,23511,NUP188,up_mes_only_SUB1
5,1.25,Clustered,6672,SP100,up_mes_only_SUB1
6,1.0,Clustered,5725,PTBP1,up_mes_only_SUB1
6,1.0,Clustered,51729,WBP11,up_mes_only_SUB1
6,1.0,Clustered,5433,POLR2D,up_mes_only_SUB1
7,1.0,Seed,3134,HLA-F,up_mes_only_SUB1
7,1.0,Clustered,3133,HLA-E,up_mes_only_SUB1
7,1.0,Clustered,9871,SEC24D,up_mes_only_SUB1
8,1.0,Clustered,83666,PARP9,up_mes_only_SUB1
8,1.0,Seed,3717,JAK2,up_mes_only_SUB1
8,1.0,Clustered,151636,DTX3L,up_mes_only_SUB1
