_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-16,TRR01256,M1,1,0,TRRUST,34,Regulated by: SP1,,-16,3.6,10,30293,526,922,57,6.2,0.79,247|332|345|623|768|875|894|1030|1143|1277|1280|1294|1789|1910|2697|2984|3283|3371|3383|3400|3486|3487|3669|3673|3678|3785|4017|4023|4144|4313|4318|4323|4583|4791|5021|5080|5155|5243|5327|5328|5764|6374|6616|6658|6736|6855|8434|8842|8878|9232|9547|9982|10761|11004|22915|26266|114787,ALOX15B|BIRC5|APOC3|BDKRB1|CA9|CBS|CCND2|CDKN2B|CHRNB4|COL1A1|COL2A1|COL7A1|DNMT3B|EDNRB|GJA1|GUCY2C|HSD3B1|TNC|ICAM1|ID4|IGFBP3|IGFBP4|ISG20|ITGA2|ITGA5|KCNQ2|LOXL2|LPL|MAT2A|MMP2|MMP9|MMP14|MUC2|NFKB2|OXTR|PAX6|PDGFB|ABCB1|PLAT|PLAU|PTN|CXCL5|SNAP25|SOX3|SRY|SYP|RECK|PROM1|SQSTM1|PTTG1|CXCL14|FGFBP1|PLAC1|KIF2C|MMRN1|SLC13A4|GPRIN1,-13,0
1,-15,TRR01158,M1,1,0,TRRUST,34,Regulated by: RELA,,-15,4.2,11,30293,334,922,43,4.7,0.69,134|330|332|602|623|634|675|894|1277|1280|1294|1999|3371|3383|3557|3576|3726|4023|4144|4313|4318|4323|4583|4684|4879|5021|5106|5243|5320|5328|6374|6382|6892|7031|7128|7185|7291|10133|51561|55655|57761|114787|140453,ADORA1|BIRC3|BIRC5|BCL3|BDKRB1|CEACAM1|BRCA2|CCND2|COL1A1|COL2A1|COL7A1|ELF3|TNC|ICAM1|IL1RN|CXCL8|JUNB|LPL|MAT2A|MMP2|MMP9|MMP14|MUC2|NCAM1|NPPB|OXTR|PCK2|ABCB1|PLA2G2A|PLAU|CXCL5|SDC1|TAPBP|TFF1|TNFAIP3|TRAF1|TWIST1|OPTN|IL23A|NLRP2|TRIB3|GPRIN1|MUC17,-12,0
1,-14,TRR00875,M1,1,0,TRRUST,34,Regulated by: NFKB1,,-14,4.1,10,30293,340,922,42,4.6,0.69,2|134|330|332|467|602|623|634|675|894|1277|1280|1294|1999|3371|3383|3557|3576|3726|4023|4144|4313|4318|4323|4583|4684|4879|5243|5320|5328|6374|6382|6892|7031|7128|7185|8878|10133|51561|55655|114787|140453,A2M|ADORA1|BIRC3|BIRC5|ATF3|BCL3|BDKRB1|CEACAM1|BRCA2|CCND2|COL1A1|COL2A1|COL7A1|ELF3|TNC|ICAM1|IL1RN|CXCL8|JUNB|LPL|MAT2A|MMP2|MMP9|MMP14|MUC2|NCAM1|NPPB|ABCB1|PLA2G2A|PLAU|CXCL5|SDC1|TAPBP|TFF1|TNFAIP3|TRAF1|SQSTM1|OPTN|IL23A|NLRP2|GPRIN1|MUC17,-11,0
1,-13,TRR00645,M1,1,0,TRRUST,34,Regulated by: JUN,,-13,5.5,11,30293,172,922,29,3.1,0.57,345|467|1634|2114|2697|2984|3371|3576|3696|3725|3958|4017|4144|4313|4316|4318|4791|5021|5106|5243|5327|5328|5764|5972|6850|7031|7295|51561|55859,APOC3|ATF3|DCN|ETS2|GJA1|GUCY2C|TNC|CXCL8|ITGB8|JUN|LGALS3|LOXL2|MAT2A|MMP2|MMP7|MMP9|NFKB2|OXTR|PCK2|ABCB1|PLAT|PLAU|PTN|REN|SYK|TFF1|TXN|IL23A|BEX1,-11,0
1,-12,TRR01277,M1,1,0,TRRUST,34,Regulated by: STAT3,,-12,5.5,10,30293,162,922,27,2.9,0.56,2|332|894|2258|2266|2267|3315|3383|3557|3576|3589|3726|4052|4313|4316|4318|4319|4323|4582|5292|7291|7538|9590|9687|10395|27035|79152,A2M|BIRC5|CCND2|FGF13|FGG|FGL1|HSPB1|ICAM1|IL1RN|CXCL8|IL11|JUNB|LTBP1|MMP2|MMP7|MMP9|MMP10|MMP14|MUC1|PIM1|TWIST1|ZFP36|AKAP12|GREB1|DLC1|NOX1|FA2H,-9.8,0
1,-9.6,TRR01259,M1,1,0,TRRUST,34,Regulated by: SP3,,-9.6,5.4,8.9,30293,127,922,21,2.3,0.49,249|332|768|875|1030|1143|1277|1280|1789|3400|3486|3487|3673|4017|4023|4144|4313|4583|5327|7031|8434,ALPL|BIRC5|CA9|CBS|CDKN2B|CHRNB4|COL1A1|COL2A1|DNMT3B|ID4|IGFBP3|IGFBP4|ITGA2|LOXL2|LPL|MAT2A|MMP2|MUC2|PLAT|TFF1|RECK,-7.5,0
1,-6.8,TRR01251,M1,1,0,TRRUST,34,Regulated by: SOX2,,-6.8,12,9.1,30293,22,922,8,0.87,0.31,3670|4288|4916|5080|8022|10761|22943|57556,ISL1|MKI67|NTRK3|PAX6|LHX3|PLAC1|DKK1|SEMA6A,-5,0
1,-6.8,TRR00466,M1,1,0,TRRUST,34,Regulated by: HDAC1,,-6.8,5.6,7.4,30293,82,922,14,1.5,0.4,330|332|345|675|894|3383|3486|3576|4318|5243|5649|7031|8434|9314,BIRC3|BIRC5|APOC3|BRCA2|CCND2|ICAM1|IGFBP3|CXCL8|MMP9|ABCB1|RELN|TFF1|RECK|KLF4,-5,0
1,-6.4,TRR01236,M1,1,0,TRRUST,34,Regulated by: SMAD4,,-6.4,9,8.1,30293,33,922,9,0.98,0.32,345|862|1030|1294|3371|3725|7538|10272|10395,APOC3|RUNX1T1|CDKN2B|COL7A1|TNC|JUN|ZFP36|FSTL3|DLC1,-4.7,0
1,-6.3,TRR01419,M1,1,0,TRRUST,34,Regulated by: TP53,,-6.3,3.7,6.4,30293,176,922,20,2.2,0.48,332|467|602|675|1647|2258|2521|3397|3486|4176|4288|4313|4583|5243|5347|5366|9133|9232|9518|22943,BIRC5|ATF3|BCL3|BRCA2|GADD45A|FGF13|FUS|ID1|IGFBP3|MCM7|MKI67|MMP2|MUC2|ABCB1|PLK1|PMAIP1|CCNB2|PTTG1|GDF15|DKK1,-4.6,0
1,-6.3,TRR01270,M1,1,0,TRRUST,34,Regulated by: SRF,,-6.3,11,8.4,30293,25,922,8,0.87,0.31,2274|4008|4313|4318|4323|5328|5396|6876,FHL2|LMO7|MMP2|MMP9|MMP14|PLAU|PRRX1|TAGLN,-4.6,0
1,-5.9,TRR01235,M1,1,0,TRRUST,34,Regulated by: SMAD3,,-5.9,8,7.5,30293,37,922,9,0.98,0.32,345|894|1294|3371|3725|4084|4318|7538|10272,APOC3|CCND2|COL7A1|TNC|JUN|MXD1|MMP9|ZFP36|FSTL3,-4.3,0
1,-5.9,TRR00192,M1,1,0,TRRUST,34,Regulated by: DEK,,-5.9,21,9.8,30293,8,922,5,0.54,0.24,330|3119|3120|3576|25824,BIRC3|HLA-DQB1|HLA-DQB2|CXCL8|PRDX5,-4.2,0
1,-5.8,TRR00781,M1,1,0,TRRUST,34,Regulated by: MYCN,,-5.8,6.8,7.2,30293,48,922,10,1.1,0.34,332|3106|3107|4175|4176|4804|4914|5243|10763|54674,BIRC5|HLA-B|HLA-C|MCM6|MCM7|NGFR|NTRK1|ABCB1|NES|LRRN3,-4.2,0
1,-5.5,TRR00270,M1,1,0,TRRUST,34,Regulated by: EP300,,-5.5,5.7,6.7,30293,63,922,11,1.2,0.36,332|768|1030|1381|3486|3576|4318|5243|6935|9133|9971,BIRC5|CA9|CDKN2B|CRABP1|IGFBP3|CXCL8|MMP9|ABCB1|ZEB1|CCNB2|NR1H4,-3.9,0
1,-5.3,TRR01172,M1,1,0,TRRUST,34,Regulated by: RUNX1,,-5.3,6.9,6.8,30293,43,922,9,0.98,0.32,894|2274|3725|3958|4085|4684|5196|9314|79870,CCND2|FHL2|JUN|LGALS3|MAD2L1|NCAM1|PF4|KLF4|BAALC,-3.7,0
1,-5.1,TRR00025,M1,1,0,TRRUST,34,Regulated by: ATF4,,-5.1,7.5,6.8,30293,35,922,8,0.87,0.31,467|768|3576|5328|10403|54541|57761|79094,ATF3|CA9|CXCL8|PLAU|NDC80|DDIT4|TRIB3|CHAC1,-3.5,0
1,-5.1,TRR00280,M1,1,0,TRRUST,34,Regulated by: ETS1,,-5.1,4.7,6,30293,84,922,12,1.3,0.37,768|1277|1889|3371|4318|4319|5196|5243|5328|7020|8878|9982,CA9|COL1A1|ECE1|TNC|MMP9|MMP10|PF4|ABCB1|PLAU|TFAP2A|SQSTM1|FGFBP1,-3.5,0
1,-5,TRR01059,M1,1,0,TRRUST,34,Regulated by: POU5F1,,-5,8.8,7.1,30293,26,922,7,0.76,0.29,1647|1749|6657|7070|22943|57556|132625,GADD45A|DLX5|SOX2|THY1|DKK1|SEMA6A|ZFP42,-3.5,0
1,-5,TRR00117,M1,1,0,TRRUST,34,Regulated by: CIITA,,-5,7.3,6.7,30293,36,922,8,0.87,0.31,1277|3106|3107|3119|3120|3123|3127|4318,COL1A1|HLA-B|HLA-C|HLA-DQB1|HLA-DQB2|HLA-DRB1|HLA-DRB5|MMP9,-3.5,0
1,-5,TRR00746,M1,1,0,TRRUST,34,Regulated by: MECP2,,-5,15,8.2,30293,11,922,5,0.54,0.24,1749|3486|5243|5649|7031,DLX5|IGFBP3|ABCB1|RELN|TFF1,-3.5,0
1,-5,TRR00253,M1,1,0,TRRUST,34,Regulated by: EGR1,,-5,4.3,5.8,30293,100,922,13,1.4,0.39,467|894|2191|2258|3576|4050|4323|5126|5155|5243|5328|7803|9518,ATF3|CCND2|FAP|FGF13|CXCL8|LTB|MMP14|PCSK2|PDGFB|ABCB1|PLAU|PTP4A1|GDF15,-3.4,0
1,-4.9,TRR01255,M1,1,0,TRRUST,34,Regulated by: SOX9,,-4.9,8.5,6.9,30293,27,922,7,0.76,0.29,634|1280|1630|4286|5454|9314|10763,CEACAM1|COL2A1|DCC|MITF|POU3F2|KLF4|NES,-3.4,0
1,-4.9,TRR00023,M1,1,0,TRRUST,34,Regulated by: ATF2,,-4.9,7.1,6.6,30293,37,922,8,0.87,0.31,345|467|3696|3725|4313|5106|5327|5328,APOC3|ATF3|ITGB8|JUN|MMP2|PCK2|PLAT|PLAU,-3.4,0
1,-4.7,TRR00108,M1,1,0,TRRUST,34,Regulated by: CDX2,,-4.7,6.7,6.4,30293,39,922,8,0.87,0.31,1015|2984|3486|4583|5243|8435|9314|140453,CDH17|GUCY2C|IGFBP3|MUC2|ABCB1|SOAT2|KLF4|MUC17,-3.2,0
1,-4.7,TRR00342,M1,1,0,TRRUST,34,Regulated by: FOS,,-4.7,5.1,5.9,30293,64,922,10,1.1,0.34,2984|3169|3576|4316|4318|5021|5106|5328|9982|10808,GUCY2C|FOXA1|CXCL8|MMP7|MMP9|OXTR|PCK2|PLAU|FGFBP1|HSPH1,-3.2,0
