_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-36,M39073,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HOMTN,,-36,6.5,19,30293,389,851,71,8.3,0.95,107|108|577|1136|1143|1496|1621|1641|1759|1993|1995|1996|2039|2042|2258|2558|2596|2785|4661|4753|4914|5024|5099|5334|5521|6328|6493|6572|6616|6860|6900|7464|8929|9705|10439|10512|10586|10653|11075|11189|23138|51286|54674|54715|55117|55530|55715|55816|56341|56884|57451|57687|60482|78997|81832|84894|85300|85508|91584|114786|114798|134111|165257|196500|252995|260293|340543|387856|494470|613212|100131187,ADCY1|ADCY2|ADGRB3|CHRNA3|CHRNB4|CTNNA2|DBH|DCX|DNM1|ELAVL2|ELAVL3|ELAVL4|DMTN|EPHA3|FGF13|GABRA5|GAP43|GNG3|MYT1|NELL2|NTRK1|P2RX3|PCDH7|PLCL1|PPP2R2B|SCN3A|SIM2|SLC18A3|SNAP25|SYT4|CNTN2|CORO2A|PHOX2B|ST18|OLFM1|SEMA3C|MAB21L2|SPINT2|STMN2|CELF3|N4BP3|CEND1|LRRN3|RBFOX1|SLC6A15|SVOP|DOK4|DOK5|PRMT8|FSTL5|TENM2|VAT1L|SLC5A7|GDAP1L1|NETO1|LINGO1|ATCAY|SCRT2|PLXNA4|XKR4|SLITRK1|UBE2QL1|C1QL2|PIANP|FNDC5|CYP4X1|TCEAL5|CCDC184|ARK2C|CTXN3|TSTD1,-31,0
1,-34,M39209,M1,1,0,Cell Type Signatures,7,HAY BONE MARROW STROMAL,,-34,4.4,16,30293,765,851,95,11,1.1,133|633|650|861|862|1009|1136|1277|1281|1293|1294|1301|1356|1410|1634|1647|1749|1750|1910|1942|2018|2034|2042|2273|2297|2335|2619|2697|2920|2934|3037|3226|3339|3481|3487|3488|3694|3725|4023|4071|4188|4681|4804|5322|5396|5480|6096|6662|6913|7025|7058|7070|7291|7424|7538|7545|9021|9052|9180|9378|9547|9902|10752|11082|23213|23452|23612|23768|26167|27289|51129|55323|55816|56243|56937|57007|57451|64409|64856|79784|84417|84858|84894|92293|120114|130132|140738|148170|221749|253738|255743|260293|261729|283659|284119,ADM|BGN|BMP2|RUNX1|RUNX1T1|CDH11|CHRNA3|COL1A1|COL3A1|COL6A3|COL7A1|COL11A1|CP|CRYAB|DCN|GADD45A|DLX5|DLX6|EDNRB|EFNA1|EMX2|EPAS1|EPHA3|FHL1|FOXD1|FN1|GAS1|GJA1|CXCL2|GSN|HAS2|HOXC10|HSPG2|IGF2|IGFBP4|IGFBP5|ITGB6|JUN|LPL|TM4SF1|MDFI|NBL1|NGFR|PLA2G5|PRRX1|PPIC|RORB|SOX9|TBX15|NR2F1|THBS2|THY1|TWIST1|VEGFC|ZFP36|ZIC1|SOCS3|GPRC5A|OSMR|NRXN1|CXCL14|MRC2|CHL1|ESM1|SULF1|ANGPTL2|PHLDA3|FLRT2|PCDHB5|RND1|ANGPTL4|LARP6|DOK5|KIAA1217|PMEPA1|ACKR3|TENM2|GALNT17|VWA1|MYH14|ECRG4|ZNF503|LINGO1|TMEM132C|FAT3|RFTN2|TMEM37|CDC42EP5|PXDC1|EBF3|NPNT|CYP4X1|STEAP2|PRTG|CAVIN1,-30,0
1,-33,M39066,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNBML5,,-33,5.6,17,30293,465,851,73,8.6,0.96,119|273|577|862|1012|1463|1641|1993|1995|1996|2018|2039|2042|2259|2624|2785|2823|3642|3746|4661|4675|4684|4821|4826|5063|5099|5178|5629|5800|6328|6496|6616|6656|6886|7464|8403|8612|9378|9705|9951|10842|11075|11122|11189|22895|23023|27319|27328|50848|51617|54715|55351|55966|57451|79750|80830|84867|84894|84969|85300|85508|91584|114786|114798|124930|134111|140679|147906|196500|219287|256536|389206|440270,ADD2|AMPH|ADGRB3|RUNX1T1|CDH13|NCAN|DCX|ELAVL2|ELAVL3|ELAVL4|EMX2|DMTN|EPHA3|FGF14|GATA2|GNG3|GPM6A|INSM1|KCNC1|MYT1|NAP1L3|NCAM1|NKX2-2|NNAT|PAK3|PCDH7|PEG3|PROX1|PTPRO|SCN3A|SIX3|SNAP25|SOX1|TAL1|CORO2A|SOX14|PLPP2|NRXN1|ST18|HS3ST4|PPP1R17|STMN2|PTPRT|CELF3|RPH3A|TMCC1|BHLHE22|PCDH11X|F11R|NSG2|RBFOX1|STK32B|AJAP1|TENM2|ZNF385D|APOL6|PTPN5|LINGO1|TOX2|ATCAY|SCRT2|PLXNA4|XKR4|SLITRK1|ANKRD13B|UBE2QL1|SLC32A1|DACT3|PIANP|AMER2|TCERG1L|BEND4|GOLGA8B,-28,0
1,-28,M39050,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPERIC,,-28,4,15,30293,795,851,89,10,1,2|285|290|307|567|602|633|837|861|928|1009|1026|1052|1281|1621|1634|1649|1879|1889|2034|2297|2307|2335|2353|2701|2791|2852|2913|2920|2934|3487|3676|3725|3726|3852|4055|5327|5334|5480|6320|6515|6546|6913|7045|7070|7128|7291|7538|7545|7546|8673|9021|9060|9180|9518|9590|9902|10163|10475|11030|11259|11343|11346|22822|25891|26509|30846|51129|51477|54625|54997|55890|56341|56937|57124|79974|80830|84107|84894|94015|94234|147906|148170|150094|152573|196740|221749|254102|260293,A2M|ANGPT2|ANPEP|ANXA4|B2M|BCL3|BGN|CASP4|RUNX1|CD9|CDH11|CDKN1A|CEBPD|COL3A1|DBH|DCN|DDIT3|EBF1|ECE1|EPAS1|FOXD1|FOXS1|FN1|FOS|GJA4|GNG11|GPER1|GRM3|CXCL2|GSN|IGFBP4|ITGA4|JUN|JUNB|KRT5|LTBR|PLAT|PLCL1|PPIC|CLEC11A|SLC2A3|SLC8A1|TBX15|TGFBI|THY1|TNFAIP3|TWIST1|ZFP36|ZIC1|ZIC2|VAMP8|SOCS3|PAPSS2|OSMR|GDF15|AKAP12|MRC2|WASF2|TRIM38|RBPMS|FILIP1L|MGLL|SYNPO|PHLDA1|PAMR1|MYOF|EHD2|ANGPTL4|ISYNA1|PARP14|TESC|GPRC5C|PRMT8|PMEPA1|CD248|CPED1|APOL6|ZIC4|LINGO1|TTYH2|FOXQ1|DACT3|CDC42EP5|SIK1|SHISA3|VSTM4|PXDC1|EHBP1L1|CYP4X1,-24,0
1,-28,M39067,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HDA,,-28,4.9,15,30293,506,851,70,8.2,0.94,108|114|273|286|1012|1137|1295|1496|1641|1804|1879|1993|1995|1996|2039|2258|2555|2596|2785|2823|2899|3642|3918|4062|4675|4684|4826|5063|5800|6328|6616|6860|8788|9378|9590|9892|9951|10475|10653|10752|11075|11189|29106|51617|55117|55450|55530|55715|55966|57530|64409|64641|78997|79750|80830|84867|84969|85300|91584|114786|114798|120114|124930|134111|134829|140679|196500|252995|253738|340543,ADCY2|ADCY8|AMPH|ANK1|CDH13|CHRNA4|COL8A1|CTNNA2|DCX|DPP6|EBF1|ELAVL2|ELAVL3|ELAVL4|DMTN|FGF13|GABRA2|GAP43|GNG3|GPM6A|GRIK3|INSM1|LAMC2|LY6H|NAP1L3|NCAM1|NNAT|PAK3|PTPRO|SCN3A|SNAP25|SYT4|DLK1|NRXN1|AKAP12|SNAP91|HS3ST4|TRIM38|SPINT2|CHL1|STMN2|CELF3|SCG3|NSG2|SLC6A15|CAMK2N1|SVOP|DOK4|AJAP1|CGN|GALNT17|EBF2|GDAP1L1|ZNF385D|APOL6|PTPN5|TOX2|ATCAY|PLXNA4|XKR4|SLITRK1|FAT3|ANKRD13B|UBE2QL1|CLVS2|SLC32A1|PIANP|FNDC5|EBF3|TCEAL5,-24,0
1,-27,M40249,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL LUNG VISCERAL NEURONS,,-27,7.7,17,30293,212,851,46,5.4,0.78,117|119|238|460|1136|1463|1496|1641|1995|2042|2258|2290|2556|2596|2913|4804|5080|5521|5800|6096|6572|6900|8929|9892|10439|10752|11075|23316|27319|51083|51286|51617|54715|54898|55117|56896|57348|57687|59284|60482|78997|85300|85508|134829|219287|375704,ADCYAP1R1|ADD2|ALK|ASTN1|CHRNA3|NCAN|CTNNA2|DCX|ELAVL3|EPHA3|FGF13|FOXG1|GABRA3|GAP43|GRM3|NGFR|PAX6|PPP2R2B|PTPRO|RORB|SLC18A3|CNTN2|PHOX2B|SNAP91|OLFM1|CHL1|STMN2|CUX2|BHLHE22|GAL|CEND1|NSG2|RBFOX1|ELOVL2|SLC6A15|DPYSL5|TTYH1|VAT1L|CACNG7|SLC5A7|GDAP1L1|ATCAY|SCRT2|CLVS2|AMER2|ENHO,-23,0
1,-27,M39070,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNBGABA,,-27,4.1,14,30293,703,851,81,9.5,1,107|108|273|286|577|862|1137|1641|1804|1993|1995|1996|2039|2258|2259|2596|2823|3746|4674|4684|4821|4826|5063|5099|5126|5178|5214|6328|6506|6546|6616|6656|6809|6860|6886|7021|8403|9378|9465|9892|10439|10512|10653|10752|11075|11096|11122|11189|22986|51286|51299|51617|54715|55351|55450|55530|55715|55790|55966|57687|59283|60482|64067|80830|84867|84894|84969|85300|91584|114786|114798|134111|134829|140597|140679|196500|252995|285533|387856|440270|494470,ADCY1|ADCY2|AMPH|ANK1|ADGRB3|RUNX1T1|CHRNA4|DCX|DPP6|ELAVL2|ELAVL3|ELAVL4|DMTN|FGF13|FGF14|GAP43|GPM6A|KCNC1|NAP1L2|NCAM1|NKX2-2|NNAT|PAK3|PCDH7|PCSK2|PEG3|PFKP|SCN3A|SLC1A2|SLC8A1|SNAP25|SOX1|STX3|SYT4|TAL1|TFAP2B|SOX14|NRXN1|AKAP7|SNAP91|OLFM1|SEMA3C|SPINT2|CHL1|STMN2|ADAMTS5|PTPRT|CELF3|SORCS3|CEND1|NRN1|NSG2|RBFOX1|STK32B|CAMK2N1|SVOP|DOK4|CSGALNACT1|AJAP1|VAT1L|CACNG8|SLC5A7|NPAS3|APOL6|PTPN5|LINGO1|TOX2|ATCAY|PLXNA4|XKR4|SLITRK1|UBE2QL1|CLVS2|TCEAL2|SLC32A1|PIANP|FNDC5|RNF175|CCDC184|GOLGA8B|ARK2C,-23,0
1,-26,M39174,M1,1,0,Cell Type Signatures,7,MURARO PANCREAS ACINAR CELL,,-26,4,14,30293,731,851,82,9.6,1,290|307|311|414|567|602|694|718|837|875|961|972|1052|1999|2114|2243|2266|2512|2634|2877|2920|3123|3576|3725|3855|3914|4071|5284|5480|5644|6238|6303|6364|6385|6662|6690|6892|7113|7128|7295|7448|8553|8673|9021|9052|9180|9235|9245|9518|10150|10397|11030|11148|22822|23657|23768|27289|30001|50506|50848|51129|51303|51599|54102|55286|56892|57561|57648|59277|64855|79007|79094|79152|79924|80736|84612|84952|116372|116844|166824|220323|346389,ANPEP|ANXA4|ANXA11|ARSD|B2M|BCL3|BTG1|C3|CASP4|CBS|CD47|CD74|CEBPD|ELF3|ETS2|FGA|FGG|FTL|GBP2|GPX2|CXCL2|HLA-DRB1|CXCL8|JUN|KRT7|LAMB3|TM4SF1|PIGR|PPIC|PRSS1|RRBP1|SAT1|CCL20|SDC4|SOX9|SPINK1|TAPBP|TMPRSS2|TNFAIP3|TXN|VTN|BHLHE40|VAMP8|SOCS3|GPRC5A|OSMR|IL32|GCNT3|GDF15|MBNL2|NDRG1|RBPMS|HHLA2|PHLDA1|SLC7A11|FLRT2|RND1|ERO1A|DUOX2|F11R|ANGPTL4|FKBP11|LSR|CLIC6|C4orf19|TCIM|ARRDC3|NHSL3|NTN4|NIBAN2|DBNDD1|CHAC1|FA2H|ADM2|SLC44A4|PARD6B|CGNL1|LYPD1|LRG1|RASSF6|OAF|MACC1,-22,0
1,-24,M39055,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL2A,,-24,4.2,14,30293,600,851,71,8.3,0.95,117|460|577|655|1012|1295|1301|1410|1463|1804|1910|2042|2173|2273|2353|2697|2823|2846|2913|2920|3037|3725|3785|3852|3955|4036|4753|4916|5099|5354|5521|5992|6506|6656|6662|9378|9543|9902|10630|10675|10964|23657|29106|54674|54898|55790|55816|56884|56892|57348|57580|64067|79026|79192|84631|116372|120114|128414|130132|152573|167410|203447|220382|221749|286204|375704|387597|387882|388585|389799|440097,ADCYAP1R1|ASTN1|ADGRB3|BMP7|CDH13|COL8A1|COL11A1|CRYAB|NCAN|DPP6|EDNRB|EPHA3|FABP7|FHL1|FOS|GJA1|GPM6A|LPAR4|GRM3|CXCL2|HAS2|JUN|KCNQ2|KRT5|LFNG|LRP2|NELL2|NTRK3|PCDH7|PLP1|PPP2R2B|RFX4|SLC1A2|SOX1|SOX9|NRXN1|IGDCC3|MRC2|PDPN|CSPG5|IFI44L|SLC7A11|SCG3|LRRN3|ELOVL2|CSGALNACT1|DOK5|FSTL5|TCIM|TTYH1|PREX1|NPAS3|AHNAK|IRX1|SLITRK2|LYPD1|FAT3|NKAIN4|RFTN2|SHISA3|LIX1|NRK|FAM181B|PXDC1|CRB2|ENHO|ILDR2|C12orf75|HES5|CFAP77|DBX2,-20,0
1,-24,M39052,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HOPC,,-24,5.3,14,30293,366,851,55,6.5,0.84,117|429|460|1299|1804|1910|2173|2823|2846|3785|4661|4821|4916|5327|5521|6328|6506|6656|6660|6662|7070|8549|9378|9465|10215|10675|11122|22822|22986|23452|23657|27164|27328|29106|51286|55351|55790|57348|57580|59284|64067|65217|80830|81832|84631|84894|85300|114798|116448|128414|130132|220382|221749|222553|388585,ADCYAP1R1|ASCL1|ASTN1|COL9A3|DPP6|EDNRB|FABP7|GPM6A|LPAR4|KCNQ2|MYT1|NKX2-2|NTRK3|PLAT|PPP2R2B|SCN3A|SLC1A2|SOX1|SOX5|SOX9|THY1|LGR5|NRXN1|AKAP7|OLIG2|CSPG5|PTPRT|PHLDA1|SORCS3|ANGPTL2|SLC7A11|SALL3|PCDH11X|SCG3|CEND1|STK32B|CSGALNACT1|TTYH1|PREX1|CACNG7|NPAS3|PCDH15|APOL6|NETO1|SLITRK2|LINGO1|ATCAY|SLITRK1|OLIG1|NKAIN4|RFTN2|FAM181B|PXDC1|SLC35F1|HES5,-20,0
