_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-18,C0004936,M1,1,0,DisGeNET,35,Mental disorders,,-18,3.3,11,30293,789,851,73,8.6,0.96,2|117|133|414|577|928|1012|1137|1356|1621|2042|2259|2346|2353|2556|2697|2823|2913|3339|3383|3481|3576|3725|3726|3855|3918|4036|4155|4661|4684|4804|5021|5080|5142|5155|5327|5521|6281|6328|6376|6493|6506|6616|6860|6886|6928|7101|7122|7295|7869|8728|9181|9248|9378|9423|10215|11122|11255|22986|26115|27319|27344|51477|54210|55117|57007|64067|81794|84867|85300|114798|494470|613212,A2M|ADCYAP1R1|ADM|ARSD|ADGRB3|CD9|CDH13|CHRNA4|CP|DBH|EPHA3|FGF14|FOLH1|FOS|GABRA3|GJA1|GPM6A|GRM3|HSPG2|ICAM1|IGF2|CXCL8|JUN|JUNB|KRT7|LAMC2|LRP2|MBP|MYT1|NCAM1|NGFR|OXTR|PAX6|PDE4B|PDGFB|PLAT|PPP2R2B|S100A10|SCN3A|CX3CL1|SIM2|SLC1A2|SNAP25|SYT4|TAL1|HNF1B|NR2E1|CLDN5|TXN|SEMA3B|ADAM19|ARHGEF2|GPR50|NRXN1|NTN1|OLIG2|PTPRT|HRH3|SORCS3|TANC2|BHLHE22|PCSK1N|ISYNA1|TREM1|SLC6A15|ACKR3|NPAS3|ADAMTS10|PTPN5|ATCAY|SLITRK1|ARK2C|CTXN3,-15,0
1,-17,C0153381,M1,1,0,DisGeNET,35,Malignant neoplasm of mouth,,-17,3.2,11,30293,756,851,69,8.1,0.94,133|301|602|768|837|875|961|1026|1029|1356|1361|1410|1440|1634|1647|1649|1910|2243|2273|2335|2353|2524|2530|3037|3119|3236|3339|3383|3481|3576|3725|3726|3852|3854|4194|4319|4804|5111|6348|6352|6513|7056|7058|7291|7424|8190|8434|9021|9052|9123|9314|9518|9547|10397|10512|10630|11082|11186|11259|22822|22915|22943|23452|23657|51083|57111|57402|79977|116844,ADM|ANXA1|BCL3|CA9|CASP4|CBS|CD47|CDKN1A|CDKN2A|CP|CPB2|CRYAB|CSF3|DCN|GADD45A|DDIT3|EDNRB|FGA|FHL1|FN1|FOS|FUT2|FUT8|HAS2|HLA-DQB1|HOXD10|HSPG2|ICAM1|IGF2|CXCL8|JUN|JUNB|KRT5|KRT6B|MDM4|MMP10|NGFR|PCNA|CCL3|CCL5|SLC2A1|THBD|THBS2|TWIST1|VEGFC|MIA|RECK|SOCS3|GPRC5A|SLC16A3|KLF4|GDF15|CXCL14|NDRG1|SEMA3C|PDPN|ESM1|RASSF1|FILIP1L|PHLDA1|MMRN1|DKK1|ANGPTL2|SLC7A11|GAL|RAB25|S100A14|GRHL2|LRG1,-14,0
1,-17,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-17,3.2,11,30293,764,851,69,8.1,0.94,133|238|768|961|1029|1030|1045|1050|1440|1469|1634|1647|1649|1822|2034|2255|2258|2335|2524|2852|2934|3383|3397|3552|3576|3725|4319|4684|4804|4914|4916|5111|5209|5327|5339|5629|5644|6277|6281|6364|6513|6662|6690|6928|7031|7045|7291|7295|7424|7448|8190|8434|8553|8660|9314|9518|9547|9641|10397|22822|22915|23213|23657|27319|51129|53827|55655|56667|64399,ADM|ALK|CA9|CD47|CDKN2A|CDKN2B|CDX2|CEBPA|CSF3|CST1|DCN|GADD45A|DDIT3|ATN1|EPAS1|FGF10|FGF13|FN1|FUT2|GPER1|GSN|ICAM1|ID1|IL1A|CXCL8|JUN|MMP10|NCAM1|NGFR|NTRK1|NTRK3|PCNA|PFKFB3|PLAT|PLEC|PROX1|PRSS1|S100A6|S100A10|CCL20|SLC2A1|SOX9|SPINK1|HNF1B|TFF1|TGFBI|TWIST1|TXN|VEGFC|VTN|MIA|RECK|BHLHE40|IRS2|KLF4|GDF15|CXCL14|IKBKE|NDRG1|PHLDA1|MMRN1|SULF1|SLC7A11|BHLHE22|ANGPTL4|FXYD5|NLRP2|MUC13|HHIP,-14,0
1,-16,C0153690,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-16,3.4,11,30293,647,851,62,7.3,0.89,2|133|174|238|285|567|650|655|846|976|1009|1029|1063|1462|1621|1634|1822|1942|2258|2335|2346|2521|2697|2913|3383|3552|3576|3589|3676|3725|3914|4914|4916|5099|6364|6374|6660|7045|7058|7113|7128|7291|8788|8792|9052|9123|9290|9314|9518|9547|9902|10397|10653|11343|22915|22943|23452|55323|56937|57007|80150|255743,A2M|ADM|AFP|ALK|ANGPT2|B2M|BMP2|BMP7|CASR|ADGRE5|CDH11|CDKN2A|CENPF|VCAN|DBH|DCN|ATN1|EFNA1|FGF13|FN1|FOLH1|FUS|GJA1|GRM3|ICAM1|IL1A|CXCL8|IL11|ITGA4|JUN|LAMB3|NTRK1|NTRK3|PCDH7|CCL20|CXCL5|SOX5|TGFBI|THBS2|TMPRSS2|TNFAIP3|TWIST1|DLK1|TNFRSF11A|GPRC5A|SLC16A3|GPR55|KLF4|GDF15|CXCL14|MRC2|NDRG1|SPINT2|MGLL|MMRN1|DKK1|ANGPTL2|LARP6|PMEPA1|ACKR3|ASRGL1|NPNT,-13,0
1,-16,C0007785,M1,1,0,DisGeNET,35,Cerebral Infarction,,-16,3.3,10,30293,687,851,64,7.5,0.9,117|133|285|301|634|655|823|837|875|1281|1356|1361|1440|1910|2168|2169|2243|2353|2697|2852|3339|3383|3552|3576|3589|3725|3726|3776|3918|4023|4973|5122|5209|5327|5446|5729|6288|6296|6348|6352|6376|6506|6513|6546|6547|6736|7056|7122|7295|7424|9068|9423|9547|11343|22943|50506|51129|51477|57007|57761|63973|116448|116844|338382,ADCYAP1R1|ADM|ANGPT2|ANXA1|CEACAM1|BMP7|CAPN1|CASP4|CBS|COL3A1|CP|CPB2|CSF3|EDNRB|FABP1|FABP2|FGA|FOS|GJA1|GPER1|HSPG2|ICAM1|IL1A|CXCL8|IL11|JUN|JUNB|KCNK2|LAMC2|LPL|OLR1|PCSK1|PFKFB3|PLAT|PON3|PTGDR|SAA1|ACSM3|CCL3|CCL5|CX3CL1|SLC1A2|SLC2A1|SLC8A1|SLC8A3|SRY|THBD|CLDN5|TXN|VEGFC|ANGPTL1|NTN1|CXCL14|MGLL|DKK1|DUOX2|ANGPTL4|ISYNA1|ACKR3|TRIB3|NEUROG2|OLIG1|LRG1|RAB7B,-13,0
1,-16,C0555198,M1,1,0,DisGeNET,35,Malignant Glioma,,-16,3.2,10,30293,724,851,65,7.6,0.91,285|301|577|768|846|976|1009|1026|1029|1030|1356|1462|1634|1647|2034|2173|2335|2346|2353|2697|2913|3209|3383|3552|3576|3598|4023|4155|4194|4288|4804|4914|4916|5080|5111|5155|6352|6662|6900|7045|7070|7448|7538|8434|8549|9068|9211|9518|9547|9641|9902|10215|10397|10630|11148|11170|22943|23135|27319|51129|55966|64067|64321|84417|346389,ANGPT2|ANXA1|ADGRB3|CA9|CASR|ADGRE5|CDH11|CDKN1A|CDKN2A|CDKN2B|CP|VCAN|DCN|GADD45A|EPAS1|FABP7|FN1|FOLH1|FOS|GJA1|GRM3|HOXA13|ICAM1|IL1A|CXCL8|IL13RA2|LPL|MBP|MDM4|MKI67|NGFR|NTRK1|NTRK3|PAX6|PCNA|PDGFB|CCL5|SOX9|CNTN2|TGFBI|THY1|VTN|ZFP36|RECK|LGR5|ANGPTL1|LGI1|GDF15|CXCL14|IKBKE|MRC2|OLIG2|NDRG1|PDPN|HHLA2|FAM107A|DKK1|KDM6B|BHLHE22|ANGPTL4|AJAP1|NPAS3|SOX17|ECRG4|MACC1,-13,0
1,-16,C1704272,M1,1,0,DisGeNET,35,Benign Prostatic Hyperplasia,,-16,3.1,10,30293,770,851,67,7.9,0.92,2|117|133|285|650|768|1029|1045|1462|1910|1943|2255|2335|2346|2512|2852|3397|3481|3488|3576|3676|3725|3776|4023|4055|4071|4288|4753|4804|5021|5076|5111|5334|6277|6348|6352|6493|6662|6690|6736|6926|6928|7031|7058|7113|7291|7295|8190|8434|9021|9052|9314|9518|9547|9590|10103|11186|22943|23213|23452|51129|51477|56937|57007|57126|261729|644943,A2M|ADCYAP1R1|ADM|ANGPT2|BMP2|CA9|CDKN2A|CDX2|VCAN|EDNRB|EFNA2|FGF10|FN1|FOLH1|FTL|GPER1|ID1|IGF2|IGFBP5|CXCL8|ITGA4|JUN|KCNK2|LPL|LTBR|TM4SF1|MKI67|NELL2|NGFR|OXTR|PAX2|PCNA|PLCL1|S100A6|CCL3|CCL5|SIM2|SOX9|SPINK1|SRY|TBX3|HNF1B|TFF1|THBS2|TMPRSS2|TWIST1|TXN|MIA|RECK|SOCS3|GPRC5A|KLF4|GDF15|CXCL14|AKAP12|TSPAN1|RASSF1|DKK1|SULF1|ANGPTL2|ANGPTL4|ISYNA1|PMEPA1|ACKR3|CD177|STEAP2|RASSF10,-13,0
1,-15,C0013080,M1,1,0,DisGeNET,35,Down Syndrome,,-15,3.1,9.9,30293,765,851,66,7.8,0.92,2|174|273|286|414|633|694|861|862|875|1026|1029|1030|1136|1137|1293|1294|1356|1440|1621|1822|1910|2034|2114|2173|2335|2596|2697|2934|3037|3383|3552|3576|3772|3918|4036|4155|4194|4684|4914|5063|5121|5142|5155|5396|6493|6616|6736|7031|7291|7295|8673|9423|9518|10215|10439|10752|11075|11186|22915|23452|54101|54715|57007|63976|170302,A2M|AFP|AMPH|ANK1|ARSD|BGN|BTG1|RUNX1|RUNX1T1|CBS|CDKN1A|CDKN2A|CDKN2B|CHRNA3|CHRNA4|COL6A3|COL7A1|CP|CSF3|DBH|ATN1|EDNRB|EPAS1|ETS2|FABP7|FN1|GAP43|GJA1|GSN|HAS2|ICAM1|IL1A|CXCL8|KCNJ15|LAMC2|LRP2|MBP|MDM4|NCAM1|NTRK1|PAK3|PCP4|PDE4B|PDGFB|PRRX1|SIM2|SNAP25|SRY|TFF1|TWIST1|TXN|VAMP8|NTN1|GDF15|OLIG2|OLFM1|CHL1|STMN2|RASSF1|MMRN1|ANGPTL2|RIPK4|RBFOX1|ACKR3|PRDM16|ARX,-12,0
1,-15,C0220641,M1,1,0,DisGeNET,35,Lip and Oral Cavity Carcinoma,,-15,3.1,9.8,30293,734,851,64,7.5,0.9,133|602|768|837|875|961|1026|1029|1356|1361|1410|1440|1634|1647|1649|1910|2273|2335|2524|2530|3037|3119|3339|3383|3481|3576|3725|3852|4194|4319|4804|5111|6348|6352|6513|7056|7058|7291|7424|8190|8434|8673|9021|9052|9123|9314|9518|9547|10397|10512|10630|11082|11186|11259|22822|22915|22943|23452|23657|51083|57111|57402|79977|116844,ADM|BCL3|CA9|CASP4|CBS|CD47|CDKN1A|CDKN2A|CP|CPB2|CRYAB|CSF3|DCN|GADD45A|DDIT3|EDNRB|FHL1|FN1|FUT2|FUT8|HAS2|HLA-DQB1|HSPG2|ICAM1|IGF2|CXCL8|JUN|KRT5|MDM4|MMP10|NGFR|PCNA|CCL3|CCL5|SLC2A1|THBD|THBS2|TWIST1|VEGFC|MIA|RECK|VAMP8|SOCS3|GPRC5A|SLC16A3|KLF4|GDF15|CXCL14|NDRG1|SEMA3C|PDPN|ESM1|RASSF1|FILIP1L|PHLDA1|MMRN1|DKK1|ANGPTL2|SLC7A11|GAL|RAB25|S100A14|GRHL2|LRG1,-12,0
1,-15,C1658953,M1,1,0,DisGeNET,35,tumor vasculature,,-15,5.7,11,30293,200,851,32,3.8,0.65,133|285|290|301|768|846|1009|1012|1491|1822|1910|1942|2335|2346|3383|3576|3598|4071|4973|5196|5209|6352|7045|7056|22915|57007|57124|59277|64866|112399|116844|260293,ADM|ANGPT2|ANPEP|ANXA1|CA9|CASR|CDH11|CDH13|CTH|ATN1|EDNRB|EFNA1|FN1|FOLH1|ICAM1|CXCL8|IL13RA2|TM4SF1|OLR1|PF4|PFKFB3|CCL5|TGFBI|THBD|MMRN1|ACKR3|CD248|NTN4|CDCP1|EGLN3|LRG1|CYP4X1,-12,0
