_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,0,0,0,0,1,0,-4.978374883290367,0.0,0.0,0.0,0.0,0.0,-2.8765451709869945,0.0,M5949,M10000010,2,0,Hallmark Gene Sets,23,HALLMARK PEROXISOME,,-9.590912229097544,3.908879710893134,8.081924921278985,30286,104,2086,28,1.342281879194631,0.25195921392634557,30|216|412|847|1022|1382|1384|1718|2053|2172|2182|3155|3291|3417|3992|5190|5194|5828|6342|7276|9270|11001|23705|26986|51109|51170|54884|80270,ACAA1|ALDH1A1|STS|CAT|CDK7|CRABP2|CRAT|DHCR24|EPHX2|FABP6|ACSL4|HMGCL|HSD11B2|IDH1|FADS1|PEX6|PEX13|PEX2|SCP2|TTR|ITGB1BP1|SLC27A2|CADM1|PABPC1|RDH11|HSD17B11|RETSAT|HSD3B7,-7.502809587544139,0,88.0,1.0,1.0,-9.590912229097544,3.908879710893134,
1,0,1,0,1,0,0,0,-4.104816126922444,0.0,-4.277801716307369,0.0,-7.793655466704347,0.0,0.0,0.0,R-HSA-9006925,M10101000,3,0,Reactome Gene Sets,6,Intracellular signaling by second messengers,,-9.577749682446335,2.5290631862184147,7.359796837892441,30286,310,2086,54,2.588686481303931,0.34768605759530885,109|112|156|817|818|1107|1822|2064|2065|2122|2246|2250|2261|2264|2309|3065|3643|3654|3725|4303|5296|5305|5371|5519|5525|5577|5578|5582|5682|5687|5690|5691|5698|5707|5709|5717|5720|5721|5728|5781|5879|5880|5931|6446|7157|7249|7311|8396|8503|10014|57504|57690|84335|145957,ADCY3|ADCY6|GRK2|CAMK2D|CAMK2G|CHD3|ATN1|ERBB2|ERBB3|MECOM|FGF1|FGF5|FGFR3|FGFR4|FOXO3|HDAC1|INSR|IRAK1|JUN|FOXO4|PIK3R2|PIP4K2A|PML|PPP2R1B|PPP2R5A|PRKAR2B|PRKCA|PRKCG|PSMA1|PSMA6|PSMB2|PSMB3|PSMB9|PSMD1|PSMD3|PSMD11|PSME1|PSME2|PTEN|PTPN11|RAC1|RAC2|RBBP7|SGK1|TP53|TSC2|UBA52|PIP4K2B|PIK3R3|HDAC5|MTA3|TNRC6C|AKT1S1|NRG4,-7.492369899228403,0,83.0,0.0,0.0,-9.902655314693167,2.5290631862184147,
1,0,0,0,1,1,0,0,-2.245822313130875,0.0,0.0,0.0,-4.62995266337171,-2.464590690152977,0.0,0.0,GO:0043068,M10001100,3,0,GO Biological Processes,19,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-9.572290408392053,2.074099438433091,7.066117898942826,30286,574,2086,82,3.9309683604985617,0.4254850730198548,101|133|274|323|604|637|817|824|837|843|857|1075|1191|1515|1520|1612|1848|1871|2191|2309|2627|2633|2908|2923|2934|3135|3162|3248|3275|3486|3655|3688|3725|4050|4923|5371|5519|5584|5743|6422|7040|7124|7133|7157|7186|7480|7805|8061|8462|8743|8874|8876|9368|9770|10181|10498|10628|10687|23612|23621|25803|26123|27113|27141|27250|29108|51063|51657|54507|55749|56981|57124|79156|79845|80034|80149|81618|84069|85477|90427|94241|130399,ADAM8|ADM|BIN1|APBB2|BCL6|BID|CAMK2D|CAPN2|CASP4|CASP10|CAV1|CTSC|CLU|CTSV|CTSS|DAPK1|DUSP6|E2F3|FAP|FOXO3|GATA6|GBP1|NR3C1|PDIA3|GSN|HLA-G|HMOX1|HPGD|PRMT2|IGFBP3|ITGA6|ITGB1|JUN|LTB|NTSR1|PML|PPP2R1B|PRKCI|PTGS2|SFRP1|TGFB1|TNF|TNFRSF1B|TP53|TRAF2|WNT10B|LAPTM5|FOSL1|KLF11|TNFSF10|ARHGEF7|VNN1|NHERF1|RASSF2|RBM5|CARM1|TXNIP|PNMA2|PHLDA3|BACE1|SPDEF|TCTN3|BBC3|CIDEB|PDCD4|PYCARD|CALHM2|STYXL1|ADAMTSL4|CCAR1|PRDM11|CD248|PLEKHF1|RNF122|CSRNP3|ZC3H12A|ITM2C|PLEKHN1|SCIN|BMF|TP53INP1|ACVR1C,-7.4898360619985285,0,87.0,0.0,0.0,-9.656667138157996,2.1041588505842954,
0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,-8.675659671089578,-3.323225101722274,0.0,0.0,GO:0001775,M00001100,2,0,GO Biological Processes,19,cell activation,19_GO:0032501 multicellular organismal process,-9.569820813329754,1.9398257833279187,6.971236841110196,30286,726,2086,97,4.650047938638543,0.46103277702561973,60|351|387|430|538|604|678|684|960|972|975|1015|1021|1191|1311|1432|1435|1650|2064|2147|2151|2185|2280|2923|2956|3105|3140|3280|3383|3459|3460|3476|3561|3575|3576|3627|3659|3684|3688|3696|3936|3955|3988|4791|5087|5296|5327|5730|5971|6372|6376|6608|6844|7001|7040|7048|7097|7124|7157|7248|7292|7301|7374|7480|8503|8729|8773|9093|9162|9308|9452|10014|10148|10451|23173|23210|23236|23308|23607|29071|29108|51561|55619|55716|57580|60437|79840|80381|84447|112616|120425|139818|150372|161145|161882|201294|375033,ACTB|APP|RHOA|ASCL2|ATP7A|BCL6|ZFP36L2|BST2|CD44|CD74|CD81|CDH17|CDK6|CLU|COMP|MAPK14|CSF1|DDOST|ERBB2|F2|F2RL2|PTK2B|FKBP1A|PDIA3|MSH6|HLA-A|MR1|HES1|ICAM1|IFNGR1|IFNGR2|IGBP1|IL2RG|IL7R|CXCL8|CXCL10|IRF1|ITGAM|ITGB1|ITGB8|LCP1|LFNG|LIPA|NFKB2|PBX1|PIK3R2|PLAT|PTGDS|RELB|CXCL6|CX3CL1|SMO|VAMP2|PRDX2|TGFB1|TGFBR2|TLR2|TNF|TP53|TSC1|TNFSF4|TYRO3|UNG|WNT10B|PIK3R3|GBF1|SNAP23|DNAJA3|DGKI|CD83|ITM2A|HDAC5|EBI3|VAV3|METAP1|JMJD6|PLCB1|ICOSLG|CD2AP|C1GALT1C1|PYCARD|IL23A|DOCK10|LMBR1L|PREX1|CDH26|NHEJ1|CD276|SYVN1|CMTM7|JAML|DOCK11|NFAM1|TMEM229B|ZFPM1|UNC13D|PEAR1,-7.4898360619985285,0,89.0,1.0,1.0,-9.569820813329754,2.245986132225889,
0,0,0,1,1,0,0,0,0.0,0.0,0.0,-2.235022302268733,-9.559721432471832,0.0,0.0,0.0,hsa04621,M00011000,2,0,KEGG Pathway,24,NOD-like receptor signaling pathway,,-9.559721432471832,10.855197132616487,10.85303802220355,30286,186,195,13,6.666666666666667,1.7863043388188897,330|387|2633|2919|2921|3455|3576|4792|5332|7128|7186|7187|9641,BIRC3|RHOA|GBP1|CXCL1|CXCL3|IFNAR2|CXCL8|NFKBIA|PLCB4|TNFAIP3|TRAF2|TRAF3|IKBKE,-7.449198613891145,0,1.0,0.0,0.0,-32.20435720589138,23.532245532245536,
1,0,0,1,0,0,0,0,-5.576916173666926,0.0,0.0,-2.530667545263639,0.0,0.0,0.0,0.0,GO:1902903,M10010000,2,0,GO Biological Processes,19,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-9.548305905382948,2.333361868237228,7.2267900214596725,30286,392,2086,63,3.0201342281879193,0.37471127399675114,120|274|335|348|351|382|387|395|830|1191|1490|2185|2934|3304|4868|4926|5058|5216|5296|5345|5879|5999|6376|6387|6422|6904|7016|7148|7248|7408|7429|8500|8829|8874|9270|9475|9659|9873|10109|10391|23189|23354|23647|23671|24139|29108|29109|50853|51763|54961|55142|55616|57580|57606|79709|79998|85477|93663|130271|146206|148170|348110|100287171,ADD3|BIN1|APOA1|APOE|APP|ARF6|RHOA|ARHGAP6|CAPZA2|CLU|CCN2|PTK2B|GSN|HSPA1B|NPHS1|NUMA1|PAK1|PFN1|PIK3R2|SERPINF2|RAC1|RGS4|CX3CL1|CXCL12|SFRP1|TBCD|TESK1|TNXB|TSC1|VASP|VIL1|PPFIA1|NRP1|ARHGEF7|ITGB1BP1|ROCK2|PDE4DIP|FCHSD2|ARPC2|CORO2B|KANK1|HAUS5|ARFIP2|TMEFF2|EML2|PYCARD|FHOD1|VILL|INPP5K|SSH3|HAUS2|ASAP3|PREX1|SLAIN2|COLGALT1|ANKRD53|SCIN|ARHGAP18|PLEKHH2|CARMIL2|CDC42EP5|ARPIN|WASHC1,-7.47112863154272,0,37.0,0.0,0.0,-13.258975914311849,3.069667168880975,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-9.54736012635382,0.0,0.0,0.0,WP254,M00001000,1,0,WikiPathways,27,Apoptosis,,-9.54736012635382,17.64918414918415,12.59093514432252,30286,88,195,10,5.128205128205129,1.5795520705267851,330|637|3659|4792|4794|7157|7186|7187|8743|27113,BIRC3|BID|IRF1|NFKBIA|NFKBIE|TP53|TRAF2|TRAF3|TNFSF10|BBC3,-7.439703948424735,0,90.0,1.0,1.0,-9.54736012635382,28.610256410256415,
1,0,1,1,0,0,0,1,-2.55971193972229,0.0,-4.062734521231763,-2.244750281795558,0.0,0.0,0.0,-2.6322355896395777,GO:0031589,M10110001,4,0,GO Biological Processes,19,cell-substrate adhesion,19_GO:0009987 cellular process,-9.545784549368879,3.0606980902282914,7.64638494028171,30286,185,2086,39,1.8696069031639502,0.29656491364908255,87|387|395|604|960|1308|1490|1842|1942|2185|3655|3675|3680|3684|3688|3691|3696|4059|4289|4585|4811|5879|7074|7148|7248|7301|8500|8874|8910|9270|10232|10391|22801|25992|51754|54822|55742|79778|79987,ACTN1|RHOA|ARHGAP6|BCL6|CD44|COL17A1|CCN2|ECM2|EFNA1|PTK2B|ITGA6|ITGA3|ITGA9|ITGAM|ITGB1|ITGB4|ITGB8|BCAM|MKLN1|MUC4|NID1|RAC1|TIAM1|TNXB|TSC1|TYRO3|PPFIA1|ARHGEF7|SGCE|ITGB1BP1|MSLN|CORO2B|ITGA11|SNED1|TMEM8B|TRPM7|PARVA|MICALL2|SVEP1,-7.47112863154272,0,68.0,0.0,0.0,-10.99889511004164,3.682277988522517,
0,1,0,0,0,0,1,0,0.0,-5.2044710280516195,0.0,0.0,0.0,0.0,-2.718978948303595,0.0,GO:0055082,M01000010,2,0,GO Biological Processes,19,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-9.535143992439416,2.0704923089749463,7.048638309873551,30286,575,2086,82,3.9309683604985617,0.4254850730198548,48|348|351|368|435|476|489|493|523|537|538|540|654|760|785|817|857|1080|1318|1760|1815|2147|2309|2495|2729|2744|2907|3074|3162|3171|3351|3383|4087|4502|4948|5176|5296|5371|5563|5799|6337|6387|6546|6558|7018|7184|7220|7477|7494|8804|9104|9230|9368|9550|9997|10159|10463|10568|11261|23315|23516|30061|50507|51085|54499|54664|55088|55647|57003|64710|64924|65082|79085|79572|80024|83636|90550|130733|164656|252839|254428|440400,ACO1|APOE|APP|ABCC6|ASL|ATP1A1|ATP2A3|ATP2B4|ATP6V1A|ATP6AP1|ATP7A|ATP7B|BMP6|CA2|CACNB4|CAMK2D|CAV1|CFTR|SLC31A2|DMPK|DRD4|F2|FOXO3|FTH1|GCLC|GLS|GRINA|HEXB|HMOX1|FOXA3|HTR1B|ICAM1|SMAD2|MT2A|OCA2|SERPINF1|PIK3R2|PML|PRKAA2|PTPRN2|SCNN1A|CXCL12|SLC8A1|SLC12A2|TF|HSP90B1|TRPC1|WNT7B|XBP1|CREG1|RGN|RAB11B|NHERF1|ATP6V1G1|SCO2|ATP6AP2|SLC30A9|SLC34A2|CHP1|SLC9A8|SLC39A14|SLC40A1|NOX4|MLXIPL|TMCO1|TMEM106B|CCDC186|RAB20|CCDC47|NUCKS1|SLC30A5|VPS33A|SLC25A23|ATP13A3|SLC8B1|C19orf12|MCU|TMEM178A|TMPRSS6|TMEM9|SLC41A1|RNASEK,-7.465193431187134,0,79.0,0.0,0.0,-10.336378224050573,2.0937126718934516,
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.623591223893304,-2.486296582423761,GO:0050714,M00000011,2,0,GO Biological Processes,19,positive regulation of protein secretion,19_GO:0051179 localization,-9.534585109020936,3.3580657574631005,7.794648703095708,30286,147,2086,34,1.6299137104506232,0.2772405045863467,18|43|101|382|654|1080|2147|2151|2182|2696|3783|4628|5007|5213|5950|6934|7040|7097|7424|7447|8111|8398|8431|8447|9501|10802|23236|23607|27230|51768|54795|65985|90550|399687,ABAT|ACHE|ADAM8|ARF6|BMP6|CFTR|F2|F2RL2|ACSL4|GIPR|KCNN4|MYH10|OSBP|PFKM|RBP4|TCF7L2|TGFB1|TLR2|VEGFC|VSNL1|GPR68|PLA2G6|NR0B2|DOC2B|RPH3AL|SEC24A|PLCB1|CD2AP|SERP1|TM7SF3|TRPM4|AACS|MCU|MYO18A,-7.465193431187134,0,22.0,0.0,0.0,-15.919510937699453,3.7140850409150703,
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.5268005187305334,-9.500984497730236,GO:0006888,M00000011,2,0,GO Biological Processes,19,endoplasmic reticulum to Golgi vesicle-mediated transport,19_GO:0051179 localization,-9.500984497730236,10.677098305084746,10.752429770052368,30286,125,295,13,4.406779661016949,1.1949870705221284,372|1314|6396|8729|9871|9919|10484|10802|10897|11015|11196|54732|60561,ARCN1|COPA|SEC13|GBF1|SEC24D|SEC16A|SEC23A|SEC24A|YIF1A|KDELR3|SEC23IP|TMED9|RINT1,-7.399005452692843,0,29.0,0.0,0.0,-14.348707144532538,27.377175141242937,
1,1,0,0,1,0,0,0,-3.1019521030905772,-9.497661255553467,0.0,0.0,-3.1641576415385515,0.0,0.0,0.0,R-HSA-8957275,M11001000,3,0,Reactome Gene Sets,6,Post-translational protein phosphorylation,,-9.497661255553467,12.236767676767677,11.19819317224958,30286,108,275,12,4.363636363636363,1.2318829844806862,174|335|336|338|2153|3053|3698|5265|5624|7018|10232|64856,AFP|APOA1|APOA2|APOB|F5|SERPIND1|ITIH2|SERPINA1|PROC|TF|MSLN|VWA1,-7.398493187849902,0,66.0,0.0,0.0,-11.032767768175493,25.414825174825175,
1,0,0,1,0,0,0,1,-4.946298022977868,0.0,0.0,-2.232274956685527,0.0,0.0,0.0,-3.374267871228551,GO:0048667,M10010001,3,0,GO Biological Processes,19,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-9.496065516819609,2.243798483395799,7.147919959243576,30286,440,2086,68,3.2598274209012463,0.38881551035306516,60|214|323|334|351|1942|1946|1949|2044|2051|2064|2596|3073|3280|3688|3730|3799|4147|4647|4692|4781|4917|4983|5357|5728|5781|5879|6049|6091|6387|6608|6904|7345|7408|7477|7804|8828|8829|8997|9253|9368|9638|10211|10371|10500|10642|10890|23242|23542|23767|26050|50488|51199|51473|54664|54910|55619|55701|56288|57715|64283|64855|79600|79955|91653|115557|133418|144165,ACTB|ALCAM|APBB2|APLP2|APP|EFNA1|EFNA5|EFNB3|EPHA5|EPHB6|ERBB2|GAP43|HEXA|HES1|ITGB1|ANOS1|KIF5B|MATN2|MYO7A|NDN|NFIB|NTN3|OPHN1|PLS1|PTEN|PTPN11|RAC1|RNF6|ROBO1|CXCL12|SMO|TBCD|UCHL1|VASP|WNT7B|LRP8|NRP2|NRP1|KALRN|NUMBL|NHERF1|FEZ1|FLOT1|SEMA3A|SEMA6C|IGF2BP1|RAB10|COBL|MAPK8IP2|FLRT3|SLITRK5|MINK1|NIN|DCDC2|TMEM106B|SEMA4C|DOCK10|ARHGEF40|PARD3|SEMA4G|ARHGEF28|NIBAN2|TCTN1|PDZD7|BOC|ARHGEF25|EMB|PRICKLE1,-7.429282222093335,0,28.0,0.0,0.0,-14.661628634371242,2.7122838810278886,
0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,-2.0376246617590406,-8.454538852233332,0.0,R-HSA-8957322,M00000110,2,0,Reactome Gene Sets,6,Metabolism of steroids,,-9.489577008752137,3.2784152413942413,7.734608577491715,30286,155,2086,35,1.6778523489932886,0.2812194770008543,412|1387|1593|1718|2172|2232|2638|3156|3291|3294|3638|5007|5465|5641|6256|6307|6319|6342|6604|6713|6720|8309|8714|9871|9885|10484|10498|10682|10802|11001|22937|51170|79718|80270|114883,STS|CREBBP|CYP27A1|DHCR24|FABP6|FDXR|GC|HMGCR|HSD11B2|HSD17B2|INSIG1|OSBP|PPARA|LGMN|RXRA|MSMO1|SCD|SCP2|SMARCD3|SQLE|SREBF1|ACOX2|ABCC3|SEC24D|OSBPL2|SEC23A|CARM1|EBP|SEC24A|SLC27A2|SCAP|HSD17B11|TBL1XR1|HSD3B7|OSBPL9,-7.425386524604144,0,91.0,1.0,1.0,-9.489577008752137,3.9979018161101614,
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-9.482153473596904,-2.0358459202432653,GO:0051604,M00000011,2,0,GO Biological Processes,19,protein maturation,19_GO:0008152 metabolic process,-9.482153473596904,5.512033626554578,8.913733277355666,30286,491,235,21,8.936170212765957,1.8608644561807541,957|1311|1522|1718|2590|2923|3309|5479|7184|9093|9601|10130|10159|10549|10954|23173|57003|60681|64175|64374|64924,ENTPD5|COMP|CTSZ|DHCR24|GALNT2|PDIA3|HSPA5|PPIB|HSP90B1|DNAJA3|PDIA4|PDIA6|ATP6AP2|PRDX4|PDIA5|METAP1|CCDC47|FKBP10|P3H1|SIL1|SLC30A5,-7.385778306077509,0,92.0,1.0,1.0,-9.482153473596904,8.164128237219602,
1,0,0,0,1,0,0,1,-2.8718027174663945,0.0,0.0,0.0,-2.6068728747663434,0.0,0.0,-2.954602332982416,hsa04015,M10001001,3,0,KEGG Pathway,24,Rap1 signaling pathway,,-9.471093021816204,2.903739213806328,7.529280066813715,30286,210,2086,42,2.0134228187919465,0.3075343524934226,60|109|112|387|1398|1432|1435|1500|1942|1946|2246|2250|2261|2264|2770|3643|3684|3688|5216|5296|5332|5578|5582|5584|5879|5880|5898|5906|6300|7074|7408|7423|7424|8503|9223|10451|23236|51196|56288|57121|57568|260425,ACTB|ADCY3|ADCY6|RHOA|CRK|MAPK14|CSF1|CTNND1|EFNA1|EFNA5|FGF1|FGF5|FGFR3|FGFR4|GNAI1|INSR|ITGAM|ITGB1|PFN1|PIK3R2|PLCB4|PRKCA|PRKCG|PRKCI|RAC1|RAC2|RALA|RAP1A|MAPK12|TIAM1|VASP|VEGFB|VEGFC|PIK3R3|MAGI1|VAV3|PLCB1|PLCE1|PARD3|LPAR5|SIPA1L2|MAGI3,-7.409479960556021,0,93.0,1.0,1.0,-9.471093021816204,3.8431842535671987,
1,0,0,1,0,0,1,0,-5.415723959697141,0.0,0.0,-2.7809180927105706,0.0,0.0,-3.289226197894381,0.0,GO:0046486,M10010010,3,0,GO Biological Processes,19,glycerolipid metabolic process,19_GO:0008152 metabolic process,-9.466655608802666,2.3994483699520077,7.234212678374479,30286,357,2086,59,2.828379674017258,0.36297893664429975,335|336|338|348|350|847|857|1040|3030|3613|3628|3638|3988|4534|5130|5286|5296|5297|5305|5332|5728|5781|5920|7148|8396|8398|8503|8605|8694|8818|8835|9162|9514|9588|9600|9655|9663|9807|10908|11057|23236|23446|26751|51196|51763|54675|55224|56261|56623|56994|57406|64924|65258|80168|84188|84302|84803|133121|256987,APOA1|APOA2|APOB|APOE|APOH|CAT|CAV1|CDS1|HADHA|IMPA2|INPP1|INSIG1|LIPA|MTM1|PCYT1A|PIK3C2A|PIK3R2|PI4KA|PIP4K2A|PLCB4|PTEN|PTPN11|PLAAT4|TNXB|PIP4K2B|PLA2G6|PIK3R3|PLA2G4C|DGAT1|DPM2|SOCS2|DGKI|GAL3ST1|PRDX6|PITPNM1|SOCS5|LPIN2|IP6K1|PNPLA6|ABHD2|PLCB1|SLC44A1|SH3YL1|PLCE1|INPP5K|CRLS1|ETNK2|GPCPD1|INPP5E|CHPT1|ABHD6|SLC30A5|MPPE1|MOGAT2|FAR1|PGAP4|GPAT3|ENPP6|SERINC5,-7.4076047643070835,0,3.0,0.0,0.0,-25.019466767382646,3.787485931051732,
0,1,0,0,0,0,1,0,0.0,-7.608971980835207,0.0,0.0,0.0,0.0,-2.7735445360521833,0.0,GO:0006869,M01000010,2,0,GO Biological Processes,19,lipid transport,19_GO:0051179 localization,-9.462766123351516,2.4197826781719396,7.245135133273789,30286,348,2086,58,2.7804410354745923,0.3599784610551549,335|336|338|348|350|857|949|950|1080|1191|1312|1382|1815|2172|2181|3783|3988|4481|5007|5205|5305|5660|5743|5947|5950|6342|6646|8431|8714|9600|9885|10079|10349|10351|10434|10809|11001|11309|23074|23130|26020|27141|29015|51228|51454|55113|57194|57488|58488|64849|81579|81671|114883|140606|153768|161291|338440|388323,APOA1|APOA2|APOB|APOE|APOH|CAV1|SCARB1|SCARB2|CFTR|CLU|COMT|CRABP2|DRD4|FABP6|ACSL3|KCNN4|LIPA|MSR1|OSBP|ATP8B1|PIP4K2A|PSAP|PTGS2|RBP1|RBP4|SCP2|SOAT1|NR0B2|ABCC3|PITPNM1|OSBPL2|ATP9A|ABCA10|ABCA8|LYPLA1|STARD10|SLC27A2|SLCO2B1|BLTP3B|ATG2A|LRP10|CIDEB|SLC43A3|GLTP|GULP1|XKR8|ATP10A|ESYT2|PCTP|SLC13A3|PLA2G12A|VMP1|OSBPL9|SELENOM|PRELID2|TMEM30B|ANO9|GLTPD2,-7.406262467869813,0,62.0,0.0,0.0,-11.33279737178017,6.607854545454546,
0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-9.435125097557854,0.0,0.0,-3.3286546530779058,R-HSA-162906,M00001001,2,0,Reactome Gene Sets,6,HIV Infection,,-9.435125097557854,9.412898212898215,10.332514955947524,30286,231,195,14,7.17948717948718,1.8486359237019943,3105|4836|5682|5687|5690|5691|5698|5707|5709|5717|5720|5721|5879|23636,HLA-A|NMT1|PSMA1|PSMA6|PSMB2|PSMB3|PSMB9|PSMD1|PSMD3|PSMD11|PSME1|PSME2|RAC1|NUP62,-7.344282418638421,0,12.0,0.0,0.0,-20.097188762650923,35.07063688999173,
1,1,0,0,0,0,1,0,-4.850194464454415,-3.299534216948394,0.0,0.0,0.0,0.0,-3.1818543693505936,0.0,GO:0051056,M11000010,3,0,GO Biological Processes,19,regulation of small GTPase mediated signal transduction,19_GO:0050896 response to stimulus,-9.427387860596983,2.5312200383509107,7.297775223278933,30286,304,2086,53,2.5407478427612658,0.3445364447793915,335|348|382|395|604|1124|1398|1435|2064|2151|2245|2859|3675|3688|4983|5863|5879|6091|7074|7249|8729|8829|8997|9138|9411|9912|10211|10252|10451|10928|23189|23268|23607|23636|27128|50619|51306|54869|55701|57221|57568|57580|58504|64283|64787|83478|90627|93663|94134|115557|121512|128272|154796,APOA1|APOE|ARF6|ARHGAP6|BCL6|CHN2|CRK|CSF1|ERBB2|F2RL2|FGD1|GPR35|ITGA3|ITGB1|OPHN1|RGL2|RAC1|ROBO1|TIAM1|TSC2|GBF1|NRP1|KALRN|ARHGEF1|ARHGAP29|ARHGAP44|FLOT1|SPRY1|VAV3|RALBP1|KANK1|DNMBP|CD2AP|NUP62|CYTH4|DEF6|FAM13B|EPS8L1|ARHGEF40|ARFGEF3|SIPA1L2|PREX1|ARHGAP22|ARHGEF28|EPS8L2|ARHGAP24|STARD13|ARHGAP18|ARHGAP12|ARHGEF25|FGD4|ARHGEF19|AMOT,-7.373416541630676,0,94.0,1.0,1.0,-9.427387860596983,3.099496913613496,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-9.426854424489642,0.0,0.0,0.0,R-HSA-202403,M00001000,1,0,Reactome Gene Sets,6,TCR signaling,,-9.426854424489642,14.237008547008546,11.695920114007182,30286,120,195,11,5.641025641025641,1.652164693193495,4792|5682|5687|5690|5691|5698|5707|5709|5717|5720|5721,NFKBIA|PSMA1|PSMA6|PSMB2|PSMB3|PSMB9|PSMD1|PSMD3|PSMD11|PSME1|PSME2,-7.338751782936237,0,12.0,0.0,0.0,-20.097188762650923,35.07063688999173,
1,0,0,0,1,0,0,1,-3.932111620697711,0.0,0.0,0.0,-2.6394444488201314,0.0,0.0,-3.628936412052643,GO:0008283,M10001001,3,0,GO Biological Processes,19,cell population proliferation,19_GO:0009987 cellular process,-9.41885631566793,1.942642431771839,6.912781462348393,30286,710,2086,95,4.554170661553212,0.4564844379184576,94|133|335|444|599|604|857|861|949|1031|1050|1191|1311|1398|1435|1490|2009|2064|2068|2122|2185|2191|2246|2261|2353|2627|2752|3162|3200|3214|3280|3486|3488|3575|3688|3988|4041|4781|4883|4948|5087|5108|5176|5396|5880|6376|6419|6495|6608|7001|7049|7124|7157|7248|7291|7345|7424|7477|7480|7832|8805|8882|9253|9270|9318|9536|10148|10208|10642|10730|10736|10890|22920|23189|51092|51098|51561|51646|54331|55679|55716|57124|57447|57504|64399|80004|84280|84913|93627|115908|130399|146433|221477|283375|388610,ACVRL1|ADM|APOA1|ASPH|BCL2L2|BCL6|CAV1|RUNX1|SCARB1|CDKN2C|CEBPA|CLU|COMP|CRK|CSF1|CCN2|EML1|ERBB2|ERCC2|MECOM|PTK2B|FAP|FGF1|FGFR3|FOS|GATA6|GLUL|HMOX1|HOXA3|HOXB4|HES1|IGFBP3|IGFBP5|IL7R|ITGB1|LIPA|LRP5|NFIB|NPR3|OCA2|PBX1|PCM1|SERPINF1|PRRX1|RAC2|CX3CL1|SETMAR|SIX1|SMO|PRDX2|TGFBR3|TNF|TP53|TSC1|TWIST1|UCHL1|VEGFC|WNT7B|WNT10B|BTG2|TRIM24|ZPR1|NUMBL|ITGB1BP1|COPS2|PTGES|EBI3|USPL1|IGF2BP1|YME1L1|SIX2|RAB10|KIFAP3|KANK1|SIDT2|IFT52|IL23A|YPEL5|GNG2|LIMS2|LMBR1L|CD248|NDRG2|MTA3|HHIP|ESRP2|BTBD10|ATOH8|TBCK|CTHRC1|ACVR1C|IL34|C6orf89|SLC39A5|TRNP1,-7.36740265292287,0,95.0,1.0,1.0,-9.41885631566793,1.942642431771839,
0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-9.401135617319406,0.0,0.0,0.0,R-HSA-69052,M00001000,1,0,Reactome Gene Sets,6,Switching of origins to a post-replicative state,,-9.401135617319406,17.067342913496763,12.3569140568321,30286,91,195,10,5.128205128205129,1.5795520705267851,5682|5687|5690|5691|5698|5707|5709|5717|5720|5721,PSMA1|PSMA6|PSMB2|PSMB3|PSMB9|PSMD1|PSMD3|PSMD11|PSME1|PSME2,-7.315755834101474,0,12.0,0.0,0.0,-20.097188762650923,35.07063688999173,
