Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-10,4.5,8.9,30286,614,304,28,9.2,1.7,1949|2051|2064|2185|2261|2264|2353|2888|3481|3488|4054|4303|4920|5058|5166|5296|7048|7049|7301|8829|9655|9702|10628|23236|23767|27250|51196|130399,EFNB3|EPHB6|ERBB2|PTK2B|FGFR3|FGFR4|FOS|GRB14|IGF2|IGFBP5|LTBP3|FOXO4|ROR2|PAK1|PDK4|PIK3R2|TGFBR2|TGFBR3|TYRO3|NRP1|SOCS5|CEP57|TXNIP|PLCB1|FLRT3|PDCD4|PLCE1|ACVR1C,-8.2,down_common_genes
GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-9.7,5.7,9.1,30286,366,304,21,6.9,1.5,210|221|348|351|847|1612|2034|2110|2185|2353|2878|4303|6414|6649|8850|10365|10628|11019|55074|79956|93100,ALAD|ALDH3B1|APOE|APP|CAT|DAPK1|EPAS1|ETFDH|PTK2B|FOS|GPX3|FOXO4|SELENOP|SOD3|KAT2B|KLF2|TXNIP|LIAS|OXR1|ERMP1|NAPRT,-7.6,down_common_genes
GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-9.5,5.2,8.8,30286,419,304,22,7.2,1.5,1949|2051|2064|2185|2261|2264|2888|3481|3488|4303|4920|5058|5166|5296|7301|8829|9655|9702|10628|23236|23767|51196,EFNB3|EPHB6|ERBB2|PTK2B|FGFR3|FGFR4|GRB14|IGF2|IGFBP5|FOXO4|ROR2|PAK1|PDK4|PIK3R2|TYRO3|NRP1|SOCS5|CEP57|TXNIP|PLCB1|FLRT3|PLCE1,-7.4,down_common_genes
GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-9.2,5.7,8.9,30286,352,304,20,6.6,1.4,30|36|221|549|594|1384|2110|2752|3030|3073|3155|3425|4041|5213|6342|8309|51084|56922|130589|414328,ACAA1|ACADSB|ALDH3B1|AUH|BCKDHB|CRAT|ETFDH|GLUL|HADHA|HEXA|HMGCL|IDUA|LRP5|PFKM|SCP2|ACOX2|CRYL1|MCCC1|GALM|IDNK,-7.2,down_common_genes
Hallmark Gene Sets,23,M5935,HALLMARK FATTY ACID METABOLISM,,-9.1,8.8,9.9,30286,158,304,14,4.6,1.2,30|210|549|594|1384|2110|2752|3155|4128|6389|8801|10961|51170|84263,ACAA1|ALAD|AUH|BCKDHB|CRAT|ETFDH|GLUL|HMGCL|MAOA|SDHA|SUCLG2|ERP29|HSD17B11|HSDL2,-7,down_common_genes
KEGG Pathway,24,hsa04142,Lysosome,,-9,9.8,10,30286,132,304,13,4.3,1.2,1075|1200|2517|2519|2548|2990|3073|3425|3988|5641|5660|8763|84572,CTSC|TPP1|FUCA1|FUCA2|GAA|GUSB|HEXA|IDUA|LIPA|LGMN|PSAP|CD164|GNPTG,-7,down_common_genes
GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-8.7,6.9,9,30286,232,304,16,5.3,1.3,30|36|549|594|1384|2110|2752|3030|3073|3155|3425|6342|8309|51084|56922|414328,ACAA1|ACADSB|AUH|BCKDHB|CRAT|ETFDH|GLUL|HADHA|HEXA|HMGCL|IDUA|SCP2|ACOX2|CRYL1|MCCC1|IDNK,-6.7,down_common_genes
GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-8.7,6.9,9,30286,232,304,16,5.3,1.3,30|36|549|594|1384|2110|2752|3030|3073|3155|3425|6342|8309|51084|56922|414328,ACAA1|ACADSB|AUH|BCKDHB|CRAT|ETFDH|GLUL|HADHA|HEXA|HMGCL|IDUA|SCP2|ACOX2|CRYL1|MCCC1|IDNK,-6.7,down_common_genes
GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-8.7,3.7,7.7,30286,785,304,29,9.5,1.7,112|210|594|678|847|2185|2353|2770|2888|3030|3481|3488|4041|4303|5139|5166|5176|5296|7049|7067|7068|8850|10628|23236|27250|55625|57658|85315|130399,ADCY6|ALAD|BCKDHB|ZFP36L2|CAT|PTK2B|FOS|GNAI1|GRB14|HADHA|IGF2|IGFBP5|LRP5|FOXO4|PDE3A|PDK4|SERPINF1|PIK3R2|TGFBR3|THRA|THRB|KAT2B|TXNIP|PLCB1|PDCD4|ZDHHC7|CALCOCO1|PAQR8|ACVR1C,-6.7,down_common_genes
GO Biological Processes,19,GO:1901652,response to peptide,19_GO:0050896 response to stimulus,-8.5,4.7,8.1,30286,469,304,22,7.2,1.5,112|351|847|2353|2770|2888|3030|3481|3488|4041|4303|5166|5176|5296|5641|7049|8850|10365|23236|23621|55625|130399,ADCY6|APP|CAT|FOS|GNAI1|GRB14|HADHA|IGF2|IGFBP5|LRP5|FOXO4|PDK4|SERPINF1|PIK3R2|LGMN|TGFBR3|KAT2B|KLF2|PLCB1|BACE1|ZDHHC7|ACVR1C,-6.5,down_common_genes
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-7.7,4.2,7.4,30286,520,304,22,7.2,1.5,30|36|549|686|1384|2110|2593|3030|3073|3425|3988|4594|5213|6342|7148|8309|11019|51084|55902|56922|59342|414328,ACAA1|ACADSB|AUH|BTD|CRAT|ETFDH|GAMT|HADHA|HEXA|IDUA|LIPA|MMUT|PFKM|SCP2|TNXB|ACOX2|LIAS|CRYL1|ACSS2|MCCC1|SCPEP1|IDNK,-5.8,down_common_genes
GO Biological Processes,19,GO:0005975,carbohydrate metabolic process,19_GO:0008152 metabolic process,-7.7,4.6,7.6,30286,435,304,20,6.6,1.4,2517|2519|2548|2990|3425|3481|3988|4041|5213|5256|5836|8850|10559|23171|23324|54414|64847|84572|130589|414328,FUCA1|FUCA2|GAA|GUSB|IDUA|IGF2|LIPA|LRP5|PFKM|PHKA2|PYGL|KAT2B|SLC35A1|GPD1L|MAN2B2|SIAE|SPATA20|GNPTG|GALM|IDNK,-5.8,down_common_genes
GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-7.6,9.5,9.2,30286,115,304,11,3.6,1.1,30|549|1384|2110|3030|3073|3425|6342|8309|51084|414328,ACAA1|AUH|CRAT|ETFDH|HADHA|HEXA|IDUA|SCP2|ACOX2|CRYL1|IDNK,-5.7,down_common_genes
KEGG Pathway,24,hsa00280,"Valine, leucine and isoleucine degradation",,-7.6,17,11,30286,48,304,8,2.6,0.92,30|36|549|594|3030|3155|4594|56922,ACAA1|ACADSB|AUH|BCKDHB|HADHA|HMGCL|MMUT|MCCC1,-5.7,down_common_genes
GO Biological Processes,19,GO:0019752,carboxylic acid metabolic process,19_GO:0008152 metabolic process,-7.4,3.4,6.9,30286,789,304,27,8.9,1.6,30|36|549|594|686|1384|2110|2593|2752|3030|3073|3155|3425|3988|4594|5213|6342|6389|7148|8309|8801|11019|51084|55902|56922|59342|414328,ACAA1|ACADSB|AUH|BCKDHB|BTD|CRAT|ETFDH|GAMT|GLUL|HADHA|HEXA|HMGCL|IDUA|LIPA|MMUT|PFKM|SCP2|SDHA|TNXB|ACOX2|SUCLG2|LIAS|CRYL1|ACSS2|MCCC1|SCPEP1|IDNK,-5.6,down_common_genes
Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-7,4.2,7,30286,480,304,20,6.6,1.4,30|210|221|847|1075|1675|1938|2040|2517|2519|2548|2934|2990|5660|5836|8635|10788|25840|93100|201294,ACAA1|ALAD|ALDH3B1|CAT|CTSC|CFD|EEF2|STOM|FUCA1|FUCA2|GAA|GSN|GUSB|PSAP|PYGL|RNASET2|IQGAP2|TMT1A|NAPRT|UNC13D,-5.2,down_common_genes
Hallmark Gene Sets,23,M5905,HALLMARK ADIPOGENESIS,,-6.9,6.5,7.8,30286,200,304,13,4.3,1.2,112|334|348|847|1384|2040|2053|2878|6342|9936|27250|56922|134147,ADCY6|APLP2|APOE|CAT|CRAT|STOM|EPHX2|GPX3|SCP2|CD302|PDCD4|MCCC1|CMBL,-5.1,down_common_genes
KEGG Pathway,24,hsa04146,Peroxisome,,-6.8,11,9,30286,83,304,9,3,0.97,30|847|1384|2053|3155|5190|6342|8309|83594,ACAA1|CAT|CRAT|EPHX2|HMGCL|PEX6|SCP2|ACOX2|NUDT12,-5,down_common_genes
